TRANSACTION_ID,ACCOUNT_ID,TXN_TIMESTAMP,TXN_HOUR,TXN_TYPE,TXN_AMOUNT,CURRENCY,NARRATIVE,BENEFICIARY_COUNTRY,CHANNEL,TXN_DIRECTION,IS_TYPOLOGY,TYPOLOGY_TYPE,TXN_DAY_OF_WEEK,IS_WEEKEND,IS_OFF_HOURS
TXN000070714,ACCT100002144,2022-06-29 13:42:12.618464,13,UPI,1334.75,INR,SALARY,IN,ATM,DEBIT,False,NONE,2,0,0
TXN000070715,ACCT100011196,2024-03-13 13:37:01.378043,13,IMPS,49588.73,INR,TRANSFER,IN,BRANCH,CREDIT,False,NONE,2,0,0
TXN000070716,ACCT100007721,2023-11-17 13:58:09.776438,13,UPI,12102.39,INR,INVESTMENT,AE,ATM,CREDIT,False,NONE,4,0,0
TXN000070717,ACCT100005934,2023-12-15 13:19:24.861604,13,UPI,12586.06,INR,,IN,WEB,CREDIT,False,NONE,4,0,0
TXN000070718,ACCT100005621,2023-08-16 07:58:05.791347,7,UPI,20220.99,INR,SALARY,AE,ATM,CREDIT,False,NONE,2,0,1
TXN000070719,ACCT100011808,2022-11-23 19:06:21.615429,19,CASH_DEPOSIT,2208.46,INR,INSURANCE,IN,BRANCH,CREDIT,False,NONE,2,0,0
TXN000070720,ACCT100002150,2022-07-03 09:02:16.038861,9,CASH_WITHDRAWAL,7916.64,INR,UTILITY,US,MOBILE,DEBIT,False,NONE,6,1,0
TXN000070721,ACCT100004480,2023-02-09 06:33:47.649344,6,IMPS,2232.55,INR,INVESTMENT,GB,BRANCH,CREDIT,False,NONE,3,0,1
TXN000070722,ACCT100002315,2022-02-19 02:20:16.188348,2,NEFT,10877.89,INR,VENDOR_PAYMENT,IN,WEB,CREDIT,False,NONE,5,1,1
TXN000070723,ACCT100003985,2024-05-25 10:04:15.809596,10,IMPS,6197.08,INR,SALARY,IN,MOBILE,CREDIT,False,NONE,5,1,0
TXN000070724,ACCT100000965,2024-03-22 01:38:06.516532,1,IMPS,9626.09,INR,GROCERY,MY,MOBILE,DEBIT,False,NONE,4,0,1
TXN000070725,ACCT100005376,2022-01-06 03:49:44.621378,3,RTGS,9788.17,INR,GROCERY,IN,BRANCH,CREDIT,False,NONE,3,0,1
TXN000070726,ACCT100004559,2023-08-21 04:42:43.600660,4,CHEQUE,2324.9,INR,,MY,ATM,DEBIT,False,NONE,0,0,1
TXN000070727,ACCT100007149,2023-01-17 12:51:48.519791,12,NEFT,1689.17,INR,VENDOR_PAYMENT,US,BRANCH,DEBIT,False,NONE,1,0,0
TXN000070728,ACCT100004304,2023-09-23 00:40:26.912584,0,NEFT,3694.02,AED,VENDOR_PAYMENT,MY,ATM,CREDIT,False,NONE,5,1,1
TXN000070729,ACCT100003393,2023-03-22 19:15:08.876055,19,CASH_WITHDRAWAL,1694.49,INR,SALARY,IN,ATM,DEBIT,False,NONE,2,0,0
TXN000070730,ACCT100008433,2022-12-17 02:07:58.755529,2,NEFT,8523.29,INR,INVESTMENT,IN,ATM,DEBIT,False,NONE,5,1,1
TXN000070731,ACCT100000211,2022-11-22 22:47:53.472079,22,CHEQUE,2159.5,INR,UTILITY,SG,ATM,DEBIT,False,NONE,1,0,1
TXN000070732,ACCT100003885,2022-02-16 03:43:06.367544,3,IMPS,7199.74,INR,LOAN_EMI,AE,WEB,DEBIT,False,NONE,2,0,1
TXN000070733,ACCT100005848,2023-03-12 07:45:46.470901,7,RTGS,1127.54,INR,RENT,IN,WEB,CREDIT,False,NONE,6,1,1
TXN000070734,ACCT100004660,2024-04-13 08:33:00.360972,8,NEFT,33606.16,INR,INVESTMENT,IN,WEB,CREDIT,False,NONE,5,1,0
TXN000070735,ACCT100006341,2022-12-29 05:20:46.103164,5,NEFT,2059.79,INR,VENDOR_PAYMENT,KY,MOBILE,DEBIT,False,NONE,3,0,1
TXN000070736,ACCT100001092,2022-06-30 23:20:07.963783,23,UPI,44956.41,INR,DIVIDEND,IN,WEB,DEBIT,False,NONE,3,0,1
TXN000070737,ACCT100005559,2023-06-28 00:29:05.768275,0,IMPS,16712.02,INR,,IN,ATM,CREDIT,False,NONE,2,0,1
TXN000070738,ACCT100011437,2023-06-12 17:54:17.618356,17,IMPS,2494.45,USD,,US,MOBILE,DEBIT,False,NONE,0,0,0
TXN000070739,ACCT100008524,2024-05-17 05:25:35.007104,5,RTGS,11983.08,INR,INVESTMENT,IN,WEB,CREDIT,False,NONE,4,0,1
TXN000070740,ACCT100010504,2023-07-18 17:43:11.212358,17,UPI,15098.56,INR,GROCERY,MY,WEB,CREDIT,False,NONE,1,0,0
TXN000070741,ACCT100001560,2024-02-04 06:51:38.781626,6,UPI,2732.31,INR,INSURANCE,CN,WEB,CREDIT,False,NONE,6,1,1
TXN000070742,ACCT100010527,2024-05-12 17:17:24.657643,17,RTGS,18342.76,AED,INSURANCE,AE,MOBILE,DEBIT,False,NONE,6,1,0
TXN000070743,ACCT100010701,2023-01-18 05:42:09.549553,5,NEFT,31007.51,USD,GROCERY,US,WEB,CREDIT,False,NONE,2,0,1
TXN000070744,ACCT100010443,2022-10-29 20:19:43.408775,20,CASH_WITHDRAWAL,38403.79,USD,SALARY,IN,BRANCH,CREDIT,False,NONE,5,1,0
TXN000070745,ACCT100006653,2023-10-14 08:17:08.928848,8,UPI,1448.97,AED,RENT,SG,ATM,CREDIT,False,NONE,5,1,0
TXN000070746,ACCT100000647,2023-04-09 13:15:33.420524,13,IMPS,3018.82,USD,VENDOR_PAYMENT,IN,ATM,CREDIT,False,NONE,6,1,0
TXN000070747,ACCT100011969,2022-06-19 04:48:19.969881,4,RTGS,7786.32,USD,RENT,CN,BRANCH,DEBIT,False,NONE,6,1,1
TXN000070748,ACCT100008272,2022-10-03 12:04:41.192335,12,INTERNAL_TRANSFER,1011.88,INR,grocery,US,MOBILE,DEBIT,False,NONE,0,0,0
TXN000070749,ACCT100009925,2022-01-29 12:58:41.934814,12,NEFT,11773.59,INR,VENDOR_PAYMENT,IN,WEB,CREDIT,False,NONE,5,1,0
TXN000070750,ACCT100005931,2023-06-11 22:17:10.278198,22,CASH_DEPOSIT,48908.99,INR,dividend,IN,WEB,DEBIT,False,NONE,6,1,1
TXN000070751,ACCT100000694,2024-04-27 11:50:12.924054,11,CHEQUE,2828.58,INR,TRANSFER,MY,WEB,DEBIT,False,NONE,5,1,0
TXN000070752,ACCT100011310,2023-11-09 23:37:01.057974,23,CHEQUE,3004.38,INR,INVESTMENT,SG,BRANCH,DEBIT,False,NONE,3,0,1
TXN000070753,ACCT100003114,2022-03-01 00:52:40.311653,0,CASH_WITHDRAWAL,109511.32,INR,GROCERY,IN,BRANCH,DEBIT,False,NONE,1,0,1
TXN000070754,ACCT100000104,2022-12-17 04:57:24.463067,4,CASH_WITHDRAWAL,19545.29,INR,LOAN_EMI,IN,BRANCH,DEBIT,False,NONE,5,1,1
TXN000070755,ACCT100010096,2023-10-11 19:46:45.136658,19,UPI,3199.2,USD,TRANSFER,IN,BRANCH,DEBIT,False,NONE,2,0,0
TXN000070756,ACCT100010616,2023-10-12 23:41:03.634329,23,UPI,2202.86,INR,,US,MOBILE,DEBIT,False,NONE,3,0,1
TXN000070757,ACCT100008997,2023-02-27 22:53:20.392395,22,IMPS,29440.58,INR,LOAN_EMI,SG,MOBILE,DEBIT,False,NONE,0,0,1
TXN000070758,ACCT100010467,2023-08-03 08:56:05.954985,8,CASH_WITHDRAWAL,15561.83,INR, UTILITY ,SG,WEB,DEBIT,False,NONE,3,0,0
TXN000070759,ACCT100004304,2023-03-30 11:40:52.010270,11,IMPS,2026.85,INR,UTILITY,AE,BRANCH,DEBIT,False,NONE,3,0,0
TXN000070760,ACCT100003612,2024-02-07 12:13:17.038616,12,CHEQUE,137930.69,INR,SALARY,IN,MOBILE,DEBIT,False,NONE,2,0,0
TXN000070761,ACCT100004611,2023-09-21 06:09:13.934536,6,SWIFT,35074.69,INR,LOAN_EMI,IN,BRANCH,DEBIT,False,NONE,3,0,1
TXN000070762,ACCT100009892,2023-04-03 10:11:20.881952,10,RTGS,3521.14,INR,INSURANCE,AE,BRANCH,CREDIT,False,NONE,0,0,0
TXN000070763,ACCT100006402,2024-04-13 21:14:35.985590,21,UPI,2065.77,AED,RENT,SG,ATM,CREDIT,False,NONE,5,1,1
TXN000070764,ACCT100007814,2022-03-19 11:35:08.610417,11,CASH_DEPOSIT,4860.73,INR,INSURANCE,GB,ATM,CREDIT,False,NONE,5,1,0
TXN000070765,ACCT100008491,2024-03-28 06:55:04.115834,6,UPI,688.1,INR,,SG,BRANCH,DEBIT,False,NONE,3,0,1
TXN000070766,ACCT100005534,2022-04-23 14:24:12.878078,14,UPI,1588.23,INR,SALARY,GB,ATM,DEBIT,False,NONE,5,1,0
TXN000070767,ACCT100000353,2023-05-10 18:40:57.719473,18,NEFT,8091.72,INR,RENT,CN,MOBILE,CREDIT,False,NONE,2,0,0
TXN000070768,ACCT100001154,2023-07-31 19:09:31.158284,19,CHEQUE,4067.06,INR, LOAN_EMI ,GB,WEB,CREDIT,False,NONE,0,0,0
TXN000070769,ACCT100008648,2023-03-25 18:49:04.631627,18,IMPS,11062.23,INR,SALARY,SG,WEB,DEBIT,False,NONE,5,1,0
TXN000070770,ACCT100003798,2023-02-20 13:43:13.738204,13,NEFT,573.07,AED,GROCERY,CN,ATM,CREDIT,False,NONE,0,0,0
TXN000070771,ACCT100006395,2023-11-24 01:19:21.500485,1,UPI,6601.23,USD,RENT,IN,WEB,DEBIT,False,NONE,4,0,1
TXN000070772,ACCT100006821,2024-01-19 12:15:34.168375,12,UPI,135.89,INR,RENT,US,ATM,DEBIT,False,NONE,4,0,0
TXN000070773,ACCT100009271,2023-06-03 12:47:27.662213,12,SWIFT,1554.58,USD,INVESTMENT,IN,MOBILE,DEBIT,False,NONE,5,1,0
TXN000070774,ACCT100010532,2023-03-19 23:02:43.604252,23,CASH_WITHDRAWAL,45020.8,INR,DIVIDEND,MY,BRANCH,DEBIT,False,NONE,6,1,1
TXN000070775,ACCT100001977,2022-01-01 03:24:20.212291,3,RTGS,53519.35,INR,,GB,WEB,CREDIT,False,NONE,5,1,1
TXN000070776,ACCT100001817,2022-03-27 14:22:00.838062,14,UPI,5781.77,INR,INVESTMENT,CN,MOBILE,DEBIT,False,NONE,6,1,0
TXN000070777,ACCT100009391,2023-09-10 07:53:48.018779,7,NEFT,7960.36,AED,,IN,MOBILE,DEBIT,False,NONE,6,1,1
TXN000070778,ACCT100010409,2024-06-25 22:44:32.404417,22,UPI,28571.89,INR,GROCERY,IN,MOBILE,CREDIT,False,NONE,1,0,1
TXN000070779,ACCT100002284,2023-03-26 09:26:52.068969,9,UPI,3800.48,INR, RENT ,IN,WEB,DEBIT,False,NONE,6,1,0
TXN000070780,ACCT100002726,2023-05-10 22:12:58.890889,22,INTERNAL_TRANSFER,21846.86,INR,UTILITY,AE,MOBILE,DEBIT,False,NONE,2,0,1
TXN000070781,ACCT100010876,2024-04-09 07:45:24.498507,7,RTGS,2484.19,INR,INSURANCE,GB,MOBILE,DEBIT,False,NONE,1,0,1
TXN000070782,ACCT100005722,2023-11-03 22:44:33.298196,22,UPI,1932.15,INR,UTILITY,AE,MOBILE,CREDIT,False,NONE,4,0,1
TXN000070783,ACCT100009991,2022-01-01 13:30:25.328249,13,UPI,4092.07,INR,LOAN_EMI,IN,ATM,DEBIT,False,NONE,5,1,0
TXN000070784,ACCT100009674,2023-02-12 07:54:42.887399,7,NEFT,1177.46,USD,DIVIDEND,IN,ATM,DEBIT,False,NONE,6,1,1
TXN000070785,ACCT100007849,2022-08-18 15:09:55.503042,15,SWIFT,4232.46,INR,INSURANCE,US,WEB,DEBIT,False,NONE,3,0,0
TXN000070786,ACCT100001194,2023-06-03 11:22:37.210795,11,UPI,1903.74,USD,DIVIDEND,IN,BRANCH,CREDIT,False,NONE,5,1,0
TXN000070787,ACCT100010124,2023-01-13 04:23:25.906382,4,UPI,3082.49,AED,,IN,ATM,CREDIT,False,NONE,4,0,1
TXN000070788,ACCT100007500,2023-04-18 03:03:35.627199,3,POS,1495.11,USD,INSURANCE,AE,BRANCH,CREDIT,False,NONE,1,0,1
TXN000070789,ACCT100005735,2024-02-26 10:43:42.087505,10,NEFT,873.8,INR,INVESTMENT,US,WEB,DEBIT,False,NONE,0,0,0
TXN000070790,ACCT100001089,2022-10-24 05:11:16.751528,5,UPI,3934.3,AED,UTILITY,US,MOBILE,CREDIT,False,NONE,0,0,1
TXN000070791,ACCT100007590,2022-12-03 09:47:41.864358,9,CHEQUE,4210.42,USD,INVESTMENT,SG,BRANCH,DEBIT,False,NONE,5,1,0
TXN000070792,ACCT100008612,2022-08-09 11:37:57.521654,11,SWIFT,2548.98,USD,INVESTMENT,AE,BRANCH,CREDIT,False,NONE,1,0,0
TXN000070793,ACCT100002858,2022-02-11 11:36:30.216733,11,UPI,5595.03,INR,,CN,BRANCH,DEBIT,False,NONE,4,0,0
TXN000070794,ACCT100003291,2023-10-28 03:03:20.195879,3,IMPS,6186.93,INR,RENT,IN,WEB,DEBIT,False,NONE,5,1,1
TXN000070795,ACCT100007155,2023-12-20 00:51:40.831594,0,POS,37054.43,AED,RENT,IN,ATM,DEBIT,False,NONE,2,0,1
TXN000070796,ACCT100000910,2022-12-09 06:06:41.271668,6,NEFT,4917.81,USD,UTILITY,IN,MOBILE,DEBIT,False,NONE,4,0,1
TXN000070797,ACCT100008063,2022-04-14 17:29:45.668274,17,IMPS,1114.71,INR,VENDOR_PAYMENT,IN,ATM,DEBIT,False,NONE,3,0,0
TXN000070798,ACCT100006665,2022-10-21 07:56:47.707296,7,UPI,3736.19,INR,DIVIDEND,GB,ATM,CREDIT,False,NONE,4,0,1
TXN000070799,ACCT100001019,2023-01-28 16:54:16.658768,16,UPI,764.44,INR,LOAN_EMI,VG,ATM,CREDIT,False,NONE,5,1,0
TXN000070800,ACCT100004376,2023-12-22 00:30:24.595330,0,NEFT,39379.67,INR,,IN,MOBILE,DEBIT,False,NONE,4,0,1
TXN000070801,ACCT100001418,2022-06-15 02:09:24.696974,2,IMPS,1889.81,INR,UTILITY,IN,ATM,CREDIT,False,NONE,2,0,1
TXN000070802,ACCT100010127,2023-11-02 20:14:21.354785,20,UPI,16247.89,INR,transfer,CN,BRANCH,DEBIT,False,NONE,3,0,0
TXN000070803,ACCT100003334,2022-01-01 01:05:50.569471,1,UPI,10218.0,INR,LOAN_EMI,MY,WEB,CREDIT,False,NONE,5,1,1
TXN000070804,ACCT100003464,2022-10-31 16:11:06.201427,16,UPI,573.06,INR,INSURANCE,CN,BRANCH,CREDIT,False,NONE,0,0,0
TXN000070805,ACCT100005713,2022-09-16 04:29:21.584363,4,UPI,1024.98,INR,GROCERY,IN,WEB,DEBIT,False,NONE,4,0,1
TXN000070806,ACCT100004683,2022-04-07 15:16:27.624232,15,UPI,6346.46,AED,DIVIDEND,IN,ATM,DEBIT,False,NONE,3,0,0
TXN000070807,ACCT100008471,2022-05-13 06:46:01.962980,6,RTGS,33478.5,INR,GROCERY,SG,WEB,CREDIT,False,NONE,4,0,1
TXN000070808,ACCT100001688,2023-11-21 13:59:00.718040,13,NEFT,3490.63,INR, DIVIDEND ,IN,BRANCH,CREDIT,False,NONE,1,0,0
TXN000070809,ACCT100009609,2022-07-15 08:52:02.302324,8,POS,1127.35,USD, SALARY ,IN,ATM,CREDIT,False,NONE,4,0,0
TXN000070810,ACCT100004749,2022-03-03 07:15:27.537442,7,SWIFT,1140.41,INR,INSURANCE,IN,WEB,DEBIT,False,NONE,3,0,1
TXN000070811,ACCT100009526,2023-05-16 14:42:07.846036,14,SWIFT,75825.48,AED,rent,KY,WEB,CREDIT,False,NONE,1,0,0
TXN000070812,ACCT100009633,2023-02-01 17:26:11.178534,17,UPI,2087.99,INR,GROCERY,IN,MOBILE,DEBIT,False,NONE,2,0,0
TXN000070813,ACCT100000462,2023-02-11 19:22:39.835419,19,NEFT,5259.95,USD,,AE,ATM,CREDIT,False,NONE,5,1,0
TXN000070814,ACCT100009782,2022-05-11 12:11:25.815945,12,SWIFT,8636.31,INR,grocery,IN,WEB,CREDIT,False,NONE,2,0,0
TXN000070815,ACCT100002737,2022-08-01 16:54:25.333627,16,IMPS,5189.39,INR,INVESTMENT,US,MOBILE,CREDIT,False,NONE,0,0,0
TXN000070816,ACCT100011267,2022-07-20 03:40:01.200280,3,SWIFT,30117.28,INR,INVESTMENT,IN,MOBILE,CREDIT,False,NONE,2,0,1
TXN000070817,ACCT100004497,2022-01-20 02:37:23.438583,2,UPI,322.58,INR,RENT,IN,ATM,DEBIT,False,NONE,3,0,1
TXN000070818,ACCT100009355,2023-03-02 18:02:18.087037,18,UPI,1493.41,AED,INVESTMENT,MY,WEB,CREDIT,False,NONE,3,0,0
TXN000070819,ACCT100007710,2022-08-10 19:25:40.863709,19,SWIFT,753.41,AED,transfer,CN,BRANCH,CREDIT,False,NONE,2,0,0
TXN000070820,ACCT100001762,2023-04-05 18:57:17.662742,18,RTGS,1818.21,INR,TRANSFER,SG,MOBILE,DEBIT,False,NONE,2,0,0
TXN000070821,ACCT100004224,2022-05-14 22:01:42.159192,22,UPI,3855.23,INR,LOAN_EMI,MY,BRANCH,DEBIT,False,NONE,5,1,1
TXN000070822,ACCT100001993,2023-01-17 19:39:56.638608,19,POS,9140.43,AED,SALARY,IN,WEB,CREDIT,False,NONE,1,0,0
TXN000070823,ACCT100006838,2024-02-27 09:45:21.749036,9,UPI,54046.54,INR,TRANSFER,IN,MOBILE,DEBIT,False,NONE,1,0,0
TXN000070824,ACCT100009070,2022-12-25 01:57:23.099493,1,NEFT,2206.78,USD,TRANSFER,IN,ATM,DEBIT,False,NONE,6,1,1
TXN000070825,ACCT100000311,2024-06-15 07:31:06.514429,7,UPI,21134.67,INR,,CN,MOBILE,CREDIT,False,NONE,5,1,1
TXN000070826,ACCT100002539,2023-06-18 14:37:58.708856,14,UPI,8236.82,INR,,IN,WEB,CREDIT,False,NONE,6,1,0
TXN000070827,ACCT100008364,2023-08-28 04:09:08.692829,4,RTGS,1322.48,INR,rent,IN,MOBILE,DEBIT,False,NONE,0,0,1
TXN000070828,ACCT100011789,2023-06-13 04:58:48.086312,4,RTGS,25644.61,INR,TRANSFER,AE,MOBILE,DEBIT,False,NONE,1,0,1
TXN000070829,ACCT100005146,2022-12-19 15:46:21.826771,15,IMPS,7472.82,INR,,VG,ATM,CREDIT,False,NONE,0,0,0
TXN000070830,ACCT100002627,2022-09-27 09:16:22.613793,9,UPI,14060.27,INR,TRANSFER,CN,MOBILE,CREDIT,False,NONE,1,0,0
TXN000070831,ACCT100004785,2023-12-14 20:38:36.640008,20,NEFT,47338.68,USD,INSURANCE,KY,BRANCH,DEBIT,False,NONE,3,0,0
TXN000070832,ACCT100005297,2023-01-07 00:26:16.359417,0,POS,4625.48,INR,UTILITY,IN,MOBILE,DEBIT,False,NONE,5,1,1
TXN000070833,ACCT100011012,2023-01-14 08:59:37.504834,8,POS,4522.62,AED,VENDOR_PAYMENT,IN,ATM,CREDIT,False,NONE,5,1,0
TXN000070834,ACCT100002878,2023-03-10 05:56:35.597959,5,UPI,2962.79,INR,VENDOR_PAYMENT,IN,WEB,DEBIT,False,NONE,4,0,1
TXN000070835,ACCT100007279,2022-09-01 19:50:38.696270,19,INTERNAL_TRANSFER,305.32,INR,UTILITY,IN,WEB,DEBIT,False,NONE,3,0,0
TXN000070836,ACCT100009734,2023-09-28 21:39:57.791858,21,CASH_WITHDRAWAL,7441.62,INR,DIVIDEND,IN,WEB,DEBIT,False,NONE,3,0,1
TXN000070837,ACCT100006970,2022-06-16 23:03:45.558579,23,UPI,3798.22,INR,INSURANCE,SG,BRANCH,DEBIT,False,NONE,3,0,1
TXN000070838,ACCT100010210,2022-08-11 23:31:22.532351,23,UPI,10908.17,INR,,KY,MOBILE,DEBIT,False,NONE,3,0,1
TXN000070839,ACCT100007499,2023-03-22 15:16:24.163573,15,POS,2737.95,USD,SALARY,US,BRANCH,DEBIT,False,NONE,2,0,0
TXN000070840,ACCT100004318,2022-07-29 18:28:20.620573,18,NEFT,2853.01,USD,INVESTMENT,US,WEB,CREDIT,False,NONE,4,0,0
TXN000070841,ACCT100005031,2024-05-24 21:20:05.554229,21,IMPS,325.85,INR, GROCERY ,KY,ATM,CREDIT,False,NONE,4,0,1
TXN000070842,ACCT100003178,2023-07-31 12:53:49.236621,12,NEFT,9230.19,INR,RENT,MY,ATM,DEBIT,False,NONE,0,0,0
TXN000070843,ACCT100009338,2022-03-03 18:02:08.531439,18,UPI,13212.21,AED,VENDOR_PAYMENT,US,WEB,DEBIT,False,NONE,3,0,0
TXN000070844,ACCT100001949,2023-07-21 03:08:25.670664,3,UPI,48002.04,INR,GROCERY,IN,MOBILE,CREDIT,False,NONE,4,0,1
TXN000070845,ACCT100003856,2022-05-18 20:09:45.613788,20,UPI,10670.51,INR,RENT,US,BRANCH,DEBIT,False,NONE,2,0,0
TXN000070846,ACCT100002464,2023-11-22 23:39:20.363679,23,RTGS,37.3,INR,INVESTMENT,CN,MOBILE,CREDIT,False,NONE,2,0,1
TXN000070847,ACCT100001609,2022-10-19 07:02:33.497413,7,UPI,8610.28,INR,loan_emi,IN,WEB,DEBIT,False,NONE,2,0,1
TXN000070848,ACCT100008114,2022-02-03 06:05:03.910250,6,IMPS,36834.94,USD,INVESTMENT,IN,ATM,CREDIT,False,NONE,3,0,1
TXN000070849,ACCT100007272,2023-11-14 14:23:12.465012,14,NEFT,6598.49,USD,TRANSFER,IN,MOBILE,CREDIT,False,NONE,1,0,0
TXN000070850,ACCT100002882,2023-11-24 16:09:46.285578,16,UPI,41909.41,INR,DIVIDEND,IN,ATM,CREDIT,False,NONE,4,0,0
TXN000070851,ACCT100009249,2023-01-25 15:19:10.890036,15,UPI,5396.25,INR,GROCERY,IN,MOBILE,DEBIT,False,NONE,2,0,0
TXN000070852,ACCT100002776,2022-09-09 05:59:21.291338,5,NEFT,21754.4,INR,SALARY,AE,MOBILE,DEBIT,False,NONE,4,0,1
TXN000070853,ACCT100001212,2023-06-10 19:41:53.888284,19,NEFT,20066.79,INR,GROCERY,AE,BRANCH,CREDIT,False,NONE,5,1,0
TXN000070854,ACCT100011163,2023-04-22 09:35:44.145550,9,UPI,55146.96,INR,GROCERY,US,MOBILE,DEBIT,False,NONE,5,1,0
TXN000070855,ACCT100007666,2023-12-19 11:08:34.371675,11,CASH_WITHDRAWAL,6172.09,INR,DIVIDEND,SG,ATM,DEBIT,False,NONE,1,0,0
TXN000070856,ACCT100007417,2022-08-31 23:59:43.236195,23,RTGS,13375.46,INR,RENT,IN,BRANCH,DEBIT,False,NONE,2,0,1
TXN000070857,ACCT100007059,2022-10-05 07:18:18.957589,7,UPI,60160.37,USD,LOAN_EMI,AE,BRANCH,DEBIT,False,NONE,2,0,1
TXN000070858,ACCT100008486,2022-10-22 03:13:20.137424,3,UPI,7198.87,INR,GROCERY,IN,MOBILE,CREDIT,False,NONE,5,1,1
TXN000070859,ACCT100005784,2023-10-16 03:28:10.200806,3,POS,6526.98,INR, INSURANCE ,IN,ATM,CREDIT,False,NONE,0,0,1
TXN000070860,ACCT100007319,2024-05-26 20:56:49.545599,20,NEFT,10306.26,INR,DIVIDEND,IN,WEB,CREDIT,False,NONE,6,1,0
TXN000070861,ACCT100005134,2022-06-10 06:26:50.152265,6,UPI,167.6,INR,VENDOR_PAYMENT,IN,ATM,CREDIT,False,NONE,4,0,1
TXN000070862,ACCT100009475,2024-03-08 02:01:52.738876,2,IMPS,2188.95,INR,SALARY,IN,ATM,CREDIT,False,NONE,4,0,1
TXN000070863,ACCT100011706,2023-12-15 10:22:38.726947,10,NEFT,2193.49,AED,GROCERY,IN,MOBILE,DEBIT,False,NONE,4,0,0
TXN000070864,ACCT100001803,2022-04-06 17:15:11.697616,17,UPI,12298.38,INR,VENDOR_PAYMENT,US,ATM,DEBIT,False,NONE,2,0,0
TXN000070865,ACCT100007222,2024-04-29 01:33:09.790808,1,NEFT,59930.35,USD,RENT,IN,BRANCH,CREDIT,False,NONE,0,0,1
TXN000070866,ACCT100001693,2022-07-26 06:47:09.023745,6,UPI,12191.56,AED,UTILITY,NG,WEB,DEBIT,False,NONE,1,0,1
TXN000070867,ACCT100002282,2022-11-10 19:21:52.079136,19,UPI,1174.47,INR,INVESTMENT,CN,BRANCH,DEBIT,False,NONE,3,0,0
TXN000070868,ACCT100005279,2023-09-10 04:25:29.403418,4,UPI,832.12,INR,GROCERY,US,ATM,DEBIT,False,NONE,6,1,1
TXN000070869,ACCT100001301,2022-08-16 04:53:41.976440,4,UPI,7160.67,USD,TRANSFER,IN,WEB,DEBIT,False,NONE,1,0,1
TXN000070870,ACCT100003345,2023-10-15 17:22:18.199810,17,IMPS,27009.42,USD,UTILITY,SG,ATM,CREDIT,False,NONE,6,1,0
TXN000070871,ACCT100011532,2024-02-12 11:09:18.965037,11,IMPS,63722.69,INR,TRANSFER,CN,BRANCH,CREDIT,False,NONE,0,0,0
TXN000070872,ACCT100006875,2023-01-16 09:32:35.602061,9,UPI,4146.06,USD, RENT ,US,BRANCH,CREDIT,False,NONE,0,0,0
TXN000070873,ACCT100010364,2023-05-05 07:22:17.059063,7,INTERNAL_TRANSFER,3647.92,INR,RENT,VG,MOBILE,CREDIT,False,NONE,4,0,1
TXN000070874,ACCT100000724,2022-04-07 06:36:15.654007,6,INTERNAL_TRANSFER,1792.91,AED, GROCERY ,AE,MOBILE,CREDIT,False,NONE,3,0,1
TXN000070875,ACCT100003122,2022-12-18 12:13:29.964051,12,RTGS,3977.38,INR,TRANSFER,IN,MOBILE,DEBIT,False,NONE,6,1,0
TXN000070876,ACCT100004515,2022-11-03 06:31:30.471396,6,POS,5487.14,INR,INSURANCE,US,ATM,DEBIT,False,NONE,3,0,1
TXN000070877,ACCT100008662,2023-12-27 05:49:18.583427,5,IMPS,5258.74,INR,INSURANCE,IN,BRANCH,DEBIT,False,NONE,2,0,1
TXN000070878,ACCT100008724,2024-05-18 02:48:54.539223,2,RTGS,63176.94,USD,,IN,WEB,DEBIT,False,NONE,5,1,1
TXN000070879,ACCT100003858,2022-06-14 01:34:26.636283,1,CHEQUE,9000.22,INR,,IN,BRANCH,DEBIT,False,NONE,1,0,1
TXN000070880,ACCT100011396,2023-03-27 16:28:17.711821,16,UPI,11983.45,INR,LOAN_EMI,IN,WEB,DEBIT,False,NONE,0,0,0
TXN000070881,ACCT100002072,2023-08-27 21:04:30.617355,21,NEFT,8749.5,INR,GROCERY,US,ATM,CREDIT,False,NONE,6,1,1
TXN000070882,ACCT100000122,2022-05-25 06:59:19.540358,6,RTGS,347.07,INR,VENDOR_PAYMENT,SG,WEB,DEBIT,False,NONE,2,0,1
TXN000070883,ACCT100007168,2023-09-16 04:44:05.436793,4,UPI,68784.02,USD,SALARY,IN,ATM,DEBIT,False,NONE,5,1,1
TXN000070884,ACCT100006354,2023-05-21 01:54:51.052239,1,NEFT,2129.86,INR,,AE,BRANCH,CREDIT,False,NONE,6,1,1
TXN000070885,ACCT100005783,2022-03-30 22:52:31.253767,22,POS,36787.29,INR,,IN,ATM,CREDIT,False,NONE,2,0,1
TXN000070886,ACCT100002632,2023-08-02 03:17:27.242697,3,RTGS,11266.98,INR,DIVIDEND,CN,MOBILE,CREDIT,False,NONE,2,0,1
TXN000070887,ACCT100010214,2023-02-01 20:42:43.837045,20,IMPS,6600.94,AED,UTILITY,IN,MOBILE,CREDIT,False,NONE,2,0,0
TXN000070888,ACCT100008928,2023-08-17 21:53:59.844882,21,SWIFT,604.93,INR,UTILITY,CN,BRANCH,CREDIT,False,NONE,3,0,1
