CUSTOMER_ID,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,IS_ACTIVE,CDD_TIER,KYC_REVIEW_OVERDUE,LAST_TRANSACTION_DAYS_AGO,CORRESPONDENT_BANK_FLAG,SHELL_CO_INDICATOR
CUST0004644,IN,SHELL_CO,250k+,1,0,0,0,100.0,54,MOBILE,11,3,0,1,SIMPLIFIED,0,403,0,1
CUST0004645,IN,SALARIED,250k+,5,0,0,0,93.0,9,WEB,19,5,0,1,STANDARD,0,304,0,0
CUST0004646,CN,SELF_EMPLOYED,50k-100k,5,0,0,0,72.0,62,WEB,7,3,0,1,STANDARD,0,282,0,0
CUST0004647,IN,SALARIED,100k-250k,5,0,0,0,66.0,207,MOBILE,7,5,0,0,STANDARD,0,233,0,0
CUST0004648,IN,SALARIED,100k-250k,2,0,0,0,96.0,470,WEB,1,2,0,1,SIMPLIFIED,1,704,0,0
CUST0004649,IN,BUSINESS_OWNER,100k-250k,7,0,0,0,75.7,53,THIRD_PARTY,4,1,0,1,STANDARD,0,379,0,0
CUST0004650,SG,POLITICIAN,50k-100k,1,1,0,0,84.7,199,BRANCH,12,3,0,1,SIMPLIFIED,0,306,1,0
CUST0004651,AE,SELF_EMPLOYED,50k-100k,1,0,0,0,93.4,117,MOBILE,16,5,0,1,SIMPLIFIED,0,595,0,0
CUST0004652,AE,SALARIED,0-50k,5,0,0,0,77.7,177,THIRD_PARTY,2,3,0,1,STANDARD,0,376,0,0
CUST0004653,IN,SALARIED,250k+,3,0,0,0,94.6,1,WEB,14,5,0,1,SIMPLIFIED,0,658,0,0
CUST0004654,IN,SELF_EMPLOYED,100k-250k,6,0,0,0,72.7,23,MOBILE,11,1,0,1,STANDARD,0,683,0,0
CUST0004655,SG,SALARIED,0-50k,2,0,0,0,88.5,44,BRANCH,2,1,0,1,SIMPLIFIED,0,266,0,0
CUST0004656,CN,SALARIED,0-50k,1,0,0,0,96.9,403,MOBILE,9,1,0,1,SIMPLIFIED,1,381,0,0
CUST0004657,IN,BUSINESS_OWNER,50k-100k,6,0,0,0,65.0,7,WEB,15,2,0,1,STANDARD,0,216,0,0
CUST0004658,US,SALARIED,50k-100k,3,0,0,0,100.0,151,MOBILE,18,1,0,1,SIMPLIFIED,0,75,0,0
CUST0004659,IN,SELF_EMPLOYED,,1,0,0,0,100.0,475,THIRD_PARTY,2,4,0,1,SIMPLIFIED,1,646,0,0
CUST0004660,IN,RETIRED,100k-250k,5,0,0,0,74.4,190,WEB,9,3,0,1,STANDARD,0,130,0,0
CUST0004661,GB,SALARIED,0-50k,3,0,0,0,79.1,119,BRANCH,1,1,0,1,SIMPLIFIED,0,358,0,0
CUST0004662,US,BUSINESS_OWNER,0-50k,4,0,0,0,75.7,87,MOBILE,14,1,0,1,SIMPLIFIED,0,253,0,0
CUST0004663,IN,BUSINESS_OWNER,250k+,3,0,0,0,92.7,176,MOBILE,6,3,0,1,SIMPLIFIED,0,463,0,0
CUST0004664,IN,BUSINESS_OWNER,100k-250k,6,0,0,0,67.9,117,MOBILE,19,4,0,1,STANDARD,0,317,0,0
CUST0004665,VG,SELF_EMPLOYED,50k-100k,6,0,0,0,74.0,219,MOBILE,7,1,1,1,STANDARD,0,256,0,0
CUST0004666,CN,SALARIED,250k+,5,0,0,0,66.5,173,BRANCH,14,2,0,1,STANDARD,0,526,0,0
CUST0004667,MY,RETIRED,250k+,1,0,0,0,100.0,150,WEB,7,1,0,1,SIMPLIFIED,0,522,1,0
CUST0004668,US,BUSINESS_OWNER,0-50k,6,0,0,0,80.6,565,BRANCH,12,1,0,1,STANDARD,1,258,0,0
CUST0004669,AE,SALARIED,0-50k,5,0,0,0,78.5,325,MOBILE,19,3,0,1,STANDARD,0,149,0,0
CUST0004670,IN,SALARIED,50k-100k,5,0,0,0,81.5,168,MOBILE,3,4,0,1,STANDARD,0,426,0,0
CUST0004671,IN,,250k+,2,0,0,0,98.4,139,THIRD_PARTY,11,5,0,1,SIMPLIFIED,0,645,0,0
CUST0004672,US,SALARIED,100k-250k,7,0,0,0,73.3,231,MOBILE,11,3,0,1,STANDARD,0,533,1,0
CUST0004673,AE,SELF_EMPLOYED,0-50k,5,0,0,0,86.2,293,MOBILE,4,1,0,1,STANDARD,0,108,0,0
CUST0004674,IN,SALARIED,50k-100k,1,0,0,0,86.7,62,WEB,1,2,0,1,SIMPLIFIED,0,305,0,0
CUST0004675,CN,SALARIED,100k-250k,3,0,0,0,91.0,197,BRANCH,5,2,0,1,SIMPLIFIED,0,237,0,0
CUST0004676,IN,BUSINESS_OWNER,0-50k,7,0,0,0,73.5,26,MOBILE,10,1,0,1,STANDARD,0,377,0,0
CUST0004677,IN,SALARIED,100k-250k,1,0,0,0,100.0,101,WEB,10,2,0,1,SIMPLIFIED,0,540,0,0
CUST0004678,IN,BUSINESS_OWNER,50k-100k,9,0,0,0,64.2,501,BRANCH,2,1,0,1,ENHANCED,1,388,0,0
CUST0004679,US,BUSINESS_OWNER,0-50k,5,0,0,0,79.2,71,MOBILE,9,4,0,1,STANDARD,0,363,0,0
CUST0004680,IN,SALARIED,50k-100k,4,0,0,0,79.5,30,BRANCH,15,1,0,1,SIMPLIFIED,0,418,0,0
CUST0004681,IN,BUSINESS_OWNER,250k+,2,0,0,0,100.0,28,BRANCH,15,2,0,1,SIMPLIFIED,0,650,0,0
CUST0004682,US,BUSINESS_OWNER,250k+,2,0,0,0,73.2,90,MOBILE,18,1,0,1,SIMPLIFIED,0,256,0,0
CUST0004683,US,SELF_EMPLOYED,250k+,8,0,0,0,72.1,45,MOBILE,13,2,0,1,ENHANCED,0,386,0,0
CUST0004684,US,SALARIED,250k+,2,0,0,0,91.8,100,BRANCH,7,2,0,1,SIMPLIFIED,0,469,0,0
CUST0004685,IN,SELF_EMPLOYED,0-50k,6,0,0,0,74.5,228,BRANCH,15,2,0,1,STANDARD,0,30,0,0
CUST0004686,US,POLITICIAN,250k+,2,1,0,0,89.4,394,BRANCH,15,2,0,1,SIMPLIFIED,1,386,0,0
CUST0004687,US,BUSINESS_OWNER,0-50k,1,0,0,0,95.6,21,BRANCH,6,4,0,1,SIMPLIFIED,0,272,1,0
CUST0004688,IN,SALARIED,100k-250k,1,0,0,0,99.8,263,BRANCH,0,2,0,1,SIMPLIFIED,0,529,0,0
CUST0004689,CN,BUSINESS_OWNER,50k-100k,3,0,0,0,81.6,19,BRANCH,15,5,0,1,SIMPLIFIED,0,78,0,0
CUST0004690,US,SELF_EMPLOYED,0-50k,9,0,0,0,65.1,85,BRANCH,19,1,0,1,ENHANCED,0,252,0,0
CUST0004691,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,94.8,1020,WEB,1,1,0,1,SIMPLIFIED,1,628,0,0
CUST0004692,VG,BUSINESS_OWNER,50k-100k,2,1,0,0,84.4,12,THIRD_PARTY,4,4,1,1,SIMPLIFIED,0,485,0,0
CUST0004693,CN,SELF_EMPLOYED,100k-250k,2,0,0,0,96.0,4,WEB,1,2,0,1,SIMPLIFIED,0,354,1,0
CUST0004694,NG,RETIRED,50k-100k,3,0,0,0,90.9,73,BRANCH,16,2,1,1,SIMPLIFIED,0,104,0,0
CUST0004695,SG,BUSINESS_OWNER,100k-250k,3,0,0,0,81.6,543,BRANCH,6,2,0,1,SIMPLIFIED,1,605,1,0
CUST0004696,IN,BUSINESS_OWNER,50k-100k,7,0,0,0,62.5,3,BRANCH,11,2,0,1,STANDARD,0,98,0,0
CUST0004697,IN,SALARIED,100k-250k,3,0,0,0,81.5,45,BRANCH,8,1,0,1,SIMPLIFIED,0,656,0,0
CUST0004698,SG,RETIRED,100k-250k,3,0,0,0,89.1,166,MOBILE,10,3,0,1,SIMPLIFIED,0,169,0,0
CUST0004699,NG,POLITICIAN,0-50k,1,0,0,0,95.4,47,THIRD_PARTY,18,2,1,1,SIMPLIFIED,0,241,0,0
CUST0004700,AE,SALARIED,,10,0,0,0,71.2,9,WEB,14,2,0,1,ENHANCED,0,251,0,0
CUST0004701,MY,,250k+,2,0,0,0,89.1,9,MOBILE,11,3,0,1,SIMPLIFIED,0,68,0,0
CUST0004702,IN,SALARIED,100k-250k,1,0,0,0,88.9,147,MOBILE,14,2,0,1,SIMPLIFIED,0,192,0,0
CUST0004703,US,BUSINESS_OWNER,50k-100k,4,0,0,0,89.3,148,BRANCH,16,3,0,1,SIMPLIFIED,0,515,0,0
CUST0004704,KY,BUSINESS_OWNER,0-50k,4,1,0,0,76.2,220,MOBILE,10,5,1,1,SIMPLIFIED,0,138,0,0
CUST0004705,GB,SALARIED,0-50k,3,0,0,0,81.7,25,MOBILE,16,5,0,1,SIMPLIFIED,0,185,0,0
CUST0004706,NG,STUDENT,0-50k,3,0,0,0,81.8,124,MOBILE,11,2,1,1,SIMPLIFIED,0,140,0,0
CUST0004707,GB,SALARIED,0-50k,6,0,0,0,52.0,165,MOBILE,9,1,0,1,STANDARD,0,727,0,0
CUST0004708,US,RETIRED,50k-100k,1,0,0,0,100.0,45,WEB,5,1,0,1,SIMPLIFIED,0,467,1,0
CUST0004709,US,SELF_EMPLOYED,,6,0,0,0,83.5,142,MOBILE,6,3,0,1,STANDARD,0,273,0,0
CUST0004710,KY,,0-50k,4,0,0,0,91.3,221,MOBILE,13,1,1,1,SIMPLIFIED,0,598,0,0
CUST0004711,AE,SALARIED,100k-250k,3,0,0,0,100.0,844,MOBILE,15,2,0,1,SIMPLIFIED,1,616,0,0
CUST0004712,IN,SALARIED,0-50k,3,0,0,0,100.0,163,BRANCH,2,3,0,1,SIMPLIFIED,0,681,0,0
CUST0004713,US,BUSINESS_OWNER,50k-100k,2,0,0,0,89.3,355,BRANCH,8,5,0,1,SIMPLIFIED,0,106,0,0
CUST0004714,US,SELF_EMPLOYED,0-50k,5,0,0,0,88.9,322,MOBILE,5,1,0,1,STANDARD,0,98,1,0
CUST0004715,IN,SALARIED,50k-100k,3,0,0,0,87.2,507,MOBILE,4,1,0,1,SIMPLIFIED,1,171,0,0
CUST0004716,GB,SALARIED,0-50k,2,0,0,0,88.6,231,MOBILE,3,1,0,1,SIMPLIFIED,0,663,0,0
CUST0004717,IN,SALARIED,0-50k,4,0,0,0,78.0,43,MOBILE,14,1,0,1,SIMPLIFIED,0,285,0,0
CUST0004718,US,BUSINESS_OWNER,250k+,10,0,0,0,57.9,63,WEB,9,5,0,1,ENHANCED,0,448,0,0
CUST0004719,CN,BUSINESS_OWNER,50k-100k,3,0,0,0,90.6,276,BRANCH,0,1,0,1,SIMPLIFIED,0,552,0,0
CUST0004720,US,SALARIED,50k-100k,8,0,0,0,80.6,132,WEB,6,3,0,1,ENHANCED,0,66,0,0
CUST0004721,CN,SELF_EMPLOYED,0-50k,2,0,0,0,97.8,52,MOBILE,16,1,0,1,SIMPLIFIED,0,486,0,0
CUST0004722,IN,SALARIED,50k-100k,1,0,0,0,89.8,192,MOBILE,3,1,0,1,SIMPLIFIED,0,535,0,0
CUST0004723,VG,,50k-100k,2,0,0,0,83.6,426,BRANCH,9,1,1,1,SIMPLIFIED,1,287,0,0
CUST0004724,IN,,0-50k,3,0,0,0,92.5,79,MOBILE,0,1,0,1,SIMPLIFIED,0,643,0,0
CUST0004725,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,99.2,163,THIRD_PARTY,9,1,0,1,SIMPLIFIED,0,0,1,0
CUST0004726,MY,POLITICIAN,0-50k,1,1,0,0,100.0,156,BRANCH,19,1,0,1,SIMPLIFIED,0,20,0,0
CUST0004727,GB,RETIRED,50k-100k,8,0,0,0,65.8,24,THIRD_PARTY,6,3,0,1,ENHANCED,0,391,0,0
CUST0004728,IN,RETIRED,100k-250k,6,0,0,0,79.8,17,MOBILE,8,1,0,1,STANDARD,0,301,0,0
CUST0004729,NG,SELF_EMPLOYED,0-50k,5,0,0,0,86.8,396,WEB,1,1,1,1,STANDARD,1,139,0,0
CUST0004730,US,SALARIED,50k-100k,1,0,0,0,85.2,487,WEB,3,1,0,1,SIMPLIFIED,1,128,0,0
CUST0004731,VG,SALARIED,50k-100k,1,0,0,0,98.2,422,BRANCH,16,3,1,1,SIMPLIFIED,1,405,0,0
CUST0004732,US,SALARIED,0-50k,1,1,0,0,100.0,90,BRANCH,5,1,0,1,SIMPLIFIED,0,205,0,0
CUST0004733,US,BUSINESS_OWNER,250k+,5,0,0,0,84.1,61,BRANCH,7,2,0,1,STANDARD,0,472,0,0
CUST0004734,US,SALARIED,0-50k,8,0,0,0,67.4,513,MOBILE,13,1,0,1,ENHANCED,1,667,0,0
CUST0004735,IN,SALARIED,50k-100k,3,0,0,0,100.0,385,THIRD_PARTY,11,2,0,1,SIMPLIFIED,1,199,0,0
CUST0004736,US,SELF_EMPLOYED,50k-100k,1,0,0,0,100.0,308,BRANCH,18,2,0,1,SIMPLIFIED,0,63,0,0
CUST0004737,US,SALARIED,0-50k,3,0,0,0,88.1,73,THIRD_PARTY,4,3,0,1,SIMPLIFIED,0,423,0,0
CUST0004738,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,90.5,183,MOBILE,10,1,0,1,SIMPLIFIED,0,100,0,0
CUST0004739,IN,POLITICIAN,100k-250k,2,1,0,0,97.6,249,BRANCH,16,2,0,1,SIMPLIFIED,0,728,0,0
CUST0004740,IN,BUSINESS_OWNER,100k-250k,4,0,0,0,83.5,154,BRANCH,11,3,0,1,SIMPLIFIED,0,54,0,0
CUST0004741,MY,BUSINESS_OWNER,50k-100k,5,0,0,0,90.2,165,WEB,4,1,0,1,STANDARD,0,342,0,0
CUST0004742,AE,SELF_EMPLOYED,50k-100k,1,0,0,0,85.9,254,MOBILE,0,1,0,1,SIMPLIFIED,0,619,0,0
CUST0004743,GB,SELF_EMPLOYED,100k-250k,1,0,0,0,94.1,262,BRANCH,6,2,0,1,SIMPLIFIED,0,228,1,0
CUST0004744,VG,SALARIED,50k-100k,10,0,0,0,65.5,49,THIRD_PARTY,6,5,1,1,ENHANCED,0,40,0,0
CUST0004745,AE,STUDENT,250k+,2,0,0,0,100.0,89,BRANCH,10,4,0,1,SIMPLIFIED,0,719,1,0
CUST0004746,NG,SALARIED,50k-100k,1,0,0,0,84.2,273,MOBILE,5,3,1,1,SIMPLIFIED,0,58,0,0
CUST0004747,IN,SALARIED,0-50k,1,0,0,0,88.4,54,MOBILE,5,2,0,1,SIMPLIFIED,0,451,0,0
CUST0004748,IN,,50k-100k,1,0,0,0,82.6,444,WEB,9,2,0,1,SIMPLIFIED,1,485,0,0
CUST0004749,US,SALARIED,50k-100k,2,0,0,0,85.0,328,BRANCH,2,4,0,1,SIMPLIFIED,0,364,0,0
CUST0004750,US,SALARIED,0-50k,6,0,0,0,65.8,406,BRANCH,4,1,0,1,STANDARD,1,492,0,0
CUST0004751,MY,SALARIED,0-50k,2,0,0,0,96.3,63,BRANCH,17,3,0,1,SIMPLIFIED,0,496,0,0
CUST0004752,AE,SALARIED,,3,0,0,0,89.8,19,BRANCH,14,3,0,1,SIMPLIFIED,0,221,0,0
CUST0004753,IN,SALARIED,250k+,5,0,0,0,78.8,19,MOBILE,11,1,0,1,STANDARD,0,44,0,0
CUST0004754,GB,SALARIED,0-50k,3,0,0,0,88.2,146,BRANCH,7,4,0,1,SIMPLIFIED,0,510,0,0
CUST0004755,US,BUSINESS_OWNER,50k-100k,7,0,0,0,81.6,65,MOBILE,6,1,0,1,STANDARD,0,74,0,0
CUST0004756,IN,RETIRED,,7,0,0,0,63.7,55,WEB,2,4,0,1,STANDARD,0,49,0,0
CUST0004757,AE,SALARIED,0-50k,1,0,0,0,80.6,45,MOBILE,6,2,0,0,SIMPLIFIED,0,46,0,0
CUST0004758,KY,STUDENT,,6,0,0,0,81.7,148,WEB,17,4,1,1,STANDARD,0,460,0,0
CUST0004759,CN,SALARIED,100k-250k,3,0,0,0,84.9,142,WEB,15,1,0,1,SIMPLIFIED,0,630,0,0
CUST0004760,AE,SALARIED,,10,0,1,0,51.9,98,BRANCH,19,2,0,1,ENHANCED,0,683,0,0
CUST0004761,IN,SALARIED,0-50k,3,0,0,0,92.4,26,BRANCH,1,1,0,1,SIMPLIFIED,0,32,0,0
CUST0004762,IN,BUSINESS_OWNER,0-50k,10,0,0,0,44.3,475,BRANCH,6,1,0,1,ENHANCED,1,331,1,0
CUST0004763,US,SELF_EMPLOYED,,5,0,0,0,73.1,100,WEB,4,4,0,1,STANDARD,0,276,0,0
CUST0004764,GB,BUSINESS_OWNER,100k-250k,2,0,0,0,72.9,23,MOBILE,13,2,0,1,SIMPLIFIED,0,173,0,0
CUST0004765,IN,BUSINESS_OWNER,,3,0,0,0,90.1,6,WEB,14,3,0,1,SIMPLIFIED,0,224,0,0
CUST0004766,IN,SELF_EMPLOYED,100k-250k,10,0,1,0,72.6,29,MOBILE,15,4,0,1,ENHANCED,0,712,0,0
CUST0004767,VG,BUSINESS_OWNER,50k-100k,7,0,0,0,67.4,63,BRANCH,1,2,1,1,STANDARD,0,414,0,0
CUST0004768,CN,POLITICIAN,250k+,1,1,0,0,89.7,179,WEB,19,2,0,1,SIMPLIFIED,0,61,0,0
CUST0004769,AE,SALARIED,100k-250k,5,0,0,0,94.3,636,MOBILE,18,3,0,1,STANDARD,1,271,0,0
CUST0004770,IN,SALARIED,100k-250k,2,0,0,0,97.0,57,MOBILE,9,1,0,1,SIMPLIFIED,0,53,0,0
CUST0004771,IN,BUSINESS_OWNER,0-50k,1,0,0,0,100.0,280,BRANCH,17,1,0,1,SIMPLIFIED,0,392,0,0
CUST0004772,IN,BUSINESS_OWNER,0-50k,3,0,0,0,89.3,436,BRANCH,1,3,0,1,SIMPLIFIED,1,290,0,0
CUST0004773,AE,SALARIED,0-50k,2,0,0,0,93.8,89,BRANCH,7,5,0,0,SIMPLIFIED,0,692,0,0
CUST0004774,IN,SALARIED,0-50k,6,0,0,0,87.6,52,WEB,5,3,0,1,STANDARD,0,325,0,0
CUST0004775,CN,SELF_EMPLOYED,50k-100k,2,0,0,0,90.8,121,WEB,18,3,0,1,SIMPLIFIED,0,472,0,0
CUST0004776,NG,SELF_EMPLOYED,250k+,6,0,0,0,78.0,408,MOBILE,7,3,1,1,STANDARD,1,311,0,0
CUST0004777,IN,SALARIED,100k-250k,1,0,0,0,76.6,1,MOBILE,18,3,0,1,SIMPLIFIED,0,447,0,0
CUST0004778,US,POLITICIAN,100k-250k,2,1,0,0,100.0,120,MOBILE,0,1,0,1,SIMPLIFIED,0,155,0,0
CUST0004779,SG,BUSINESS_OWNER,50k-100k,2,0,0,0,95.1,255,WEB,12,4,0,1,SIMPLIFIED,0,726,0,0
CUST0004780,VG,SELF_EMPLOYED,0-50k,2,0,0,0,91.1,165,WEB,16,2,1,1,SIMPLIFIED,0,341,0,0
CUST0004781,MY,BUSINESS_OWNER,0-50k,1,0,0,0,100.0,123,WEB,9,5,0,1,SIMPLIFIED,0,377,0,0
CUST0004782,IN,STUDENT,,1,0,0,0,86.5,145,BRANCH,17,1,0,1,SIMPLIFIED,0,441,0,0
CUST0004783,IN,SALARIED,0-50k,4,0,0,0,79.6,173,BRANCH,16,1,0,1,SIMPLIFIED,0,151,0,0
CUST0004784,GB,SALARIED,,2,0,0,0,96.4,206,BRANCH,15,1,0,1,SIMPLIFIED,0,659,0,0
CUST0004785,SG,SELF_EMPLOYED,0-50k,3,0,0,0,88.4,79,MOBILE,14,4,0,1,SIMPLIFIED,0,666,0,0
CUST0004786,IN,RETIRED,0-50k,2,0,0,0,95.6,131,THIRD_PARTY,9,4,0,1,SIMPLIFIED,0,402,0,0
CUST0004787,US,SALARIED,0-50k,7,0,0,0,74.0,57,BRANCH,4,3,0,1,STANDARD,0,345,1,0
CUST0004788,GB,SHELL_CO,0-50k,7,0,0,0,77.0,744,WEB,10,3,0,1,STANDARD,1,293,0,1
CUST0004789,IN,SELF_EMPLOYED,100k-250k,3,0,0,0,77.4,37,MOBILE,10,1,0,1,SIMPLIFIED,0,571,0,0
CUST0004790,MY,SALARIED,50k-100k,2,0,0,0,100.0,29,BRANCH,13,2,0,1,SIMPLIFIED,0,108,0,0
CUST0004791,IN,SALARIED,50k-100k,1,0,0,0,92.1,56,MOBILE,5,3,0,1,SIMPLIFIED,0,90,0,0
CUST0004792,GB,SALARIED,,9,0,0,0,64.5,454,MOBILE,14,2,0,1,ENHANCED,1,73,0,0
CUST0004793,AE,RETIRED,100k-250k,1,0,0,0,91.2,193,MOBILE,13,3,0,1,SIMPLIFIED,0,279,1,0
CUST0004794,IN,POLITICIAN,100k-250k,2,1,0,0,89.7,109,BRANCH,11,1,0,1,SIMPLIFIED,0,439,0,0
CUST0004795,SG,SELF_EMPLOYED,250k+,2,0,0,0,93.8,467,BRANCH,13,2,0,1,SIMPLIFIED,1,691,0,0
CUST0004796,GB,POLITICIAN,0-50k,2,1,0,0,97.9,414,MOBILE,10,2,0,1,SIMPLIFIED,1,228,0,0
CUST0004797,VG,,100k-250k,1,1,0,0,100.0,92,WEB,17,5,1,1,SIMPLIFIED,0,552,0,0
CUST0004798,IN,SELF_EMPLOYED,250k+,6,0,0,0,79.5,149,MOBILE,17,2,0,1,STANDARD,0,193,0,0
CUST0004799,SG,BUSINESS_OWNER,0-50k,1,0,0,0,91.2,424,THIRD_PARTY,13,1,0,1,SIMPLIFIED,1,353,0,0
CUST0004800,AE,SELF_EMPLOYED,50k-100k,4,0,0,0,87.0,69,WEB,6,1,0,1,SIMPLIFIED,0,113,0,0
CUST0004801,US,SELF_EMPLOYED,50k-100k,1,0,0,0,97.9,94,WEB,4,1,0,1,SIMPLIFIED,0,27,0,0
CUST0004802,MY,SALARIED,100k-250k,1,0,0,0,96.5,283,MOBILE,16,2,0,1,SIMPLIFIED,0,105,0,0
CUST0004803,IN,BUSINESS_OWNER,0-50k,7,0,0,0,76.3,215,BRANCH,7,3,0,1,STANDARD,0,727,0,0
CUST0004804,IN,SALARIED,50k-100k,1,0,0,0,85.8,8,MOBILE,16,5,0,1,SIMPLIFIED,0,359,0,0
CUST0004805,US,RETIRED,250k+,6,0,0,0,59.8,22,WEB,14,2,0,1,STANDARD,0,213,0,0
CUST0004806,IN,RETIRED,0-50k,3,0,0,0,97.5,337,MOBILE,16,3,0,0,SIMPLIFIED,0,441,0,0
CUST0004807,KY,SALARIED,0-50k,1,0,0,0,94.9,5,MOBILE,1,3,1,1,SIMPLIFIED,0,164,0,0
CUST0004808,AE,SALARIED,250k+,9,0,0,0,67.3,454,THIRD_PARTY,4,4,0,1,ENHANCED,1,385,0,0
CUST0004809,US,SELF_EMPLOYED,100k-250k,2,0,0,0,85.1,57,MOBILE,19,2,0,1,SIMPLIFIED,0,440,0,0
CUST0004810,CN,SELF_EMPLOYED,100k-250k,7,0,0,0,82.1,164,WEB,3,3,0,1,STANDARD,0,214,0,0
CUST0004811,US,SALARIED,,1,0,0,0,98.8,149,MOBILE,16,5,0,1,SIMPLIFIED,0,460,0,0
CUST0004812,AE,SELF_EMPLOYED,100k-250k,7,0,0,0,70.6,90,MOBILE,0,1,0,1,STANDARD,0,590,0,0
CUST0004813,IN,SALARIED,250k+,1,0,0,0,98.3,5,BRANCH,9,1,0,1,SIMPLIFIED,0,300,0,0
CUST0004814,IN,SALARIED,100k-250k,3,0,0,0,74.1,38,WEB,1,3,0,1,SIMPLIFIED,0,52,0,0
CUST0004815,IN,SALARIED,50k-100k,5,0,0,0,83.0,171,WEB,17,2,0,1,STANDARD,0,76,0,0
CUST0004816,SG,SALARIED,50k-100k,8,0,0,0,79.9,106,MOBILE,0,1,0,1,ENHANCED,0,467,0,0
CUST0004817,US,RETIRED,0-50k,7,0,0,0,74.5,96,WEB,9,2,0,1,STANDARD,0,6,0,0
CUST0004818,IN,SHELL_CO,0-50k,6,0,0,0,77.5,18,MOBILE,18,2,0,1,STANDARD,0,375,0,1
CUST0004819,US,SELF_EMPLOYED,100k-250k,7,0,1,0,69.5,76,BRANCH,10,2,0,1,STANDARD,0,460,0,0
CUST0004820,IN,SELF_EMPLOYED,0-50k,1,0,0,0,100.0,134,THIRD_PARTY,18,2,0,1,SIMPLIFIED,0,422,0,0
CUST0004821,KY,SALARIED,0-50k,2,0,0,0,100.0,14,WEB,1,1,1,1,SIMPLIFIED,0,579,0,0
CUST0004822,IN,SELF_EMPLOYED,,2,0,0,0,88.5,12,WEB,0,3,0,1,SIMPLIFIED,0,685,0,0
CUST0004823,MY,SALARIED,0-50k,2,0,0,0,94.9,121,BRANCH,12,2,0,1,SIMPLIFIED,0,218,0,0
CUST0004824,US,BUSINESS_OWNER,0-50k,2,0,0,0,93.9,148,THIRD_PARTY,2,2,0,1,SIMPLIFIED,0,223,0,0
CUST0004825,AE,POLITICIAN,50k-100k,3,1,0,0,91.2,53,MOBILE,6,1,0,1,SIMPLIFIED,0,513,0,0
CUST0004826,IN,SALARIED,50k-100k,1,0,0,0,89.8,70,BRANCH,14,1,0,1,SIMPLIFIED,0,142,0,0
CUST0004827,VG,BUSINESS_OWNER,0-50k,5,0,0,0,89.1,286,BRANCH,19,1,1,1,STANDARD,0,516,0,0
CUST0004828,IN,SALARIED,50k-100k,1,0,0,0,100.0,366,BRANCH,3,2,0,1,SIMPLIFIED,1,258,1,0
CUST0004829,AE,SALARIED,50k-100k,2,0,0,0,100.0,70,BRANCH,1,4,0,1,SIMPLIFIED,0,655,0,0
CUST0004830,NG,SALARIED,,3,0,0,0,79.1,79,BRANCH,5,1,1,1,SIMPLIFIED,0,560,0,0
CUST0004831,MY,SALARIED,100k-250k,6,0,0,0,67.5,319,BRANCH,2,4,0,1,STANDARD,0,645,0,0
CUST0004832,US,SALARIED,0-50k,5,0,0,0,96.5,655,WEB,1,1,0,1,STANDARD,1,165,0,0
CUST0004833,NG,SALARIED,50k-100k,4,0,0,0,93.2,69,WEB,19,3,1,1,SIMPLIFIED,0,597,0,0
CUST0004834,SG,SELF_EMPLOYED,50k-100k,1,0,0,0,89.5,279,WEB,8,4,0,1,SIMPLIFIED,0,575,0,0
CUST0004835,IN,SALARIED,0-50k,3,0,0,0,94.9,117,MOBILE,16,4,0,1,SIMPLIFIED,0,468,1,0
CUST0004836,US,BUSINESS_OWNER,0-50k,1,0,0,0,92.3,55,MOBILE,13,3,0,1,SIMPLIFIED,0,636,0,0
CUST0004837,IN,POLITICIAN,,2,1,0,0,78.4,206,MOBILE,13,1,0,1,SIMPLIFIED,0,47,1,0
CUST0004838,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,71.2,111,BRANCH,9,2,0,1,SIMPLIFIED,0,278,0,0
CUST0004839,GB,SALARIED,50k-100k,1,0,0,0,95.8,56,MOBILE,16,1,0,1,SIMPLIFIED,0,273,0,0
CUST0004840,AE,SALARIED,100k-250k,2,0,0,0,100.0,20,BRANCH,6,2,0,1,SIMPLIFIED,0,144,1,0
CUST0004841,IN,RETIRED,0-50k,9,0,0,0,76.2,363,WEB,4,2,0,1,ENHANCED,0,228,0,0
CUST0004842,MY,SELF_EMPLOYED,100k-250k,9,0,0,0,74.1,379,MOBILE,14,3,0,1,ENHANCED,1,542,0,0
CUST0004843,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,98.6,14,WEB,19,2,0,1,SIMPLIFIED,0,315,0,0
CUST0004844,NG,SALARIED,50k-100k,1,0,0,0,98.5,195,THIRD_PARTY,15,2,1,1,SIMPLIFIED,0,72,0,0
CUST0004845,VG,SELF_EMPLOYED,100k-250k,1,0,0,0,100.0,31,WEB,13,3,1,1,SIMPLIFIED,0,85,0,0
