CUSTOMER_ID,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,IS_ACTIVE
CUST0003403,AE,STUDENT,50k-100k,10,0,0,0,69.9,145,MOBILE,0
CUST0003404,SG,SELF_EMPLOYED,0-50k,2,0,0,0,100.0,236,BRANCH,1
CUST0003405,GB,RETIRED,50k-100k,5,0,0,0,64.6,52,MOBILE,1
CUST0003406,IN,SELF_EMPLOYED,50k-100k,6,0,0,0,82.8,72,THIRD_PARTY,1
CUST0003407,IN,SALARIED,50k-100k,7,0,0,0,68.1,229,MOBILE,1
CUST0003408,IN,SELF_EMPLOYED,0-50k,10,0,0,0,63.1,240,THIRD_PARTY,1
CUST0003409,US,SELF_EMPLOYED,0-50k,2,0,0,0,100.0,41,BRANCH,1
CUST0003410,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,100.0,86,BRANCH,1
CUST0003411,AE,SALARIED,0-50k,3,0,0,0,87.0,367,MOBILE,1
CUST0003412,IN,SELF_EMPLOYED,0-50k,1,0,0,0,100.0,242,WEB,1
CUST0003413,US,SALARIED,100k-250k,1,0,0,0,80.6,31,BRANCH,1
CUST0003414,IN,SALARIED,0-50k,2,0,0,0,96.0,87,MOBILE,0
CUST0003415,US,,50k-100k,6,0,0,0,80.2,652,WEB,1
CUST0003416,US,SALARIED,100k-250k,4,0,0,0,89.6,134,WEB,1
CUST0003417,IN,POLITICIAN,0-50k,2,1,0,0,87.9,228,BRANCH,1
CUST0003418,KY,SALARIED,0-50k,4,0,0,0,87.1,17,MOBILE,1
CUST0003419,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,98.8,321,MOBILE,1
CUST0003420,SG,SELF_EMPLOYED,,1,0,0,0,77.4,167,WEB,1
CUST0003421,KY,BUSINESS_OWNER,0-50k,5,1,0,0,77.5,34,THIRD_PARTY,1
CUST0003422,US,SALARIED,0-50k,4,0,0,0,76.8,86,BRANCH,1
CUST0003423,MY,POLITICIAN,0-50k,5,1,0,0,85.3,15,MOBILE,1
CUST0003424,IN,SELF_EMPLOYED,250k+,1,0,0,0,100.0,270,THIRD_PARTY,1
CUST0003425,US,RETIRED,0-50k,6,0,0,0,71.1,245,BRANCH,1
CUST0003426,US,SALARIED,50k-100k,4,0,0,0,75.3,121,WEB,1
CUST0003427,IN,SALARIED,50k-100k,4,0,0,0,84.9,108,MOBILE,1
CUST0003428,US,BUSINESS_OWNER,50k-100k,4,0,0,0,74.8,112,THIRD_PARTY,1
CUST0003429,IN,SALARIED,50k-100k,7,0,0,0,70.2,6,BRANCH,1
CUST0003430,SG,SELF_EMPLOYED,100k-250k,4,0,0,0,81.3,82,MOBILE,1
CUST0003431,VG,SALARIED,250k+,4,0,0,0,88.6,24,BRANCH,1
CUST0003432,IN,BUSINESS_OWNER,0-50k,10,0,0,0,62.5,36,BRANCH,1
CUST0003433,IN,SHELL_CO,0-50k,5,0,0,0,81.3,589,THIRD_PARTY,1
CUST0003434,US,SELF_EMPLOYED,250k+,3,0,0,0,100.0,54,MOBILE,1
CUST0003435,US,RETIRED,100k-250k,5,0,0,0,82.2,118,WEB,1
CUST0003436,GB,SELF_EMPLOYED,50k-100k,2,0,0,0,88.7,393,MOBILE,1
CUST0003437,US,SELF_EMPLOYED,250k+,2,0,0,0,89.6,96,BRANCH,1
CUST0003438,IN,POLITICIAN,100k-250k,4,1,0,0,77.9,135,BRANCH,1
CUST0003439,SG,STUDENT,50k-100k,8,0,0,0,59.9,33,MOBILE,1
CUST0003440,MY,RETIRED,250k+,8,0,0,0,56.9,60,WEB,1
CUST0003441,US,SALARIED,100k-250k,2,0,0,0,100.0,126,MOBILE,1
CUST0003442,AE,SELF_EMPLOYED,100k-250k,3,0,0,1,82.3,81,MOBILE,1
CUST0003443,IN,SALARIED,,2,0,0,0,94.5,7,WEB,0
CUST0003444,IN,SELF_EMPLOYED,100k-250k,10,0,0,0,57.6,92,BRANCH,1
CUST0003445,IN,SELF_EMPLOYED,50k-100k,10,0,0,0,59.8,303,WEB,1
CUST0003446,US,,100k-250k,4,0,0,0,93.2,22,MOBILE,1
CUST0003447,KY,STUDENT,50k-100k,6,0,0,1,77.4,3,WEB,1
CUST0003448,US,SELF_EMPLOYED,50k-100k,5,0,0,0,72.6,22,BRANCH,1
CUST0003449,IN,SALARIED,,4,1,0,0,79.5,209,BRANCH,1
CUST0003450,IN,STUDENT,0-50k,1,0,0,0,100.0,284,BRANCH,1
CUST0003451,IN,SALARIED,250k+,3,0,0,0,91.9,8,WEB,1
CUST0003452,AE,BUSINESS_OWNER,,5,0,0,0,87.4,393,BRANCH,1
CUST0003453,US,SALARIED,50k-100k,5,0,0,0,78.1,177,MOBILE,1
CUST0003454,IN,SELF_EMPLOYED,,2,0,0,0,80.8,131,WEB,1
CUST0003455,AE,SHELL_CO,50k-100k,8,0,0,0,72.1,52,MOBILE,1
CUST0003456,IN,SALARIED,100k-250k,1,0,0,0,98.0,83,BRANCH,1
CUST0003457,IN,SELF_EMPLOYED,100k-250k,3,0,0,0,90.2,528,BRANCH,1
CUST0003458,IN,SALARIED,100k-250k,5,0,0,0,68.9,436,MOBILE,1
CUST0003459,IN,STUDENT,50k-100k,5,0,0,0,74.9,176,MOBILE,1
CUST0003460,IN,STUDENT,50k-100k,4,0,0,0,76.5,155,MOBILE,1
CUST0003461,IN,SALARIED,100k-250k,2,0,0,0,95.2,42,THIRD_PARTY,1
CUST0003462,GB,SALARIED,100k-250k,1,0,0,0,99.5,551,BRANCH,1
CUST0003463,SG,BUSINESS_OWNER,250k+,4,0,0,0,83.7,253,MOBILE,1
CUST0003464,AE,SALARIED,100k-250k,4,0,0,0,91.7,86,WEB,1
CUST0003465,CN,BUSINESS_OWNER,100k-250k,1,0,0,0,100.0,304,WEB,1
CUST0003466,IN,SALARIED,100k-250k,5,0,0,0,82.8,42,MOBILE,1
CUST0003467,MY,SALARIED,100k-250k,3,0,0,0,93.4,43,WEB,1
CUST0003468,IN,BUSINESS_OWNER,100k-250k,4,0,0,1,79.7,281,MOBILE,1
CUST0003469,US,SALARIED,50k-100k,6,0,0,0,70.2,147,BRANCH,1
CUST0003470,US,RETIRED,100k-250k,1,0,0,0,100.0,146,WEB,1
CUST0003471,IN,SALARIED,250k+,1,0,0,0,89.0,153,BRANCH,1
CUST0003472,NG,,0-50k,6,0,0,0,81.6,24,WEB,1
CUST0003473,IN,SHELL_CO,0-50k,4,0,0,0,97.8,77,WEB,1
CUST0003474,IN,SELF_EMPLOYED,0-50k,5,0,0,0,85.2,153,MOBILE,1
CUST0003475,IN,BUSINESS_OWNER,0-50k,6,1,0,0,75.4,51,BRANCH,1
CUST0003476,IN,SALARIED,250k+,6,0,0,0,65.3,126,WEB,0
CUST0003477,IN,BUSINESS_OWNER,0-50k,9,0,0,0,65.3,146,MOBILE,1
CUST0003478,IN,BUSINESS_OWNER,100k-250k,3,0,0,0,96.1,515,BRANCH,1
CUST0003479,IN,SALARIED,100k-250k,3,0,0,0,86.6,50,MOBILE,1
CUST0003480,MY,RETIRED,250k+,3,0,0,0,96.2,104,BRANCH,1
CUST0003481,IN,BUSINESS_OWNER,50k-100k,1,0,0,0,98.9,718,WEB,1
CUST0003482,IN,SELF_EMPLOYED,50k-100k,4,0,0,0,86.3,37,MOBILE,1
CUST0003483,AE,SELF_EMPLOYED,0-50k,2,0,0,0,89.5,272,MOBILE,1
CUST0003484,NG,SELF_EMPLOYED,0-50k,8,0,0,0,56.4,35,MOBILE,0
CUST0003485,IN,SALARIED,0-50k,4,0,0,0,80.6,341,WEB,1
CUST0003486,IN,,0-50k,4,0,0,0,80.5,120,WEB,1
CUST0003487,NG,,,2,0,0,0,96.6,644,MOBILE,1
CUST0003488,IN,SELF_EMPLOYED,0-50k,1,0,0,0,95.9,33,BRANCH,1
CUST0003489,US,BUSINESS_OWNER,50k-100k,1,0,0,0,100.0,209,MOBILE,1
CUST0003490,IN,SELF_EMPLOYED,100k-250k,3,0,0,0,90.3,213,BRANCH,1
CUST0003491,VG,POLITICIAN,100k-250k,1,1,0,0,92.0,228,THIRD_PARTY,1
CUST0003492,NG,SALARIED,100k-250k,4,0,0,0,77.5,19,THIRD_PARTY,1
CUST0003493,CN,SELF_EMPLOYED,100k-250k,7,0,0,0,67.2,61,MOBILE,1
CUST0003494,IN,RETIRED,0-50k,7,0,0,0,73.3,74,BRANCH,1
CUST0003495,US,SELF_EMPLOYED,100k-250k,4,0,0,0,81.0,70,MOBILE,1
CUST0003496,IN,SELF_EMPLOYED,0-50k,2,0,0,0,83.4,202,WEB,1
CUST0003497,MY,SALARIED,0-50k,7,0,0,1,80.1,10,BRANCH,1
CUST0003498,KY,SELF_EMPLOYED,0-50k,7,0,0,0,73.2,235,MOBILE,1
CUST0003499,US,SALARIED,0-50k,1,0,0,0,98.2,134,BRANCH,1
CUST0003500,SG,SHELL_CO,0-50k,5,0,0,0,73.4,34,WEB,1
CUST0003501,IN,SALARIED,250k+,2,0,0,0,83.7,46,WEB,1
CUST0003502,US,STUDENT,50k-100k,6,0,0,0,74.7,18,MOBILE,1
CUST0003503,AE,BUSINESS_OWNER,50k-100k,10,0,0,0,43.8,110,MOBILE,1
CUST0003504,IN,SALARIED,100k-250k,1,0,0,0,100.0,162,MOBILE,1
CUST0003505,IN,SELF_EMPLOYED,100k-250k,7,1,0,0,66.4,156,WEB,1
CUST0003506,IN,RETIRED,0-50k,4,0,0,0,81.9,590,MOBILE,1
CUST0003507,CN,,,9,0,0,1,67.4,63,WEB,1
CUST0003508,MY,SALARIED,250k+,3,0,0,0,86.2,258,THIRD_PARTY,1
CUST0003509,VG,SALARIED,50k-100k,6,0,0,0,66.7,231,WEB,1
CUST0003510,SG,SALARIED,50k-100k,1,0,0,0,100.0,11,MOBILE,1
CUST0003511,US,SALARIED,250k+,2,0,0,0,79.7,478,THIRD_PARTY,1
CUST0003512,IN,SELF_EMPLOYED,100k-250k,1,0,0,0,78.1,482,MOBILE,1
CUST0003513,NG,RETIRED,250k+,9,0,0,0,71.0,90,BRANCH,1
CUST0003514,AE,SELF_EMPLOYED,,6,0,0,0,64.3,97,WEB,1
CUST0003515,SG,BUSINESS_OWNER,100k-250k,7,0,0,1,82.0,308,WEB,1
CUST0003516,SG,BUSINESS_OWNER,50k-100k,8,0,0,0,71.0,122,BRANCH,1
CUST0003517,CN,SALARIED,50k-100k,1,0,0,0,98.3,288,WEB,1
CUST0003518,IN,SALARIED,250k+,2,0,0,0,87.4,6,THIRD_PARTY,1
CUST0003519,IN,BUSINESS_OWNER,250k+,1,0,0,0,89.4,51,BRANCH,1
CUST0003520,SG,RETIRED,0-50k,2,0,0,0,89.0,17,MOBILE,1
CUST0003521,MY,BUSINESS_OWNER,250k+,2,0,0,1,85.0,108,BRANCH,1
CUST0003522,SG,SALARIED,0-50k,3,0,0,0,97.7,346,WEB,1
CUST0003523,US,SALARIED,0-50k,2,0,0,0,86.1,151,MOBILE,0
CUST0003524,IN,SALARIED,0-50k,1,0,0,0,100.0,132,MOBILE,1
CUST0003525,GB,SELF_EMPLOYED,250k+,1,0,0,0,100.0,82,BRANCH,1
CUST0003526,GB,BUSINESS_OWNER,100k-250k,1,0,0,0,89.0,11,THIRD_PARTY,1
CUST0003527,AE,SALARIED,0-50k,9,0,0,0,67.0,261,MOBILE,1
CUST0003528,IN,RETIRED,50k-100k,5,0,0,0,72.8,152,WEB,1
CUST0003529,KY,SELF_EMPLOYED,0-50k,9,0,0,0,62.6,481,MOBILE,1
CUST0003530,AE,,100k-250k,3,0,0,0,84.3,101,WEB,1
CUST0003531,GB,SHELL_CO,50k-100k,2,0,0,0,86.4,92,BRANCH,1
CUST0003532,IN,SALARIED,0-50k,6,0,0,0,77.3,659,BRANCH,1
CUST0003533,IN,STUDENT,,2,0,0,0,82.3,27,MOBILE,1
CUST0003534,MY,SALARIED,50k-100k,2,0,0,0,99.4,52,BRANCH,1
CUST0003535,IN,SELF_EMPLOYED,100k-250k,2,0,0,0,83.3,120,MOBILE,1
CUST0003536,US,RETIRED,100k-250k,1,0,0,0,85.9,133,MOBILE,1
CUST0003537,US,STUDENT,50k-100k,2,0,0,0,90.0,143,BRANCH,1
CUST0003538,GB,SELF_EMPLOYED,100k-250k,2,0,0,0,89.0,42,MOBILE,1
CUST0003539,IN,SELF_EMPLOYED,0-50k,5,0,0,0,82.8,470,BRANCH,1
CUST0003540,IN,BUSINESS_OWNER,0-50k,1,0,0,0,96.7,218,WEB,1
CUST0003541,KY,RETIRED,100k-250k,2,0,0,0,79.0,53,MOBILE,1
CUST0003542,AE,,100k-250k,6,0,0,0,83.9,62,THIRD_PARTY,1
CUST0003543,IN,RETIRED,250k+,1,0,0,0,93.8,382,MOBILE,0
CUST0003544,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,93.9,86,MOBILE,1
CUST0003545,NG,SELF_EMPLOYED,250k+,7,0,0,0,89.6,146,MOBILE,1
CUST0003546,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,100.0,23,BRANCH,1
CUST0003547,AE,SELF_EMPLOYED,50k-100k,1,0,0,0,97.7,52,WEB,1
CUST0003548,US,POLITICIAN,0-50k,3,1,0,0,77.0,96,BRANCH,1
CUST0003549,MY,SELF_EMPLOYED,100k-250k,2,0,0,0,81.1,192,BRANCH,1
CUST0003550,GB,POLITICIAN,100k-250k,4,1,0,0,93.3,59,BRANCH,1
CUST0003551,AE,SALARIED,50k-100k,6,0,0,0,72.8,541,THIRD_PARTY,1
CUST0003552,IN,BUSINESS_OWNER,0-50k,1,0,0,0,94.7,44,WEB,1
CUST0003553,MY,RETIRED,0-50k,4,0,0,0,74.8,271,BRANCH,1
CUST0003554,US,BUSINESS_OWNER,0-50k,3,1,0,0,91.6,81,MOBILE,1
CUST0003555,VG,BUSINESS_OWNER,50k-100k,1,0,0,0,100.0,322,MOBILE,1
CUST0003556,US,SELF_EMPLOYED,0-50k,4,0,0,0,96.2,461,BRANCH,1
CUST0003557,SG,STUDENT,100k-250k,2,0,0,0,88.4,37,MOBILE,1
CUST0003558,IN,RETIRED,,3,0,0,0,93.2,121,BRANCH,1
CUST0003559,GB,SALARIED,100k-250k,1,0,0,0,95.2,30,MOBILE,1
CUST0003560,IN,RETIRED,50k-100k,3,0,0,0,95.0,220,BRANCH,1
CUST0003561,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,92.0,321,MOBILE,1
CUST0003562,IN,SALARIED,250k+,6,0,0,0,69.4,88,BRANCH,1
CUST0003563,IN,STUDENT,50k-100k,1,0,0,0,100.0,90,MOBILE,1
CUST0003564,IN,SELF_EMPLOYED,0-50k,3,0,0,0,88.8,41,WEB,1
CUST0003565,IN,RETIRED,50k-100k,3,0,0,0,85.2,65,MOBILE,1
CUST0003566,MY,SALARIED,50k-100k,5,0,0,0,81.4,70,MOBILE,1
CUST0003567,IN,SALARIED,50k-100k,4,0,0,0,78.1,30,BRANCH,1
CUST0003568,SG,SELF_EMPLOYED,0-50k,4,0,0,1,87.3,66,BRANCH,1
CUST0003569,IN,SALARIED,100k-250k,6,0,0,0,74.4,428,MOBILE,1
CUST0003570,AE,BUSINESS_OWNER,100k-250k,7,0,0,0,65.6,70,WEB,1
CUST0003571,US,SALARIED,0-50k,2,0,0,0,100.0,57,MOBILE,1
CUST0003572,NG,SELF_EMPLOYED,50k-100k,3,0,0,0,79.9,87,BRANCH,1
CUST0003573,CN,SALARIED,100k-250k,6,0,0,0,78.8,580,WEB,1
CUST0003574,US,SALARIED,0-50k,10,0,0,0,60.5,260,MOBILE,1
CUST0003575,GB,RETIRED,0-50k,7,0,0,0,63.8,40,BRANCH,0
CUST0003576,IN,SALARIED,,2,0,0,0,89.3,251,WEB,1
CUST0003577,AE,BUSINESS_OWNER,100k-250k,1,0,0,0,85.3,261,WEB,1
CUST0003578,IN,POLITICIAN,100k-250k,3,1,0,0,100.0,539,BRANCH,1
CUST0003579,IN,BUSINESS_OWNER,0-50k,5,0,0,0,77.9,399,MOBILE,1
CUST0003580,IN,RETIRED,50k-100k,3,1,0,0,86.5,18,MOBILE,1
CUST0003581,SG,SALARIED,0-50k,3,0,0,0,100.0,109,BRANCH,1
CUST0003582,US,SALARIED,50k-100k,6,0,0,0,69.4,218,WEB,1
CUST0003583,GB,STUDENT,50k-100k,2,0,0,0,100.0,652,WEB,1
CUST0003584,US,BUSINESS_OWNER,50k-100k,7,0,0,1,76.7,16,MOBILE,1
CUST0003585,IN,BUSINESS_OWNER,0-50k,3,0,0,0,72.2,82,MOBILE,1
CUST0003586,GB,BUSINESS_OWNER,0-50k,2,0,0,0,89.0,121,MOBILE,0
CUST0003587,CN,SELF_EMPLOYED,,3,0,0,0,91.5,95,BRANCH,1
CUST0003588,KY,SALARIED,100k-250k,5,0,0,1,80.3,109,BRANCH,0
CUST0003589,AE,,0-50k,1,0,0,0,96.3,82,WEB,1
CUST0003590,GB,BUSINESS_OWNER,0-50k,1,0,0,0,91.1,634,WEB,1
CUST0003591,GB,SELF_EMPLOYED,250k+,9,0,0,1,58.3,292,WEB,1
CUST0003592,IN,STUDENT,0-50k,1,0,0,0,93.5,240,BRANCH,0
CUST0003593,IN,SALARIED,,4,0,0,0,99.7,95,THIRD_PARTY,1
CUST0003594,IN,SALARIED,50k-100k,4,0,0,0,76.7,383,THIRD_PARTY,1
CUST0003595,IN,STUDENT,0-50k,3,0,0,0,84.1,17,WEB,1
CUST0003596,US,RETIRED,50k-100k,4,0,0,0,84.2,27,MOBILE,1
CUST0003597,NG,SELF_EMPLOYED,0-50k,2,0,0,0,80.3,554,MOBILE,1
CUST0003598,US,,0-50k,4,0,0,0,87.5,150,WEB,1
CUST0003599,SG,SALARIED,250k+,2,0,0,0,81.7,31,BRANCH,1
CUST0003600,SG,BUSINESS_OWNER,0-50k,4,0,0,0,75.3,536,BRANCH,1
CUST0003601,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,86.9,662,WEB,1
CUST0003602,IN,RETIRED,250k+,4,1,0,0,70.9,383,BRANCH,1
CUST0003603,US,POLITICIAN,250k+,1,1,0,0,100.0,49,THIRD_PARTY,1
CUST0003604,SG,RETIRED,50k-100k,2,0,0,0,96.2,58,MOBILE,1
CUST0003605,NG,SALARIED,250k+,2,0,0,0,99.4,94,MOBILE,1
CUST0003606,IN,RETIRED,100k-250k,1,0,0,0,100.0,155,WEB,1
CUST0003607,MY,SALARIED,50k-100k,6,0,0,0,74.7,873,BRANCH,1
CUST0003608,IN,,100k-250k,2,0,0,0,91.8,562,WEB,1
CUST0003609,SG,SALARIED,50k-100k,8,0,0,0,76.1,457,MOBILE,1
CUST0003610,AE,SELF_EMPLOYED,50k-100k,9,0,0,0,77.1,16,MOBILE,1
CUST0003611,IN,STUDENT,50k-100k,4,0,0,0,73.9,254,BRANCH,1
CUST0003612,IN,SALARIED,,1,0,0,0,100.0,376,WEB,1
CUST0003613,IN,SALARIED,100k-250k,2,0,0,0,81.5,72,BRANCH,1
CUST0003614,IN,SHELL_CO,0-50k,6,0,0,1,72.3,44,MOBILE,1
CUST0003615,GB,SALARIED,100k-250k,2,0,0,0,92.6,248,BRANCH,1
CUST0003616,IN,RETIRED,0-50k,1,0,0,0,97.3,17,THIRD_PARTY,1
CUST0003617,AE,SALARIED,0-50k,4,0,0,0,99.7,509,BRANCH,1
CUST0003618,IN,SALARIED,100k-250k,6,0,0,0,84.1,30,WEB,1
CUST0003619,GB,POLITICIAN,0-50k,6,1,0,1,79.3,110,BRANCH,1
CUST0003620,GB,SALARIED,100k-250k,1,0,1,0,100.0,731,BRANCH,1
CUST0003621,GB,SELF_EMPLOYED,100k-250k,5,0,0,0,82.8,799,MOBILE,1
CUST0003622,US,SALARIED,0-50k,2,0,0,0,86.6,269,WEB,1
CUST0003623,IN,SALARIED,0-50k,2,0,0,0,95.9,328,WEB,1
CUST0003624,CN,SALARIED,0-50k,7,0,1,0,72.5,614,WEB,1
CUST0003625,IN,,100k-250k,2,0,0,0,85.3,472,BRANCH,1
CUST0003626,IN,SALARIED,100k-250k,2,0,0,0,100.0,175,THIRD_PARTY,1
CUST0003627,IN,BUSINESS_OWNER,50k-100k,1,0,0,0,95.6,238,BRANCH,1
CUST0003628,SG,SELF_EMPLOYED,0-50k,7,0,0,0,63.0,162,WEB,1
CUST0003629,SG,SALARIED,0-50k,6,1,0,0,68.3,127,BRANCH,1
CUST0003630,SG,SELF_EMPLOYED,0-50k,4,0,0,0,88.3,382,WEB,1
CUST0003631,US,,250k+,5,1,0,0,88.4,241,WEB,1
CUST0003632,IN,POLITICIAN,0-50k,1,1,0,0,99.9,353,MOBILE,1
CUST0003633,KY,BUSINESS_OWNER,0-50k,3,0,0,0,91.9,18,MOBILE,1
CUST0003634,US,STUDENT,100k-250k,2,0,0,0,85.5,154,WEB,0
CUST0003635,US,SALARIED,50k-100k,1,0,0,0,96.7,71,WEB,1
CUST0003636,AE,SELF_EMPLOYED,50k-100k,3,0,0,0,85.4,129,WEB,1
CUST0003637,IN,BUSINESS_OWNER,50k-100k,8,0,0,0,66.4,170,THIRD_PARTY,1
CUST0003638,IN,BUSINESS_OWNER,100k-250k,1,0,0,0,95.1,336,MOBILE,1
CUST0003639,US,SELF_EMPLOYED,100k-250k,2,0,0,0,86.7,5,WEB,1
CUST0003640,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,98.0,32,MOBILE,1
CUST0003641,IN,SHELL_CO,0-50k,2,0,0,0,83.9,457,MOBILE,1
CUST0003642,MY,RETIRED,100k-250k,7,0,0,0,61.6,615,WEB,1
CUST0003643,US,SELF_EMPLOYED,0-50k,3,0,0,1,81.7,10,MOBILE,1
CUST0003644,US,BUSINESS_OWNER,50k-100k,3,0,0,0,95.1,72,WEB,1
CUST0003645,SG,SALARIED,100k-250k,5,0,0,0,82.7,1,THIRD_PARTY,1
CUST0003646,VG,SALARIED,50k-100k,1,0,0,0,81.7,254,MOBILE,1
CUST0003647,IN,SALARIED,50k-100k,3,0,0,0,92.8,206,MOBILE,1
CUST0003648,CN,SELF_EMPLOYED,100k-250k,3,0,0,0,87.6,149,BRANCH,0
CUST0003649,AE,SALARIED,250k+,4,0,0,0,80.7,211,MOBILE,1
CUST0003650,IN,RETIRED,50k-100k,10,0,0,0,58.1,138,BRANCH,1
CUST0003651,IN,SALARIED,50k-100k,5,0,0,0,69.3,49,WEB,1
CUST0003652,US,SELF_EMPLOYED,100k-250k,2,0,0,0,93.4,252,WEB,1
CUST0003653,SG,SALARIED,50k-100k,6,0,0,0,65.9,275,WEB,1
CUST0003654,IN,SALARIED,250k+,1,0,0,0,93.2,346,MOBILE,0
CUST0003655,US,STUDENT,100k-250k,1,0,0,0,93.2,554,MOBILE,1
CUST0003656,SG,BUSINESS_OWNER,50k-100k,2,0,0,0,98.2,247,MOBILE,1
CUST0003657,US,,100k-250k,2,1,0,0,92.3,10,MOBILE,1
CUST0003658,MY,SHELL_CO,50k-100k,3,0,0,1,93.6,3,WEB,1
CUST0003659,MY,SALARIED,50k-100k,4,0,0,0,74.4,242,WEB,1
CUST0003660,US,SALARIED,50k-100k,8,0,0,0,67.1,10,MOBILE,1
CUST0003661,NG,RETIRED,0-50k,3,0,0,0,92.2,68,BRANCH,1
CUST0003662,IN,SHELL_CO,100k-250k,3,0,0,0,97.9,26,BRANCH,1
CUST0003663,IN,BUSINESS_OWNER,0-50k,1,0,0,0,86.9,624,MOBILE,1
CUST0003664,IN,RETIRED,100k-250k,1,0,0,0,89.3,68,MOBILE,1
CUST0003665,AE,RETIRED,100k-250k,4,0,0,0,88.0,10,BRANCH,1
CUST0003666,AE,SALARIED,50k-100k,3,0,0,0,100.0,537,MOBILE,1
CUST0003667,US,SELF_EMPLOYED,0-50k,6,0,0,0,78.3,168,BRANCH,1
CUST0003668,IN,RETIRED,50k-100k,1,0,0,1,87.1,6,BRANCH,1
CUST0003669,IN,BUSINESS_OWNER,100k-250k,1,0,0,0,87.3,322,WEB,1
CUST0003670,CN,SALARIED,0-50k,3,0,0,0,89.1,29,THIRD_PARTY,1
CUST0003671,MY,SALARIED,50k-100k,2,0,0,0,94.9,291,BRANCH,1
CUST0003672,SG,SALARIED,,1,0,0,0,94.2,166,MOBILE,1
CUST0003673,SG,SALARIED,250k+,5,0,0,0,71.4,35,MOBILE,1
CUST0003674,AE,STUDENT,50k-100k,1,0,0,0,100.0,251,BRANCH,1
CUST0003675,IN,SALARIED,100k-250k,4,0,0,0,81.2,109,BRANCH,1
CUST0003676,US,SALARIED,50k-100k,2,0,0,0,96.2,182,BRANCH,1
CUST0003677,SG,SALARIED,0-50k,1,0,0,0,81.8,366,THIRD_PARTY,1
CUST0003678,US,,0-50k,2,0,0,0,100.0,54,MOBILE,1
CUST0003679,IN,SELF_EMPLOYED,100k-250k,6,0,0,0,70.5,82,BRANCH,1
CUST0003680,VG,SALARIED,250k+,2,0,0,0,100.0,1062,BRANCH,1
CUST0003681,CN,SALARIED,0-50k,5,0,0,0,84.9,127,MOBILE,1
CUST0003682,IN,SALARIED,50k-100k,1,0,0,0,84.6,147,WEB,1
CUST0003683,AE,SELF_EMPLOYED,0-50k,6,0,0,0,78.0,60,BRANCH,0
CUST0003684,KY,SALARIED,50k-100k,2,0,0,0,100.0,96,MOBILE,1
CUST0003685,IN,POLITICIAN,50k-100k,5,1,0,0,75.2,125,BRANCH,1
CUST0003686,US,SELF_EMPLOYED,50k-100k,4,0,0,0,97.3,53,BRANCH,1
CUST0003687,US,SALARIED,,8,0,0,0,71.1,48,MOBILE,1
CUST0003688,US,BUSINESS_OWNER,250k+,2,0,0,0,100.0,165,MOBILE,1
CUST0003689,CN,SALARIED,,1,0,0,0,97.3,36,WEB,1
CUST0003690,IN,BUSINESS_OWNER,,1,0,0,0,95.0,145,MOBILE,1
CUST0003691,IN,SALARIED,50k-100k,6,0,0,0,90.7,220,THIRD_PARTY,1
CUST0003692,IN,SELF_EMPLOYED,,3,0,0,0,93.8,39,MOBILE,1
CUST0003693,IN,BUSINESS_OWNER,,6,0,0,0,74.1,246,WEB,1
CUST0003694,US,POLITICIAN,100k-250k,2,1,0,0,95.4,80,THIRD_PARTY,1
CUST0003695,SG,SALARIED,50k-100k,2,0,0,0,87.5,880,WEB,1
CUST0003696,IN,SALARIED,100k-250k,1,0,0,0,96.9,696,BRANCH,1
CUST0003697,AE,SELF_EMPLOYED,,9,0,0,0,73.6,288,MOBILE,0
CUST0003698,SG,POLITICIAN,50k-100k,4,1,0,0,82.7,75,BRANCH,1
CUST0003699,IN,STUDENT,250k+,8,0,0,0,61.0,498,MOBILE,1
CUST0003700,AE,SALARIED,250k+,2,0,0,0,84.3,1207,BRANCH,1
CUST0003701,SG,SALARIED,100k-250k,4,0,0,0,84.6,111,BRANCH,1
CUST0003702,US,SELF_EMPLOYED,100k-250k,5,0,0,0,73.5,171,WEB,1
CUST0003703,IN,SALARIED,100k-250k,2,0,0,0,80.5,1,WEB,1
CUST0003704,AE,SALARIED,50k-100k,6,0,0,0,66.4,8,THIRD_PARTY,0
CUST0003705,NG,SALARIED,50k-100k,8,0,0,1,77.4,124,MOBILE,1
CUST0003706,US,BUSINESS_OWNER,250k+,7,0,0,0,70.9,169,MOBILE,1
CUST0003707,IN,POLITICIAN,100k-250k,5,1,0,1,80.5,67,BRANCH,1
CUST0003708,US,SHELL_CO,100k-250k,2,0,0,0,84.3,18,MOBILE,1
CUST0003709,IN,SALARIED,,2,0,0,0,87.3,274,MOBILE,1
CUST0003710,AE,SELF_EMPLOYED,250k+,9,0,0,0,59.1,97,THIRD_PARTY,1
