TRANSACTION_ID,ACCOUNT_ID,TXN_TIMESTAMP,TXN_TYPE,TXN_AMOUNT,CURRENCY,NARRATIVE,BENEFICIARY_COUNTRY,CHANNEL,IP_ADDRESS,IS_TYPOLOGY,TYPOLOGY_TYPE
TXN000056281,ACCT100004587,2022-10-25 22:29:21.543431,UPI,2250.75,USD,GROCERY,IN,MOBILE,192.168.33.82,False,NONE
TXN000056282,ACCT100001410,2023-08-20 00:29:42.143948,UPI,7447.53,INR,VENDOR_PAYMENT,IN,MOBILE,,False,NONE
TXN000056283,ACCT100010360,2024-06-28 06:30:28.472923,UPI,2341.67,INR,GROCERY,SG,BRANCH,192.168.151.154,False,NONE
TXN000056284,ACCT100010097,2023-12-02 02:45:56.327378,UPI,659.44,AED,LOAN_EMI,IN,MOBILE,192.168.34.62,False,NONE
TXN000056285,ACCT100006502,2022-02-11 04:27:20.486590,UPI,3725.0,INR,UTILITY,GB,BRANCH,192.168.113.205,False,NONE
TXN000056286,ACCT100005273,2023-10-02 06:52:20.823215,RTGS,1319.58,INR,SALARY,AE,MOBILE,192.168.66.1,False,NONE
TXN000056287,ACCT100011970,2022-07-13 19:15:38.373488,INTERNAL_TRANSFER,1341.04,INR,RENT,AE,WEB,,False,NONE
TXN000056288,ACCT100002231,2023-04-24 00:30:32.674139,UPI,176416.98,INR, INSURANCE ,IN,ATM,192.168.97.159,False,NONE
TXN000056289,ACCT100006613,2023-02-28 19:40:55.179374,UPI,446.53,USD,UTILITY,KY,ATM,192.168.196.139,False,NONE
TXN000056290,ACCT100009908,2024-04-23 21:05:47.324939,IMPS,2461.77,INR,INVESTMENT,IN,BRANCH,192.168.37.9,False,NONE
TXN000056291,ACCT100008490,2022-03-02 14:57:10.939305,IMPS,691.72,INR, INSURANCE ,US,MOBILE,192.168.32.36,False,NONE
TXN000056292,ACCT100007765,2022-04-29 23:42:07.194616,SWIFT,13424.13,INR,,IN,ATM,192.168.74.12,False,NONE
TXN000056293,ACCT100001662,2022-05-11 02:39:46.644166,UPI,6049.61,INR,TRANSFER,CN,WEB,192.168.17.192,False,NONE
TXN000056294,ACCT100009616,2022-12-03 14:54:15.666786,UPI,2737.9,AED,INSURANCE,CN,BRANCH,192.168.63.245,False,NONE
TXN000056295,ACCT100005616,2024-04-26 00:21:24.422938,CASH_DEPOSIT,5592.34,INR,GROCERY,IN,MOBILE,192.168.70.213,False,NONE
TXN000056296,ACCT100005466,2023-03-28 22:12:21.755999,UPI,3459.16,AED,VENDOR_PAYMENT,VG,MOBILE,192.168.0.171,False,NONE
TXN000056297,ACCT100000942,2022-10-20 19:13:07.606933,UPI,11133.56,USD,RENT,IN,MOBILE,192.168.73.65,False,NONE
TXN000056298,ACCT100006998,2022-04-06 23:30:40.627289,CHEQUE,7765.0,USD,GROCERY,IN,ATM,192.168.178.131,False,NONE
TXN000056299,ACCT100006969,2022-07-29 21:35:54.535022,CASH_DEPOSIT,7624.59,INR,,IN,ATM,192.168.155.134,False,NONE
TXN000056300,ACCT100004747,2022-01-12 16:15:25.010271,CHEQUE,3412.75,INR,INVESTMENT,GB,ATM,192.168.59.52,False,NONE
TXN000056301,ACCT100002535,2023-12-09 19:56:14.943250,NEFT,8813.71,USD,LOAN_EMI,US,WEB,192.168.126.8,False,NONE
TXN000056302,ACCT100003069,2022-07-20 00:03:14.556250,IMPS,329.69,INR,TRANSFER,CN,WEB,192.168.0.77,False,NONE
TXN000056303,ACCT100000502,2022-07-18 19:39:38.293795,RTGS,43126.08,AED,LOAN_EMI,US,ATM,192.168.7.12,False,NONE
TXN000056304,ACCT100009489,2023-09-02 23:42:29.926467,IMPS,57068.95,INR,TRANSFER,IN,BRANCH,192.168.85.146,False,NONE
TXN000056305,ACCT100009397,2023-10-19 19:33:36.849537,UPI,25168.02,INR,SALARY,MY,BRANCH,192.168.47.89,False,NONE
TXN000056306,ACCT100004972,2023-12-23 07:11:29.641866,NEFT,4008.35,INR,VENDOR_PAYMENT,IN,MOBILE,192.168.72.106,False,NONE
TXN000056307,ACCT100003376,2022-02-06 20:06:41.195952,NEFT,445724.74,INR,TRANSFER,IN,MOBILE,192.168.108.196,False,NONE
TXN000056308,ACCT100008409,2022-05-28 22:33:53.533627,NEFT,2207.48,AED, GROCERY ,US,MOBILE,192.168.129.253,False,NONE
TXN000056309,ACCT100000536,2023-08-22 06:21:44.620804,NEFT,17564.19,INR,SALARY,IN,WEB,192.168.40.203,False,NONE
TXN000056310,ACCT100002705,2022-07-03 12:15:46.922114,UPI,7179.04,INR,INVESTMENT,KY,MOBILE,192.168.54.122,False,NONE
TXN000056311,ACCT100007715,2022-01-08 21:53:35.408123,UPI,1369.33,USD,UTILITY,US,WEB,192.168.132.152,False,NONE
TXN000056312,ACCT100007836,2022-10-11 10:44:01.798596,IMPS,17463.51,INR,TRANSFER,IN,ATM,,False,NONE
TXN000056313,ACCT100006131,2024-04-26 12:54:05.970480,RTGS,1675.83,AED,UTILITY,KY,ATM,192.168.140.204,False,NONE
TXN000056314,ACCT100004685,2022-02-01 00:31:59.081052,IMPS,7392.75,INR,UTILITY,CN,BRANCH,192.168.122.173,False,NONE
TXN000056315,ACCT100005355,2023-07-12 11:10:57.972311,NEFT,9031.84,INR,INSURANCE,IN,BRANCH,192.168.153.147,False,NONE
TXN000056316,ACCT100011022,2023-08-19 06:15:21.105635,IMPS,771.16,INR,LOAN_EMI,IN,ATM,192.168.89.199,False,NONE
TXN000056317,ACCT100003612,2022-04-17 14:46:51.519886,SWIFT,33429.52,INR,UTILITY,GB,ATM,192.168.31.109,False,NONE
TXN000056318,ACCT100001219,2023-07-03 14:45:44.456588,POS,734.72,INR, GROCERY ,NG,ATM,192.168.165.154,False,NONE
TXN000056319,ACCT100011549,2024-05-11 16:32:52.112954,CHEQUE,1420.58,AED,INVESTMENT,US,ATM,192.168.128.29,False,NONE
TXN000056320,ACCT100001549,2023-10-01 07:21:15.680841,CASH_DEPOSIT,4249.15,INR,INSURANCE,VG,BRANCH,192.168.135.74,False,NONE
TXN000056321,ACCT100005026,2023-12-14 10:41:58.997376,CASH_DEPOSIT,10738.47,INR,RENT,IN,ATM,192.168.116.206,False,NONE
TXN000056322,ACCT100002554,2022-02-09 13:58:23.463461,UPI,753.63,INR,,VG,ATM,192.168.171.5,False,NONE
TXN000056323,ACCT100010080,2024-05-28 00:18:08.814967,IMPS,4761.88,INR,,AE,BRANCH,192.168.185.117,False,NONE
TXN000056324,ACCT100009922,2023-09-14 08:48:22.328907,NEFT,4058.82,INR,,US,ATM,192.168.96.58,False,NONE
TXN000056325,ACCT100009064,2022-03-01 04:18:10.016311,UPI,4716.87,USD,INVESTMENT,CN,ATM,192.168.254.240,False,NONE
TXN000056326,ACCT100008307,2023-01-02 16:50:17.481925,CASH_WITHDRAWAL,6171.54,INR,RENT,AE,ATM,192.168.239.186,False,NONE
TXN000056327,ACCT100002676,2022-04-18 05:50:31.902789,CASH_WITHDRAWAL,12711.4,INR,RENT,IN,WEB,192.168.92.21,False,NONE
TXN000056328,ACCT100008374,2023-06-20 23:18:49.192841,NEFT,805.23,USD,,IN,ATM,192.168.162.143,False,NONE
TXN000056329,ACCT100004549,2022-06-14 04:47:52.771742,NEFT,13184.0,INR,SALARY,US,ATM,192.168.135.198,False,NONE
TXN000056330,ACCT100009612,2023-02-10 09:13:10.915745,NEFT,4360.41,INR,LOAN_EMI,IN,WEB,192.168.181.10,False,NONE
TXN000056331,ACCT100005391,2024-06-24 01:31:35.274806,NEFT,8386.83,INR,RENT,IN,BRANCH,192.168.163.7,False,NONE
TXN000056332,ACCT100005906,2022-12-07 06:28:41.041579,IMPS,95033.53,INR,INVESTMENT,IN,ATM,192.168.144.181,False,NONE
TXN000056333,ACCT100003645,2023-06-25 02:13:02.212814,UPI,2020.8,INR,RENT,IN,MOBILE,,False,NONE
TXN000056334,ACCT100004183,2024-04-17 08:21:18.579527,UPI,776.21,INR,loan_emi,AE,BRANCH,192.168.193.5,False,NONE
TXN000056335,ACCT100003702,2022-11-08 10:27:43.473400,SWIFT,7727.75,INR,RENT,US,ATM,192.168.167.240,False,NONE
TXN000056336,ACCT100003844,2023-11-24 09:13:57.406567,IMPS,972.53,INR,SALARY,IN,ATM,192.168.204.206,False,NONE
TXN000056337,ACCT100009603,2022-05-08 11:18:33.034456,UPI,9692.12,INR,VENDOR_PAYMENT,CN,WEB,192.168.3.216,False,NONE
TXN000056338,ACCT100000096,2024-03-18 13:32:48.667613,CASH_DEPOSIT,9759.25,USD,SALARY,US,WEB,192.168.73.143,False,NONE
TXN000056339,ACCT100004933,2023-07-22 19:56:06.587773,CASH_WITHDRAWAL,4549.38,INR,VENDOR_PAYMENT,MY,BRANCH,192.168.173.115,False,NONE
TXN000056340,ACCT100010459,2022-11-07 02:42:53.235958,NEFT,4240.87,INR,GROCERY,US,WEB,,False,NONE
TXN000056341,ACCT100005869,2024-02-29 04:24:45.643742,UPI,1195.23,AED,LOAN_EMI,US,ATM,192.168.56.100,False,NONE
TXN000056342,ACCT100008018,2022-10-10 14:03:34.903568,UPI,2170.36,USD,DIVIDEND,US,ATM,192.168.186.57,False,NONE
TXN000056343,ACCT100003609,2024-04-16 14:12:02.494866,IMPS,32944.83,INR,UTILITY,US,BRANCH,192.168.170.104,False,NONE
TXN000056344,ACCT100010651,2022-10-20 17:34:17.228678,NEFT,1248.29,USD,TRANSFER,US,ATM,192.168.31.88,False,NONE
TXN000056345,ACCT100005320,2024-06-19 03:27:56.902022,CASH_DEPOSIT,20546.6,INR, GROCERY ,SG,BRANCH,192.168.237.177,False,NONE
TXN000056346,ACCT100000360,2024-02-15 10:36:50.656784,NEFT,373.97,INR,UTILITY,AE,BRANCH,192.168.44.164,False,NONE
TXN000056347,ACCT100008909,2024-02-11 08:30:38.358420,UPI,310561.24,INR,INSURANCE,GB,WEB,192.168.202.182,False,NONE
TXN000056348,ACCT100010813,2024-02-20 03:40:53.570038,UPI,2261.32,INR,TRANSFER,VG,ATM,192.168.82.45,False,NONE
TXN000056349,ACCT100006857,2023-08-22 11:11:29.405992,UPI,7292.92,AED,SALARY,SG,BRANCH,192.168.217.115,False,NONE
TXN000056350,ACCT100000035,2024-05-15 18:08:42.758922,NEFT,3419.45,INR,TRANSFER,GB,WEB,192.168.86.13,False,NONE
TXN000056351,ACCT100001039,2023-11-11 21:35:42.695496,UPI,1376.25,INR,UTILITY,MY,ATM,192.168.30.158,False,NONE
TXN000056352,ACCT100008073,2022-12-31 03:10:50.628919,NEFT,11342.66,INR,VENDOR_PAYMENT,NG,BRANCH,192.168.37.148,False,NONE
TXN000056353,ACCT100001243,2023-09-30 21:10:19.987690,NEFT,15875.15,INR,INVESTMENT,SG,WEB,192.168.110.159,False,NONE
TXN000056354,ACCT100007199,2023-01-02 10:36:28.359477,UPI,9484.81,INR,UTILITY,IN,BRANCH,192.168.31.246,False,NONE
TXN000056355,ACCT100007236,2024-02-16 01:05:18.291183,NEFT,6281.73,INR,TRANSFER,IN,BRANCH,192.168.3.174,False,NONE
TXN000056356,ACCT100001629,2022-03-28 20:51:11.984006,INTERNAL_TRANSFER,11501.19,AED,SALARY,IN,MOBILE,192.168.150.223,False,NONE
TXN000056357,ACCT100004461,2024-01-05 20:57:33.464544,RTGS,8546.21,AED,,VG,ATM,192.168.129.236,False,NONE
TXN000056358,ACCT100009132,2023-11-03 16:35:27.205708,UPI,7382.23,AED,SALARY,SG,ATM,192.168.209.201,False,NONE
TXN000056359,ACCT100007836,2022-09-28 05:59:36.774103,NEFT,7686.5,INR,SALARY,SG,WEB,192.168.125.176,False,NONE
TXN000056360,ACCT100001656,2022-09-08 15:53:44.565447,RTGS,167.67,USD,,GB,MOBILE,192.168.171.173,False,NONE
TXN000056361,ACCT100001993,2022-03-21 05:30:07.614249,IMPS,13825.2,INR,TRANSFER,AE,MOBILE,192.168.113.83,False,NONE
TXN000056362,ACCT100007024,2022-04-08 17:12:34.063237,IMPS,4655.68,INR,INVESTMENT,AE,BRANCH,192.168.153.140,False,NONE
TXN000056363,ACCT100006694,2022-02-06 13:50:55.071268,IMPS,13869.2,AED,TRANSFER,US,ATM,192.168.115.209,False,NONE
TXN000056364,ACCT100001342,2022-09-24 12:49:29.768933,NEFT,7802.06,INR, GROCERY ,AE,MOBILE,192.168.230.172,False,NONE
TXN000056365,ACCT100005982,2023-10-23 03:52:17.972056,CASH_DEPOSIT,10588.28,USD,INVESTMENT,IN,BRANCH,192.168.121.49,False,NONE
TXN000056366,ACCT100009755,2022-03-21 12:05:48.716406,UPI,2616.01,INR,RENT,US,WEB,192.168.245.152,False,NONE
TXN000056367,ACCT100006076,2023-12-15 12:15:12.109993,UPI,1505.56,INR,,SG,BRANCH,192.168.240.204,False,NONE
TXN000056368,ACCT100006102,2023-08-16 12:39:12.522612,UPI,4546.8,USD,DIVIDEND,IN,ATM,192.168.75.98,False,NONE
TXN000056369,ACCT100011004,2022-03-04 00:08:21.706141,RTGS,1385.85,INR,INSURANCE,AE,BRANCH,,False,NONE
TXN000056370,ACCT100009490,2024-05-29 13:16:45.061853,POS,60329.25,INR,,CN,WEB,192.168.14.112,False,NONE
TXN000056371,ACCT100006549,2023-04-04 03:14:53.633656,UPI,27979.53,INR,GROCERY,AE,ATM,192.168.196.2,False,NONE
TXN000056372,ACCT100004250,2023-08-11 13:12:57.848598,UPI,2207.83,INR,RENT,IN,BRANCH,192.168.85.166,False,NONE
TXN000056373,ACCT100000655,2022-02-15 16:15:51.673404,POS,903.42,USD,,GB,MOBILE,192.168.167.178,False,NONE
TXN000056374,ACCT100010427,2024-05-12 16:12:49.975530,UPI,521.78,INR,INSURANCE,IN,ATM,192.168.171.181,False,NONE
TXN000056375,ACCT100003538,2023-03-24 17:52:57.350827,NEFT,30142.29,AED,VENDOR_PAYMENT,CN,WEB,192.168.148.156,False,NONE
TXN000056376,ACCT100006640,2022-06-20 17:47:15.597453,NEFT,3948.25,INR,GROCERY,US,BRANCH,192.168.79.127,False,NONE
TXN000056377,ACCT100011222,2022-01-02 15:06:28.295306,CASH_DEPOSIT,41317.64,AED,UTILITY,IN,WEB,192.168.177.173,False,NONE
TXN000056378,ACCT100000201,2023-03-08 06:25:47.376580,SWIFT,73051.65,INR,LOAN_EMI,US,MOBILE,192.168.131.54,False,NONE
TXN000056379,ACCT100009528,2022-04-13 01:21:12.834688,CHEQUE,7614.44,INR,TRANSFER,US,WEB,,False,NONE
TXN000056380,ACCT100003176,2022-03-04 01:51:28.751325,UPI,1342.3,USD,investment,MY,MOBILE,,False,NONE
TXN000056381,ACCT100008710,2023-09-13 04:43:30.211892,POS,21537.66,INR,VENDOR_PAYMENT,US,ATM,192.168.8.112,False,NONE
TXN000056382,ACCT100000633,2023-09-06 20:58:26.846679,CASH_DEPOSIT,2887.67,INR,,IN,ATM,192.168.97.158,False,NONE
TXN000056383,ACCT100000039,2022-06-25 07:57:57.966824,CASH_WITHDRAWAL,10743.79,INR,UTILITY,IN,ATM,192.168.175.182,False,NONE
TXN000056384,ACCT100007847,2022-01-18 12:26:53.454597,POS,14269.43,USD,INSURANCE,IN,WEB,192.168.238.44,False,NONE
TXN000056385,ACCT100006102,2022-09-03 17:58:58.153269,POS,173.19,INR,DIVIDEND,IN,BRANCH,192.168.89.245,False,NONE
TXN000056386,ACCT100010603,2022-04-16 11:17:03.690093,UPI,4951.19,INR,VENDOR_PAYMENT,SG,ATM,192.168.160.113,False,NONE
TXN000056387,ACCT100002671,2022-09-20 14:21:54.520181,INTERNAL_TRANSFER,21109.38,INR,TRANSFER,GB,MOBILE,192.168.214.114,False,NONE
TXN000056388,ACCT100006049,2023-03-25 07:27:28.154421,UPI,3616.86,INR,,IN,WEB,192.168.219.208,False,NONE
TXN000056389,ACCT100001413,2024-04-02 05:49:29.505702,UPI,11774.58,INR,GROCERY,SG,ATM,192.168.17.181,False,NONE
TXN000056390,ACCT100000229,2022-06-02 14:08:01.275899,CASH_DEPOSIT,1031.44,INR,GROCERY,IN,ATM,192.168.131.32,False,NONE
TXN000056391,ACCT100001306,2023-10-13 00:25:42.333488,SWIFT,16405.52,INR,GROCERY,GB,BRANCH,192.168.124.21,False,NONE
TXN000056392,ACCT100005152,2024-04-11 05:49:27.916913,UPI,3096.68,USD,DIVIDEND,IN,MOBILE,192.168.66.195,False,NONE
TXN000056393,ACCT100011928,2022-11-09 01:47:26.297311,UPI,16624.35,INR,LOAN_EMI,IN,ATM,192.168.6.167,False,NONE
TXN000056394,ACCT100003200,2022-06-21 14:44:59.647269,IMPS,52731.56,INR,UTILITY,IN,MOBILE,192.168.106.3,False,NONE
TXN000056395,ACCT100009175,2022-12-24 18:05:25.234639,NEFT,13826.51,INR,,IN,MOBILE,192.168.209.129,False,NONE
TXN000056396,ACCT100004146,2022-01-06 02:35:35.261436,UPI,2398.72,INR,DIVIDEND,IN,BRANCH,192.168.238.181,False,NONE
TXN000056397,ACCT100003605,2024-05-24 00:01:43.342976,UPI,5138.98,INR,UTILITY,NG,BRANCH,,False,NONE
TXN000056398,ACCT100002608,2022-11-30 23:56:39.151110,IMPS,3589.37,USD,,US,WEB,,False,NONE
TXN000056399,ACCT100002139,2023-08-16 19:51:56.016541,UPI,878.06,INR,,GB,ATM,192.168.135.207,False,NONE
TXN000056400,ACCT100010478,2023-05-21 22:18:19.850016,CHEQUE,129830.57,USD,INVESTMENT,US,ATM,192.168.206.49,False,NONE
TXN000056401,ACCT100009281,2022-01-28 10:56:57.072882,UPI,58599.65,USD,DIVIDEND,US,WEB,192.168.23.222,False,NONE
TXN000056402,ACCT100005555,2023-06-11 20:54:21.595628,IMPS,1384.9,INR,UTILITY,IN,BRANCH,192.168.169.133,False,NONE
TXN000056403,ACCT100003601,2023-12-25 13:43:48.300795,INTERNAL_TRANSFER,946.46,INR,DIVIDEND,US,WEB,192.168.39.29,False,NONE
TXN000056404,ACCT100009041,2023-05-19 16:42:54.184362,POS,41722.84,INR,,IN,MOBILE,192.168.171.185,False,NONE
TXN000056405,ACCT100006620,2023-01-01 17:25:21.637513,UPI,3535.75,INR,GROCERY,IN,ATM,192.168.243.23,False,NONE
TXN000056406,ACCT100010426,2024-05-21 08:55:29.540656,UPI,2160.87,INR,,IN,ATM,192.168.35.62,False,NONE
TXN000056407,ACCT100008710,2022-02-05 07:06:46.047519,UPI,150.89,USD,VENDOR_PAYMENT,VG,WEB,192.168.72.142,False,NONE
TXN000056408,ACCT100008363,2023-08-26 06:03:28.664649,CASH_DEPOSIT,4039.17,AED,INVESTMENT,GB,WEB,192.168.221.192,False,NONE
TXN000056409,ACCT100002031,2024-04-29 04:19:08.489763,POS,1543.01,INR,RENT,IN,ATM,192.168.14.239,False,NONE
TXN000056410,ACCT100004494,2022-10-19 23:57:00.330944,UPI,1107.36,AED,,IN,MOBILE,192.168.69.138,False,NONE
TXN000056411,ACCT100009725,2024-04-23 00:55:42.417075,NEFT,7007.5,INR,VENDOR_PAYMENT,SG,ATM,192.168.34.151,False,NONE
TXN000056412,ACCT100002013,2023-11-29 21:59:41.109257,UPI,17189.86,AED,RENT,IN,BRANCH,192.168.117.79,False,NONE
TXN000056413,ACCT100008500,2022-02-19 16:25:30.700673,NEFT,51982.7,INR,investment,US,BRANCH,192.168.49.98,False,NONE
TXN000056414,ACCT100008629,2022-07-10 15:28:37.175363,NEFT,1448.44,INR,,AE,MOBILE,192.168.91.60,False,NONE
TXN000056415,ACCT100007008,2023-05-30 21:06:19.974376,UPI,13230.55,INR,LOAN_EMI,IN,ATM,192.168.127.248,False,NONE
TXN000056416,ACCT100005675,2022-06-28 09:47:54.629666,POS,1528.33,USD,TRANSFER,SG,WEB,192.168.56.227,False,NONE
TXN000056417,ACCT100003985,2022-11-25 20:19:00.407156,NEFT,3569.21,AED,INVESTMENT,NG,MOBILE,192.168.22.49,False,NONE
TXN000056418,ACCT100000733,2023-10-13 06:10:04.326749,UPI,68953.03,USD,LOAN_EMI,US,MOBILE,192.168.47.140,False,NONE
TXN000056419,ACCT100004944,2022-10-31 17:00:12.250225,RTGS,2094.05,INR,DIVIDEND,US,WEB,192.168.226.131,False,NONE
TXN000056420,ACCT100006347,2023-09-10 09:18:26.099650,RTGS,16964.05,INR,,US,MOBILE,192.168.196.212,False,NONE
TXN000056421,ACCT100002733,2023-08-30 12:50:20.870953,CHEQUE,4052.08,INR,DIVIDEND,VG,MOBILE,192.168.25.193,False,NONE
TXN000056422,ACCT100010502,2023-03-22 19:11:49.701270,UPI,3114.3,INR,VENDOR_PAYMENT,CN,MOBILE,192.168.90.172,False,NONE
TXN000056423,ACCT100002896,2023-07-01 12:14:42.374961,CASH_WITHDRAWAL,5999.05,USD,VENDOR_PAYMENT,KY,WEB,192.168.33.158,False,NONE
TXN000056424,ACCT100007647,2022-08-03 17:17:38.760456,RTGS,60560.5,USD,UTILITY,IN,WEB,,False,NONE
TXN000056425,ACCT100011669,2022-10-23 04:04:11.362715,POS,10366.08,INR,TRANSFER,IN,MOBILE,192.168.70.73,False,NONE
TXN000056426,ACCT100006733,2022-12-27 02:52:48.198658,IMPS,17406.55,INR,SALARY,AE,WEB,192.168.245.5,False,NONE
TXN000056427,ACCT100004665,2022-12-26 00:40:37.804722,CASH_DEPOSIT,129145.35,INR,UTILITY,KY,WEB,192.168.28.207,False,NONE
TXN000056428,ACCT100002672,2022-06-12 15:18:46.737170,UPI,381.29,INR,TRANSFER,IN,WEB,192.168.252.137,False,NONE
TXN000056429,ACCT100010654,2024-04-24 07:37:15.782547,UPI,5278.19,USD,grocery,MY,MOBILE,192.168.3.181,False,NONE
TXN000056430,ACCT100003898,2024-06-15 21:38:13.166986,INTERNAL_TRANSFER,7996.81,INR,salary,IN,ATM,192.168.70.160,False,NONE
TXN000056431,ACCT100007644,2023-12-05 19:13:54.054479,UPI,1773.23,INR,investment,US,ATM,192.168.55.75,False,NONE
TXN000056432,ACCT100002256,2024-04-09 07:03:06.881813,CASH_WITHDRAWAL,1650.38,INR,,AE,WEB,192.168.225.202,False,NONE
TXN000056433,ACCT100009823,2024-01-31 15:00:00.553830,CASH_DEPOSIT,3233.27,USD,INSURANCE,IN,BRANCH,192.168.161.92,False,NONE
TXN000056434,ACCT100000916,2022-01-04 22:28:31.886981,RTGS,1381.85,INR,DIVIDEND,SG,ATM,192.168.42.76,False,NONE
TXN000056435,ACCT100010822,2022-11-26 03:03:50.495144,NEFT,6674.35,INR,,IN,BRANCH,192.168.39.71,False,NONE
TXN000056436,ACCT100011208,2023-12-15 14:31:09.187719,RTGS,8429.39,INR,VENDOR_PAYMENT,US,MOBILE,192.168.20.68,False,NONE
TXN000056437,ACCT100007113,2023-11-11 13:27:26.821428,RTGS,430.25,USD,INSURANCE,US,BRANCH,192.168.124.167,False,NONE
TXN000056438,ACCT100002998,2023-07-16 22:14:55.113975,UPI,9440.62,INR,INVESTMENT,KY,BRANCH,192.168.167.125,False,NONE
TXN000056439,ACCT100002506,2023-04-03 17:18:57.273036,CASH_WITHDRAWAL,3907.94,INR,TRANSFER,IN,WEB,192.168.160.53,False,NONE
TXN000056440,ACCT100000428,2022-01-19 15:32:47.019140,IMPS,2397.97,INR,VENDOR_PAYMENT,IN,ATM,192.168.162.215,False,NONE
TXN000056441,ACCT100003542,2022-02-15 05:43:23.734873,IMPS,6693.22,INR,VENDOR_PAYMENT,AE,ATM,192.168.84.80,False,NONE
TXN000056442,ACCT100007254,2023-07-21 17:06:25.983973,INTERNAL_TRANSFER,537.55,INR, UTILITY ,IN,BRANCH,192.168.234.23,False,NONE
TXN000056443,ACCT100011182,2022-06-20 14:23:10.050298,SWIFT,42817.72,INR,salary,GB,MOBILE,192.168.206.96,False,NONE
TXN000056444,ACCT100004899,2022-11-27 00:19:34.317480,POS,16080.37,INR,TRANSFER,IN,MOBILE,192.168.108.44,False,NONE
TXN000056445,ACCT100011523,2023-12-22 14:50:55.773656,UPI,12187.16,USD,GROCERY,IN,WEB,192.168.222.9,False,NONE
TXN000056446,ACCT100007161,2023-12-02 00:01:20.892175,UPI,4535.15,INR,RENT,KY,MOBILE,192.168.246.224,False,NONE
TXN000056447,ACCT100005417,2023-01-28 21:04:39.473038,CHEQUE,12855.02,USD,GROCERY,IN,WEB,192.168.142.149,False,NONE
TXN000056448,ACCT100001559,2023-05-06 08:31:18.726392,RTGS,2630.61,INR,RENT,US,BRANCH,192.168.234.95,False,NONE
TXN000056449,ACCT100007151,2022-12-05 23:21:15.881831,IMPS,22752.33,INR,DIVIDEND,US,BRANCH,192.168.197.88,False,NONE
TXN000056450,ACCT100002298,2024-04-17 22:50:24.865779,IMPS,12747.53,USD,,AE,ATM,192.168.74.37,False,NONE
TXN000056451,ACCT100011348,2023-09-18 19:39:27.189747,CASH_DEPOSIT,2994.33,AED,SALARY,NG,MOBILE,192.168.14.108,False,NONE
TXN000056452,ACCT100002659,2023-07-11 17:11:03.103534,UPI,40339.45,INR, DIVIDEND ,IN,BRANCH,192.168.105.156,False,NONE
TXN000056453,ACCT100000771,2024-03-16 09:13:03.822980,RTGS,5585.36,INR,INSURANCE,IN,ATM,192.168.156.63,False,NONE
TXN000056454,ACCT100008793,2023-12-30 03:51:43.336139,CASH_DEPOSIT,7354.77,INR,GROCERY,CN,ATM,192.168.55.78,False,NONE
TXN000056455,ACCT100007658,2023-02-05 16:00:17.576381,IMPS,111821.89,USD,SALARY,IN,ATM,192.168.77.216,False,NONE
TXN000056456,ACCT100002907,2022-03-12 05:00:56.180271,UPI,443.74,INR,,CN,BRANCH,192.168.70.35,False,NONE
TXN000056457,ACCT100002401,2023-11-09 10:07:13.781926,UPI,9329.3,AED,DIVIDEND,SG,WEB,192.168.100.154,False,NONE
TXN000056458,ACCT100002322,2023-07-01 14:18:33.832206,IMPS,10189.32,INR,VENDOR_PAYMENT,IN,ATM,192.168.195.252,False,NONE
TXN000056459,ACCT100008220,2022-09-02 10:18:40.348208,IMPS,1931.96,INR,LOAN_EMI,US,BRANCH,192.168.155.21,False,NONE
TXN000056460,ACCT100009424,2022-08-21 12:52:38.043128,SWIFT,2027.75,INR,INVESTMENT,IN,MOBILE,192.168.140.2,False,NONE
TXN000056461,ACCT100000056,2023-02-26 13:29:31.489599,IMPS,3431.71,INR,TRANSFER,US,MOBILE,192.168.44.148,False,NONE
TXN000056462,ACCT100006476,2024-05-01 23:44:00.226923,UPI,3493.31,USD,TRANSFER,IN,WEB,,False,NONE
TXN000056463,ACCT100005037,2022-01-09 03:57:43.779483,UPI,98999.18,USD,UTILITY,IN,ATM,192.168.165.237,False,NONE
TXN000056464,ACCT100001200,2023-09-30 09:48:00.371460,NEFT,20175.6,INR,INSURANCE,IN,BRANCH,192.168.190.128,False,NONE
TXN000056465,ACCT100006173,2024-04-28 20:18:49.975616,CASH_WITHDRAWAL,1670.09,USD,SALARY,US,WEB,192.168.119.184,False,NONE
TXN000056466,ACCT100001792,2022-04-27 11:00:09.237222,CASH_WITHDRAWAL,1428.55,AED,SALARY,US,MOBILE,192.168.58.220,False,NONE
TXN000056467,ACCT100000600,2022-09-20 11:06:17.641385,POS,1842.34,INR, RENT ,IN,MOBILE,192.168.145.112,False,NONE
TXN000056468,ACCT100002630,2023-07-13 09:51:47.443051,UPI,14542.08,AED,UTILITY,IN,WEB,192.168.13.237,False,NONE
TXN000056469,ACCT100006587,2023-11-21 03:03:54.185360,POS,12026.98,INR, TRANSFER ,IN,WEB,192.168.179.134,False,NONE
TXN000056470,ACCT100006535,2022-01-11 05:53:55.592576,UPI,16284.83,AED,TRANSFER,US,ATM,192.168.173.102,False,NONE
TXN000056471,ACCT100004209,2024-04-15 10:18:32.839681,UPI,3607.6,USD,GROCERY,IN,BRANCH,192.168.30.229,False,NONE
