txn_id,account_id,txn_timestamp,amount,direction,counterparty_account,counterparty_bank,channel,txn_type,is_suspicious,mule_pattern,hour,day_of_week,is_weekend,is_night,device_id,ip_address,geo_location,balance_after
1003104,ACC100426,2025-12-05 23:29:38.191404,70.26393863848688,DEBIT,CP155639,SBI,mobile,ach,False,,23.0,4.0,False,True,DEV5383,192.168.139.189,US,14661.212870224334
1003105,ACC100564,2026-01-11 23:29:38.191404,515.2554903827008,CREDIT,CP303814,PAYTM,online,p2p,False,,23.0,6.0,True,True,DEV1787,192.168.79.146,US,32339.30043257739
1003106,ACC100740,2025-12-06 23:29:38.191404,930.4005236787912,CREDIT,CP596837,SBI,mobile,card,False,,23.0,5.0,True,True,DEV1355,192.168.139.247,US,41359.95714326019
1003107,ACC100508,2026-01-15 23:29:38.191404,971.3632582831636,CREDIT,CP987555,ICICI,branch,ach,False,,23.0,3.0,False,True,DEV4809,192.168.176.20,US,19655.621527930925
1003108,ACC100358,2026-01-06 23:29:38.191404,8275.927549097678,DEBIT,CP107564,HDFC,mobile,p2p,True,structured,23.0,1.0,False,True,DEV4607,192.168.24.234,US,7645.427015725191
1003109,ACC100056,2026-01-25 23:29:38.191404,3045.52716225158,CREDIT,CP318371,ICICI,branch,wire,False,,23.0,6.0,True,True,DEV6293,192.168.141.168,US,38961.38610041429
1003110,ACC100388,2025-12-23 23:29:38.191404,470.86480526100803,CREDIT,CP140276,ICICI,branch,ach,False,,23.0,1.0,False,True,DEV8240,192.168.253.134,US,36518.36615167851
1003111,ACC100493,2026-01-11 23:29:38.191404,56.48449884007748,DEBIT,CP374365,PAYTM,online,card,False,,23.0,6.0,True,True,DEV9090,192.168.27.79,US,48750.11859187131
1003112,ACC100712,2026-02-02 23:29:38.191404,8930.428002589108,DEBIT,CP318091,ICICI,mobile,p2p,True,circular,23.0,0.0,False,True,DEV2823,192.168.28.77,US,36440.52108404778
1003113,ACC100448,2026-01-16 23:29:38.191404,2769.4004187929168,CREDIT,CP550900,PAYTM,online,card,False,,23.0,4.0,False,True,DEV7531,192.168.13.45,US,9586.148137834469
1003114,ACC100198,2026-02-03 09:29:38.191404,6610.887375723836,CREDIT,CP810660,PAYTM,mobile,p2p,True,pass_through,9.0,1.0,False,False,DEV1630,192.168.149.209,UK,39521.006111593975
1003115,ACC100094,2025-12-07 23:29:38.191404,840.1747597640375,CREDIT,CP517484,SBI,mobile,ach,False,,23.0,6.0,True,True,DEV3898,192.168.123.78,US,16475.241557894395
1003116,ACC100422,2025-12-02 23:29:38.191404,2781.9108374814323,CREDIT,CP715619,HDFC,mobile,wire,False,,23.0,1.0,False,True,DEV3964,192.168.243.182,US,36201.13399057711
1003117,ACC100078,2025-11-09 23:29:38.192935,404.4743019116277,DEBIT,CP242157,PAYTM,online,card,False,,23.0,6.0,True,True,DEV7677,192.168.149.70,US,15326.625523047924
1003118,ACC100184,2026-01-21 23:29:38.192935,984.2189766615571,CREDIT,CP429857,AXIS,online,p2p,False,,23.0,2.0,False,True,DEV6105,192.168.192.198,US,22607.794033874026
1003119,ACC100358,2026-02-01 23:29:38.192935,1929.485489787103,DEBIT,CP535952,SBI,online,ach,True,circular,23.0,6.0,True,True,DEV4607,192.168.24.234,NL,3368.2748496605636
1003120,ACC100673,2026-02-04 05:29:38.192935,3017.7888504679763,DEBIT,CP303877,PAYTM,online,wire,True,velocity,5.0,2.0,False,True,DEV7310,192.168.212.192,HK,19027.635952987468
1003121,ACC100210,2026-01-19 23:29:38.192935,4583.081133635803,DEBIT,CP615501,PAYTM,online,card,True,structured,23.0,0.0,False,True,DEV4138,192.168.80.7,SG,39218.212721651806
1003122,ACC100309,2025-12-14 23:29:38.192935,900.6956940748303,CREDIT,CP954224,SBI,online,p2p,False,,23.0,6.0,True,True,DEV3808,192.168.243.242,US,26784.225159476788
1003123,ACC100669,2026-01-29 23:29:38.192935,4197.185749093196,DEBIT,CP766699,ICICI,branch,card,True,circular,23.0,3.0,False,True,DEV1919,192.168.188.253,HK,48929.68690620429
1003124,ACC100106,2026-01-16 23:29:38.192935,981.6737770251026,CREDIT,CP284075,PAYTM,online,card,False,,23.0,4.0,False,True,DEV7490,192.168.17.128,US,18479.83507750297
1003125,ACC100722,2026-02-02 23:29:38.192935,9427.87314952173,DEBIT,CP796948,HDFC,mobile,card,True,structured,23.0,0.0,False,True,DEV5652,192.168.137.234,UK,22997.640826242052
1003126,ACC100533,2025-12-06 23:29:38.192935,750.0417277800314,CREDIT,CP600475,PAYTM,branch,card,False,,23.0,5.0,True,True,DEV5516,192.168.17.39,US,9938.90758896657
1003127,ACC100566,2026-01-13 23:29:38.192935,427.24148591301264,CREDIT,CP793605,SBI,online,card,False,,23.0,1.0,False,True,DEV1198,192.168.130.246,US,47323.03076578813
1003128,ACC100742,2026-01-11 23:29:38.192935,533.2162782073176,DEBIT,CP602550,AXIS,mobile,card,False,,23.0,6.0,True,True,DEV2460,192.168.67.246,US,35645.41594122643
1003129,ACC100715,2025-12-05 23:29:38.192935,769.1620385873194,CREDIT,CP381472,SBI,mobile,p2p,False,,23.0,4.0,False,True,DEV2308,192.168.54.90,US,24029.514352110757
1003130,ACC100021,2025-11-12 23:29:38.192935,927.7038350838504,CREDIT,CP787039,SBI,online,p2p,False,,23.0,2.0,False,True,DEV3511,192.168.93.3,US,31498.97945141321
1003131,ACC100284,2025-12-30 23:29:38.192935,470.6858344647305,CREDIT,CP491329,HDFC,online,ach,False,,23.0,1.0,False,True,DEV4451,192.168.106.193,US,17502.71567622667
1003132,ACC100086,2026-01-15 23:29:38.192935,320.86037185600543,CREDIT,CP945974,ICICI,branch,card,False,,23.0,3.0,False,True,DEV4735,192.168.55.137,US,40859.65726360149
1003133,ACC100393,2025-12-23 23:29:38.192935,339.3844661130502,CREDIT,CP415068,HDFC,online,p2p,False,,23.0,1.0,False,True,DEV1802,192.168.196.69,US,32692.33956029491
1003134,ACC100393,2025-12-05 23:29:38.192935,481.5422160079135,DEBIT,CP376879,HDFC,mobile,p2p,False,,23.0,4.0,False,True,DEV1802,192.168.196.69,US,47278.97868776549
1003135,ACC100210,2026-01-06 23:29:38.192935,4513.354966838317,DEBIT,CP398815,PAYTM,online,ach,True,structured,23.0,1.0,False,True,DEV4138,192.168.80.7,HK,18326.658535587812
1003136,ACC100053,2025-11-10 23:29:38.192935,241.81913270065033,CREDIT,CP685142,AXIS,mobile,ach,False,,23.0,0.0,False,True,DEV1717,192.168.223.128,US,33393.10459617388
1003137,ACC100554,2026-01-16 23:29:38.192935,315.29788979113783,CREDIT,CP907617,SBI,branch,p2p,False,,23.0,4.0,False,True,DEV1626,192.168.64.87,US,15749.96412532895
1003138,ACC100772,2026-02-04 17:29:38.192935,5413.915087786762,CREDIT,CP169745,HDFC,mobile,card,True,pass_through,17.0,2.0,False,False,DEV9420,192.168.120.24,US,20907.26438071693
1003139,ACC100349,2025-11-17 23:29:38.192935,830.0429836318183,CREDIT,CP779739,HDFC,online,ach,False,,23.0,0.0,False,True,DEV8594,192.168.39.81,US,35489.587318041195
1003140,ACC100437,2025-12-28 23:29:38.192935,935.2414086026713,CREDIT,CP795299,ICICI,mobile,ach,False,,23.0,6.0,True,True,DEV1861,192.168.56.60,US,3204.0757495298944
1003141,ACC100566,2026-02-01 23:29:38.192935,848.5957143836602,DEBIT,CP928927,ICICI,branch,p2p,False,,23.0,6.0,True,True,DEV1198,192.168.130.246,US,44908.045470997014
1003142,ACC100474,2026-01-16 23:29:38.192935,5196.955868651754,DEBIT,CP519839,AXIS,online,card,True,structured,23.0,4.0,False,True,DEV9848,192.168.166.81,NL,26211.47991612882
1003143,ACC100763,2026-01-12 23:29:38.192935,520.4854487267747,DEBIT,CP966204,SBI,mobile,card,False,,23.0,0.0,False,True,DEV6993,192.168.86.211,US,7537.607107556647
1003144,ACC100287,2025-12-17 23:29:38.192935,124.69351791835392,CREDIT,CP152684,HDFC,mobile,ach,False,,23.0,2.0,False,True,DEV1855,192.168.21.51,US,21021.798856065492
1003145,ACC100255,2026-01-12 23:29:38.192935,473.7509259200227,DEBIT,CP300660,PAYTM,online,ach,False,,23.0,0.0,False,True,DEV1572,192.168.98.28,US,17723.189584638385
1003146,ACC100584,2025-12-14 23:29:38.192935,792.4645426164367,DEBIT,CP624966,ICICI,branch,p2p,False,,23.0,6.0,True,True,DEV7852,192.168.170.185,US,8291.303249294364
1003147,ACC100280,2026-01-24 23:29:38.192935,502.42436782273546,CREDIT,CP170442,HDFC,branch,p2p,False,,23.0,5.0,True,True,DEV4516,192.168.137.68,US,8129.972636620733
1003148,ACC100256,2026-02-04 15:29:38.192935,2463.5809578343515,DEBIT,CP258438,PAYTM,branch,wire,True,velocity,15.0,2.0,False,False,DEV2537,192.168.22.112,SG,10148.397243357065
1003149,ACC100328,2025-12-19 23:29:38.192935,2628.3446298572007,DEBIT,CP228934,HDFC,online,wire,False,,23.0,4.0,False,True,DEV6672,192.168.99.47,US,43030.587550454016
1003150,ACC100017,2025-11-12 23:29:38.192935,879.4015757818897,CREDIT,CP626779,AXIS,online,p2p,False,,23.0,2.0,False,True,DEV6232,192.168.62.241,US,5986.524031016911
1003151,ACC100037,2025-12-26 23:29:38.192935,466.79157750013155,CREDIT,CP760222,AXIS,branch,p2p,False,,23.0,4.0,False,True,DEV8509,192.168.49.180,US,22841.682530335536
1003152,ACC100569,2025-12-11 23:29:38.192935,250.73589779047174,CREDIT,CP835002,PAYTM,mobile,card,False,,23.0,3.0,False,True,DEV5239,192.168.128.216,US,28039.875522526054
1003153,ACC100593,2026-01-05 23:29:38.192935,64.21179224920365,DEBIT,CP996671,ICICI,branch,card,False,,23.0,0.0,False,True,DEV3657,192.168.193.31,US,3281.9040232594257
1003154,ACC100564,2025-11-15 23:29:38.192935,752.5337569674349,DEBIT,CP404164,AXIS,online,p2p,False,,23.0,5.0,True,True,DEV1787,192.168.79.146,US,42385.71764825141
1003155,ACC100184,2025-12-22 23:29:38.192935,84.5592002225585,CREDIT,CP363088,ICICI,online,p2p,False,,23.0,0.0,False,True,DEV6105,192.168.192.198,US,39991.613181686
1003156,ACC100506,2025-11-19 23:29:38.192935,979.6220411896356,CREDIT,CP382278,PAYTM,mobile,wire,False,,23.0,2.0,False,True,DEV2015,192.168.105.118,US,14767.091605478055
1003157,ACC100632,2026-01-21 23:29:38.192935,914.2226355595413,CREDIT,CP612142,PAYTM,mobile,ach,False,,23.0,2.0,False,True,DEV6935,192.168.42.27,US,38583.57300690265
1003158,ACC100117,2025-11-24 23:29:38.192935,1209.9903616122967,CREDIT,CP468599,HDFC,online,wire,False,,23.0,0.0,False,True,DEV2387,192.168.24.81,US,37590.74424325203
1003159,ACC100593,2026-01-14 23:29:38.192935,773.8544687796882,DEBIT,CP195597,PAYTM,branch,p2p,False,,23.0,2.0,False,True,DEV3657,192.168.193.31,US,34824.18696674558
1003160,ACC100734,2026-01-16 23:29:38.192935,378.6553965071996,CREDIT,CP898951,HDFC,branch,card,False,,23.0,4.0,False,True,DEV1677,192.168.106.216,US,33568.31126341583
1003161,ACC100265,2025-11-20 23:29:38.192935,672.1294180205641,CREDIT,CP487741,ICICI,branch,p2p,False,,23.0,3.0,False,True,DEV6108,192.168.21.158,US,29534.249489466438
1003162,ACC100361,2025-11-15 23:29:38.192935,180.45123914067892,DEBIT,CP252996,HDFC,branch,ach,False,,23.0,5.0,True,True,DEV5082,192.168.164.239,US,49288.60577800848
1003163,ACC100240,2025-12-31 23:29:38.192935,427.7113244244619,DEBIT,CP300390,ICICI,mobile,p2p,False,,23.0,2.0,False,True,DEV2828,192.168.230.213,US,40533.77250365552
1003164,ACC100519,2026-01-08 23:29:38.192935,632.7400280377349,DEBIT,CP566641,AXIS,branch,p2p,False,,23.0,3.0,False,True,DEV6594,192.168.108.204,US,34482.94619425835
1003165,ACC100079,2026-01-10 23:29:38.192935,722.1537324712702,CREDIT,CP100617,ICICI,branch,wire,False,,23.0,5.0,True,True,DEV8240,192.168.26.249,US,32475.631362122127
1003166,ACC100380,2026-01-22 23:29:38.192935,8934.938789359945,DEBIT,CP657512,SBI,online,wire,True,structured,23.0,3.0,False,True,DEV4554,192.168.111.66,DE,13057.851642658623
1003167,ACC100146,2026-01-24 23:29:38.192935,927.8086109931999,DEBIT,CP836415,HDFC,branch,card,False,,23.0,5.0,True,True,DEV3808,192.168.243.31,US,29889.630099914168
1003168,ACC100368,2026-01-09 23:29:38.192935,750.6384108658798,CREDIT,CP932822,AXIS,branch,p2p,False,,23.0,4.0,False,True,DEV4171,192.168.32.96,US,20211.33459956625
1003169,ACC100383,2025-11-16 23:29:38.192935,889.1040154432807,DEBIT,CP956466,ICICI,branch,p2p,False,,23.0,6.0,True,True,DEV8331,192.168.83.129,US,21297.968324529167
1003170,ACC100031,2026-02-02 23:29:38.192935,189.50430132128133,DEBIT,CP712277,PAYTM,mobile,card,False,,23.0,0.0,False,True,DEV2060,192.168.24.93,US,37356.368560400355
1003171,ACC100297,2025-11-14 23:29:38.192935,16.45115253495652,DEBIT,CP901464,HDFC,mobile,card,False,,23.0,4.0,False,True,DEV7564,192.168.56.65,US,39901.31560650185
1003172,ACC100108,2025-12-07 23:29:38.192935,907.8765431171772,DEBIT,CP955140,ICICI,online,ach,False,,23.0,6.0,True,True,DEV7704,192.168.71.1,US,40189.5233815452
1003173,ACC100523,2025-12-10 23:29:38.192935,438.72400624387774,CREDIT,CP366350,AXIS,branch,ach,False,,23.0,2.0,False,True,DEV3657,192.168.171.19,US,19349.41701447479
1003174,ACC100729,2025-11-17 23:29:38.192935,497.49145798726147,DEBIT,CP380176,PAYTM,online,p2p,False,,23.0,0.0,False,True,DEV5920,192.168.111.73,US,48125.440720348
1003175,ACC100596,2025-12-29 23:29:38.192935,303.25310903518846,DEBIT,CP668525,HDFC,online,card,False,,23.0,0.0,False,True,DEV7681,192.168.80.220,US,14681.169409249153
1003176,ACC100780,2026-02-04 04:29:38.192935,2957.566785660205,DEBIT,CP346888,AXIS,branch,wire,True,velocity,4.0,2.0,False,True,DEV6193,192.168.191.68,HK,42122.57125757436
1003177,ACC100588,2025-12-19 23:29:38.192935,985.9433372410365,DEBIT,CP990781,PAYTM,branch,ach,False,,23.0,4.0,False,True,DEV9617,192.168.209.79,US,49768.73182438379
1003178,ACC100428,2025-12-06 23:29:38.192935,390.3347896523732,CREDIT,CP793167,SBI,branch,ach,False,,23.0,5.0,True,True,DEV2678,192.168.104.204,US,4491.1881576092455
1003179,ACC100052,2026-01-17 23:29:38.192935,3599.201728955932,DEBIT,CP947937,PAYTM,branch,card,False,,23.0,5.0,True,True,DEV1698,192.168.19.177,US,7196.803529960935
1003180,ACC100451,2025-12-27 23:29:38.192935,662.0092293765865,CREDIT,CP625568,HDFC,mobile,p2p,False,,23.0,5.0,True,True,DEV4357,192.168.103.13,US,4725.66910212309
1003181,ACC100589,2025-12-08 23:29:38.192935,722.0785907508173,CREDIT,CP763640,SBI,online,p2p,False,,23.0,0.0,False,True,DEV3118,192.168.248.146,US,22725.289487107726
1003182,ACC100248,2026-02-04 19:29:38.192935,5627.377201340076,CREDIT,CP190491,ICICI,online,ach,True,pass_through,19.0,2.0,False,False,DEV7404,192.168.100.70,SG,19543.46631437403
1003183,ACC100118,2026-01-08 23:29:38.192935,921.1567107747214,CREDIT,CP418100,SBI,online,ach,False,,23.0,3.0,False,True,DEV3599,192.168.194.237,US,39661.53130968669
1003184,ACC100750,2025-12-19 23:29:38.192935,310.88444677713375,CREDIT,CP107661,SBI,mobile,p2p,False,,23.0,4.0,False,True,DEV8027,192.168.76.205,US,29377.884534958524
1003185,ACC100360,2025-11-22 23:29:38.192935,333.1849473338557,DEBIT,CP919842,SBI,mobile,ach,False,,23.0,5.0,True,True,DEV7534,192.168.103.166,US,5202.865048277132
1003186,ACC100370,2026-01-26 23:29:38.194467,620.7697466675676,DEBIT,CP903657,PAYTM,branch,ach,False,,23.0,0.0,False,True,DEV2476,192.168.27.80,US,6113.840877675342
1003187,ACC100235,2025-12-06 23:29:38.194467,452.4252184560104,DEBIT,CP596576,SBI,mobile,p2p,False,,23.0,5.0,True,True,DEV9894,192.168.118.19,US,8874.266997652474
1003188,ACC100583,2025-11-17 23:29:38.194467,791.3703670213721,CREDIT,CP248192,SBI,mobile,card,False,,23.0,0.0,False,True,DEV8440,192.168.80.186,US,46842.84036753891
1003189,ACC100795,2026-01-26 23:29:38.194467,614.7139850922873,CREDIT,CP485468,ICICI,branch,p2p,False,,23.0,0.0,False,True,DEV2568,192.168.20.170,US,40212.57728591808
1003190,ACC100141,2025-11-11 23:29:38.194467,137.61600334282105,DEBIT,CP701518,SBI,online,ach,False,,23.0,1.0,False,True,DEV8312,192.168.216.3,US,8543.858804057907
1003191,ACC100349,2026-01-06 23:29:38.194467,526.9915428314473,CREDIT,CP355984,PAYTM,mobile,p2p,False,,23.0,1.0,False,True,DEV8594,192.168.39.81,US,25415.095593036887
1003192,ACC100418,2025-11-21 23:29:38.194467,198.18790424256125,DEBIT,CP401151,AXIS,mobile,p2p,False,,23.0,4.0,False,True,DEV1203,192.168.161.28,US,46432.05250795025
1003193,ACC100589,2026-01-19 23:29:38.194467,143.46091198136764,CREDIT,CP171120,AXIS,mobile,p2p,False,,23.0,0.0,False,True,DEV3118,192.168.248.146,US,40807.3668455563
1003194,ACC100464,2025-11-27 23:29:38.194467,780.3093216102533,DEBIT,CP723752,PAYTM,mobile,card,False,,23.0,3.0,False,True,DEV7305,192.168.215.95,US,28397.775173147857
1003195,ACC100428,2025-11-13 23:29:38.194467,447.6563027045088,CREDIT,CP516918,PAYTM,branch,p2p,False,,23.0,3.0,False,True,DEV2678,192.168.104.204,US,7464.188212749955
1003196,ACC100481,2026-01-06 23:29:38.194467,1940.9337946682097,CREDIT,CP875217,SBI,online,wire,False,,23.0,1.0,False,True,DEV1757,192.168.136.24,US,16076.919939000583
1003197,ACC100024,2026-01-09 23:29:38.194467,3237.989972906403,CREDIT,CP982143,PAYTM,branch,wire,False,,23.0,4.0,False,True,DEV5548,192.168.37.160,US,36375.53057025172
1003198,ACC100542,2026-01-18 23:29:38.194467,377.91747444702037,CREDIT,CP266232,SBI,online,p2p,False,,23.0,6.0,True,True,DEV3395,192.168.29.207,US,18108.61467192474
1003199,ACC100130,2025-12-29 23:29:38.194467,283.3628376636562,CREDIT,CP438371,HDFC,mobile,p2p,False,,23.0,0.0,False,True,DEV6913,192.168.213.86,US,31873.58434318651
1003200,ACC100729,2025-11-12 23:29:38.194467,542.2147535339643,CREDIT,CP738743,ICICI,online,p2p,False,,23.0,2.0,False,True,DEV5920,192.168.111.73,US,20215.67610682021
1003201,ACC100344,2025-12-16 23:29:38.194467,73.19040269475133,CREDIT,CP308758,ICICI,branch,ach,False,,23.0,1.0,False,True,DEV8557,192.168.38.62,US,20391.93866095616
1003202,ACC100110,2025-11-21 23:29:38.194467,314.57085137265295,CREDIT,CP967794,ICICI,mobile,ach,False,,23.0,4.0,False,True,DEV5926,192.168.132.129,US,12146.306685668273
1003203,ACC100756,2026-02-03 16:29:38.194467,4455.365564504586,CREDIT,CP187687,HDFC,branch,p2p,True,pass_through,16.0,1.0,False,False,DEV8799,192.168.101.34,NL,40520.87332289184
1003204,ACC100758,2026-01-26 23:29:38.194467,781.4343845714327,CREDIT,CP808289,ICICI,online,p2p,False,,23.0,0.0,False,True,DEV9106,192.168.228.240,US,17696.22842983963
1003205,ACC100716,2025-12-02 23:29:38.194467,790.333524580559,CREDIT,CP340153,SBI,branch,card,False,,23.0,1.0,False,True,DEV1237,192.168.142.59,US,24451.173551201966
1003206,ACC100784,2026-01-10 23:29:38.194891,377.0064280092536,DEBIT,CP603311,AXIS,mobile,ach,False,,23.0,5.0,True,True,DEV2823,192.168.197.17,US,46632.60270077551
1003207,ACC100155,2026-01-04 23:29:38.194891,255.16965587519897,DEBIT,CP895647,ICICI,branch,card,False,,23.0,6.0,True,True,DEV2980,192.168.163.64,US,4890.7448000313
1003208,ACC100378,2026-01-26 23:29:38.194891,6447.73756949469,DEBIT,CP971977,ICICI,online,p2p,True,structured,23.0,0.0,False,True,DEV4802,192.168.177.204,UK,12267.911831042285
1003209,ACC100520,2025-12-12 23:29:38.194891,1998.0565995690076,DEBIT,CP330096,SBI,online,wire,False,,23.0,4.0,False,True,DEV9844,192.168.141.188,US,22675.87515899642
1003210,ACC100505,2025-12-30 23:29:38.194891,523.9082493445619,CREDIT,CP100537,SBI,branch,p2p,False,,23.0,1.0,False,True,DEV8498,192.168.237.195,US,33235.31177464352
1003211,ACC100530,2026-01-17 23:29:38.194891,954.4802478124179,CREDIT,CP520991,ICICI,branch,ach,False,,23.0,5.0,True,True,DEV9864,192.168.1.236,US,26617.491533943357
1003212,ACC100436,2026-01-31 23:29:38.194891,775.2188830155546,DEBIT,CP911250,PAYTM,online,ach,False,,23.0,5.0,True,True,DEV8972,192.168.126.249,US,22071.15577990548
1003213,ACC100775,2026-01-03 23:29:38.194891,742.5096244729941,CREDIT,CP894977,HDFC,mobile,card,False,,23.0,5.0,True,True,DEV9067,192.168.219.100,US,35581.39456367769
1003214,ACC100752,2026-01-19 23:29:38.194891,373.6363907525931,CREDIT,CP751288,AXIS,online,ach,False,,23.0,0.0,False,True,DEV8492,192.168.214.208,US,18191.543378556806
1003215,ACC100531,2025-12-23 23:29:38.194891,530.3302317723076,CREDIT,CP580686,AXIS,branch,p2p,False,,23.0,1.0,False,True,DEV2283,192.168.1.71,US,21428.441295950353
1003216,ACC100321,2025-11-19 23:29:38.194891,763.1535757080238,DEBIT,CP815796,HDFC,online,card,False,,23.0,2.0,False,True,DEV7555,192.168.110.244,US,32151.228518979173
1003217,ACC100169,2025-11-16 23:29:38.194891,4003.4806891297885,CREDIT,CP230560,ICICI,online,ach,False,,23.0,6.0,True,True,DEV1956,192.168.24.148,US,9630.915559834655
1003218,ACC100449,2026-01-13 23:29:38.194891,558.1363112628147,DEBIT,CP424424,ICICI,online,card,False,,23.0,1.0,False,True,DEV3979,192.168.225.129,US,39478.110489435436
1003219,ACC100265,2025-12-15 23:29:38.194891,641.0541916115168,CREDIT,CP618412,ICICI,mobile,ach,False,,23.0,0.0,False,True,DEV6108,192.168.21.158,US,2402.9535319484344
1003220,ACC100682,2025-12-02 23:29:38.194891,999.5229501012984,CREDIT,CP819671,ICICI,mobile,p2p,False,,23.0,1.0,False,True,DEV3024,192.168.2.249,US,5510.7107337756515
1003221,ACC100211,2026-02-03 23:29:38.194891,5671.96465331472,CREDIT,CP740572,ICICI,branch,wire,True,circular,23.0,1.0,False,True,DEV3978,192.168.210.206,UK,15143.950367335328
1003222,ACC100006,2025-11-28 23:29:38.194891,591.5123288512193,DEBIT,CP546661,AXIS,online,p2p,False,,23.0,4.0,False,True,DEV6675,192.168.162.202,US,5805.399125411365
1003223,ACC100208,2025-11-16 23:29:38.194891,2795.684406644052,DEBIT,CP797400,ICICI,branch,card,False,,23.0,6.0,True,True,DEV8574,192.168.154.196,US,37777.59183083511
1003224,ACC100455,2025-12-04 23:29:38.194891,940.5834525369181,CREDIT,CP512778,SBI,online,ach,False,,23.0,3.0,False,True,DEV8850,192.168.95.17,US,44292.48459003427
1003225,ACC100302,2026-02-04 12:29:38.194891,3721.213934573169,DEBIT,CP414072,PAYTM,online,wire,True,velocity,12.0,2.0,False,False,DEV4236,192.168.233.49,NL,16489.34009360492
1003226,ACC100269,2025-11-29 23:29:38.194891,414.35231012313596,DEBIT,CP195981,ICICI,online,card,False,,23.0,5.0,True,True,DEV2715,192.168.34.41,US,36759.843873797865
1003227,ACC100749,2026-01-03 23:29:38.194891,825.2930922214347,CREDIT,CP479682,SBI,online,ach,False,,23.0,5.0,True,True,DEV3434,192.168.124.53,US,40849.49260497305
1003228,ACC100080,2025-12-23 23:29:38.194891,4288.900812357151,CREDIT,CP196844,AXIS,online,card,False,,23.0,1.0,False,True,DEV1302,192.168.127.56,US,20178.111297029976
1003229,ACC100160,2026-01-17 23:29:38.195395,136.10227220257252,CREDIT,CP435641,SBI,online,ach,False,,23.0,5.0,True,True,DEV1778,192.168.214.179,US,37123.717105410076
1003230,ACC100464,2025-11-30 23:29:38.195395,211.7804933830344,DEBIT,CP894223,HDFC,branch,ach,False,,23.0,6.0,True,True,DEV7305,192.168.215.95,US,14783.444980884
1003231,ACC100795,2025-11-30 23:29:38.195395,100.80241916756164,CREDIT,CP991901,HDFC,mobile,card,False,,23.0,6.0,True,True,DEV2568,192.168.20.170,US,18009.889257644023
1003232,ACC100443,2026-01-10 23:29:38.195395,463.9728974677455,CREDIT,CP880910,SBI,online,card,False,,23.0,5.0,True,True,DEV8185,192.168.144.183,US,22191.686021772664
1003233,ACC100194,2025-11-25 23:29:38.195395,626.0983305070145,DEBIT,CP200458,ICICI,branch,ach,False,,23.0,1.0,False,True,DEV9636,192.168.42.184,US,12528.202454488635
1003234,ACC100642,2025-12-22 23:29:38.195395,312.08837637929884,DEBIT,CP838001,ICICI,mobile,card,False,,23.0,0.0,False,True,DEV7154,192.168.108.26,US,24052.784148262515
1003235,ACC100600,2026-01-24 23:29:38.195395,9400.463569296375,DEBIT,CP807906,ICICI,mobile,ach,True,structured,23.0,5.0,True,True,DEV8264,192.168.207.36,DE,32185.806364589098
1003236,ACC100481,2026-01-30 23:29:38.195395,662.0000713624366,CREDIT,CP274835,SBI,branch,ach,False,,23.0,4.0,False,True,DEV1757,192.168.136.24,US,37444.13034490948
1003237,ACC100508,2025-12-29 23:29:38.195395,182.42600411191012,DEBIT,CP904172,HDFC,mobile,p2p,False,,23.0,0.0,False,True,DEV4809,192.168.176.20,US,45645.50772873237
1003238,ACC100650,2025-12-09 23:29:38.195395,442.0700970797997,CREDIT,CP417818,HDFC,branch,card,False,,23.0,1.0,False,True,DEV8334,192.168.96.218,US,45809.280194441235
1003239,ACC100767,2026-01-04 23:29:38.195395,290.4890922107535,DEBIT,CP951553,AXIS,online,card,False,,23.0,6.0,True,True,DEV4554,192.168.139.191,US,33152.605917354434
1003240,ACC100068,2025-11-11 23:29:38.195395,396.92871266621796,DEBIT,CP849497,HDFC,mobile,card,False,,23.0,1.0,False,True,DEV1404,192.168.240.55,US,9409.014849499805
1003241,ACC100727,2025-11-12 23:29:38.195395,918.2905732992558,CREDIT,CP372766,HDFC,online,card,False,,23.0,2.0,False,True,DEV6317,192.168.43.188,US,45527.22747273061
1003242,ACC100704,2025-12-25 23:29:38.195395,624.2998602696366,DEBIT,CP741197,PAYTM,branch,card,False,,23.0,3.0,False,True,DEV1726,192.168.221.133,US,19652.39395528185
1003243,ACC100597,2026-01-22 23:29:38.195395,466.87803187667663,CREDIT,CP819628,HDFC,online,card,False,,23.0,3.0,False,True,DEV4462,192.168.172.181,US,46110.18812705663
1003244,ACC100543,2026-01-11 23:29:38.195395,83.8063660215298,DEBIT,CP828726,SBI,online,ach,False,,23.0,6.0,True,True,DEV7663,192.168.247.122,US,24718.60283845815
1003245,ACC100237,2026-01-03 23:29:38.195395,920.7031044032985,CREDIT,CP289692,ICICI,online,p2p,False,,23.0,5.0,True,True,DEV4081,192.168.149.128,US,12480.698246962334
1003246,ACC100645,2026-01-25 23:29:38.195395,70.78898910240252,DEBIT,CP900978,SBI,online,p2p,False,,23.0,6.0,True,True,DEV1098,192.168.197.226,US,43901.845750806104
1003247,ACC100556,2025-12-20 23:29:38.195395,24.18919409356425,DEBIT,CP740253,ICICI,mobile,p2p,False,,23.0,5.0,True,True,DEV3693,192.168.91.137,US,41611.90651687819
1003248,ACC100224,2025-11-11 23:29:38.195395,250.4158599704432,DEBIT,CP318626,ICICI,online,card,False,,23.0,1.0,False,True,DEV9080,192.168.188.87,US,37321.30736510785
