ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE
ALT0006021,TXN00475595,ACCT100041815,ML_PATTERN_DETECTED,83,2024-12-21 10:16:28.782691
ALT0006022,TXN00498093,ACCT100063459,ML_PATTERN_DETECTED,50,2023-06-10 04:27:45.926851
ALT0006023,TXN00480425,ACCT100059834,ML_PATTERN_DETECTED,86,2023-04-27 05:40:42.487592
ALT0006024,TXN00498601,ACCT100087253,ML_PATTERN_DETECTED,63,2024-05-11 17:46:03.038832
ALT0006025,TXN00487917,ACCT100012530,ML_PATTERN_DETECTED,73,2023-11-14 01:14:22.817977
ALT0006026,TXN00482701,ACCT100081528,ML_PATTERN_DETECTED,95,2023-10-29 14:46:13.617999
ALT0006027,TXN00481898,ACCT100006534,ML_PATTERN_DETECTED,93,2024-06-15 07:09:48.914281
ALT0006028,TXN00484942,ACCT100022305,ML_PATTERN_DETECTED,96,2024-08-24 21:19:16.846657
ALT0006029,TXN00485082,ACCT100003612,ML_PATTERN_DETECTED,90,2023-09-25 18:52:18.128173
ALT0006030,TXN00493353,ACCT100069452,ML_PATTERN_DETECTED,61,2024-08-24 17:58:16.882337
ALT0006031,TXN00497373,ACCT100057319,ML_PATTERN_DETECTED,53,2023-03-24 17:03:02.233343
ALT0006032,TXN00489672,ACCT100046526,ML_PATTERN_DETECTED,59,2024-08-01 16:07:59.428626
ALT0006033,TXN00492061,ACCT100001384,ML_PATTERN_DETECTED,91,2023-05-17 13:56:21.390415
ALT0006034,TXN00495694,ACCT100011240,ML_PATTERN_DETECTED,83,2024-05-30 03:05:16.666321
ALT0006035,TXN00482204,ACCT100079289,ML_PATTERN_DETECTED,97,2023-01-08 06:16:17.851506
ALT0006036,TXN00482351,ACCT100043290,ML_PATTERN_DETECTED,78,2023-08-24 20:36:19.889506
ALT0006037,TXN00493833,ACCT100034333,ML_PATTERN_DETECTED,94,2024-10-19 08:58:08.060681
ALT0006038,TXN00495570,ACCT100005054,ML_PATTERN_DETECTED,65,2024-02-11 06:45:49.346023
ALT0006039,TXN00498681,ACCT100030374,ML_PATTERN_DETECTED,71,2024-03-22 11:26:02.514669
ALT0006040,TXN00499226,ACCT100084217,ML_PATTERN_DETECTED,87,2024-06-27 23:08:47.378246
ALT0006041,TXN00479022,ACCT100073111,ML_PATTERN_DETECTED,88,2024-08-21 16:15:59.159113
ALT0006042,TXN00479863,ACCT100087550,ML_PATTERN_DETECTED,74,2024-09-21 21:47:18.136875
ALT0006043,TXN00477650,ACCT100066691,ML_PATTERN_DETECTED,85,2024-04-12 15:21:26.364651
ALT0006044,TXN00482597,ACCT100074726,ML_PATTERN_DETECTED,61,2024-06-23 12:42:44.089361
ALT0006045,TXN00484179,ACCT100097633,ML_PATTERN_DETECTED,68,2023-01-16 13:47:13.557329
ALT0006046,TXN00483793,ACCT100098497,ML_PATTERN_DETECTED,80,2024-10-21 22:14:57.287930
ALT0006047,TXN00486682,ACCT100041964,ML_PATTERN_DETECTED,59,2024-05-05 08:08:57.909326
ALT0006048,TXN00482241,ACCT100054715,ML_PATTERN_DETECTED,50,2024-10-28 16:37:20.188925
ALT0006049,TXN00481840,ACCT100098083,ML_PATTERN_DETECTED,93,2023-03-31 16:01:56.978803
ALT0006050,TXN00493201,ACCT100061295,ML_PATTERN_DETECTED,65,2023-10-09 03:30:38.719488
ALT0006051,TXN00476642,ACCT100085250,ML_PATTERN_DETECTED,68,2023-07-27 17:39:04.251756
ALT0006052,TXN00483135,ACCT100074006,ML_PATTERN_DETECTED,63,2024-10-19 12:09:52.125655
ALT0006053,TXN00494771,ACCT100090107,ML_PATTERN_DETECTED,66,2024-12-07 10:17:59.880826
ALT0006054,TXN00489795,ACCT100061725,ML_PATTERN_DETECTED,92,2024-11-24 15:48:09.317072
ALT0006055,TXN00477329,ACCT100036101,ML_PATTERN_DETECTED,67,2024-08-25 20:13:14.012138
ALT0006056,TXN00487700,ACCT100079535,ML_PATTERN_DETECTED,65,2024-05-27 20:48:12.858788
ALT0006057,TXN00499442,ACCT100060971,ML_PATTERN_DETECTED,86,2023-10-09 19:35:03.505563
ALT0006058,TXN00488309,ACCT100068239,ML_PATTERN_DETECTED,65,2024-05-31 08:40:28.576444
ALT0006059,TXN00483355,ACCT100071761,ML_PATTERN_DETECTED,91,2024-05-25 13:30:35.534621
ALT0006060,TXN00493839,ACCT100013582,ML_PATTERN_DETECTED,65,2023-06-20 14:32:23.564783
ALT0006061,TXN00495638,ACCT100020874,ML_PATTERN_DETECTED,89,2023-12-06 07:52:30.484720
ALT0006062,TXN00499220,ACCT100014276,ML_PATTERN_DETECTED,73,2023-01-26 04:52:15.846690
ALT0006063,TXN00480691,ACCT100057274,ML_PATTERN_DETECTED,95,2023-09-13 21:17:08.532763
ALT0006064,TXN00493316,ACCT100048494,ML_PATTERN_DETECTED,94,2023-09-29 11:35:53.466745
ALT0006065,TXN00477083,ACCT100087748,ML_PATTERN_DETECTED,68,2023-12-07 01:27:28.094792
ALT0006066,TXN00478581,ACCT100028775,ML_PATTERN_DETECTED,52,2024-10-03 11:00:59.441545
ALT0006067,TXN00475592,ACCT100032121,ML_PATTERN_DETECTED,59,2024-03-22 06:45:00.914695
ALT0006068,TXN00492106,ACCT100004436,ML_PATTERN_DETECTED,68,2024-11-14 15:21:06.162160
ALT0006069,TXN00487221,ACCT100091293,ML_PATTERN_DETECTED,54,2024-08-11 03:50:43.488213
ALT0006070,TXN00480869,ACCT100070962,ML_PATTERN_DETECTED,52,2023-08-28 01:46:51.126561
ALT0006071,TXN00486873,ACCT100020274,ML_PATTERN_DETECTED,95,2023-03-14 12:20:19.871427
ALT0006072,TXN00483241,ACCT100041826,ML_PATTERN_DETECTED,87,2023-02-20 02:38:17.854524
ALT0006073,TXN00476101,ACCT100001717,ML_PATTERN_DETECTED,81,2024-05-11 23:16:04.155145
ALT0006074,TXN00480694,ACCT100059787,ML_PATTERN_DETECTED,50,2023-04-27 16:30:27.281895
ALT0006075,TXN00485393,ACCT100065802,ML_PATTERN_DETECTED,82,2024-11-11 15:57:30.544314
ALT0006076,TXN00491349,ACCT100098487,ML_PATTERN_DETECTED,82,2023-06-13 09:13:08.893044
ALT0006077,TXN00480253,ACCT100060425,ML_PATTERN_DETECTED,51,2024-05-11 17:22:23.123101
ALT0006078,TXN00493167,ACCT100069129,ML_PATTERN_DETECTED,59,2024-08-13 10:11:35.703000
ALT0006079,TXN00477553,ACCT100083667,ML_PATTERN_DETECTED,65,2024-10-04 10:52:23.735904
ALT0006080,TXN00484620,ACCT100038963,ML_PATTERN_DETECTED,54,2024-09-19 05:39:43.131836
ALT0006081,TXN00498121,ACCT100042103,ML_PATTERN_DETECTED,67,2024-02-03 06:18:56.497510
ALT0006082,TXN00497059,ACCT100049545,ML_PATTERN_DETECTED,50,2023-04-16 14:48:22.682621
ALT0006083,TXN00476817,ACCT100034588,ML_PATTERN_DETECTED,62,2023-07-23 09:55:00.912782
ALT0006084,TXN00498637,ACCT100034725,ML_PATTERN_DETECTED,57,2024-08-16 00:11:22.404726
ALT0006085,TXN00485134,ACCT100011274,ML_PATTERN_DETECTED,59,2024-02-10 21:00:16.309837
ALT0006086,TXN00489526,ACCT100086222,ML_PATTERN_DETECTED,70,2024-05-15 16:56:40.409652
ALT0006087,TXN00490715,ACCT100036846,ML_PATTERN_DETECTED,67,2024-10-23 19:09:32.427433
ALT0006088,TXN00495630,ACCT100049958,ML_PATTERN_DETECTED,66,2023-03-15 07:02:22.486586
ALT0006089,TXN00487204,ACCT100042520,ML_PATTERN_DETECTED,84,2024-05-05 10:51:22.518792
ALT0006090,TXN00489587,ACCT100079584,ML_PATTERN_DETECTED,79,2024-07-16 15:46:43.718787
ALT0006091,TXN00487592,ACCT100017717,ML_PATTERN_DETECTED,97,2023-10-21 08:35:16.661278
ALT0006092,TXN00478860,ACCT100051635,ML_PATTERN_DETECTED,76,2023-04-02 16:30:55.415407
ALT0006093,TXN00476378,ACCT100003141,ML_PATTERN_DETECTED,89,2023-05-07 18:02:21.154018
ALT0006094,TXN00481678,ACCT100097932,ML_PATTERN_DETECTED,72,2023-11-06 21:22:08.888735
ALT0006095,TXN00494098,ACCT100079626,ML_PATTERN_DETECTED,81,2024-11-25 13:18:19.947427
ALT0006096,TXN00483173,ACCT100052645,ML_PATTERN_DETECTED,95,2023-04-09 13:25:01.921996
ALT0006097,TXN00487263,ACCT100059122,ML_PATTERN_DETECTED,58,2024-12-25 00:21:38.950874
ALT0006098,TXN00489937,ACCT100021583,ML_PATTERN_DETECTED,50,2024-08-02 21:43:59.522798
ALT0006099,TXN00497910,ACCT100081408,ML_PATTERN_DETECTED,52,2023-12-27 05:52:28.914277
ALT0006100,TXN00485525,ACCT100035987,ML_PATTERN_DETECTED,63,2024-04-22 02:31:11.525440
ALT0006101,TXN00485868,ACCT100008591,ML_PATTERN_DETECTED,90,2024-06-25 02:51:20.767131
ALT0006102,TXN00497080,ACCT100062340,ML_PATTERN_DETECTED,89,2024-08-07 09:08:50.389323
ALT0006103,TXN00495606,ACCT100089233,ML_PATTERN_DETECTED,71,2023-10-10 13:19:18.957158
ALT0006104,TXN00477274,ACCT100097689,ML_PATTERN_DETECTED,95,2024-04-03 18:05:48.339846
ALT0006105,TXN00498005,ACCT100015319,ML_PATTERN_DETECTED,69,2024-11-13 08:15:34.768985
ALT0006106,TXN00479869,ACCT100089363,ML_PATTERN_DETECTED,70,2023-12-07 14:37:45.172159
ALT0006107,TXN00493809,ACCT100032017,ML_PATTERN_DETECTED,91,2023-08-13 08:09:04.399889
ALT0006108,TXN00482978,ACCT100024852,ML_PATTERN_DETECTED,75,2024-11-16 17:25:26.214701
ALT0006109,TXN00488829,ACCT100013968,ML_PATTERN_DETECTED,69,2023-03-21 04:31:57.218601
ALT0006110,TXN00498629,ACCT100046702,ML_PATTERN_DETECTED,79,2023-02-23 04:32:44.617012
ALT0006111,TXN00492226,ACCT100045469,ML_PATTERN_DETECTED,73,2024-01-25 19:38:04.436172
ALT0006112,TXN00483558,ACCT100031163,ML_PATTERN_DETECTED,89,2023-05-23 17:01:21.684669
ALT0006113,TXN00488585,ACCT100012376,ML_PATTERN_DETECTED,84,2023-12-19 22:02:16.110045
ALT0006114,TXN00492232,ACCT100026645,ML_PATTERN_DETECTED,90,2023-09-09 11:54:39.356486
ALT0006115,TXN00499943,ACCT100027395,ML_PATTERN_DETECTED,58,2023-03-12 04:57:52.992800
ALT0006116,TXN00494050,ACCT100003891,ML_PATTERN_DETECTED,92,2023-02-12 15:56:43.055106
ALT0006117,TXN00496557,ACCT100058742,ML_PATTERN_DETECTED,75,2024-12-23 11:07:13.648176
ALT0006118,TXN00487504,ACCT100097736,ML_PATTERN_DETECTED,68,2023-09-18 04:53:06.372556
ALT0006119,TXN00492471,ACCT100022827,ML_PATTERN_DETECTED,67,2023-10-09 17:16:19.354534
ALT0006120,TXN00481375,ACCT100093525,ML_PATTERN_DETECTED,55,2023-03-29 23:17:42.856785
ALT0006121,TXN00475419,ACCT100027359,ML_PATTERN_DETECTED,89,2024-06-06 06:04:30.308049
ALT0006122,TXN00489301,ACCT100034517,ML_PATTERN_DETECTED,57,2024-09-03 16:59:32.584319
ALT0006123,TXN00493405,ACCT100040978,ML_PATTERN_DETECTED,85,2024-12-19 18:16:45.729919
ALT0006124,TXN00483492,ACCT100081851,ML_PATTERN_DETECTED,58,2023-06-10 20:47:59.253071
ALT0006125,TXN00497558,ACCT100048002,ML_PATTERN_DETECTED,95,2024-03-30 05:10:12.904225
ALT0006126,TXN00476719,ACCT100099737,ML_PATTERN_DETECTED,73,2023-05-01 03:49:28.775083
ALT0006127,TXN00486435,ACCT100041182,ML_PATTERN_DETECTED,83,2023-12-10 10:03:04.609942
ALT0006128,TXN00499514,ACCT100076881,ML_PATTERN_DETECTED,60,2024-12-28 22:32:01.592077
ALT0006129,TXN00478271,ACCT100024112,ML_PATTERN_DETECTED,77,2023-05-25 11:11:57.825397
ALT0006130,TXN00496033,ACCT100000719,ML_PATTERN_DETECTED,90,2023-09-15 00:09:46.818555
ALT0006131,TXN00487322,ACCT100087648,ML_PATTERN_DETECTED,76,2024-11-22 01:17:02.623740
ALT0006132,TXN00492417,ACCT100020387,ML_PATTERN_DETECTED,85,2024-09-25 00:51:57.132522
ALT0006133,TXN00483887,ACCT100016105,ML_PATTERN_DETECTED,89,2024-01-17 18:26:24.434451
ALT0006134,TXN00477065,ACCT100016917,ML_PATTERN_DETECTED,82,2024-01-05 10:25:45.690108
ALT0006135,TXN00498952,ACCT100078457,ML_PATTERN_DETECTED,91,2024-03-29 20:11:05.105483
ALT0006136,TXN00481474,ACCT100068756,ML_PATTERN_DETECTED,80,2024-10-15 08:42:30.230607
ALT0006137,TXN00488245,ACCT100076111,ML_PATTERN_DETECTED,68,2024-01-01 02:58:41.934883
ALT0006138,TXN00476110,ACCT100022507,ML_PATTERN_DETECTED,70,2023-10-07 22:59:47.750305
ALT0006139,TXN00484757,ACCT100049981,ML_PATTERN_DETECTED,59,2024-01-09 12:42:09.327246
ALT0006140,TXN00489323,ACCT100034989,ML_PATTERN_DETECTED,75,2024-08-03 20:35:11.594260
ALT0006141,TXN00483344,ACCT100009835,ML_PATTERN_DETECTED,50,2023-11-25 15:06:37.823938
ALT0006142,TXN00487665,ACCT100025178,ML_PATTERN_DETECTED,70,2023-02-14 07:18:37.875299
ALT0006143,TXN00484374,ACCT100034463,ML_PATTERN_DETECTED,70,2023-01-23 19:49:34.238648
ALT0006144,TXN00491743,ACCT100013883,ML_PATTERN_DETECTED,61,2023-03-18 16:56:18.717257
ALT0006145,TXN00488573,ACCT100005674,ML_PATTERN_DETECTED,67,2024-01-30 12:19:25.191504
ALT0006146,TXN00478743,ACCT100076227,ML_PATTERN_DETECTED,82,2024-10-10 10:51:55.160489
ALT0006147,TXN00476167,ACCT100038635,ML_PATTERN_DETECTED,80,2024-03-16 04:14:05.597469
ALT0006148,TXN00485932,ACCT100001072,ML_PATTERN_DETECTED,95,2024-03-28 05:45:49.196069
ALT0006149,TXN00479475,ACCT100087052,ML_PATTERN_DETECTED,66,2024-12-09 15:04:53.236471
ALT0006150,TXN00475810,ACCT100014856,ML_PATTERN_DETECTED,56,2024-11-25 03:57:29.212117
ALT0006151,TXN00490116,ACCT100036177,ML_PATTERN_DETECTED,83,2023-06-01 13:28:17.442912
ALT0006152,TXN00482073,ACCT100003364,ML_PATTERN_DETECTED,51,2024-10-30 17:44:21.642002
ALT0006153,TXN00493162,ACCT100019866,ML_PATTERN_DETECTED,73,2023-11-03 03:35:45.508899
ALT0006154,TXN00481386,ACCT100053215,ML_PATTERN_DETECTED,60,2024-07-28 23:45:30.805931
ALT0006155,TXN00497473,ACCT100008256,ML_PATTERN_DETECTED,56,2023-05-09 11:36:13.919566
ALT0006156,TXN00483140,ACCT100001042,ML_PATTERN_DETECTED,50,2024-04-22 02:06:18.680375
ALT0006157,TXN00490651,ACCT100064516,ML_PATTERN_DETECTED,77,2023-02-16 21:31:31.276047
ALT0006158,TXN00495023,ACCT100013699,ML_PATTERN_DETECTED,73,2024-02-20 09:18:03.902918
ALT0006159,TXN00481881,ACCT100053857,ML_PATTERN_DETECTED,91,2023-06-03 00:51:27.200083
ALT0006160,TXN00489053,ACCT100072850,ML_PATTERN_DETECTED,92,2024-03-09 19:02:08.234711
ALT0006161,TXN00488190,ACCT100082438,ML_PATTERN_DETECTED,51,2024-05-20 09:16:33.237899
ALT0006162,TXN00479882,ACCT100034940,ML_PATTERN_DETECTED,70,2024-02-25 04:52:38.938571
ALT0006163,TXN00495127,ACCT100008973,ML_PATTERN_DETECTED,93,2023-05-30 11:44:36.327144
ALT0006164,TXN00487164,ACCT100090560,ML_PATTERN_DETECTED,91,2023-10-24 01:33:04.581060
ALT0006165,TXN00497061,ACCT100021379,ML_PATTERN_DETECTED,73,2024-12-28 14:06:25.086002
ALT0006166,TXN00493349,ACCT100016818,ML_PATTERN_DETECTED,84,2024-01-07 06:54:10.823773
ALT0006167,TXN00487409,ACCT100044323,ML_PATTERN_DETECTED,62,2023-08-24 00:26:58.111780
ALT0006168,TXN00481432,ACCT100022132,ML_PATTERN_DETECTED,68,2023-05-06 23:11:19.950240
ALT0006169,TXN00480300,ACCT100096146,ML_PATTERN_DETECTED,84,2023-11-18 04:59:08.113406
ALT0006170,TXN00495381,ACCT100092091,ML_PATTERN_DETECTED,62,2023-08-11 20:55:09.601141
ALT0006171,TXN00480505,ACCT100000810,ML_PATTERN_DETECTED,92,2024-01-15 02:26:41.111722
ALT0006172,TXN00488198,ACCT100071948,ML_PATTERN_DETECTED,62,2024-07-11 22:46:59.137348
ALT0006173,TXN00479359,ACCT100083875,ML_PATTERN_DETECTED,91,2023-08-24 20:26:57.662580
ALT0006174,TXN00483373,ACCT100077448,ML_PATTERN_DETECTED,84,2024-06-25 09:50:36.298595
ALT0006175,TXN00481736,ACCT100025628,ML_PATTERN_DETECTED,84,2023-06-16 01:41:13.939323
ALT0006176,TXN00493166,ACCT100022932,ML_PATTERN_DETECTED,65,2023-01-14 10:39:43.435978
ALT0006177,TXN00484590,ACCT100089213,ML_PATTERN_DETECTED,97,2023-02-19 11:06:59.896493
ALT0006178,TXN00497106,ACCT100018418,ML_PATTERN_DETECTED,87,2023-02-06 13:23:43.007376
ALT0006179,TXN00476367,ACCT100056711,ML_PATTERN_DETECTED,92,2023-06-18 04:50:07.415527
ALT0006180,TXN00481612,ACCT100060230,ML_PATTERN_DETECTED,87,2023-07-27 16:07:20.985105
ALT0006181,TXN00489839,ACCT100053957,ML_PATTERN_DETECTED,74,2024-01-24 00:46:55.692691
ALT0006182,TXN00488993,ACCT100004546,ML_PATTERN_DETECTED,72,2024-10-31 02:52:58.337319
ALT0006183,TXN00491062,ACCT100078030,ML_PATTERN_DETECTED,50,2023-06-12 01:46:21.444386
ALT0006184,TXN00493823,ACCT100081168,ML_PATTERN_DETECTED,61,2024-07-01 05:36:13.197897
ALT0006185,TXN00480251,ACCT100096815,ML_PATTERN_DETECTED,75,2023-10-19 17:53:09.050525
ALT0006186,TXN00477651,ACCT100035869,ML_PATTERN_DETECTED,93,2024-11-29 03:12:00.620529
ALT0006187,TXN00484220,ACCT100007638,ML_PATTERN_DETECTED,95,2024-06-01 14:47:30.968927
ALT0006188,TXN00490295,ACCT100071267,ML_PATTERN_DETECTED,91,2024-03-30 21:28:27.039469
ALT0006189,TXN00495198,ACCT100071369,ML_PATTERN_DETECTED,53,2023-12-31 15:15:35.159951
ALT0006190,TXN00475234,ACCT100085717,ML_PATTERN_DETECTED,72,2023-09-08 00:48:54.078627
ALT0006191,TXN00494962,ACCT100015505,ML_PATTERN_DETECTED,62,2023-05-04 15:28:29.665880
ALT0006192,TXN00484595,ACCT100067998,ML_PATTERN_DETECTED,77,2023-06-08 01:53:34.080781
ALT0006193,TXN00489715,ACCT100027105,ML_PATTERN_DETECTED,60,2024-10-07 17:34:20.615234
ALT0006194,TXN00486532,ACCT100099001,ML_PATTERN_DETECTED,56,2023-08-27 15:48:57.987664
ALT0006195,TXN00484369,ACCT100078217,ML_PATTERN_DETECTED,86,2024-07-26 18:21:25.928472
ALT0006196,TXN00475241,ACCT100095743,ML_PATTERN_DETECTED,97,2024-01-18 03:10:09.385396
ALT0006197,TXN00499998,ACCT100038016,ML_PATTERN_DETECTED,83,2024-08-22 22:53:20.476482
ALT0006198,TXN00489836,ACCT100044351,ML_PATTERN_DETECTED,83,2023-07-06 08:47:14.487139
ALT0006199,TXN00489121,ACCT100099325,ML_PATTERN_DETECTED,53,2024-01-12 19:02:01.899160
ALT0006200,TXN00499680,ACCT100081866,ML_PATTERN_DETECTED,58,2023-12-09 11:41:03.611708
ALT0006201,TXN00493275,ACCT100078930,ML_PATTERN_DETECTED,66,2024-01-04 03:14:42.964331
ALT0006202,TXN00475863,ACCT100015954,ML_PATTERN_DETECTED,60,2023-07-04 15:42:59.284648
ALT0006203,TXN00477676,ACCT100005592,ML_PATTERN_DETECTED,55,2023-03-10 06:15:27.632031
ALT0006204,TXN00499779,ACCT100006858,ML_PATTERN_DETECTED,79,2024-05-29 15:30:25.061540
ALT0006205,TXN00486079,ACCT100057941,ML_PATTERN_DETECTED,70,2023-12-12 04:54:51.458062
ALT0006206,TXN00491393,ACCT100073049,ML_PATTERN_DETECTED,84,2023-05-08 20:29:47.808580
ALT0006207,TXN00496285,ACCT100038723,ML_PATTERN_DETECTED,73,2023-01-14 20:36:24.835713
ALT0006208,TXN00483880,ACCT100004603,ML_PATTERN_DETECTED,64,2024-09-01 14:31:18.738052
ALT0006209,TXN00486337,ACCT100091817,ML_PATTERN_DETECTED,65,2023-07-07 18:32:14.952841
ALT0006210,TXN00486261,ACCT100028216,ML_PATTERN_DETECTED,94,2023-11-06 03:52:28.580844
ALT0006211,TXN00485396,ACCT100052935,ML_PATTERN_DETECTED,67,2024-07-22 17:39:11.350296
ALT0006212,TXN00476942,ACCT100065981,ML_PATTERN_DETECTED,65,2024-07-03 21:01:57.098831
ALT0006213,TXN00480748,ACCT100026551,ML_PATTERN_DETECTED,87,2024-10-23 20:35:26.066901
ALT0006214,TXN00480364,ACCT100005325,ML_PATTERN_DETECTED,74,2024-10-15 00:05:24.761691
ALT0006215,TXN00488479,ACCT100099170,ML_PATTERN_DETECTED,66,2024-02-21 09:35:13.548543
ALT0006216,TXN00498780,ACCT100047653,ML_PATTERN_DETECTED,67,2024-08-20 19:56:49.435158
ALT0006217,TXN00492494,ACCT100092965,ML_PATTERN_DETECTED,75,2024-03-12 05:10:42.988944
ALT0006218,TXN00483522,ACCT100076531,ML_PATTERN_DETECTED,51,2023-03-04 08:27:04.432278
ALT0006219,TXN00496874,ACCT100072450,ML_PATTERN_DETECTED,64,2023-09-24 20:30:04.688533
ALT0006220,TXN00479525,ACCT100095731,ML_PATTERN_DETECTED,62,2024-01-19 13:23:48.130999
ALT0006221,TXN00475569,ACCT100090210,ML_PATTERN_DETECTED,72,2024-11-08 17:39:16.510540
ALT0006222,TXN00497255,ACCT100058114,ML_PATTERN_DETECTED,66,2024-11-05 23:19:18.641071
ALT0006223,TXN00482987,ACCT100044398,ML_PATTERN_DETECTED,58,2024-10-01 08:09:22.553915
ALT0006224,TXN00481353,ACCT100057550,ML_PATTERN_DETECTED,80,2024-06-12 20:08:20.261049
ALT0006225,TXN00486072,ACCT100047955,ML_PATTERN_DETECTED,59,2023-08-25 18:28:44.883033
ALT0006226,TXN00478963,ACCT100097337,ML_PATTERN_DETECTED,59,2024-10-18 04:02:07.515063
ALT0006227,TXN00479401,ACCT100007018,ML_PATTERN_DETECTED,89,2024-04-06 11:32:03.599630
ALT0006228,TXN00487428,ACCT100025829,ML_PATTERN_DETECTED,70,2024-11-20 09:40:35.906296
ALT0006229,TXN00488021,ACCT100002443,ML_PATTERN_DETECTED,71,2024-07-10 00:40:32.405863
ALT0006230,TXN00498451,ACCT100032068,ML_PATTERN_DETECTED,53,2023-12-19 01:02:25.577555
ALT0006231,TXN00496411,ACCT100058826,ML_PATTERN_DETECTED,59,2024-02-29 12:43:59.612184
ALT0006232,TXN00499391,ACCT100068126,ML_PATTERN_DETECTED,92,2023-01-26 19:48:52.710424
ALT0006233,TXN00499969,ACCT100050864,ML_PATTERN_DETECTED,95,2023-04-06 07:29:57.271403
ALT0006234,TXN00483494,ACCT100084925,ML_PATTERN_DETECTED,53,2024-08-12 11:21:12.469744
ALT0006235,TXN00497810,ACCT100062614,ML_PATTERN_DETECTED,84,2023-01-03 22:08:01.493210
ALT0006236,TXN00490698,ACCT100008595,ML_PATTERN_DETECTED,53,2023-12-11 13:37:42.735916
ALT0006237,TXN00489232,ACCT100078494,ML_PATTERN_DETECTED,89,2024-10-24 03:14:38.955591
ALT0006238,TXN00495948,ACCT100043904,ML_PATTERN_DETECTED,84,2024-10-11 00:58:42.502903
ALT0006239,TXN00488933,ACCT100018095,ML_PATTERN_DETECTED,96,2024-09-22 21:15:00.885018
ALT0006240,TXN00494020,ACCT100016720,ML_PATTERN_DETECTED,67,2023-02-01 23:19:04.610421
ALT0006241,TXN00482687,ACCT100037153,ML_PATTERN_DETECTED,81,2023-10-07 15:56:11.249259
ALT0006242,TXN00478185,ACCT100044894,ML_PATTERN_DETECTED,87,2024-06-26 16:33:47.947106
ALT0006243,TXN00484900,ACCT100083505,ML_PATTERN_DETECTED,66,2024-09-30 13:58:17.551028
ALT0006244,TXN00495025,ACCT100054823,ML_PATTERN_DETECTED,86,2024-12-15 06:29:57.993131
ALT0006245,TXN00496817,ACCT100026009,ML_PATTERN_DETECTED,78,2023-09-21 07:52:43.538141
ALT0006246,TXN00489576,ACCT100083460,ML_PATTERN_DETECTED,72,2023-07-10 23:13:13.069725
ALT0006247,TXN00491445,ACCT100041390,ML_PATTERN_DETECTED,73,2023-05-23 23:04:32.621877
ALT0006248,TXN00489682,ACCT100009073,ML_PATTERN_DETECTED,88,2023-06-24 01:59:09.274398
ALT0006249,TXN00482894,ACCT100040004,ML_PATTERN_DETECTED,77,2023-12-13 21:18:48.362859
ALT0006250,TXN00475064,ACCT100016985,ML_PATTERN_DETECTED,56,2023-11-08 04:58:28.197294
ALT0006251,TXN00490053,ACCT100051214,ML_PATTERN_DETECTED,88,2024-10-04 12:34:15.664681
ALT0006252,TXN00490090,ACCT100015803,ML_PATTERN_DETECTED,56,2024-05-14 10:47:56.912197
ALT0006253,TXN00494497,ACCT100041488,ML_PATTERN_DETECTED,90,2024-08-08 14:48:16.765758
ALT0006254,TXN00489287,ACCT100085763,ML_PATTERN_DETECTED,50,2024-10-02 13:45:00.893736
ALT0006255,TXN00495934,ACCT100027188,ML_PATTERN_DETECTED,84,2023-04-14 04:48:40.907218
ALT0006256,TXN00477883,ACCT100066405,ML_PATTERN_DETECTED,50,2024-03-17 23:47:29.202671
ALT0006257,TXN00488085,ACCT100055432,ML_PATTERN_DETECTED,72,2024-06-21 06:46:42.490294
ALT0006258,TXN00487571,ACCT100026400,ML_PATTERN_DETECTED,60,2024-11-12 16:17:17.288239
ALT0006259,TXN00491713,ACCT100015135,ML_PATTERN_DETECTED,77,2023-04-02 21:06:04.766145
ALT0006260,TXN00478896,ACCT100020066,ML_PATTERN_DETECTED,69,2024-06-12 20:16:10.525893
ALT0006261,TXN00488926,ACCT100093145,ML_PATTERN_DETECTED,56,2023-05-05 05:34:08.351529
ALT0006262,TXN00477155,ACCT100070578,ML_PATTERN_DETECTED,68,2024-03-01 05:55:27.684209
ALT0006263,TXN00493224,ACCT100054554,ML_PATTERN_DETECTED,56,2023-12-31 15:49:56.815275
ALT0006264,TXN00489418,ACCT100099804,ML_PATTERN_DETECTED,72,2023-07-02 10:40:34.915359
ALT0006265,TXN00483012,ACCT100026442,ML_PATTERN_DETECTED,93,2024-05-13 19:40:51.781157
ALT0006266,TXN00487077,ACCT100080817,ML_PATTERN_DETECTED,58,2024-10-19 11:29:23.608290
ALT0006267,TXN00481654,ACCT100012200,ML_PATTERN_DETECTED,50,2023-01-01 09:09:54.539630
ALT0006268,TXN00475684,ACCT100069142,ML_PATTERN_DETECTED,87,2024-04-19 23:52:02.336397
ALT0006269,TXN00488487,ACCT100055861,ML_PATTERN_DETECTED,57,2024-12-17 20:27:53.307576
ALT0006270,TXN00478676,ACCT100028370,ML_PATTERN_DETECTED,91,2023-03-27 21:10:11.839518
ALT0006271,TXN00479784,ACCT100095155,ML_PATTERN_DETECTED,94,2023-05-16 14:37:51.716030
ALT0006272,TXN00486372,ACCT100072571,ML_PATTERN_DETECTED,67,2024-03-17 05:09:08.472688
ALT0006273,TXN00490110,ACCT100012681,ML_PATTERN_DETECTED,73,2023-10-07 07:02:19.545860
