CUSTOMER_ID,PEP_STATUS,ONBOARDING_CHANNEL,INCOME_BRACKET,KYC_RISK,STATE_CODE,IS_ACTIVE
CUST0046232,False,BRANCH,100k-250k,HIGH,KA,True
CUST0046233,False,THIRD_PARTY,,LOW,RJ,False
CUST0046234,False,MOBILE_APP,,MEDIUM,MH,True
CUST0046235,False,THIRD_PARTY,100k-250k,MEDIUM,UP,True
CUST0046236,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0046237,False,MOBILE_APP,50k-100k,MEDIUM,RJ,True
CUST0046238,False,WEB,0-50k,MEDIUM,KA,True
CUST0046239,False,WEB,250k+,LOW,MH,True
CUST0046240,False,MOBILE_APP,250k+,LOW,DL,True
CUST0046241,False,MOBILE_APP,50k-100k,LOW,TN,True
CUST0046242,False,WEB,100k-250k,LOW,KA,True
CUST0046243,False,BRANCH,0-50k,LOW,KA,True
CUST0046244,False,THIRD_PARTY,250k+,HIGH,WB,True
CUST0046245,False,THIRD_PARTY,250k+,MEDIUM,KA,True
CUST0046246,False,MOBILE_APP,250k+,LOW,KA,True
CUST0046247,False,BRANCH,250k+,LOW,TN,True
CUST0046248,False,THIRD_PARTY,250k+,LOW,TN,True
CUST0046249,False,BRANCH,0-50k,HIGH,MH,True
CUST0046250,False,BRANCH,,LOW,RJ,False
CUST0046251,False,WEB,100k-250k,LOW,RJ,True
CUST0046252,False,WEB,100k-250k,LOW,WB,True
CUST0046253,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0046254,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0046255,False,WEB,50k-100k,LOW,UP,True
CUST0046256,False,BRANCH,250k+,HIGH,UP,True
CUST0046257,False,THIRD_PARTY,100k-250k,MEDIUM,TN,True
CUST0046258,False,THIRD_PARTY,100k-250k,MEDIUM,RJ,True
CUST0046259,False,MOBILE_APP,100k-250k,MEDIUM,KA,True
CUST0046260,False,MOBILE_APP,100k-250k,LOW,MH,True
CUST0046261,False,WEB,100k-250k,HIGH,WB,False
CUST0046262,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0046263,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0046264,True,MOBILE_APP,,MEDIUM,GJ,True
CUST0046265,False,MOBILE_APP,250k+,LOW,UP,True
CUST0046266,False,BRANCH,0-50k,LOW,RJ,True
CUST0046267,False,WEB,0-50k,LOW,MH,True
CUST0046268,False,BRANCH,,MEDIUM,WB,False
CUST0046269,False,WEB,100k-250k,LOW,KA,True
CUST0046270,False,BRANCH,0-50k,MEDIUM,MH,True
CUST0046271,False,MOBILE_APP,,MEDIUM,DL,True
CUST0046272,False,BRANCH,,HIGH,RJ,False
CUST0046273,False,THIRD_PARTY,100k-250k,LOW,UP,True
CUST0046274,False,BRANCH,50k-100k,LOW,DL,True
CUST0046275,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0046276,False,THIRD_PARTY,250k+,LOW,RJ,True
CUST0046277,False,WEB,250k+,LOW,MH,True
CUST0046278,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0046279,False,THIRD_PARTY,0-50k,HIGH,KA,True
CUST0046280,False,THIRD_PARTY,0-50k,MEDIUM,GJ,True
CUST0046281,False,MOBILE_APP,,MEDIUM,MH,True
CUST0046282,False,WEB,50k-100k,LOW,TN,True
CUST0046283,False,MOBILE_APP,0-50k,HIGH,RJ,True
CUST0046284,False,THIRD_PARTY,250k+,LOW,MH,True
CUST0046285,False,THIRD_PARTY,,LOW,KA,True
CUST0046286,False,MOBILE_APP,100k-250k,MEDIUM,DL,True
CUST0046287,False,MOBILE_APP,250k+,LOW,GJ,True
CUST0046288,False,BRANCH,250k+,LOW,WB,True
CUST0046289,False,BRANCH,0-50k,LOW,RJ,True
CUST0046290,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0046291,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0046292,False,WEB,50k-100k,LOW,KA,False
CUST0046293,False,WEB,,LOW,RJ,True
CUST0046294,False,THIRD_PARTY,,LOW,WB,True
CUST0046295,False,BRANCH,100k-250k,LOW,MH,True
CUST0046296,False,THIRD_PARTY,50k-100k,MEDIUM,GJ,True
CUST0046297,False,WEB,0-50k,LOW,MH,True
CUST0046298,False,MOBILE_APP,100k-250k,LOW,GJ,True
CUST0046299,False,THIRD_PARTY,50k-100k,LOW,TN,True
CUST0046300,False,WEB,0-50k,LOW,TN,True
CUST0046301,False,MOBILE_APP,250k+,LOW,KA,True
CUST0046302,False,WEB,,MEDIUM,GJ,True
CUST0046303,False,BRANCH,100k-250k,MEDIUM,MH,True
CUST0046304,False,WEB,250k+,MEDIUM,WB,True
CUST0046305,False,THIRD_PARTY,100k-250k,MEDIUM,UP,True
CUST0046306,False,BRANCH,50k-100k,LOW,GJ,True
CUST0046307,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0046308,False,WEB,100k-250k,MEDIUM,DL,True
CUST0046309,False,BRANCH,0-50k,MEDIUM,MH,True
CUST0046310,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0046311,False,WEB,50k-100k,LOW,WB,True
CUST0046312,False,MOBILE_APP,50k-100k,LOW,WB,True
CUST0046313,False,WEB,100k-250k,LOW,DL,True
CUST0046314,False,WEB,100k-250k,HIGH,DL,True
CUST0046315,False,THIRD_PARTY,250k+,MEDIUM,RJ,True
CUST0046316,False,WEB,0-50k,MEDIUM,KA,True
CUST0046317,False,THIRD_PARTY,250k+,LOW,TN,True
CUST0046318,False,THIRD_PARTY,250k+,HIGH,TN,True
CUST0046319,True,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0046320,False,MOBILE_APP,100k-250k,LOW,UP,True
CUST0046321,False,BRANCH,50k-100k,MEDIUM,MH,True
CUST0046322,False,WEB,100k-250k,LOW,MH,True
CUST0046323,False,THIRD_PARTY,100k-250k,MEDIUM,KA,True
CUST0046324,False,MOBILE_APP,0-50k,LOW,TN,True
CUST0046325,False,THIRD_PARTY,50k-100k,MEDIUM,UP,True
CUST0046326,False,BRANCH,50k-100k,LOW,RJ,True
CUST0046327,False,WEB,100k-250k,MEDIUM,DL,True
CUST0046328,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0046329,False,MOBILE_APP,250k+,LOW,WB,True
CUST0046330,False,MOBILE_APP,250k+,LOW,UP,True
CUST0046331,False,THIRD_PARTY,250k+,LOW,MH,True
CUST0046332,False,THIRD_PARTY,100k-250k,MEDIUM,TN,True
CUST0046333,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0046334,False,WEB,50k-100k,LOW,MH,True
CUST0046335,False,MOBILE_APP,0-50k,HIGH,WB,True
CUST0046336,False,BRANCH,50k-100k,MEDIUM,GJ,True
CUST0046337,False,BRANCH,250k+,LOW,DL,True
CUST0046338,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0046339,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0046340,False,MOBILE_APP,,HIGH,TN,True
CUST0046341,False,BRANCH,250k+,LOW,WB,True
CUST0046342,False,THIRD_PARTY,0-50k,LOW,RJ,True
CUST0046343,False,BRANCH,100k-250k,LOW,RJ,True
CUST0046344,False,MOBILE_APP,50k-100k,LOW,MH,True
CUST0046345,False,THIRD_PARTY,50k-100k,LOW,TN,True
CUST0046346,False,BRANCH,0-50k,LOW,DL,True
CUST0046347,False,WEB,0-50k,LOW,RJ,True
CUST0046348,False,BRANCH,50k-100k,MEDIUM,DL,True
CUST0046349,False,THIRD_PARTY,250k+,LOW,DL,True
CUST0046350,False,THIRD_PARTY,0-50k,HIGH,RJ,True
CUST0046351,False,THIRD_PARTY,250k+,LOW,KA,True
CUST0046352,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0046353,False,BRANCH,100k-250k,LOW,GJ,True
CUST0046354,False,WEB,,LOW,KA,True
CUST0046355,False,MOBILE_APP,250k+,HIGH,WB,False
CUST0046356,False,BRANCH,250k+,LOW,DL,True
CUST0046357,False,WEB,50k-100k,HIGH,RJ,True
CUST0046358,False,BRANCH,0-50k,MEDIUM,TN,False
CUST0046359,False,WEB,,MEDIUM,MH,True
CUST0046360,False,WEB,100k-250k,MEDIUM,DL,True
CUST0046361,False,BRANCH,0-50k,LOW,DL,True
CUST0046362,False,MOBILE_APP,250k+,LOW,MH,True
CUST0046363,False,WEB,250k+,MEDIUM,WB,True
CUST0046364,False,MOBILE_APP,250k+,LOW,GJ,True
CUST0046365,False,WEB,50k-100k,MEDIUM,MH,True
CUST0046366,False,THIRD_PARTY,,LOW,GJ,True
CUST0046367,False,THIRD_PARTY,,LOW,WB,True
CUST0046368,False,WEB,100k-250k,LOW,TN,True
CUST0046369,False,THIRD_PARTY,100k-250k,MEDIUM,KA,True
CUST0046370,False,WEB,,LOW,DL,True
CUST0046371,False,MOBILE_APP,50k-100k,MEDIUM,KA,True
CUST0046372,False,BRANCH,,MEDIUM,KA,True
CUST0046373,False,WEB,0-50k,HIGH,TN,True
CUST0046374,False,BRANCH,250k+,LOW,UP,True
CUST0046375,False,THIRD_PARTY,100k-250k,LOW,WB,True
CUST0046376,False,WEB,50k-100k,LOW,UP,True
CUST0046377,False,WEB,0-50k,MEDIUM,RJ,True
CUST0046378,False,WEB,0-50k,LOW,RJ,True
CUST0046379,False,WEB,0-50k,LOW,GJ,True
CUST0046380,False,BRANCH,,LOW,RJ,True
CUST0046381,False,BRANCH,0-50k,HIGH,KA,True
CUST0046382,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0046383,False,MOBILE_APP,,LOW,UP,True
CUST0046384,False,WEB,250k+,LOW,RJ,True
CUST0046385,False,BRANCH,250k+,MEDIUM,UP,True
CUST0046386,False,BRANCH,50k-100k,LOW,GJ,True
CUST0046387,False,BRANCH,0-50k,LOW,MH,True
CUST0046388,False,BRANCH,100k-250k,LOW,MH,True
CUST0046389,False,MOBILE_APP,50k-100k,LOW,TN,True
CUST0046390,False,WEB,0-50k,MEDIUM,TN,True
CUST0046391,False,WEB,100k-250k,LOW,DL,True
CUST0046392,False,WEB,0-50k,MEDIUM,GJ,True
CUST0046393,False,BRANCH,100k-250k,LOW,TN,True
CUST0046394,False,WEB,250k+,LOW,WB,True
CUST0046395,False,MOBILE_APP,250k+,LOW,WB,True
CUST0046396,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0046397,False,BRANCH,,LOW,GJ,True
CUST0046398,False,BRANCH,0-50k,LOW,UP,True
CUST0046399,False,WEB,50k-100k,LOW,MH,True
CUST0046400,False,MOBILE_APP,100k-250k,LOW,RJ,True
CUST0046401,False,THIRD_PARTY,250k+,MEDIUM,DL,False
CUST0046402,False,BRANCH,100k-250k,LOW,DL,True
CUST0046403,False,WEB,250k+,HIGH,DL,True
CUST0046404,False,THIRD_PARTY,50k-100k,LOW,RJ,True
CUST0046405,False,MOBILE_APP,100k-250k,MEDIUM,TN,True
CUST0046406,False,BRANCH,100k-250k,MEDIUM,MH,True
CUST0046407,False,BRANCH,100k-250k,LOW,GJ,True
CUST0046408,False,WEB,250k+,MEDIUM,WB,True
CUST0046409,False,BRANCH,0-50k,LOW,WB,True
CUST0046410,False,THIRD_PARTY,,MEDIUM,MH,True
CUST0046411,False,BRANCH,50k-100k,MEDIUM,TN,True
CUST0046412,False,WEB,250k+,LOW,UP,True
CUST0046413,False,BRANCH,,LOW,KA,True
CUST0046414,False,BRANCH,100k-250k,HIGH,TN,True
CUST0046415,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0046416,False,BRANCH,50k-100k,LOW,RJ,True
CUST0046417,False,BRANCH,0-50k,MEDIUM,DL,False
CUST0046418,False,WEB,100k-250k,MEDIUM,GJ,True
CUST0046419,False,WEB,100k-250k,LOW,RJ,True
CUST0046420,False,THIRD_PARTY,0-50k,MEDIUM,UP,True
CUST0046421,True,WEB,100k-250k,MEDIUM,GJ,True
CUST0046422,False,MOBILE_APP,50k-100k,MEDIUM,DL,True
CUST0046423,False,BRANCH,100k-250k,LOW,KA,True
CUST0046424,False,BRANCH,250k+,MEDIUM,RJ,True
CUST0046425,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0046426,False,MOBILE_APP,0-50k,MEDIUM,TN,True
CUST0046427,False,MOBILE_APP,,LOW,WB,True
CUST0046428,False,BRANCH,100k-250k,LOW,RJ,True
CUST0046429,False,MOBILE_APP,,LOW,DL,True
CUST0046430,False,THIRD_PARTY,50k-100k,HIGH,GJ,True
CUST0046431,False,WEB,0-50k,LOW,GJ,True
CUST0046432,True,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0046433,False,MOBILE_APP,250k+,LOW,MH,True
CUST0046434,False,WEB,0-50k,LOW,GJ,True
CUST0046435,False,MOBILE_APP,250k+,LOW,KA,True
CUST0046436,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0046437,False,WEB,50k-100k,LOW,WB,True
CUST0046438,False,BRANCH,100k-250k,HIGH,WB,False
CUST0046439,False,THIRD_PARTY,,LOW,GJ,True
CUST0046440,False,BRANCH,,MEDIUM,MH,True
CUST0046441,False,WEB,0-50k,LOW,GJ,True
CUST0046442,False,WEB,0-50k,HIGH,UP,True
CUST0046443,False,THIRD_PARTY,,LOW,DL,True
CUST0046444,False,MOBILE_APP,250k+,MEDIUM,WB,True
CUST0046445,False,WEB,0-50k,HIGH,TN,True
CUST0046446,False,BRANCH,100k-250k,MEDIUM,MH,True
CUST0046447,False,BRANCH,250k+,LOW,KA,True
CUST0046448,False,BRANCH,50k-100k,LOW,UP,True
CUST0046449,False,MOBILE_APP,100k-250k,MEDIUM,MH,True
CUST0046450,False,MOBILE_APP,100k-250k,LOW,KA,True
CUST0046451,False,MOBILE_APP,250k+,LOW,RJ,True
CUST0046452,False,WEB,100k-250k,MEDIUM,UP,True
CUST0046453,False,WEB,,LOW,GJ,True
CUST0046454,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0046455,False,MOBILE_APP,100k-250k,MEDIUM,RJ,True
CUST0046456,False,THIRD_PARTY,,LOW,RJ,True
CUST0046457,False,WEB,50k-100k,LOW,GJ,True
CUST0046458,True,MOBILE_APP,0-50k,LOW,MH,True
CUST0046459,False,THIRD_PARTY,100k-250k,LOW,UP,True
CUST0046460,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0046461,False,MOBILE_APP,250k+,HIGH,DL,True
CUST0046462,False,WEB,,LOW,MH,True
CUST0046463,False,BRANCH,0-50k,MEDIUM,KA,True
CUST0046464,False,WEB,100k-250k,MEDIUM,GJ,True
CUST0046465,False,MOBILE_APP,50k-100k,MEDIUM,KA,True
CUST0046466,False,MOBILE_APP,100k-250k,LOW,RJ,True
CUST0046467,False,BRANCH,0-50k,LOW,TN,True
CUST0046468,False,THIRD_PARTY,250k+,LOW,RJ,True
CUST0046469,False,WEB,0-50k,LOW,UP,True
CUST0046470,False,MOBILE_APP,50k-100k,LOW,WB,True
CUST0046471,False,BRANCH,50k-100k,LOW,KA,True
CUST0046472,False,WEB,,LOW,GJ,True
CUST0046473,False,THIRD_PARTY,250k+,LOW,DL,True
CUST0046474,False,WEB,0-50k,MEDIUM,WB,True
CUST0046475,False,WEB,0-50k,LOW,MH,True
CUST0046476,False,MOBILE_APP,100k-250k,LOW,DL,True
CUST0046477,False,MOBILE_APP,,MEDIUM,WB,True
CUST0046478,False,BRANCH,100k-250k,LOW,MH,True
CUST0046479,False,THIRD_PARTY,0-50k,LOW,WB,True
CUST0046480,False,BRANCH,50k-100k,LOW,WB,True
CUST0046481,False,THIRD_PARTY,0-50k,MEDIUM,TN,True
CUST0046482,False,WEB,50k-100k,MEDIUM,GJ,True
CUST0046483,False,BRANCH,,LOW,WB,True
CUST0046484,False,MOBILE_APP,50k-100k,LOW,MH,True
CUST0046485,False,THIRD_PARTY,250k+,LOW,RJ,False
CUST0046486,False,MOBILE_APP,,LOW,UP,True
CUST0046487,False,MOBILE_APP,100k-250k,MEDIUM,RJ,True
CUST0046488,False,MOBILE_APP,100k-250k,MEDIUM,MH,True
CUST0046489,False,BRANCH,,LOW,GJ,True
CUST0046490,False,MOBILE_APP,50k-100k,MEDIUM,KA,True
CUST0046491,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0046492,False,BRANCH,50k-100k,LOW,MH,True
CUST0046493,False,MOBILE_APP,100k-250k,MEDIUM,UP,True
CUST0046494,False,WEB,0-50k,MEDIUM,MH,True
CUST0046495,False,BRANCH,0-50k,MEDIUM,RJ,True
CUST0046496,False,MOBILE_APP,,LOW,GJ,True
CUST0046497,False,THIRD_PARTY,50k-100k,MEDIUM,GJ,True
CUST0046498,False,BRANCH,100k-250k,MEDIUM,MH,True
CUST0046499,False,MOBILE_APP,100k-250k,LOW,WB,False
CUST0046500,False,THIRD_PARTY,50k-100k,HIGH,KA,True
CUST0046501,False,WEB,250k+,LOW,KA,True
CUST0046502,False,THIRD_PARTY,,LOW,WB,True
CUST0046503,False,MOBILE_APP,,HIGH,DL,True
CUST0046504,False,WEB,100k-250k,MEDIUM,GJ,True
CUST0046505,False,WEB,100k-250k,LOW,WB,True
CUST0046506,True,WEB,250k+,MEDIUM,RJ,True
CUST0046507,False,BRANCH,50k-100k,HIGH,RJ,True
CUST0046508,False,WEB,,LOW,UP,True
CUST0046509,False,WEB,250k+,MEDIUM,GJ,True
CUST0046510,False,WEB,250k+,LOW,UP,True
CUST0046511,False,BRANCH,100k-250k,HIGH,KA,True
CUST0046512,False,THIRD_PARTY,50k-100k,HIGH,TN,True
CUST0046513,False,WEB,50k-100k,HIGH,WB,True
CUST0046514,False,WEB,50k-100k,LOW,MH,True
CUST0046515,False,MOBILE_APP,,LOW,WB,True
CUST0046516,False,WEB,50k-100k,MEDIUM,UP,True
CUST0046517,False,BRANCH,100k-250k,MEDIUM,KA,True
CUST0046518,False,THIRD_PARTY,100k-250k,HIGH,KA,True
CUST0046519,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0046520,False,BRANCH,,LOW,MH,True
CUST0046521,False,MOBILE_APP,0-50k,MEDIUM,GJ,True
CUST0046522,False,WEB,100k-250k,HIGH,DL,True
CUST0046523,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0046524,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0046525,False,WEB,100k-250k,HIGH,RJ,True
CUST0046526,False,WEB,100k-250k,LOW,UP,True
CUST0046527,True,WEB,,LOW,UP,True
CUST0046528,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0046529,False,BRANCH,250k+,MEDIUM,TN,True
CUST0046530,False,WEB,0-50k,MEDIUM,DL,True
CUST0046531,False,MOBILE_APP,0-50k,LOW,DL,True
CUST0046532,False,WEB,,MEDIUM,KA,True
CUST0046533,False,THIRD_PARTY,50k-100k,MEDIUM,DL,True
CUST0046534,False,BRANCH,0-50k,MEDIUM,KA,True
CUST0046535,False,BRANCH,100k-250k,MEDIUM,KA,True
CUST0046536,False,WEB,0-50k,LOW,WB,True
CUST0046537,False,THIRD_PARTY,100k-250k,LOW,WB,True
CUST0046538,False,WEB,,LOW,DL,True
CUST0046539,False,THIRD_PARTY,,HIGH,KA,True
CUST0046540,False,WEB,250k+,LOW,WB,True
CUST0046541,False,BRANCH,250k+,LOW,KA,True
CUST0046542,False,BRANCH,0-50k,LOW,TN,True
CUST0046543,False,MOBILE_APP,50k-100k,LOW,DL,True
CUST0046544,False,WEB,250k+,MEDIUM,MH,True
CUST0046545,False,BRANCH,250k+,MEDIUM,RJ,True
CUST0046546,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0046547,False,WEB,0-50k,LOW,GJ,True
CUST0046548,False,THIRD_PARTY,50k-100k,LOW,KA,True
CUST0046549,False,WEB,,LOW,WB,True
CUST0046550,False,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0046551,False,MOBILE_APP,250k+,HIGH,KA,True
CUST0046552,False,MOBILE_APP,0-50k,MEDIUM,MH,True
CUST0046553,True,BRANCH,,LOW,MH,True
CUST0046554,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0046555,False,BRANCH,50k-100k,HIGH,DL,True
CUST0046556,False,WEB,100k-250k,LOW,RJ,True
CUST0046557,False,BRANCH,0-50k,MEDIUM,TN,False
CUST0046558,False,MOBILE_APP,250k+,LOW,KA,True
CUST0046559,False,BRANCH,250k+,MEDIUM,WB,True
CUST0046560,False,WEB,100k-250k,LOW,UP,True
CUST0046561,False,WEB,100k-250k,MEDIUM,KA,True
CUST0046562,False,WEB,100k-250k,LOW,MH,True
CUST0046563,False,BRANCH,50k-100k,LOW,TN,True
CUST0046564,False,THIRD_PARTY,0-50k,LOW,WB,True
CUST0046565,False,WEB,100k-250k,LOW,UP,True
CUST0046566,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0046567,False,THIRD_PARTY,100k-250k,MEDIUM,MH,True
CUST0046568,False,BRANCH,250k+,LOW,WB,True
CUST0046569,False,BRANCH,50k-100k,LOW,WB,True
CUST0046570,False,WEB,250k+,LOW,DL,True
CUST0046571,False,MOBILE_APP,100k-250k,LOW,DL,False
CUST0046572,False,BRANCH,0-50k,LOW,DL,True
CUST0046573,False,THIRD_PARTY,,LOW,UP,True
CUST0046574,False,BRANCH,250k+,LOW,GJ,True
CUST0046575,False,BRANCH,250k+,MEDIUM,KA,True
CUST0046576,False,WEB,50k-100k,LOW,MH,True
CUST0046577,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0046578,False,THIRD_PARTY,,LOW,UP,True
CUST0046579,False,MOBILE_APP,0-50k,MEDIUM,RJ,True
CUST0046580,False,BRANCH,50k-100k,HIGH,KA,True
CUST0046581,False,THIRD_PARTY,50k-100k,LOW,DL,True
CUST0046582,False,THIRD_PARTY,,LOW,WB,True
CUST0046583,False,MOBILE_APP,50k-100k,LOW,TN,True
CUST0046584,False,WEB,250k+,HIGH,RJ,True
CUST0046585,False,WEB,50k-100k,LOW,DL,True
CUST0046586,False,MOBILE_APP,250k+,LOW,GJ,True
CUST0046587,False,THIRD_PARTY,0-50k,MEDIUM,TN,True
CUST0046588,False,MOBILE_APP,0-50k,MEDIUM,DL,True
CUST0046589,False,WEB,250k+,LOW,WB,True
CUST0046590,False,MOBILE_APP,0-50k,LOW,TN,True
CUST0046591,False,MOBILE_APP,250k+,LOW,WB,True
CUST0046592,False,BRANCH,,LOW,MH,True
CUST0046593,False,MOBILE_APP,250k+,MEDIUM,KA,True
CUST0046594,False,THIRD_PARTY,50k-100k,LOW,DL,True
CUST0046595,False,WEB,100k-250k,LOW,TN,True
CUST0046596,False,WEB,100k-250k,LOW,DL,True
CUST0046597,False,THIRD_PARTY,100k-250k,MEDIUM,DL,True
CUST0046598,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0046599,False,WEB,250k+,MEDIUM,RJ,True
CUST0046600,False,MOBILE_APP,100k-250k,LOW,UP,True
CUST0046601,False,THIRD_PARTY,,LOW,TN,True
CUST0046602,False,MOBILE_APP,0-50k,MEDIUM,GJ,True
CUST0046603,False,BRANCH,50k-100k,LOW,GJ,True
CUST0046604,False,THIRD_PARTY,250k+,LOW,RJ,False
CUST0046605,False,BRANCH,250k+,LOW,UP,True
CUST0046606,False,MOBILE_APP,0-50k,HIGH,TN,True
CUST0046607,False,MOBILE_APP,100k-250k,LOW,RJ,True
CUST0046608,False,MOBILE_APP,,HIGH,WB,True
CUST0046609,False,BRANCH,100k-250k,LOW,DL,True
CUST0046610,False,WEB,100k-250k,LOW,DL,True
CUST0046611,False,WEB,100k-250k,LOW,KA,True
CUST0046612,False,THIRD_PARTY,50k-100k,MEDIUM,DL,True
CUST0046613,False,BRANCH,50k-100k,HIGH,WB,True
CUST0046614,False,THIRD_PARTY,100k-250k,HIGH,KA,False
CUST0046615,False,MOBILE_APP,250k+,LOW,MH,True
CUST0046616,False,THIRD_PARTY,50k-100k,LOW,KA,True
CUST0046617,False,MOBILE_APP,50k-100k,LOW,MH,True
CUST0046618,False,BRANCH,50k-100k,LOW,RJ,False
CUST0046619,True,WEB,50k-100k,MEDIUM,UP,True
CUST0046620,False,BRANCH,50k-100k,LOW,KA,True
CUST0046621,False,WEB,50k-100k,LOW,KA,True
CUST0046622,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0046623,False,BRANCH,0-50k,HIGH,UP,True
CUST0046624,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0046625,False,BRANCH,250k+,MEDIUM,GJ,True
CUST0046626,False,WEB,100k-250k,MEDIUM,UP,True
CUST0046627,False,MOBILE_APP,50k-100k,HIGH,DL,True
CUST0046628,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0046629,False,BRANCH,,MEDIUM,MH,True
CUST0046630,True,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0046631,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0046632,True,MOBILE_APP,250k+,LOW,UP,True
CUST0046633,False,WEB,0-50k,MEDIUM,WB,True
CUST0046634,False,BRANCH,0-50k,LOW,TN,True
CUST0046635,False,MOBILE_APP,0-50k,MEDIUM,WB,True
CUST0046636,False,MOBILE_APP,250k+,LOW,TN,True
CUST0046637,False,MOBILE_APP,50k-100k,LOW,TN,True
CUST0046638,False,WEB,50k-100k,LOW,WB,True
CUST0046639,False,BRANCH,100k-250k,MEDIUM,WB,False
CUST0046640,False,BRANCH,250k+,LOW,MH,True
CUST0046641,False,MOBILE_APP,100k-250k,HIGH,TN,True
CUST0046642,False,MOBILE_APP,0-50k,LOW,KA,True
CUST0046643,False,MOBILE_APP,0-50k,MEDIUM,TN,True
CUST0046644,False,WEB,50k-100k,MEDIUM,TN,True
CUST0046645,False,BRANCH,50k-100k,MEDIUM,MH,True
CUST0046646,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0046647,False,BRANCH,0-50k,LOW,KA,True
CUST0046648,False,WEB,100k-250k,MEDIUM,GJ,True
CUST0046649,False,WEB,,LOW,GJ,True
CUST0046650,False,THIRD_PARTY,250k+,MEDIUM,GJ,True
CUST0046651,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0046652,False,BRANCH,0-50k,MEDIUM,TN,True
CUST0046653,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0046654,False,MOBILE_APP,250k+,LOW,KA,True
CUST0046655,False,BRANCH,100k-250k,LOW,TN,True
CUST0046656,False,BRANCH,100k-250k,LOW,KA,True
CUST0046657,False,MOBILE_APP,100k-250k,HIGH,MH,True
CUST0046658,False,WEB,0-50k,MEDIUM,DL,True
CUST0046659,False,BRANCH,250k+,LOW,DL,True
CUST0046660,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0046661,False,BRANCH,0-50k,LOW,GJ,True
CUST0046662,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0046663,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0046664,False,THIRD_PARTY,50k-100k,LOW,RJ,True
CUST0046665,False,MOBILE_APP,0-50k,HIGH,GJ,True
CUST0046666,False,BRANCH,100k-250k,LOW,MH,True
CUST0046667,False,MOBILE_APP,,MEDIUM,WB,True
CUST0046668,False,MOBILE_APP,100k-250k,MEDIUM,GJ,True
CUST0046669,False,WEB,0-50k,MEDIUM,WB,True
CUST0046670,False,MOBILE_APP,0-50k,LOW,RJ,True
CUST0046671,False,WEB,0-50k,LOW,UP,True
CUST0046672,False,BRANCH,,MEDIUM,RJ,True
CUST0046673,True,THIRD_PARTY,100k-250k,LOW,MH,True
CUST0046674,False,THIRD_PARTY,250k+,LOW,TN,True
CUST0046675,False,MOBILE_APP,0-50k,LOW,RJ,True
CUST0046676,False,MOBILE_APP,0-50k,MEDIUM,DL,True
CUST0046677,False,BRANCH,0-50k,MEDIUM,UP,True
CUST0046678,False,BRANCH,,LOW,TN,True
