ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,CASE_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,INVESTIGATOR_ID,IS_TRUE_POS,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_amount,max_txn_amount,std_txn_amount,unique_channels,unique_beneficiary_countries,cash_txn_count,swift_txn_count,pct_high_risk_dest,velocity_ratio
ALT00003915,TXN000115515,ACCT100006613,R003_LAYERING_SIGNAL,88,2022-04-20 14:11:14.395707,CASE0000561,MEDIUM,CLOSED_SAR_FILED,25.0,INV_01,1,CUST0005099,CURRENT,ACTIVE,101934.27,INR,3,US,SALARIED,,3,0,0,0,93.0,350,MOBILE,274110.56,14,19579.325714285715,182194.56,47490.19708982001,4,6,1,2,21.428571428571427,9.304981064082693
ALT00003919,TXN000115519,ACCT100005833,R005_RAPID_MVT,77,2023-06-15 19:00:44.222424,CASE0002500,MEDIUM,CLOSED_SAR_FILED,13.0,INV_04,1,CUST0003219,SALARY,DORMANT,6703.54,INR,1,AE,SELF_EMPLOYED,50k-100k,5,0,0,0,91.4,43,MOBILE,132258.91999999998,13,10173.763076923076,48431.13,13473.019617622464,4,6,3,0,7.6923076923076925,4.75992705027643
ALT00003920,TXN000115520,ACCT100004305,R005_RAPID_MVT,92,2024-01-10 15:13:27.688515,CASE0000716,MEDIUM,CLOSED_SAR_FILED,7.0,INV_04,1,CUST0003918,CURRENT,ACTIVE,1126274.92,USD,3,IN,SHELL_CO,100k-250k,2,0,0,0,95.3,170,BRANCH,155211.46,11,14110.132727272727,73753.5,21167.746156072495,4,6,1,0,9.090909090909092,5.226617977836455
ALT00003929,TXN000115529,ACCT100009555,R004_MULE_SIGNAL,80,2022-10-21 13:15:04.263004,CASE0000048,MEDIUM,CLOSED_SAR_FILED,11.0,INV_04,1,CUST0003372,current,ACTIVE,328752.44,USD,2,GB,SALARIED,0-50k,4,0,0,0,100.0,171,BRANCH,143490.53,12,11957.544166666667,62158.51,17309.890543164493,4,7,2,0,16.666666666666664,5.1978325399559155
ALT00003932,TXN000115532,ACCT100003378,R002_STRUCTURING_SIGNAL,60,2023-06-15 11:20:37.836545,CASE0002141,LOW,CLOSED_SAR_FILED,40.0,AUTO_SYS,1,CUST0007668,SALARY,ACTIVE,2573.75,SGD,1,IN,SALARIED,50k-100k,5,0,0,1,86.1,261,THIRD_PARTY,74275.65000000001,6,12379.275000000001,32906.9,11903.6281941041,4,5,3,0,16.666666666666664,2.658010423839535
ALT00003935,TXN000115535,ACCT100010079,R002_STRUCTURING_SIGNAL,83,2023-09-04 15:13:37.706164,CASE0002499,HIGH,CLOSED_SAR_FILED,34.0,INV_03,1,CUST0006779,SAVINGS,ACTIVE,5573.01,USD,1,GB,SELF_EMPLOYED,100k-250k,10,0,0,0,61.4,184,BRANCH,88031.5,4,22007.875,73062.51,34204.6055491406,3,4,1,0,25.0,3.3196839911172193
ALT00003937,TXN000115537,ACCT100007010,R002_STRUCTURING_SIGNAL,60,2024-01-19 19:30:41.285459,CASE0001802,MEDIUM,CLOSED_SAR_FILED,44.0,INV_03,1,CUST0005964,SAVINGS,ACTIVE,2407.5,INR,2,AE,SALARIED,,6,0,0,0,67.9,10,MOBILE,199460.82,12,16621.735,66329.74,21063.45140026871,4,4,2,0,8.333333333333332,3.990302438196843
ALT00003942,TXN000115542,ACCT100005162,R005_RAPID_MVT,79,2022-03-10 16:16:49.183482,CASE0002011,MEDIUM,CLOSED_SAR_FILED,9.0,INV_02,1,CUST0000227,SHELL,DORMANT,644729.21,INR,1,IN,SALARIED,50k-100k,9,0,0,0,68.7,176,BRANCH,862107.97,14,61579.14071428571,464038.6,130414.4132033118,4,4,4,3,42.857142857142854,7.535523540827987
ALT00003943,TXN000115543,ACCT100006954,R003_LAYERING_SIGNAL,86,2024-03-24 08:58:34.381064,CASE0001475,LOW,CLOSED_SAR_FILED,29.0,INV_01,1,CUST0004468,SALARY,ACTIVE,1515.47,AED,3,MY,SALARIED,0-50k,1,0,0,0,83.6,235,MOBILE,451543.21,12,37628.60083333334,142613.0,40121.50086411421,4,9,1,1,25.0,3.789915301829869
ALT00003945,TXN000115545,ACCT100000774,R003_LAYERING_SIGNAL,85,2022-12-06 06:59:22.836701,CASE0002519,LOW,CLOSED_FALSE_POSITIVE,32.0,INV_02,0,CUST0001145,SALARY,ACTIVE,10419.57,INR,1,CN,BUSINESS_OWNER,0-50k,2,1,0,0,87.2,79,BRANCH,228960.21,14,16354.300714285713,112927.17,28485.54154085015,4,6,1,1,14.285714285714285,6.904622053287137
ALT00003946,TXN000115546,ACCT100000760,R002_STRUCTURING_SIGNAL,83,2024-02-14 15:45:16.672485,CASE0002417,HIGH,CLOSED_SAR_FILED,18.0,AUTO_SYS,1,CUST0007681,SAVINGS,ACTIVE,10444.55,INR,1,NG,RETIRED,50k-100k,8,0,0,0,76.9,260,MOBILE,155242.68,11,14112.97090909091,55767.66,17838.56768236646,3,5,1,1,9.090909090909092,3.951238128461754
ALT00003947,TXN000115547,ACCT100005026,R004_MULE_SIGNAL,84,2022-07-10 11:14:08.274173,CASE0001643,LOW,CLOSED_SAR_FILED,3.0,INV_04,1,CUST0004234,NRO,CLOSED,22595.22,INR,1,GB,SALARIED,100k-250k,8,0,0,0,88.8,152,WEB,212697.84,13,16361.372307692307,46693.12,14566.816284014702,3,5,3,0,15.384615384615385,2.853688885813248
ALT00003950,TXN000115550,ACCT100002069,R004_MULE_SIGNAL,85,2022-07-17 07:16:07.523774,CASE0000539,HIGH,CLOSED_SAR_FILED,43.0,INV_03,1,CUST0006999,SAVINGS,ACTIVE,70096.87,USD,1,GB,BUSINESS_OWNER,250k+,2,0,0,0,90.4,31,MOBILE,779537.54,11,70867.04909090909,391696.05,141019.43026494153,4,5,1,2,27.27272727272727,5.527117721239014
ALT00003953,TXN000115553,ACCT100005843,R002_STRUCTURING_SIGNAL,80,2022-08-14 11:42:59.116283,CASE0000378,MEDIUM,CLOSED_SAR_FILED,36.0,INV_03,1,CUST0005373,CURRENT,ACTIVE,93197.64,INR,3,IN,SALARIED,100k-250k,3,0,0,0,99.3,333,MOBILE,181678.28,11,16516.20727272727,69292.68,22929.008277380028,4,5,3,1,27.27272727272727,4.19518135577399
ALT00003956,TXN000115556,ACCT100011279,R002_STRUCTURING_SIGNAL,68,2022-06-11 18:15:05.517532,CASE0002712,LOW,CLOSED_SAR_FILED,33.0,INV_04,1,CUST0001100,CURRENT,ACTIVE,28504.28,SGD,2,IN,SALARIED,0-50k,2,0,0,0,100.0,205,BRANCH,132453.35,11,12041.213636363636,68404.66,19390.87216356978,4,5,4,1,9.090909090909092,5.6804057846507385
ALT00003961,TXN000115561,ACCT100010927,R005_RAPID_MVT,93,2022-08-01 13:25:22.818145,CASE0002645,LOW,CLOSED_SAR_FILED,35.0,INV_03,1,CUST0000048,CURRENT,ACTIVE,351822.07,INR,1,IN,SALARIED,100k-250k,3,0,0,0,91.7,20,MOBILE,846961.61,15,56464.10733333333,371684.51,97515.6921912224,4,6,2,1,20.0,6.582552084879889
ALT00003964,TXN000115564,ACCT100007780,R003_LAYERING_SIGNAL,92,2022-03-16 12:23:32.813073,CASE0000157,MEDIUM,CLOSED_SAR_FILED,5.0,INV_01,1,CUST0007902,TRUST,DORMANT,1453677.28,INR,1,VG,SALARIED,50k-100k,2,1,0,0,87.9,26,MOBILE,460458.22000000003,8,57557.277500000004,338429.14,115849.08510234213,4,5,0,1,25.0,5.879764904361497
ALT00003965,TXN000115565,ACCT100003680,R005_RAPID_MVT,78,2022-10-23 03:31:58.986200,CASE0001944,LOW,CLOSED_SAR_FILED,22.0,INV_04,1,CUST0007535,CURRENT,ACTIVE,76488.6,INR,1,IN,SALARIED,0-50k,6,0,0,0,63.4,49,WEB,172764.63,12,14397.0525,58250.45,18666.382729551842,4,6,1,1,16.666666666666664,4.045717294057651
ALT00003972,TXN000115572,ACCT100000067,R005_RAPID_MVT,76,2024-05-09 01:25:14.731575,CASE0002234,MEDIUM,CLOSED_SAR_FILED,12.0,INV_02,1,CUST0003444,SALARY,ACTIVE,15924.43,INR,1,IN,SELF_EMPLOYED,,10,0,0,0,57.6,92,BRANCH,287719.38,15,19181.292,73805.15,25403.44929226631,4,7,2,0,20.0,3.8475668079706007
ALT00003974,TXN000115574,ACCT100003408,R004_MULE_SIGNAL,88,2022-04-18 08:07:03.751742,CASE0001478,MEDIUM,CLOSED_SAR_FILED,19.0,INV_01,1,CUST0006851,SAVINGS,ACTIVE,3694.56,AED,2,SG,RETIRED,0-50k,2,0,0,0,88.7,160,MOBILE,103001.13,5,20600.226000000002,49064.55,22392.952201312804,3,4,2,1,40.0,2.3816325300251546
ALT00003990,TXN000115590,ACCT100000171,R002_STRUCTURING_SIGNAL,78,2024-06-07 12:23:14.376019,CASE0000348,MEDIUM,CLOSED_SAR_FILED,11.0,INV_03,1,CUST0003666,NRE,ACTIVE,210176.12,INR,2,AE,SALARIED,50k-100k,3,0,0,0,100.0,537,MOBILE,84969.20999999999,12,7080.767499999999,15172.73,3688.461268122336,4,4,2,0,0.0,2.142506090463998
ALT00003998,TXN000115598,ACCT100000963,R003_LAYERING_SIGNAL,87,2022-03-14 17:34:00.073218,CASE0001365,MEDIUM,CLOSED_SAR_FILED,37.0,AUTO_SYS,1,CUST0004458,CURRENT,ACTIVE,514710.74,SGD,2,US,SELF_EMPLOYED,50k-100k,1,0,0,0,83.7,572,BRANCH,498207.6,7,71172.51428571428,404242.0,147415.27533526614,4,4,0,2,0.0,5.6796689619292575
ALT00004002,TXN000115602,ACCT100001508,R002_STRUCTURING_SIGNAL,67,2022-04-19 14:52:07.446522,CASE0001279,LOW,CLOSED_SAR_FILED,18.0,INV_03,1,CUST0001029,NRE,ACTIVE,29166.93,AED,2,SG,SHELL_CO,100k-250k,2,0,0,0,100.0,5,BRANCH,75943.18000000001,6,12657.196666666669,44929.21,16215.99557865957,4,5,1,0,0.0,3.5494163333955675
ALT00004004,TXN000115604,ACCT100008358,R003_LAYERING_SIGNAL,83,2022-12-02 16:56:11.070568,CASE0002207,MEDIUM,CLOSED_SAR_FILED,31.0,AUTO_SYS,1,CUST0000478,CURRENT,ACTIVE,13867.7,AED,1,IN,BUSINESS_OWNER,50k-100k,4,0,0,0,92.2,214,MOBILE,396940.36,10,39694.036,221253.98,70280.25586330397,4,5,2,1,10.0,5.573845052061421
ALT00004005,TXN000115605,ACCT100009079,R003_LAYERING_SIGNAL,81,2023-12-20 10:20:39.836433,CASE0002847,LOW,CLOSED_SAR_FILED,18.0,INV_03,1,CUST0003002,NRE,ACTIVE,16514.43,INR,1,IN,SALARIED,0-50k,6,0,0,0,70.7,25,MOBILE,270816.13,15,18054.408666666666,85860.99,23070.60071439867,4,7,1,2,20.0,4.755416594835314
ALT00004008,TXN000115608,ACCT100011633,R002_STRUCTURING_SIGNAL,78,2022-08-05 08:00:47.976823,CASE0002682,LOW,CLOSED_SAR_FILED,6.0,INV_04,1,CUST0006556,SHELL,DORMANT,928784.69,INR,1,GB,SELF_EMPLOYED,50k-100k,5,0,0,0,79.7,117,WEB,180092.52,13,13853.270769230769,31537.89,10062.410440236195,4,3,2,1,0.0,2.276402022547671
ALT00004011,TXN000115611,ACCT100010748,R004_MULE_SIGNAL,82,2023-03-29 15:05:13.626475,CASE0000196,LOW,CLOSED_FALSE_POSITIVE,33.0,AUTO_SYS,0,CUST0002734,SALARY,ACTIVE,39225.24,INR,2,KY,BUSINESS_OWNER,0-50k,9,0,0,1,66.4,98,MOBILE,266334.95,15,17755.663333333334,77445.03,19638.928487925885,4,6,4,0,13.333333333333334,4.361462992577997
ALT00004013,TXN000115613,ACCT100011548,R005_RAPID_MVT,71,2023-07-13 23:21:03.713568,CASE0002588,MEDIUM,CLOSED_MONITORING,24.0,INV_01,0,CUST0001200,CURRENT,ACTIVE,18082.04,AED,1,GB,SELF_EMPLOYED,50k-100k,1,0,0,0,82.2,392,MOBILE,237127.3,11,21557.02727272727,113707.35,33189.02842169535,4,7,3,0,36.36363636363637,5.274478437266355
ALT00004023,TXN000115623,ACCT100010456,R002_STRUCTURING_SIGNAL,79,2024-06-12 04:53:50.530256,CASE0000418,MEDIUM,CLOSED_SAR_FILED,10.0,INV_04,1,CUST0006973,SALARY,ACTIVE,943.66,USD,1,IN,SALARIED,100k-250k,1,0,0,0,100.0,94,WEB,83041.85,13,6387.834615384616,22969.94,6719.70955009418,4,6,2,0,7.6923076923076925,3.595325498751728
ALT00004024,TXN000115624,ACCT100001644,R002_STRUCTURING_SIGNAL,68,2023-03-19 14:52:30.947040,CASE0000957,MEDIUM,CLOSED_SAR_FILED,40.0,INV_03,1,CUST0006738,SALARY,ACTIVE,14518.26,USD,1,IN,STUDENT,0-50k,1,0,0,0,99.8,859,MOBILE,100713.98,10,10071.398,40918.74,12079.793079895218,4,6,3,1,0.0,4.062462583388782
ALT00004025,TXN000115625,ACCT100008217,R005_RAPID_MVT,76,2023-10-19 00:35:43.163375,CASE0002646,MEDIUM,CLOSED_FALSE_POSITIVE,23.0,INV_04,0,CUST0004233, TRUST ,BLOCKED,403662.17,INR,3,CN,SALARIED,100k-250k,2,0,0,0,98.6,252,WEB,274927.59,13,21148.276153846156,131406.19,36909.91416870824,4,8,2,0,7.6923076923076925,6.2132712743505785
ALT00004027,TXN000115627,ACCT100008783,R004_MULE_SIGNAL,67,2022-09-11 00:01:34.565969,CASE0000710,MEDIUM,CLOSED_SAR_FILED,36.0,INV_03,1,CUST0001085, SAVINGS ,CLOSED,5889.31,USD,1,AE,SALARIED,50k-100k,8,0,0,1,71.1,136,MOBILE,255016.8,15,17001.12,148148.46,36765.03131038709,4,6,0,1,13.333333333333334,8.713528665836966
ALT00004029,TXN000115629,ACCT100011900,R002_STRUCTURING_SIGNAL,82,2023-11-16 10:37:36.865543,CASE0002808,LOW,CLOSED_SAR_FILED,18.0,INV_04,1,CUST0001038,SAVINGS,ACTIVE,11502.94,INR,1,IN,RETIRED,50k-100k,5,0,0,0,85.3,174,BRANCH,41787.89,8,5223.48625,15033.48,5008.783061012318,3,3,1,0,0.0,2.8775039842434267
ALT00004030,TXN000115630,ACCT100006112,R002_STRUCTURING_SIGNAL,74,2024-03-21 16:55:24.268814,CASE0001916,MEDIUM,CLOSED_SAR_FILED,6.0,INV_04,1,CUST0005158,SAVINGS,ACTIVE,155.13,USD,2,SG,SALARIED,0-50k,5,0,0,0,66.1,414,MOBILE,72024.49,7,10289.212857142858,24708.0,7079.2491756581885,4,4,1,0,28.57142857142857,2.4011165116812103
ALT00004031,TXN000115631,ACCT100005152,R003_LAYERING_SIGNAL,84,2022-06-26 22:51:41.546638,CASE0002977,MEDIUM,CLOSED_SAR_FILED,38.0,AUTO_SYS,1,CUST0003680,NRO,ACTIVE,220615.63,INR,1,VG,SALARIED,250k+,2,0,0,0,100.0,1062,BRANCH,664910.15,11,60446.37727272727,485231.94,142987.43367724336,4,6,2,1,9.090909090909092,8.027344806222512
ALT00004032,TXN000115632,ACCT100009701,R003_LAYERING_SIGNAL,83,2022-04-30 13:41:37.237878,CASE0002335,LOW,CLOSED_SAR_FILED,20.0,AUTO_SYS,1,CUST0003046,SAVINGS,ACTIVE,24148.61,INR,1,IN,BUSINESS_OWNER,100k-250k,5,0,0,0,82.9,69,THIRD_PARTY,470931.08999999997,14,33637.935,421538.92,111731.72589356234,4,6,1,2,14.285714285714285,12.53128019659362
ALT00004033,TXN000115633,ACCT100010479,R004_MULE_SIGNAL,69,2023-09-30 21:21:59.818520,CASE0000413,MEDIUM,CLOSED_SAR_FILED,42.0,AUTO_SYS,1,CUST0003140,current,ACTIVE,22495.0,SGD,1,MY,SHELL_CO,50k-100k,1,0,0,0,97.3,10,BRANCH,446213.9,9,49579.322222222225,328814.84,105596.63714556927,4,6,0,2,11.11111111111111,6.631962546072826
ALT00004036,TXN000115636,ACCT100004937,R004_MULE_SIGNAL,72,2022-03-12 07:55:44.927084,CASE0002154,LOW,CLOSED_SAR_FILED,22.0,AUTO_SYS,1,CUST0007402,SALARY,ACTIVE,285514.51,GBP,1,US,SALARIED,,5,1,0,0,90.7,653,MOBILE,60395.82,8,7549.4775,19981.24,8206.171121419626,4,4,0,1,12.5,2.646354485527571
ALT00004048,TXN000115648,ACCT100007278,R004_MULE_SIGNAL,84,2023-01-13 11:53:02.153422,CASE0000092,LOW,CLOSED_SAR_FILED,5.0,INV_04,1,CUST0003747,SAVINGS,DORMANT,3393.09,INR,1,MY,SALARIED,0-50k,4,0,0,0,81.3,32,BRANCH,198864.87,10,19886.487,68707.98,21778.55976691299,3,5,2,0,0.0,3.454834690778176
ALT00004049,TXN000115649,ACCT100009630,R002_STRUCTURING_SIGNAL,63,2024-03-29 21:56:59.938625,CASE0003055,LOW,CLOSED_SAR_FILED,1.0,INV_02,1,CUST0002877,SALARY,ACTIVE,6282.19,USD,1,IN,SELF_EMPLOYED,0-50k,3,0,0,0,89.0,431,MOBILE,90122.84,9,10013.648888888889,25980.36,9739.241876520015,3,6,1,0,11.11111111111111,2.5942357328997168
ALT00004050,TXN000115650,ACCT100004594,R003_LAYERING_SIGNAL,83,2022-06-27 03:28:57.718863,CASE0000181,LOW,CLOSED_SAR_FILED,3.0,INV_02,1,CUST0006824,TRUST,ACTIVE,22290.84,INR,1,GB,SALARIED,0-50k,9,0,1,0,65.0,388,WEB,457821.4,11,41620.12727272727,375298.68,110932.39239708384,4,7,1,2,18.181818181818183,9.017023434776569
ALT00004054,TXN000115654,ACCT100007445,R004_MULE_SIGNAL,82,2023-10-09 07:09:12.044623,CASE0003019,HIGH,CLOSED_SAR_FILED,17.0,INV_01,1,CUST0006366,SALARY,ACTIVE,5029.92,INR,1,US,SELF_EMPLOYED,250k+,4,0,0,0,80.7,118,BRANCH,119269.48,12,9939.123333333333,24431.77,7948.110289766805,4,5,2,0,0.0,2.4578940502750304
ALT00004056,TXN000115656,ACCT100005539,R004_MULE_SIGNAL,70,2022-10-15 06:16:19.385700,CASE0000163,LOW,CLOSED_SAR_FILED,32.0,AUTO_SYS,1,CUST0004743,CURRENT,ACTIVE,39739.27,INR,1,GB,SELF_EMPLOYED,100k-250k,1,0,0,0,94.1,262,BRANCH,57221.22,5,11444.244,17680.49,7943.629652267281,2,4,0,0,20.0,1.5447892591892318
ALT00004061,TXN000115661,ACCT100000756,R003_LAYERING_SIGNAL,86,2022-09-12 15:44:03.885689,CASE0002331,MEDIUM,CLOSED_FALSE_POSITIVE,7.0,INV_01,0,CUST0005104,salary,ACTIVE,2743.66,INR,2,AE,BUSINESS_OWNER,0-50k,2,0,0,0,78.9,11,MOBILE,630893.72,13,48530.28615384615,460241.79,124917.76609346109,4,5,0,2,38.46153846153847,9.48340393331046
ALT00004066,TXN000115666,ACCT100006492,R003_LAYERING_SIGNAL,86,2022-07-21 14:18:06.553278,CASE0001402,MEDIUM,CLOSED_SAR_FILED,5.0,INV_01,1,CUST0003139,NRE,DORMANT,245946.62,INR,1,KY,,,3,0,0,0,86.4,100,BRANCH,232187.53000000003,8,29023.441250000003,106790.86,46786.44496194153,4,3,2,2,25.0,3.6793424920798428
ALT00004068,TXN000115668,ACCT100008711,R002_STRUCTURING_SIGNAL,81,2023-12-12 19:03:30.663167,CASE0001097,LOW,CLOSED_FALSE_POSITIVE,16.0,AUTO_SYS,0,CUST0005291,NRE,ACTIVE,1132228.6,INR,1,VG,SELF_EMPLOYED,100k-250k,2,1,0,0,81.7,32,MOBILE,45310.0,9,5034.444444444444,16294.1,5194.191403782478,3,6,4,0,11.11111111111111,3.235881197731636
ALT00004072,TXN000115672,ACCT100001630,R004_MULE_SIGNAL,78,2022-12-10 05:58:50.050485,CASE0002664,HIGH,CLOSED_SAR_FILED,41.0,AUTO_SYS,1,CUST0007496, SAVINGS ,DORMANT,1469.08,INR,1,IN,RETIRED,,1,0,0,0,100.0,338,BRANCH,336013.2,11,30546.654545454545,188276.91,59335.13882194705,4,7,0,1,18.181818181818183,6.163383500355034
ALT00004078,TXN000115678,ACCT100010076,R003_LAYERING_SIGNAL,91,2022-09-27 09:22:01.372597,CASE0002637,MEDIUM,CLOSED_MONITORING,33.0,INV_03,0,CUST0000260,CURRENT,DORMANT,90747.83,AED,1,SG,RETIRED,100k-250k,1,0,0,0,96.5,124,BRANCH,612570.5700000001,11,55688.23363636364,390621.65,113985.45983109067,4,8,2,2,18.181818181818183,7.014311824627698
ALT00004082,TXN000115682,ACCT100008970,R004_MULE_SIGNAL,66,2022-02-20 01:17:48.650807,CASE0002772,MEDIUM,CLOSED_SAR_FILED,16.0,INV_01,1,CUST0007476,SAVINGS,ACTIVE,4355.93,INR,1,MY,SALARIED,0-50k,3,0,0,0,83.3,267,WEB,96217.89,8,12027.23625,34798.14,13261.284310565674,3,5,1,0,12.5,2.8930376222033383
ALT00004085,TXN000115685,ACCT100002220,R005_RAPID_MVT,73,2022-05-18 17:09:02.241015,CASE0002674,MEDIUM,CLOSED_SAR_FILED,25.0,INV_03,1,CUST0007304,SALARY,ACTIVE,56858.31,USD,1,VG,SELF_EMPLOYED,50k-100k,7,0,0,0,70.0,253,WEB,222749.96,8,27843.745,143111.96,47621.55924304513,2,4,0,0,12.5,5.13963981354471
ALT00004090,TXN000115690,ACCT100003395,R003_LAYERING_SIGNAL,80,2022-05-11 10:57:05.813620,CASE0002744,MEDIUM,CLOSED_SAR_FILED,16.0,INV_04,1,CUST0003399,salary,ACTIVE,35991.71,USD,1,IN,SALARIED,0-50k,2,0,0,0,77.3,158,THIRD_PARTY,430940.49,10,43094.049,246809.19,77169.81980037094,4,5,1,2,10.0,5.727089206929548
ALT00004093,TXN000115693,ACCT100001173,R005_RAPID_MVT,72,2024-03-14 20:27:28.779027,CASE0001674,HIGH,CLOSED_SAR_FILED,38.0,INV_02,1,CUST0004048,SAVINGS,ACTIVE,3159.18,INR,1,IN,SHELL_CO,50k-100k,4,0,0,0,82.1,3,THIRD_PARTY,326616.8,10,32661.68,165872.7,52499.487102427964,4,7,2,1,20.0,5.078355480934204
ALT00004095,TXN000115695,ACCT100011475,R004_MULE_SIGNAL,72,2023-01-25 21:08:32.372485,CASE0001307,LOW,CLOSED_SAR_FILED,8.0,INV_02,1,CUST0006335,SALARY,ACTIVE,96311.16,USD,1,NG,SALARIED,,2,0,0,0,100.0,41,BRANCH,85550.28,11,7777.298181818182,27833.11,8047.74362832691,4,6,2,1,0.0,3.578303293265365
ALT00004096,TXN000115696,ACCT100006043,R005_RAPID_MVT,71,2022-02-27 22:50:56.559859,CASE0002298,LOW,CLOSED_SAR_FILED,16.0,AUTO_SYS,1,CUST0002580,CURRENT,ACTIVE,207482.81,USD,1,IN,RETIRED,50k-100k,4,0,0,0,91.1,39,WEB,335190.09,13,25783.85307692308,94536.55,28108.720924850706,4,4,0,1,15.384615384615385,3.666359847697108
ALT00004098,TXN000115698,ACCT100011021,R005_RAPID_MVT,94,2022-12-24 08:11:43.065606,CASE0001034,LOW,CLOSED_SAR_FILED,28.0,INV_01,1,CUST0006385,SAVINGS,ACTIVE,3510.31,SGD,2,IN,RETIRED,,3,0,0,0,94.2,50,WEB,427137.38,11,38830.670909090906,187463.42,58751.97468137058,4,6,2,2,9.090909090909092,4.827590871350139
ALT00004101,TXN000115701,ACCT100010248,R004_MULE_SIGNAL,73,2022-05-06 19:11:42.865496,CASE0002462,MEDIUM,CLOSED_SAR_FILED,40.0,AUTO_SYS,1,CUST0003897,SAVINGS,ACTIVE,663118.53,INR,1,IN,SALARIED,250k+,1,0,0,0,87.3,914,BRANCH,311518.03,12,25959.835833333334,160666.32,43927.44246608294,4,7,3,0,8.333333333333332,6.188796117022812
ALT00004111,TXN000115711,ACCT100011361,R003_LAYERING_SIGNAL,92,2022-02-21 02:34:35.950819,CASE0000453,LOW,CLOSED_SAR_FILED,12.0,INV_02,1,CUST0004363,SALARY,ACTIVE,14812.38,INR,1,IN,BUSINESS_OWNER,50k-100k,5,0,0,0,81.6,454,WEB,407585.10000000003,12,33965.425,305323.71,85795.11672440672,4,5,1,2,8.333333333333332,8.988985741066362
ALT00004112,TXN000115712,ACCT100001050,R004_MULE_SIGNAL,69,2023-10-16 21:16:25.704361,CASE0002330,LOW,CLOSED_MONITORING,23.0,INV_02,0,CUST0000284,CURRENT,ACTIVE,26359.43,INR,3,US,,50k-100k,1,0,0,0,94.8,438,MOBILE,89309.70999999999,10,8930.971,22761.84,7394.747721428065,4,3,3,0,0.0,2.548355788436841
ALT00004113,TXN000115713,ACCT100006669,R005_RAPID_MVT,89,2023-07-29 01:23:05.001426,CASE0002173,MEDIUM,CLOSED_SAR_FILED,19.0,AUTO_SYS,1,CUST0004965,CURRENT,ACTIVE,3802.91,INR,2,KY,SALARIED,,3,0,0,0,99.6,28,MOBILE,464412.97000000003,14,33172.355,230800.64,67476.60291500384,3,7,2,2,21.428571428571427,6.9574102468683074
ALT00004114,TXN000115714,ACCT100001104,R005_RAPID_MVT,84,2024-06-19 11:14:29.700914,CASE0000136,LOW,CLOSED_SAR_FILED,43.0,INV_04,1,CUST0005513,CURRENT,ACTIVE,92091.44,INR,1,IN,BUSINESS_OWNER,,7,0,0,0,71.6,441,BRANCH,454896.42,19,23941.916842105264,178990.55,43601.82785765077,4,8,2,1,15.789473684210526,7.475720321812788
ALT00004120,TXN000115720,ACCT100006870,R003_LAYERING_SIGNAL,85,2022-09-13 00:25:38.894045,CASE0002452,HIGH,CLOSED_SAR_FILED,35.0,INV_02,1,CUST0003389,NRE,ACTIVE,5403.86,SGD,1,US,SHELL_CO,0-50k,1,0,0,0,96.0,45,WEB,432786.89,10,43278.689,371836.53,115674.82355049391,4,6,2,1,10.0,8.591478788121607
ALT00004122,TXN000115722,ACCT100001269,R003_LAYERING_SIGNAL,91,2022-04-09 15:27:36.710977,CASE0000960,MEDIUM,CLOSED_SAR_FILED,6.0,INV_02,1,CUST0006651,salary,ACTIVE,2696.89,INR,1,IN,SALARIED,100k-250k,1,0,0,0,99.1,360,MOBILE,269593.81,9,29954.867777777778,199311.03,63953.535785291766,4,4,4,1,22.22222222222222,6.6534887748388085
ALT00004123,TXN000115723,ACCT100005653,R002_STRUCTURING_SIGNAL,63,2023-12-19 00:47:10.601626,CASE0001958,MEDIUM,CLOSED_SAR_FILED,31.0,INV_01,1,CUST0000967,SAVINGS,ACTIVE,82663.36,SGD,1,US,SELF_EMPLOYED,0-50k,5,0,0,0,84.1,1,THIRD_PARTY,237431.94,9,26381.326666666668,124276.61,40785.019208562044,4,5,1,1,22.22222222222222,4.710600834043194
ALT00004129,TXN000115729,ACCT100008286,R004_MULE_SIGNAL,79,2022-02-15 11:51:33.494790,CASE0000815,LOW,CLOSED_SAR_FILED,13.0,INV_02,1,CUST0001662,NRE,ACTIVE,382434.98,INR,1,US,SALARIED,100k-250k,3,0,0,0,96.4,105,BRANCH,30433.660000000003,8,3804.2075000000004,12830.79,4663.891539876942,3,4,0,0,25.0,3.371902846296818
