ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE
ALT00004940,TXN000116540,ACCT100009514,R004_MULE_SIGNAL,70,2022-10-31 07:59:31.510978
ALT00004941,TXN000116541,ACCT100000109,R003_LAYERING_SIGNAL,85,2023-04-01 05:55:49.605742
ALT00004942,TXN000116542,ACCT100003803,R004_MULE_SIGNAL,65,2023-08-12 15:46:24.740455
ALT00004943,TXN000116543,ACCT100011115,R002_STRUCTURING_SIGNAL,83,2024-01-21 04:34:45.205599
ALT00004944,TXN000116544,ACCT100006559,R003_LAYERING_SIGNAL,83,2023-05-31 05:30:57.955761
ALT00004945,TXN000116545,ACCT100000285,R005_RAPID_MVT,88,2022-06-17 09:19:42.958246
ALT00004946,TXN000116546,ACCT100007277,R002_STRUCTURING_SIGNAL,76,2022-12-08 04:36:32.251468
ALT00004947,TXN000116547,ACCT100000609,R005_RAPID_MVT,94,2023-01-29 05:56:38.757759
ALT00004948,TXN000116548,ACCT100005584,R002_STRUCTURING_SIGNAL,75,2023-09-10 20:29:52.533300
ALT00004949,TXN000116549,ACCT100004143,R003_LAYERING_SIGNAL,77,2022-10-09 19:22:54.052872
ALT00004950,TXN000116550,ACCT100006266,R005_RAPID_MVT,79,2022-06-16 02:16:40.089299
ALT00004951,TXN000116551,ACCT100009637,R003_LAYERING_SIGNAL,79,2023-11-01 07:18:00.445930
ALT00004952,TXN000116552,ACCT100010630,R003_LAYERING_SIGNAL,85,2023-07-10 03:55:38.111461
ALT00004953,TXN000116553,ACCT100002616,R003_LAYERING_SIGNAL,75,2022-06-07 21:49:31.591556
ALT00004954,TXN000116554,ACCT100003821,R003_LAYERING_SIGNAL,90,2023-08-18 07:22:07.861948
ALT00004955,TXN000116555,ACCT100005171,R003_LAYERING_SIGNAL,98,2022-09-18 14:40:34.943176
ALT00004956,TXN000116556,ACCT100002381,R005_RAPID_MVT,76,2022-02-26 14:37:05.423418
ALT00004957,TXN000116557,ACCT100002743,R002_STRUCTURING_SIGNAL,78,2023-01-19 21:14:13.227107
ALT00004958,TXN000116558,ACCT100006816,R004_MULE_SIGNAL,77,2023-10-04 01:26:38.460180
ALT00004959,TXN000116559,ACCT100004436,R004_MULE_SIGNAL,82,2023-03-24 08:44:44.295779
ALT00004960,TXN000116560,ACCT100010597,R005_RAPID_MVT,92,2023-01-24 14:53:49.857893
ALT00004961,TXN000116561,ACCT100005614,R005_RAPID_MVT,76,2022-06-11 03:23:33.186357
ALT00004962,TXN000116562,ACCT100008108,R005_RAPID_MVT,88,2023-05-14 17:33:20.052126
ALT00004963,TXN000116563,ACCT100004467,R005_RAPID_MVT,80,2023-01-15 11:58:41.120377
ALT00004964,TXN000116564,ACCT100001416,R002_STRUCTURING_SIGNAL,75,2022-05-10 14:47:32.708039
ALT00004965,TXN000116565,ACCT100008942,R005_RAPID_MVT,92,2022-10-07 01:16:09.023063
ALT00004966,TXN000116566,ACCT100006571,R003_LAYERING_SIGNAL,85,2023-09-18 20:56:55.061804
ALT00004967,TXN000116567,ACCT100000440,R005_RAPID_MVT,84,2022-01-02 04:38:15.445760
ALT00004968,TXN000116568,ACCT100006951,R002_STRUCTURING_SIGNAL,70,2022-01-31 07:31:59.310173
ALT00004969,TXN000116569,ACCT100003298,R005_RAPID_MVT,87,2022-03-09 15:51:17.724487
ALT00004970,TXN000116570,ACCT100009458,R005_RAPID_MVT,89,2024-02-03 12:31:05.011141
ALT00004971,TXN000116571,ACCT100002019,R005_RAPID_MVT,75,2024-03-12 18:53:03.436651
ALT00004972,TXN000116572,ACCT100003904,R003_LAYERING_SIGNAL,84,2024-06-14 11:54:35.723425
ALT00004973,TXN000116573,ACCT100000296,R002_STRUCTURING_SIGNAL,69,2022-03-19 04:46:23.983697
ALT00004974,TXN000116574,ACCT100000324,R004_MULE_SIGNAL,74,2023-04-21 19:33:20.931251
ALT00004975,TXN000116575,ACCT100000020,R002_STRUCTURING_SIGNAL,82,2023-09-23 12:55:51.898231
ALT00004976,TXN000116576,ACCT100006014,R005_RAPID_MVT,82,2022-06-05 08:54:21.375984
ALT00004977,TXN000116577,ACCT100007722,R002_STRUCTURING_SIGNAL,83,2024-01-24 09:45:05.527612
ALT00004978,TXN000116578,ACCT100009487,R003_LAYERING_SIGNAL,88,2022-12-06 19:03:19.347478
ALT00004979,TXN000116579,ACCT100006755,R005_RAPID_MVT,77,2022-03-17 19:54:16.647477
ALT00004980,TXN000116580,ACCT100009350,R002_STRUCTURING_SIGNAL,64,2024-04-22 19:33:52.646308
ALT00004981,TXN000116581,ACCT100008133,R002_STRUCTURING_SIGNAL,65,2023-05-21 20:21:55.569872
ALT00004982,TXN000116582,ACCT100002435,R003_LAYERING_SIGNAL,77,2022-11-14 01:00:45.630552
ALT00004983,TXN000116583,ACCT100011524,R003_LAYERING_SIGNAL,86,2023-09-14 22:03:57.047491
ALT00004984,TXN000116584,ACCT100010160,R002_STRUCTURING_SIGNAL,63,2024-04-01 00:16:41.382696
ALT00004985,TXN000116585,ACCT100011051,R005_RAPID_MVT,87,2023-09-24 03:47:22.179234
ALT00004986,TXN000116586,ACCT100005265,R003_LAYERING_SIGNAL,93,2023-06-27 01:08:46.508552
ALT00004987,TXN000116587,ACCT100002737,R004_MULE_SIGNAL,66,2022-11-12 16:56:21.516187
ALT00004988,TXN000116588,ACCT100000921,R004_MULE_SIGNAL,74,2022-09-14 05:55:12.655566
ALT00004989,TXN000116589,ACCT100007223,R004_MULE_SIGNAL,88,2022-09-23 18:10:55.023024
ALT00004990,TXN000116590,ACCT100003075,R004_MULE_SIGNAL,77,2022-08-06 03:24:13.693195
ALT00004991,TXN000116591,ACCT100006480,R003_LAYERING_SIGNAL,81,2023-11-07 13:26:14.089590
ALT00004992,TXN000116592,ACCT100011077,R005_RAPID_MVT,94,2024-03-31 08:44:30.715768
ALT00004993,TXN000116593,ACCT100008134,R004_MULE_SIGNAL,68,2023-11-30 13:47:28.443662
ALT00004994,TXN000116594,ACCT100010770,R004_MULE_SIGNAL,79,2022-02-12 07:04:06.304300
ALT00004995,TXN000116595,ACCT100004507,R005_RAPID_MVT,86,2022-09-06 14:01:59.250505
ALT00004996,TXN000116596,ACCT100005529,R002_STRUCTURING_SIGNAL,68,2023-04-04 12:29:44.577147
ALT00004997,TXN000116597,ACCT100007278,R002_STRUCTURING_SIGNAL,68,2022-08-21 18:04:21.391719
ALT00004998,TXN000116598,ACCT100006126,R005_RAPID_MVT,83,2023-11-28 18:44:15.856086
ALT00004999,TXN000116599,ACCT100001910,R002_STRUCTURING_SIGNAL,81,2022-03-24 11:19:47.285786
ALT00005000,TXN000116600,ACCT100008753,R004_MULE_SIGNAL,75,2022-08-17 00:14:16.717839
ALT00005001,TXN000116601,ACCT100003644,R004_MULE_SIGNAL,71,2024-01-16 15:49:28.377656
ALT00005002,TXN000116602,ACCT100000858,R005_RAPID_MVT,86,2024-01-16 20:48:20.773487
ALT00005003,TXN000116603,ACCT100000137,R003_LAYERING_SIGNAL,75,2024-03-10 11:30:20.015787
ALT00005004,TXN000116604,ACCT100004337,R003_LAYERING_SIGNAL,94,2022-05-22 01:55:51.156250
ALT00005005,TXN000116605,ACCT100004858,R003_LAYERING_SIGNAL,84,2023-05-13 23:55:56.190870
ALT00005006,TXN000116606,ACCT100001671,R005_RAPID_MVT,80,2023-10-17 08:04:21.094265
ALT00005007,TXN000116607,ACCT100011192,R004_MULE_SIGNAL,75,2022-08-21 15:43:59.167926
ALT00005008,TXN000116608,ACCT100004829,R005_RAPID_MVT,70,2022-06-08 23:22:32.463712
ALT00005009,TXN000116609,ACCT100011814,R002_STRUCTURING_SIGNAL,78,2023-05-14 21:40:25.216746
ALT00005010,TXN000116610,ACCT100001287,R003_LAYERING_SIGNAL,81,2023-02-22 05:57:25.061784
ALT00005011,TXN000116611,ACCT100005639,R002_STRUCTURING_SIGNAL,64,2023-12-31 08:31:51.018285
ALT00005012,TXN000116612,ACCT100010153,R005_RAPID_MVT,93,2024-04-17 15:34:25.521295
ALT00005013,TXN000116613,ACCT100008598,R005_RAPID_MVT,81,2023-02-24 23:49:57.587004
ALT00005014,TXN000116614,ACCT100008401,R004_MULE_SIGNAL,87,2022-08-24 00:31:40.413654
ALT00005015,TXN000116615,ACCT100004549,R002_STRUCTURING_SIGNAL,68,2022-01-04 21:23:23.316476
ALT00005016,TXN000116616,ACCT100011326,R003_LAYERING_SIGNAL,81,2022-10-27 01:48:13.511441
ALT00005017,TXN000116617,ACCT100011441,R005_RAPID_MVT,73,2023-06-14 16:18:59.584487
ALT00005018,TXN000116618,ACCT100002510,R002_STRUCTURING_SIGNAL,82,2024-02-05 12:14:12.054111
ALT00005019,TXN000116619,ACCT100007841,R004_MULE_SIGNAL,88,2023-07-05 06:47:32.171262
ALT00005020,TXN000116620,ACCT100001947,R004_MULE_SIGNAL,78,2024-04-19 03:24:33.935525
ALT00005021,TXN000116621,ACCT100002230,R005_RAPID_MVT,93,2023-10-05 11:36:27.866223
ALT00005022,TXN000116622,ACCT100000463,R002_STRUCTURING_SIGNAL,61,2023-08-22 17:41:44.831918
ALT00005023,TXN000116623,ACCT100003803,R002_STRUCTURING_SIGNAL,71,2022-04-04 01:08:51.090082
ALT00005024,TXN000116624,ACCT100003954,R003_LAYERING_SIGNAL,89,2022-08-14 23:55:44.161132
ALT00005025,TXN000116625,ACCT100001105,R003_LAYERING_SIGNAL,95,2023-05-05 02:41:16.118603
ALT00005026,TXN000116626,ACCT100007481,R004_MULE_SIGNAL,87,2024-03-05 13:53:14.124820
ALT00005027,TXN000116627,ACCT100002131,R002_STRUCTURING_SIGNAL,60,2023-07-24 20:52:46.049066
ALT00005028,TXN000116628,ACCT100008922,R002_STRUCTURING_SIGNAL,79,2024-02-12 00:20:21.632129
ALT00005029,TXN000116629,ACCT100006819,R002_STRUCTURING_SIGNAL,69,2022-03-12 16:05:01.263290
ALT00005030,TXN000116630,ACCT100008367,R004_MULE_SIGNAL,76,2022-10-29 20:10:50.972271
ALT00005031,TXN000116631,ACCT100005343,R004_MULE_SIGNAL,72,2023-10-08 13:56:33.506519
ALT00005032,TXN000116632,ACCT100010297,R002_STRUCTURING_SIGNAL,80,2024-02-18 11:06:09.783886
ALT00005033,TXN000116633,ACCT100001246,R004_MULE_SIGNAL,77,2024-05-04 15:31:42.983590
ALT00005034,TXN000116634,ACCT100005179,R005_RAPID_MVT,83,2024-01-30 22:32:08.622135
ALT00005035,TXN000116635,ACCT100008796,R004_MULE_SIGNAL,83,2023-04-02 20:49:45.994915
ALT00005036,TXN000116636,ACCT100000590,R004_MULE_SIGNAL,80,2022-10-27 02:47:39.754343
ALT00005037,TXN000116637,ACCT100010108,R003_LAYERING_SIGNAL,95,2023-05-08 07:10:30.624922
ALT00005038,TXN000116638,ACCT100003435,R002_STRUCTURING_SIGNAL,72,2023-11-11 09:59:58.575958
ALT00005039,TXN000116639,ACCT100007152,R005_RAPID_MVT,82,2024-06-11 22:16:42.655802
ALT00005040,TXN000116640,ACCT100007004,R005_RAPID_MVT,89,2024-05-10 15:49:07.855025
ALT00005041,TXN000116641,ACCT100007582,R003_LAYERING_SIGNAL,86,2023-11-05 00:42:28.062953
ALT00005042,TXN000116642,ACCT100007916,R003_LAYERING_SIGNAL,87,2023-02-13 21:20:46.079489
ALT00005043,TXN000116643,ACCT100006664,R005_RAPID_MVT,91,2022-06-15 19:10:33.693924
ALT00005044,TXN000116644,ACCT100010431,R004_MULE_SIGNAL,75,2023-10-04 13:20:51.813880
ALT00005045,TXN000116645,ACCT100007421,R005_RAPID_MVT,83,2023-04-01 05:34:01.347724
ALT00005046,TXN000116646,ACCT100005417,R002_STRUCTURING_SIGNAL,82,2022-07-14 00:16:42.498640
ALT00005047,TXN000116647,ACCT100007575,R005_RAPID_MVT,79,2022-07-20 23:46:29.028172
ALT00005048,TXN000116648,ACCT100000372,R003_LAYERING_SIGNAL,90,2022-10-12 09:20:19.420668
ALT00005049,TXN000116649,ACCT100005425,R002_STRUCTURING_SIGNAL,75,2022-11-08 17:29:17.588068
ALT00005050,TXN000116650,ACCT100007507,R003_LAYERING_SIGNAL,84,2023-08-15 10:57:42.869104
ALT00005051,TXN000116651,ACCT100008806,R005_RAPID_MVT,90,2024-02-17 19:40:43.121455
ALT00005052,TXN000116652,ACCT100006550,R005_RAPID_MVT,81,2024-03-03 01:32:45.560011
ALT00005053,TXN000116653,ACCT100006228,R005_RAPID_MVT,83,2023-07-09 13:06:03.946960
ALT00005054,TXN000116654,ACCT100008184,R004_MULE_SIGNAL,76,2023-11-11 16:58:02.336607
ALT00005055,TXN000116655,ACCT100011302,R003_LAYERING_SIGNAL,98,2022-05-29 12:35:34.815988
ALT00005056,TXN000116656,ACCT100007623,R004_MULE_SIGNAL,82,2024-04-16 07:35:04.419421
ALT00005057,TXN000116657,ACCT100011099,R005_RAPID_MVT,78,2023-07-15 05:29:17.700581
ALT00005058,TXN000116658,ACCT100006910,R004_MULE_SIGNAL,80,2022-09-08 03:34:05.422948
ALT00005059,TXN000116659,ACCT100000970,R004_MULE_SIGNAL,87,2022-03-19 13:34:19.592758
ALT00005060,TXN000116660,ACCT100009436,R003_LAYERING_SIGNAL,91,2023-04-12 02:45:50.624031
ALT00005061,TXN000116661,ACCT100002356,R005_RAPID_MVT,79,2023-05-11 20:36:48.458756
ALT00005062,TXN000116662,ACCT100008981,R002_STRUCTURING_SIGNAL,81,2023-12-08 01:55:36.420632
ALT00005063,TXN000116663,ACCT100005997,R002_STRUCTURING_SIGNAL,82,2024-01-16 18:04:40.021344
ALT00005064,TXN000116664,ACCT100000347,R003_LAYERING_SIGNAL,87,2022-04-28 19:01:27.211894
ALT00005065,TXN000116665,ACCT100001162,R003_LAYERING_SIGNAL,86,2024-06-28 03:55:57.517190
ALT00005066,TXN000116666,ACCT100007581,R005_RAPID_MVT,75,2023-09-27 19:39:25.327659
ALT00005067,TXN000116667,ACCT100005581,R004_MULE_SIGNAL,78,2023-06-02 18:18:58.362578
ALT00005068,TXN000116668,ACCT100005614,R004_MULE_SIGNAL,69,2022-10-23 08:31:50.103237
ALT00005069,TXN000116669,ACCT100007260,R005_RAPID_MVT,92,2022-04-15 12:31:14.877382
ALT00005070,TXN000116670,ACCT100003675,R002_STRUCTURING_SIGNAL,76,2023-07-23 16:56:37.336753
ALT00005071,TXN000116671,ACCT100010860,R004_MULE_SIGNAL,76,2024-03-28 01:29:04.491993
ALT00005072,TXN000116672,ACCT100010572,R005_RAPID_MVT,92,2024-06-08 14:33:58.051244
ALT00005073,TXN000116673,ACCT100001100,R005_RAPID_MVT,82,2023-07-10 22:41:22.584530
ALT00005074,TXN000116674,ACCT100008052,R004_MULE_SIGNAL,77,2022-09-27 02:32:34.166912
ALT00005075,TXN000116675,ACCT100000662,R002_STRUCTURING_SIGNAL,82,2023-12-21 05:27:10.115549
ALT00005076,TXN000116676,ACCT100007590,R005_RAPID_MVT,88,2022-07-04 11:02:55.305597
ALT00005077,TXN000116677,ACCT100003090,R003_LAYERING_SIGNAL,91,2024-01-20 07:53:23.638121
ALT00005078,TXN000116678,ACCT100002762,R003_LAYERING_SIGNAL,84,2023-11-04 03:50:33.315578
ALT00005079,TXN000116679,ACCT100009548,R002_STRUCTURING_SIGNAL,64,2022-07-02 10:48:46.839858
ALT00005080,TXN000116680,ACCT100009436,R004_MULE_SIGNAL,83,2022-08-17 05:14:55.954942
ALT00005081,TXN000116681,ACCT100000636,R002_STRUCTURING_SIGNAL,81,2022-11-26 12:09:07.893220
ALT00005082,TXN000116682,ACCT100009367,R004_MULE_SIGNAL,69,2022-10-16 18:32:56.308964
ALT00005083,TXN000116683,ACCT100007839,R002_STRUCTURING_SIGNAL,83,2023-07-08 16:32:55.330746
ALT00005084,TXN000116684,ACCT100004956,R003_LAYERING_SIGNAL,78,2023-01-06 10:41:45.651492
ALT00005085,TXN000116685,ACCT100003342,R002_STRUCTURING_SIGNAL,71,2023-12-30 17:22:04.859122
ALT00005086,TXN000116686,ACCT100011634,R003_LAYERING_SIGNAL,97,2022-12-01 05:40:40.034870
ALT00005087,TXN000116687,ACCT100007005,R005_RAPID_MVT,94,2023-05-14 04:39:00.959278
ALT00005088,TXN000116688,ACCT100001901,R003_LAYERING_SIGNAL,89,2023-12-01 15:37:25.240128
ALT00005089,TXN000116689,ACCT100008233,R002_STRUCTURING_SIGNAL,68,2022-03-18 03:27:31.735300
ALT00005090,TXN000116690,ACCT100005003,R004_MULE_SIGNAL,74,2023-05-26 14:24:37.008376
ALT00005091,TXN000116691,ACCT100008930,R002_STRUCTURING_SIGNAL,72,2023-08-11 08:15:51.992330
ALT00005092,TXN000116692,ACCT100005906,R005_RAPID_MVT,77,2022-05-24 17:46:25.569013
ALT00005093,TXN000116693,ACCT100009669,R002_STRUCTURING_SIGNAL,70,2022-02-02 21:17:52.728339
ALT00005094,TXN000116694,ACCT100009202,R003_LAYERING_SIGNAL,85,2023-10-25 08:26:27.820504
ALT00005095,TXN000116695,ACCT100007063,R005_RAPID_MVT,83,2024-03-13 14:13:02.909866
ALT00005096,TXN000116696,ACCT100011658,R002_STRUCTURING_SIGNAL,75,2024-03-12 16:13:54.769652
ALT00005097,TXN000116697,ACCT100010735,R002_STRUCTURING_SIGNAL,65,2022-07-18 06:48:35.690998
ALT00005098,TXN000116698,ACCT100001887,R002_STRUCTURING_SIGNAL,73,2024-03-19 20:05:42.184721
ALT00005099,TXN000116699,ACCT100005261,R004_MULE_SIGNAL,85,2024-01-11 18:30:10.147759
ALT00005100,TXN000116700,ACCT100004080,R003_LAYERING_SIGNAL,91,2022-09-06 04:25:40.137010
ALT00005101,TXN000116701,ACCT100000456,R004_MULE_SIGNAL,68,2024-05-22 20:59:00.678468
ALT00005102,TXN000116702,ACCT100000951,R005_RAPID_MVT,79,2024-01-23 19:53:32.206139
ALT00005103,TXN000116703,ACCT100002491,R003_LAYERING_SIGNAL,88,2022-07-25 23:18:41.662395
ALT00005104,TXN000116704,ACCT100003209,R003_LAYERING_SIGNAL,75,2023-08-27 04:57:49.727376
ALT00005105,TXN000116705,ACCT100010688,R002_STRUCTURING_SIGNAL,68,2024-06-04 20:59:12.384490
ALT00005106,TXN000116706,ACCT100000508,R004_MULE_SIGNAL,84,2024-05-19 04:34:52.814978
ALT00005107,TXN000116707,ACCT100000991,R005_RAPID_MVT,74,2023-01-22 17:49:35.616137
ALT00005108,TXN000116708,ACCT100009729,R002_STRUCTURING_SIGNAL,61,2023-07-08 11:09:20.337667
ALT00005109,TXN000116709,ACCT100004024,R005_RAPID_MVT,83,2024-02-24 15:23:37.456493
ALT00005110,TXN000116710,ACCT100000480,R003_LAYERING_SIGNAL,75,2023-03-26 06:16:52.356754
ALT00005111,TXN000116711,ACCT100009503,R002_STRUCTURING_SIGNAL,71,2023-03-28 09:07:05.496315
ALT00005112,TXN000116712,ACCT100006896,R002_STRUCTURING_SIGNAL,60,2022-06-30 06:54:05.559658
ALT00005113,TXN000116713,ACCT100005532,R003_LAYERING_SIGNAL,90,2024-03-21 09:10:21.981704
ALT00005114,TXN000116714,ACCT100011363,R004_MULE_SIGNAL,84,2023-04-25 07:21:59.335008
ALT00005115,TXN000116715,ACCT100009827,R003_LAYERING_SIGNAL,95,2023-10-30 01:00:17.299223
ALT00005116,TXN000116716,ACCT100008876,R003_LAYERING_SIGNAL,86,2024-02-03 20:14:56.971136
ALT00005117,TXN000116717,ACCT100005834,R004_MULE_SIGNAL,88,2022-10-16 05:00:13.631864
ALT00005118,TXN000116718,ACCT100006895,R002_STRUCTURING_SIGNAL,77,2023-12-14 03:35:30.041826
ALT00005119,TXN000116719,ACCT100007019,R003_LAYERING_SIGNAL,86,2023-03-28 11:59:45.909625
ALT00005120,TXN000116720,ACCT100010403,R005_RAPID_MVT,72,2022-06-25 09:00:23.181645
ALT00005121,TXN000116721,ACCT100004229,R002_STRUCTURING_SIGNAL,64,2023-09-26 00:21:09.721336
ALT00005122,TXN000116722,ACCT100005099,R004_MULE_SIGNAL,83,2023-01-12 12:17:11.497516
ALT00005123,TXN000116723,ACCT100001610,R005_RAPID_MVT,78,2022-12-24 22:15:09.113077
ALT00005124,TXN000116724,ACCT100001731,R003_LAYERING_SIGNAL,93,2023-02-21 15:54:12.541464
ALT00005125,TXN000116725,ACCT100001997,R005_RAPID_MVT,87,2022-08-25 23:52:41.264070
ALT00005126,TXN000116726,ACCT100004414,R002_STRUCTURING_SIGNAL,75,2022-08-19 12:55:56.774145
ALT00005127,TXN000116727,ACCT100011655,R003_LAYERING_SIGNAL,94,2022-07-15 02:44:29.593927
ALT00005128,TXN000116728,ACCT100008832,R002_STRUCTURING_SIGNAL,72,2022-12-14 06:45:25.332544
ALT00005129,TXN000116729,ACCT100006145,R002_STRUCTURING_SIGNAL,80,2022-03-11 08:27:45.854386
ALT00005130,TXN000116730,ACCT100005454,R005_RAPID_MVT,79,2022-11-08 06:49:19.376614
ALT00005131,TXN000116731,ACCT100002875,R005_RAPID_MVT,86,2023-11-07 12:33:37.190133
ALT00005132,TXN000116732,ACCT100003793,R005_RAPID_MVT,81,2023-04-01 08:19:26.114729
ALT00005133,TXN000116733,ACCT100004753,R002_STRUCTURING_SIGNAL,77,2024-03-10 04:57:34.020984
ALT00005134,TXN000116734,ACCT100005538,R004_MULE_SIGNAL,82,2024-02-12 03:55:02.969926
ALT00005135,TXN000116735,ACCT100000114,R005_RAPID_MVT,76,2024-02-15 11:13:23.664853
ALT00005136,TXN000116736,ACCT100003614,R003_LAYERING_SIGNAL,84,2024-06-01 11:05:26.260778
ALT00005137,TXN000116737,ACCT100011313,R005_RAPID_MVT,76,2022-04-01 04:12:02.463708
ALT00005138,TXN000116738,ACCT100003798,R003_LAYERING_SIGNAL,90,2023-05-03 10:58:25.982091
ALT00005139,TXN000116739,ACCT100000352,R004_MULE_SIGNAL,84,2024-06-11 15:13:41.316444
ALT00005140,TXN000116740,ACCT100009398,R002_STRUCTURING_SIGNAL,63,2022-03-19 11:10:36.768577
ALT00005141,TXN000116741,ACCT100001860,R002_STRUCTURING_SIGNAL,66,2022-03-05 10:27:36.023413
ALT00005142,TXN000116742,ACCT100003942,R004_MULE_SIGNAL,87,2022-09-08 14:40:00.502568
ALT00005143,TXN000116743,ACCT100007764,R004_MULE_SIGNAL,69,2024-01-11 14:22:57.716761
ALT00005144,TXN000116744,ACCT100009346,R005_RAPID_MVT,85,2022-10-29 06:51:10.476438
ALT00005145,TXN000116745,ACCT100002970,R002_STRUCTURING_SIGNAL,75,2023-06-26 01:25:06.561200
ALT00005146,TXN000116746,ACCT100004812,R005_RAPID_MVT,88,2022-05-06 21:20:46.500398
ALT00005147,TXN000116747,ACCT100007130,R005_RAPID_MVT,75,2022-04-29 19:44:05.684027
ALT00005148,TXN000116748,ACCT100001840,R002_STRUCTURING_SIGNAL,81,2023-01-13 23:30:19.165431
ALT00005149,TXN000116749,ACCT100003354,R002_STRUCTURING_SIGNAL,63,2022-09-04 19:00:13.785779
ALT00005150,TXN000116750,ACCT100009586,R004_MULE_SIGNAL,82,2022-06-17 17:41:59.598305
ALT00005151,TXN000116751,ACCT100003735,R005_RAPID_MVT,84,2024-01-21 00:53:44.519616
ALT00005152,TXN000116752,ACCT100000869,R005_RAPID_MVT,84,2022-03-24 10:38:08.914575
ALT00005153,TXN000116753,ACCT100011192,R002_STRUCTURING_SIGNAL,70,2023-10-11 17:24:56.642280
ALT00005154,TXN000116754,ACCT100006637,R004_MULE_SIGNAL,82,2024-05-17 07:22:33.221801
ALT00005155,TXN000116755,ACCT100009278,R002_STRUCTURING_SIGNAL,79,2022-10-02 21:08:47.935111
ALT00005156,TXN000116756,ACCT100010249,R004_MULE_SIGNAL,82,2023-10-05 19:32:35.474176
ALT00005157,TXN000116757,ACCT100002454,R004_MULE_SIGNAL,84,2023-12-19 02:48:16.627446
ALT00005158,TXN000116758,ACCT100002769,R003_LAYERING_SIGNAL,80,2023-09-07 11:19:55.855983
ALT00005159,TXN000116759,ACCT100010788,R004_MULE_SIGNAL,66,2023-03-25 03:50:06.737237
ALT00005160,TXN000116760,ACCT100006793,R003_LAYERING_SIGNAL,87,2024-03-17 11:19:54.763220
ALT00005161,TXN000116761,ACCT100001571,R005_RAPID_MVT,90,2024-01-25 06:03:07.921198
ALT00005162,TXN000116762,ACCT100008597,R003_LAYERING_SIGNAL,91,2024-02-28 07:01:16.200689
ALT00005163,TXN000116763,ACCT100011822,R004_MULE_SIGNAL,67,2024-05-02 16:53:39.121716
ALT00005164,TXN000116764,ACCT100006825,R002_STRUCTURING_SIGNAL,74,2022-04-19 15:30:23.318887
ALT00005165,TXN000116765,ACCT100006256,R004_MULE_SIGNAL,67,2023-10-12 03:29:56.594765
ALT00005166,TXN000116766,ACCT100007496,R003_LAYERING_SIGNAL,91,2022-11-27 21:53:53.301487
ALT00005167,TXN000116767,ACCT100003488,R004_MULE_SIGNAL,77,2024-05-24 05:07:01.027133
ALT00005168,TXN000116768,ACCT100003952,R004_MULE_SIGNAL,74,2023-03-29 19:19:09.443072
ALT00005169,TXN000116769,ACCT100011055,R004_MULE_SIGNAL,79,2024-02-04 03:08:15.259494
ALT00005170,TXN000116770,ACCT100007681,R002_STRUCTURING_SIGNAL,71,2023-05-26 10:46:53.233610
ALT00005171,TXN000116771,ACCT100005478,R003_LAYERING_SIGNAL,81,2024-04-28 12:35:56.813001
ALT00005172,TXN000116772,ACCT100002678,R002_STRUCTURING_SIGNAL,74,2023-11-19 18:15:49.256874
ALT00005173,TXN000116773,ACCT100006703,R002_STRUCTURING_SIGNAL,71,2023-08-30 14:01:04.891269
ALT00005174,TXN000116774,ACCT100011779,R003_LAYERING_SIGNAL,89,2024-02-08 12:11:55.766902
ALT00005175,TXN000116775,ACCT100001036,R004_MULE_SIGNAL,65,2023-01-09 09:20:10.638263
ALT00005176,TXN000116776,ACCT100000228,R003_LAYERING_SIGNAL,85,2022-06-22 02:22:12.194696
ALT00005177,TXN000116777,ACCT100000347,R002_STRUCTURING_SIGNAL,66,2023-02-12 05:36:03.658721
ALT00005178,TXN000116778,ACCT100010347,R002_STRUCTURING_SIGNAL,67,2023-04-12 12:54:07.441587
ALT00005179,TXN000116779,ACCT100003684,R005_RAPID_MVT,70,2022-05-30 14:32:09.642746
ALT00005180,TXN000116780,ACCT100008436,R002_STRUCTURING_SIGNAL,67,2022-08-02 16:49:17.576610
ALT00005181,TXN000116781,ACCT100008057,R003_LAYERING_SIGNAL,81,2023-10-21 05:32:05.128937
ALT00005182,TXN000116782,ACCT100000972,R003_LAYERING_SIGNAL,87,2024-02-16 13:21:26.756205
ALT00005183,TXN000116783,ACCT100006472,R004_MULE_SIGNAL,86,2022-10-16 11:29:58.700310
ALT00005184,TXN000116784,ACCT100001472,R005_RAPID_MVT,83,2023-12-06 13:55:35.694171
ALT00005185,TXN000116785,ACCT100009601,R002_STRUCTURING_SIGNAL,78,2022-09-05 06:54:04.411002
ALT00005186,TXN000116786,ACCT100003176,R002_STRUCTURING_SIGNAL,74,2022-10-07 23:29:28.092098
ALT00005187,TXN000116787,ACCT100007168,R002_STRUCTURING_SIGNAL,67,2024-06-07 04:42:47.212782
ALT00005188,TXN000116788,ACCT100002049,R002_STRUCTURING_SIGNAL,61,2024-02-09 22:30:19.377596
ALT00005189,TXN000116789,ACCT100006083,R004_MULE_SIGNAL,65,2024-05-17 16:17:46.792533
ALT00005190,TXN000116790,ACCT100004226,R002_STRUCTURING_SIGNAL,80,2023-12-08 12:49:58.317371
ALT00005191,TXN000116791,ACCT100008437,R003_LAYERING_SIGNAL,87,2022-11-09 07:37:32.686235
ALT00005192,TXN000116792,ACCT100006031,R005_RAPID_MVT,76,2022-04-22 07:09:39.930501
