account_id,customer_id,account_type,account_open_date,account_status,dormancy_flag,last_dormant_date,account_close_date
ACC_004969,CUST_03975,SAVINGS,2023-11-18,ACTIVE,N,,
ACC_004970,CUST_03975,CURRENT,2011-07-24,ACTIVE,N,,
ACC_004971,CUST_03976,CURRENT,1990-11-16,ACTIVE,N,,
ACC_004972,CUST_03977,SAVINGS,2006-02-02,ACTIVE,N,,
ACC_004973,CUST_03978,SAVINGS,1956-12-04,ACTIVE,N,,
ACC_004974,CUST_03979,SAVINGS,1977-02-20,ACTIVE,N,,
ACC_004975,CUST_03980,SAVINGS,1979-07-23,ACTIVE,N,,
ACC_004976,CUST_03980,SAVINGS,1995-12-17,INACTIVE,N,,2014-09-24
ACC_004977,CUST_03981,SAVINGS,1971-05-01,ACTIVE,N,,
ACC_004978,CUST_03982,CURRENT,2002-04-21,ACTIVE,N,,
ACC_004979,CUST_03983,SAVINGS,2020-06-07,ACTIVE,N,,
ACC_004980,CUST_03983,SAVINGS,2008-10-07,ACTIVE,N,,
ACC_004981,CUST_03984,SAVINGS,1974-07-17,INACTIVE,N,,2004-09-07
ACC_004982,CUST_03985,SAVINGS,1953-03-30,ACTIVE,N,,
ACC_004983,CUST_03985,SAVINGS,1978-02-05,ACTIVE,N,,
ACC_004984,CUST_03985,SAVINGS,2002-07-13,ACTIVE,N,,
ACC_004985,CUST_03986,CURRENT,1973-06-16,ACTIVE,N,,
ACC_004986,CUST_03986,CURRENT,1987-03-14,ACTIVE,N,,
ACC_004987,CUST_03987,SAVINGS,1971-03-19,ACTIVE,N,,
ACC_004988,CUST_03988,SAVINGS,2004-09-11,ACTIVE,N,,
ACC_004989,CUST_03988,SAVINGS,1976-12-03,INACTIVE,N,,1987-03-06
ACC_004990,CUST_03988,SAVINGS,2005-12-23,ACTIVE,N,,
ACC_004991,CUST_03989,SAVINGS,1993-01-27,ACTIVE,N,,
ACC_004992,CUST_03989,SAVINGS,2013-10-10,ACTIVE,N,,
ACC_004993,CUST_03989,SAVINGS,1983-06-10,INACTIVE,N,,1992-04-27
ACC_004994,CUST_03990,CURRENT,2016-03-28,ACTIVE,N,,
ACC_004995,CUST_03991,SAVINGS,1993-01-14,ACTIVE,N,,
ACC_004996,CUST_03992,SAVINGS,2022-03-19,ACTIVE,N,,
ACC_004997,CUST_03993,SAVINGS,1954-10-21,ACTIVE,N,,
ACC_004998,CUST_03994,SAVINGS,1963-03-19,ACTIVE,N,,
ACC_004999,CUST_03995,SAVINGS,1958-11-24,ACTIVE,N,,
ACC_005000,CUST_03996,SAVINGS,1961-09-02,ACTIVE,N,,
ACC_005001,CUST_03997,SAVINGS,1952-12-03,ACTIVE,N,,
ACC_005002,CUST_03998,SAVINGS,1951-03-07,ACTIVE,N,,
ACC_005003,CUST_03999,SAVINGS,1957-03-07,ACTIVE,N,,
ACC_005004,CUST_03999,SAVINGS,1995-02-13,ACTIVE,N,,
ACC_005005,CUST_04000,SAVINGS,1962-03-30,ACTIVE,N,,
ACC_005006,CUST_04001,SAVINGS,1992-08-21,ACTIVE,N,,
ACC_005007,CUST_04002,SAVINGS,1998-07-19,DORMANT,Y,2005-06-14,
ACC_005008,CUST_04003,SAVINGS,1970-07-01,ACTIVE,N,,
ACC_005009,CUST_04004,SAVINGS,1978-12-28,ACTIVE,N,,
ACC_005010,CUST_04005,SAVINGS,1991-11-10,ACTIVE,N,,
ACC_005011,CUST_04006,SAVINGS,1958-12-27,ACTIVE,N,,
ACC_005012,CUST_04007,SAVINGS,1999-05-25,ACTIVE,N,,
ACC_005013,CUST_04008,CURRENT,1992-12-09,INACTIVE,N,,2012-10-15
ACC_005014,CUST_04009,SAVINGS,2010-10-14,ACTIVE,N,,
ACC_005015,CUST_04010,SAVINGS,2014-08-29,ACTIVE,N,,
ACC_005016,CUST_04010,SAVINGS,1996-02-01,ACTIVE,N,,
ACC_005017,CUST_04011,SAVINGS,1973-11-06,ACTIVE,N,,
ACC_005018,CUST_04011,SAVINGS,1989-06-08,ACTIVE,N,,
ACC_005019,CUST_04012,CURRENT,1991-04-10,ACTIVE,N,,
ACC_005020,CUST_04013,CURRENT,1963-10-25,ACTIVE,N,,
ACC_005021,CUST_04013,SAVINGS,1971-10-02,ACTIVE,N,,
ACC_005022,CUST_04014,SAVINGS,1970-09-09,ACTIVE,N,,
ACC_005023,CUST_04015,SAVINGS,1972-03-21,DORMANT,Y,2000-06-21,
ACC_005024,CUST_04016,SAVINGS,1966-02-13,ACTIVE,N,,
ACC_005025,CUST_04017,CURRENT,2022-06-13,ACTIVE,N,,
ACC_005026,CUST_04018,CURRENT,2005-10-04,DORMANT,Y,2011-02-22,
ACC_005027,CUST_04019,SAVINGS,2013-11-28,ACTIVE,N,,
ACC_005028,CUST_04020,SAVINGS,1988-04-11,ACTIVE,N,,
ACC_005029,CUST_04020,SAVINGS,1983-12-11,ACTIVE,N,,
ACC_005030,CUST_04021,SAVINGS,1965-06-06,ACTIVE,N,,
ACC_005031,CUST_04022,SAVINGS,1969-12-16,ACTIVE,N,,
ACC_005032,CUST_04023,SAVINGS,2010-07-21,INACTIVE,N,,2012-03-15
ACC_005033,CUST_04024,SAVINGS,1955-05-12,ACTIVE,N,,
ACC_005034,CUST_04025,SAVINGS,1968-06-15,ACTIVE,N,,
ACC_005035,CUST_04026,SAVINGS,2001-11-06,INACTIVE,N,,2017-12-07
ACC_005036,CUST_04027,SAVINGS,2001-08-19,ACTIVE,N,,
ACC_005037,CUST_04028,SAVINGS,2014-11-26,ACTIVE,N,,
ACC_005038,CUST_04029,SAVINGS,1973-03-14,ACTIVE,N,,
ACC_005039,CUST_04030,SAVINGS,1952-09-18,ACTIVE,N,,
ACC_005040,CUST_04031,SAVINGS,1999-04-28,ACTIVE,N,,
ACC_005041,CUST_04032,SAVINGS,2010-01-05,ACTIVE,N,,
ACC_005042,CUST_04033,SAVINGS,1974-10-01,ACTIVE,N,,
ACC_005043,CUST_04034,SAVINGS,2010-11-19,ACTIVE,N,,
ACC_005044,CUST_04035,SAVINGS,1952-09-14,ACTIVE,N,,
ACC_005045,CUST_04035,SAVINGS,2016-12-05,ACTIVE,N,,
ACC_005046,CUST_04036,SAVINGS,1996-10-17,ACTIVE,N,,
ACC_005047,CUST_04036,SAVINGS,1996-03-30,ACTIVE,N,,
ACC_005048,CUST_04037,SAVINGS,1961-07-27,ACTIVE,N,,
ACC_005049,CUST_04038,SAVINGS,2000-05-09,ACTIVE,N,,
ACC_005050,CUST_04038,CURRENT,1959-05-18,DORMANT,Y,1971-06-09,
ACC_005051,CUST_04039,SAVINGS,1968-05-14,ACTIVE,N,,
ACC_005052,CUST_04040,SAVINGS,1990-11-05,ACTIVE,N,,
ACC_005053,CUST_04040,SAVINGS,2003-07-28,ACTIVE,N,,
ACC_005054,CUST_04041,CURRENT,1970-05-06,ACTIVE,N,,
ACC_005055,CUST_04041,CURRENT,1965-02-07,ACTIVE,N,,
ACC_005056,CUST_04042,SAVINGS,1976-10-30,ACTIVE,N,,
ACC_005057,CUST_04043,SAVINGS,1993-08-25,ACTIVE,N,,
ACC_005058,CUST_04044,SAVINGS,1989-10-15,ACTIVE,N,,
ACC_005059,CUST_04044,CURRENT,1961-04-22,ACTIVE,N,,
ACC_005060,CUST_04045,SAVINGS,1998-04-11,ACTIVE,N,,
ACC_005061,CUST_04046,SAVINGS,2017-05-03,ACTIVE,N,,
ACC_005062,CUST_04047,SAVINGS,1952-03-04,DORMANT,Y,2009-01-09,
ACC_005063,CUST_04048,SAVINGS,1973-01-04,ACTIVE,N,,
ACC_005064,CUST_04048,SAVINGS,1999-09-15,ACTIVE,N,,
ACC_005065,CUST_04048,SAVINGS,1984-05-24,DORMANT,Y,1997-06-17,
ACC_005066,CUST_04049,CURRENT,2019-11-17,ACTIVE,N,,
ACC_005067,CUST_04050,CURRENT,1988-02-22,ACTIVE,N,,
ACC_005068,CUST_04050,SAVINGS,2020-10-30,ACTIVE,N,,
ACC_005069,CUST_04051,CURRENT,1953-03-11,ACTIVE,N,,
ACC_005070,CUST_04052,SAVINGS,2016-08-20,ACTIVE,N,,
ACC_005071,CUST_04053,SAVINGS,1993-05-11,ACTIVE,N,,
ACC_005072,CUST_04053,SAVINGS,1972-09-17,ACTIVE,N,,
ACC_005073,CUST_04054,SAVINGS,1957-01-29,ACTIVE,N,,
ACC_005074,CUST_04055,SAVINGS,1982-07-03,ACTIVE,N,,
ACC_005075,CUST_04056,SAVINGS,1991-09-25,ACTIVE,N,,
ACC_005076,CUST_04057,SAVINGS,1985-10-23,ACTIVE,N,,
ACC_005077,CUST_04057,SAVINGS,2011-02-06,ACTIVE,N,,
ACC_005078,CUST_04058,SAVINGS,2008-12-04,ACTIVE,N,,
ACC_005079,CUST_04059,CURRENT,1995-12-09,ACTIVE,N,,
ACC_005080,CUST_04060,SAVINGS,1955-07-05,INACTIVE,N,,1992-08-21
ACC_005081,CUST_04061,SAVINGS,2012-05-06,ACTIVE,N,,
ACC_005082,CUST_04062,CURRENT,1960-12-02,ACTIVE,N,,
ACC_005083,CUST_04063,SAVINGS,1995-04-24,ACTIVE,N,,
ACC_005084,CUST_04064,SAVINGS,1954-04-09,ACTIVE,N,,
ACC_005085,CUST_04065,CURRENT,1967-10-13,ACTIVE,N,,
ACC_005086,CUST_04066,SAVINGS,1951-06-15,ACTIVE,N,,
ACC_005087,CUST_04067,CURRENT,1952-08-13,ACTIVE,N,,
ACC_005088,CUST_04068,CURRENT,1991-03-14,DORMANT,Y,2004-02-24,
ACC_005089,CUST_04069,SAVINGS,1977-03-04,ACTIVE,N,,
ACC_005090,CUST_04069,SAVINGS,2013-12-25,ACTIVE,N,,
ACC_005091,CUST_04070,SAVINGS,2001-09-20,ACTIVE,N,,
ACC_005092,CUST_04071,SAVINGS,2002-11-11,INACTIVE,N,,2004-02-01
ACC_005093,CUST_04072,SAVINGS,1986-10-14,ACTIVE,N,,
ACC_005094,CUST_04073,SAVINGS,2001-01-21,INACTIVE,N,,2012-06-23
ACC_005095,CUST_04074,SAVINGS,1999-12-03,ACTIVE,N,,
ACC_005096,CUST_04075,SAVINGS,2019-10-06,ACTIVE,N,,
ACC_005097,CUST_04076,SAVINGS,2007-10-11,ACTIVE,N,,
ACC_005098,CUST_04077,SAVINGS,2005-06-02,ACTIVE,N,,
ACC_005099,CUST_04078,SAVINGS,1996-07-25,ACTIVE,N,,
ACC_005100,CUST_04079,SAVINGS,1968-01-05,ACTIVE,N,,
ACC_005101,CUST_04080,SAVINGS,1997-02-14,ACTIVE,N,,
ACC_005102,CUST_04081,SAVINGS,1985-08-08,ACTIVE,N,,
ACC_005103,CUST_04081,SAVINGS,1976-04-03,ACTIVE,N,,
ACC_005104,CUST_04082,SAVINGS,2016-07-12,ACTIVE,N,,
ACC_005105,CUST_04083,CURRENT,1988-05-01,ACTIVE,N,,
ACC_005106,CUST_04084,CURRENT,1986-04-18,ACTIVE,N,,
ACC_005107,CUST_04085,SAVINGS,1961-05-04,ACTIVE,N,,
ACC_005108,CUST_04086,SAVINGS,2011-03-25,ACTIVE,N,,
ACC_005109,CUST_04086,SAVINGS,1961-07-17,ACTIVE,N,,
ACC_005110,CUST_04087,SAVINGS,1993-05-13,ACTIVE,N,,
ACC_005111,CUST_04088,CURRENT,2019-04-01,ACTIVE,N,,
ACC_005112,CUST_04089,SAVINGS,1965-06-14,ACTIVE,N,,
ACC_005113,CUST_04090,SAVINGS,1953-02-17,ACTIVE,N,,
ACC_005114,CUST_04091,SAVINGS,1967-06-30,ACTIVE,N,,
ACC_005115,CUST_04092,SAVINGS,1964-07-27,ACTIVE,N,,
ACC_005116,CUST_04093,SAVINGS,1983-01-25,ACTIVE,N,,
ACC_005117,CUST_04094,CURRENT,1960-02-17,ACTIVE,N,,
ACC_005118,CUST_04095,SAVINGS,1974-02-08,ACTIVE,N,,
ACC_005119,CUST_04096,SAVINGS,2000-10-26,ACTIVE,N,,
ACC_005120,CUST_04097,SAVINGS,1958-11-04,DORMANT,Y,1969-04-27,
ACC_005121,CUST_04097,SAVINGS,1982-04-01,ACTIVE,N,,
ACC_005122,CUST_04098,SAVINGS,1961-11-23,ACTIVE,N,,
ACC_005123,CUST_04099,SAVINGS,1960-04-06,INACTIVE,N,,1960-12-01
ACC_005124,CUST_04100,SAVINGS,1951-10-31,ACTIVE,N,,
ACC_005125,CUST_04101,SAVINGS,1996-06-05,DORMANT,Y,2017-06-08,
ACC_005126,CUST_04102,SAVINGS,1959-07-31,DORMANT,Y,1970-03-18,
ACC_005127,CUST_04103,SAVINGS,2012-09-16,ACTIVE,N,,
ACC_005128,CUST_04103,SAVINGS,1995-01-14,ACTIVE,N,,
ACC_005129,CUST_04104,CURRENT,1964-05-27,ACTIVE,N,,
ACC_005130,CUST_04105,SAVINGS,1966-08-08,ACTIVE,N,,
ACC_005131,CUST_04106,SAVINGS,1957-08-24,ACTIVE,N,,
ACC_005132,CUST_04106,CURRENT,1968-11-17,ACTIVE,N,,
ACC_005133,CUST_04107,SAVINGS,1977-02-26,ACTIVE,N,,
ACC_005134,CUST_04108,SAVINGS,1961-01-17,ACTIVE,N,,
ACC_005135,CUST_04109,CURRENT,1975-04-04,ACTIVE,N,,
ACC_005136,CUST_04109,CURRENT,1962-06-25,ACTIVE,N,,
ACC_005137,CUST_04110,SAVINGS,1962-06-19,ACTIVE,N,,
ACC_005138,CUST_04111,SAVINGS,1950-07-10,INACTIVE,N,,2009-06-13
ACC_005139,CUST_04112,CURRENT,1981-09-21,ACTIVE,N,,
ACC_005140,CUST_04113,CURRENT,1978-08-12,ACTIVE,N,,
ACC_005141,CUST_04113,SAVINGS,1956-10-21,ACTIVE,N,,
ACC_005142,CUST_04113,SAVINGS,1960-10-22,ACTIVE,N,,
ACC_005143,CUST_04114,SAVINGS,2002-08-28,ACTIVE,N,,
ACC_005144,CUST_04115,SAVINGS,1993-08-10,ACTIVE,N,,
ACC_005145,CUST_04116,SAVINGS,2022-01-16,ACTIVE,N,,
ACC_005146,CUST_04117,CURRENT,1976-03-21,ACTIVE,N,,
ACC_005147,CUST_04118,SAVINGS,2014-10-16,ACTIVE,N,,
ACC_005148,CUST_04119,SAVINGS,1976-11-07,ACTIVE,N,,
ACC_005149,CUST_04120,SAVINGS,2017-05-30,INACTIVE,N,,2022-07-24
ACC_005150,CUST_04120,SAVINGS,1975-04-29,ACTIVE,N,,
ACC_005151,CUST_04120,SAVINGS,2013-11-10,ACTIVE,N,,
ACC_005152,CUST_04121,SAVINGS,1989-03-16,ACTIVE,N,,
ACC_005153,CUST_04122,SAVINGS,1958-05-04,ACTIVE,N,,
ACC_005154,CUST_04123,SAVINGS,2010-03-24,ACTIVE,N,,
ACC_005155,CUST_04123,SAVINGS,1975-03-03,ACTIVE,N,,
ACC_005156,CUST_04124,CURRENT,2019-01-31,ACTIVE,N,,
ACC_005157,CUST_04124,CURRENT,1950-11-10,ACTIVE,N,,
ACC_005158,CUST_04125,CURRENT,1960-10-29,ACTIVE,N,,
ACC_005159,CUST_04126,SAVINGS,1973-12-07,ACTIVE,N,,
ACC_005160,CUST_04127,SAVINGS,1976-11-28,ACTIVE,N,,
ACC_005161,CUST_04128,CURRENT,1985-10-30,ACTIVE,N,,
ACC_005162,CUST_04129,SAVINGS,1969-08-01,ACTIVE,N,,
ACC_005163,CUST_04130,SAVINGS,2023-10-07,ACTIVE,N,,
ACC_005164,CUST_04131,SAVINGS,1975-10-09,DORMANT,Y,2023-05-27,
ACC_005165,CUST_04132,SAVINGS,1966-11-17,ACTIVE,N,,
ACC_005166,CUST_04133,SAVINGS,1960-04-25,DORMANT,Y,1973-02-13,
ACC_005167,CUST_04134,SAVINGS,1975-06-17,ACTIVE,N,,
ACC_005168,CUST_04135,SAVINGS,1993-09-29,ACTIVE,N,,
ACC_005169,CUST_04136,SAVINGS,1980-12-28,ACTIVE,N,,
ACC_005170,CUST_04137,SAVINGS,1972-02-09,DORMANT,Y,1998-12-18,
ACC_005171,CUST_04138,SAVINGS,1990-05-21,DORMANT,Y,2018-06-10,
ACC_005172,CUST_04139,SAVINGS,2018-12-15,ACTIVE,N,,
ACC_005173,CUST_04140,SAVINGS,1988-11-04,ACTIVE,N,,
ACC_005174,CUST_04141,SAVINGS,1979-09-15,ACTIVE,N,,
ACC_005175,CUST_04142,SAVINGS,2008-01-19,ACTIVE,N,,
ACC_005176,CUST_04143,CURRENT,1984-02-26,ACTIVE,N,,
ACC_005177,CUST_04144,SAVINGS,1996-12-03,DORMANT,Y,2021-12-11,
ACC_005178,CUST_04145,CURRENT,1982-10-08,ACTIVE,N,,
ACC_005179,CUST_04146,SAVINGS,2022-03-17,ACTIVE,N,,
ACC_005180,CUST_04147,SAVINGS,1950-12-14,DORMANT,Y,1985-03-15,
ACC_005181,CUST_04147,CURRENT,1988-04-21,DORMANT,Y,1999-04-12,
ACC_005182,CUST_04148,SAVINGS,1958-10-19,ACTIVE,N,,
ACC_005183,CUST_04149,SAVINGS,1958-05-22,ACTIVE,N,,
ACC_005184,CUST_04150,SAVINGS,1958-07-18,ACTIVE,N,,
ACC_005185,CUST_04151,SAVINGS,2017-03-23,ACTIVE,N,,
ACC_005186,CUST_04152,SAVINGS,1996-11-06,ACTIVE,N,,
ACC_005187,CUST_04153,CURRENT,1958-03-22,ACTIVE,N,,
ACC_005188,CUST_04153,SAVINGS,2008-07-15,DORMANT,Y,2009-11-23,
ACC_005189,CUST_04154,SAVINGS,2010-09-10,ACTIVE,N,,
ACC_005190,CUST_04155,SAVINGS,1951-08-20,ACTIVE,N,,
ACC_005191,CUST_04156,SAVINGS,1962-01-04,ACTIVE,N,,
ACC_005192,CUST_04157,SAVINGS,1993-05-02,ACTIVE,N,,
ACC_005193,CUST_04157,SAVINGS,1999-03-14,ACTIVE,N,,
ACC_005194,CUST_04158,CURRENT,1958-12-19,ACTIVE,N,,
ACC_005195,CUST_04159,SAVINGS,1985-09-19,ACTIVE,N,,
ACC_005196,CUST_04160,SAVINGS,1993-06-04,ACTIVE,N,,
ACC_005197,CUST_04161,SAVINGS,2011-05-09,ACTIVE,N,,
ACC_005198,CUST_04162,SAVINGS,1998-09-27,ACTIVE,N,,
ACC_005199,CUST_04163,CURRENT,2015-05-23,ACTIVE,N,,
ACC_005200,CUST_04164,SAVINGS,2000-06-01,ACTIVE,N,,
ACC_005201,CUST_04165,SAVINGS,2018-01-03,INACTIVE,N,,2020-07-23
ACC_005202,CUST_04166,SAVINGS,2016-07-25,ACTIVE,N,,
ACC_005203,CUST_04167,SAVINGS,1992-08-30,ACTIVE,N,,
ACC_005204,CUST_04168,SAVINGS,2024-04-19,ACTIVE,N,,
ACC_005205,CUST_04169,SAVINGS,1975-11-25,ACTIVE,N,,
ACC_005206,CUST_04170,SAVINGS,1981-01-17,ACTIVE,N,,
ACC_005207,CUST_04171,SAVINGS,1973-03-19,ACTIVE,N,,
ACC_005208,CUST_04171,CURRENT,1955-10-24,DORMANT,Y,2003-11-03,
ACC_005209,CUST_04172,SAVINGS,2005-10-06,ACTIVE,N,,
ACC_005210,CUST_04173,SAVINGS,2013-04-12,ACTIVE,N,,
ACC_005211,CUST_04174,SAVINGS,2012-10-30,ACTIVE,N,,
ACC_005212,CUST_04175,CURRENT,1994-02-23,ACTIVE,N,,
ACC_005213,CUST_04176,SAVINGS,2004-11-18,ACTIVE,N,,
ACC_005214,CUST_04177,SAVINGS,2013-02-05,ACTIVE,N,,
ACC_005215,CUST_04178,CURRENT,2013-03-16,ACTIVE,N,,
ACC_005216,CUST_04178,SAVINGS,2011-07-17,ACTIVE,N,,
ACC_005217,CUST_04179,SAVINGS,1970-10-13,ACTIVE,N,,
ACC_005218,CUST_04180,SAVINGS,1969-05-03,ACTIVE,N,,
ACC_005219,CUST_04180,SAVINGS,2002-06-23,ACTIVE,N,,
ACC_005220,CUST_04181,SAVINGS,2007-02-09,ACTIVE,N,,
ACC_005221,CUST_04181,SAVINGS,1953-05-01,DORMANT,Y,1972-04-22,
ACC_005222,CUST_04181,SAVINGS,1993-02-08,DORMANT,Y,2006-01-31,
ACC_005223,CUST_04182,SAVINGS,1970-05-01,ACTIVE,N,,
ACC_005224,CUST_04183,SAVINGS,2004-05-12,DORMANT,Y,2016-10-20,
ACC_005225,CUST_04184,SAVINGS,1951-11-25,ACTIVE,N,,
ACC_005226,CUST_04185,SAVINGS,2009-02-13,DORMANT,Y,2022-08-01,
ACC_005227,CUST_04186,CURRENT,1973-07-07,ACTIVE,N,,
ACC_005228,CUST_04187,SAVINGS,1970-07-23,ACTIVE,N,,
ACC_005229,CUST_04188,SAVINGS,1975-01-12,INACTIVE,N,,1989-10-18
ACC_005230,CUST_04189,SAVINGS,1962-11-28,ACTIVE,N,,
ACC_005231,CUST_04190,SAVINGS,1952-03-25,ACTIVE,N,,
ACC_005232,CUST_04191,SAVINGS,2003-04-04,ACTIVE,N,,
ACC_005233,CUST_04192,CURRENT,2014-04-12,DORMANT,Y,2016-10-29,
ACC_005234,CUST_04193,SAVINGS,1986-11-14,ACTIVE,N,,
ACC_005235,CUST_04194,SAVINGS,1995-11-29,DORMANT,Y,2002-08-21,
ACC_005236,CUST_04195,SAVINGS,1952-12-13,ACTIVE,N,,
ACC_005237,CUST_04196,SAVINGS,2017-09-08,ACTIVE,N,,
ACC_005238,CUST_04196,CURRENT,2003-05-20,ACTIVE,N,,
ACC_005239,CUST_04197,SAVINGS,1971-07-19,ACTIVE,N,,
ACC_005240,CUST_04198,SAVINGS,1991-04-24,ACTIVE,N,,
ACC_005241,CUST_04199,SAVINGS,2024-10-06,ACTIVE,N,,
ACC_005242,CUST_04199,SAVINGS,1987-10-17,ACTIVE,N,,
ACC_005243,CUST_04200,SAVINGS,1980-12-29,ACTIVE,N,,
ACC_005244,CUST_04201,SAVINGS,1975-11-08,ACTIVE,N,,
ACC_005245,CUST_04202,SAVINGS,2016-03-20,ACTIVE,N,,
ACC_005246,CUST_04203,SAVINGS,2017-12-07,ACTIVE,N,,
ACC_005247,CUST_04203,SAVINGS,2008-11-29,ACTIVE,N,,
ACC_005248,CUST_04204,SAVINGS,2009-03-21,ACTIVE,N,,
ACC_005249,CUST_04205,SAVINGS,1971-10-02,ACTIVE,N,,
ACC_005250,CUST_04206,SAVINGS,2016-04-29,ACTIVE,N,,
ACC_005251,CUST_04206,CURRENT,1958-02-18,ACTIVE,N,,
ACC_005252,CUST_04207,SAVINGS,1998-02-04,DORMANT,Y,2001-09-13,
ACC_005253,CUST_04208,SAVINGS,1959-02-08,INACTIVE,N,,2023-12-14
ACC_005254,CUST_04209,SAVINGS,1993-12-31,ACTIVE,N,,
ACC_005255,CUST_04210,SAVINGS,2014-11-17,ACTIVE,N,,
ACC_005256,CUST_04211,SAVINGS,1989-05-18,ACTIVE,N,,
ACC_005257,CUST_04212,SAVINGS,1969-04-03,DORMANT,Y,1985-04-03,
ACC_005258,CUST_04212,SAVINGS,2020-08-08,ACTIVE,N,,
ACC_005259,CUST_04213,SAVINGS,2017-04-07,DORMANT,Y,2024-02-06,
ACC_005260,CUST_04214,SAVINGS,1979-06-15,ACTIVE,N,,
ACC_005261,CUST_04215,SAVINGS,2006-08-31,DORMANT,Y,2023-05-09,
ACC_005262,CUST_04216,SAVINGS,1951-10-07,ACTIVE,N,,
ACC_005263,CUST_04216,SAVINGS,1991-12-03,ACTIVE,N,,
ACC_005264,CUST_04217,SAVINGS,1971-08-03,ACTIVE,N,,
ACC_005265,CUST_04218,SAVINGS,1996-01-30,ACTIVE,N,,
ACC_005266,CUST_04219,SAVINGS,1992-04-10,ACTIVE,N,,
ACC_005267,CUST_04219,SAVINGS,2008-05-21,INACTIVE,N,,2018-10-16
ACC_005268,CUST_04219,SAVINGS,1966-08-02,ACTIVE,N,,
ACC_005269,CUST_04220,SAVINGS,1967-08-13,ACTIVE,N,,
ACC_005270,CUST_04221,SAVINGS,2022-01-31,DORMANT,Y,2023-04-13,
ACC_005271,CUST_04222,SAVINGS,1996-06-04,ACTIVE,N,,
ACC_005272,CUST_04223,CURRENT,2000-10-24,INACTIVE,N,,2024-03-28
ACC_005273,CUST_04224,SAVINGS,1967-06-10,ACTIVE,N,,
ACC_005274,CUST_04225,SAVINGS,2000-04-19,ACTIVE,N,,
ACC_005275,CUST_04226,SAVINGS,2014-06-12,DORMANT,Y,2015-07-09,
ACC_005276,CUST_04227,SAVINGS,1952-05-30,ACTIVE,N,,
ACC_005277,CUST_04228,SAVINGS,2010-11-06,ACTIVE,N,,
ACC_005278,CUST_04229,SAVINGS,2000-05-11,DORMANT,Y,2014-07-19,
ACC_005279,CUST_04230,SAVINGS,1983-07-01,INACTIVE,N,,1997-10-01
ACC_005280,CUST_04231,SAVINGS,1994-05-25,ACTIVE,N,,
ACC_005281,CUST_04232,SAVINGS,1981-10-09,ACTIVE,N,,
ACC_005282,CUST_04233,SAVINGS,1992-07-15,ACTIVE,N,,
ACC_005283,CUST_04233,SAVINGS,2014-10-23,ACTIVE,N,,
ACC_005284,CUST_04234,CURRENT,1988-03-07,ACTIVE,N,,
ACC_005285,CUST_04235,SAVINGS,1996-05-18,ACTIVE,N,,
ACC_005286,CUST_04235,SAVINGS,1995-01-22,DORMANT,Y,2018-10-26,
ACC_005287,CUST_04235,CURRENT,1976-06-15,ACTIVE,N,,
ACC_005288,CUST_04236,SAVINGS,1967-04-21,ACTIVE,N,,
ACC_005289,CUST_04237,SAVINGS,1993-10-20,ACTIVE,N,,
ACC_005290,CUST_04238,CURRENT,1981-02-27,ACTIVE,N,,
ACC_005291,CUST_04239,SAVINGS,1982-04-05,ACTIVE,N,,
ACC_005292,CUST_04240,SAVINGS,1983-11-26,ACTIVE,N,,
ACC_005293,CUST_04241,SAVINGS,2016-06-30,ACTIVE,N,,
ACC_005294,CUST_04242,SAVINGS,2013-12-07,ACTIVE,N,,
ACC_005295,CUST_04242,SAVINGS,1952-08-22,ACTIVE,N,,
ACC_005296,CUST_04242,SAVINGS,1992-08-30,ACTIVE,N,,
ACC_005297,CUST_04243,SAVINGS,2019-07-17,ACTIVE,N,,
ACC_005298,CUST_04244,SAVINGS,1963-01-04,ACTIVE,N,,
ACC_005299,CUST_04245,SAVINGS,2002-04-13,ACTIVE,N,,
ACC_005300,CUST_04246,CURRENT,1970-03-11,ACTIVE,N,,
ACC_005301,CUST_04247,SAVINGS,1993-10-11,ACTIVE,N,,
ACC_005302,CUST_04248,SAVINGS,1961-01-24,ACTIVE,N,,
ACC_005303,CUST_04249,SAVINGS,2022-01-11,ACTIVE,N,,
ACC_005304,CUST_04250,SAVINGS,2016-10-25,ACTIVE,N,,
ACC_005305,CUST_04251,SAVINGS,2012-12-21,ACTIVE,N,,
ACC_005306,CUST_04252,SAVINGS,1986-03-16,ACTIVE,N,,
ACC_005307,CUST_04252,SAVINGS,1959-02-09,INACTIVE,N,,1989-09-11
ACC_005308,CUST_04253,SAVINGS,2003-01-08,ACTIVE,N,,
ACC_005309,CUST_04254,SAVINGS,1976-04-17,INACTIVE,N,,1995-02-02
ACC_005310,CUST_04255,SAVINGS,1969-06-22,ACTIVE,N,,
ACC_005311,CUST_04256,SAVINGS,1999-07-06,ACTIVE,N,,
ACC_005312,CUST_04256,SAVINGS,1958-01-12,ACTIVE,N,,
ACC_005313,CUST_04256,SAVINGS,2014-06-24,ACTIVE,N,,
ACC_005314,CUST_04257,SAVINGS,1983-07-24,ACTIVE,N,,
ACC_005315,CUST_04258,CURRENT,1980-05-24,ACTIVE,N,,
ACC_005316,CUST_04259,SAVINGS,1950-06-01,ACTIVE,N,,
ACC_005317,CUST_04260,SAVINGS,1994-07-14,ACTIVE,N,,
ACC_005318,CUST_04261,SAVINGS,1998-06-23,ACTIVE,N,,
ACC_005319,CUST_04262,CURRENT,2015-09-04,ACTIVE,N,,
