transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_category,transaction_amount
TXN_00085280,ACC_000161,CUST_00130,2024-09-01,CREDIT,CHEQUE,3614782.99
TXN_00085281,ACC_009523,CUST_07633,2024-09-04,DEBIT,FX,3590676.36
TXN_00085282,ACC_001558,CUST_01236,2024-11-09,CREDIT,NEFT,4997375.59
TXN_00085283,ACC_008614,CUST_06895,2024-09-08,CREDIT,IMPS,1109807.96
TXN_00085284,ACC_000632,CUST_00510,2024-07-20,DEBIT,FX,3950630.99
TXN_00085285,ACC_006138,CUST_04917,2024-12-19,DEBIT,CHEQUE,2354743.92
TXN_00085286,ACC_007124,CUST_05692,2024-08-13,DEBIT,CHEQUE,1786334.17
TXN_00085287,ACC_007056,CUST_05637,2024-09-11,DEBIT,CHEQUE,35522.72
TXN_00085288,ACC_003358,CUST_02699,2024-07-23,DEBIT,FX,4559485.99
TXN_00085289,ACC_002133,CUST_01701,2024-12-23,DEBIT,NEFT,133524.62
TXN_00085290,ACC_001731,CUST_01375,2024-08-19,DEBIT,NEFT,4965641.57
TXN_00085291,ACC_000364,CUST_00293,2024-11-05,CREDIT,RTGS,192634.87
TXN_00085292,ACC_009552,CUST_07654,2024-12-02,CREDIT,UPI,901158.75
TXN_00085293,ACC_001107,CUST_00889,2024-10-09,CREDIT,FX,442360.72
TXN_00085294,ACC_001224,CUST_00982,2024-08-24,DEBIT,NEFT,4076649.2
TXN_00085295,ACC_002651,CUST_02118,2024-08-16,CREDIT,NEFT,286470.38
TXN_00085296,ACC_001868,CUST_01488,2024-10-04,CREDIT,CASH,25412.23
TXN_00085297,ACC_009420,CUST_07547,2024-11-12,CREDIT,NEFT,132330.73
TXN_00085298,ACC_001396,CUST_01115,2024-12-05,DEBIT,RTGS,28633.64
TXN_00085299,ACC_009552,CUST_07654,2024-10-13,CREDIT,INTERNATIONAL_WIRE,1681247.33
TXN_00085300,ACC_006247,CUST_05006,2024-11-26,CREDIT,IMPS,3930832.35
TXN_00085301,ACC_003370,CUST_02708,2024-11-02,CREDIT,IMPS,3948447.52
TXN_00085302,ACC_001753,CUST_01393,2024-08-11,DEBIT,CHEQUE,1952036.15
TXN_00085303,ACC_003657,CUST_02939,2024-09-22,CREDIT,RTGS,3010482.69
TXN_00085304,ACC_006067,CUST_04861,2024-11-20,DEBIT,INTERNATIONAL_WIRE,1599578.04
TXN_00085305,ACC_005418,CUST_04344,2024-09-20,DEBIT,NEFT,536471.37
TXN_00085306,ACC_005885,CUST_04718,2024-12-06,DEBIT,FX,2505634.18
TXN_00085307,ACC_005408,CUST_04337,2024-07-06,CREDIT,CASH,45356.62
TXN_00085308,ACC_005991,CUST_04803,2024-10-07,CREDIT,CHEQUE,604977.48
TXN_00085309,ACC_001687,CUST_01339,2024-11-30,DEBIT,IMPS,2784004.93
TXN_00085310,ACC_000863,CUST_00691,2024-11-30,CREDIT,CASH,34338.43
TXN_00085311,ACC_008236,CUST_06585,2024-11-23,DEBIT,IMPS,1504019.16
TXN_00085312,ACC_001657,CUST_01316,2024-10-31,DEBIT,RTGS,2841655.36
TXN_00085313,ACC_001952,CUST_01551,2024-10-27,CREDIT,CASH,8662.51
TXN_00085314,ACC_005743,CUST_04601,2024-08-30,DEBIT,INTERNATIONAL_WIRE,3204768.94
TXN_00085315,ACC_003702,CUST_02971,2024-11-11,CREDIT,NEFT,2544817.42
TXN_00085316,ACC_009766,CUST_07833,2024-11-11,DEBIT,IMPS,2937086.16
TXN_00085317,ACC_003229,CUST_02596,2024-09-24,DEBIT,CHEQUE,2129741.37
TXN_00085318,ACC_008038,CUST_06429,2024-12-11,CREDIT,UPI,2942985.81
TXN_00085319,ACC_004034,CUST_03229,2024-12-01,DEBIT,CHEQUE,203438.54
TXN_00085320,ACC_000466,CUST_00378,2024-11-02,DEBIT,IMPS,1201242.14
TXN_00085321,ACC_001442,CUST_01149,2024-07-12,DEBIT,FX,189498.53
TXN_00085322,ACC_003421,CUST_02752,2024-11-14,CREDIT,CHEQUE,4124484.12
TXN_00085323,ACC_005722,CUST_04587,2024-10-08,CREDIT,NEFT,641332.2
TXN_00085324,ACC_003810,CUST_03051,2024-09-04,DEBIT,INTERNATIONAL_WIRE,2189242.51
TXN_00085325,ACC_003065,CUST_02463,2024-08-09,DEBIT,RTGS,3064493.67
TXN_00085326,ACC_000626,CUST_00505,2024-07-05,DEBIT,FX,2607071.06
TXN_00085327,ACC_005622,CUST_04507,2024-07-09,DEBIT,FX,2543331.15
TXN_00085328,ACC_006982,CUST_05579,2024-08-02,CREDIT,CHEQUE,2307549.96
TXN_00085329,ACC_006628,CUST_05296,2024-10-22,CREDIT,FX,23672.28
TXN_00085330,ACC_004173,CUST_03339,2024-10-16,DEBIT,CHEQUE,2539249.07
TXN_00085331,ACC_003099,CUST_02490,2024-11-05,DEBIT,UPI,2059951.01
TXN_00085332,ACC_004367,CUST_03488,2024-11-13,DEBIT,NEFT,3030012.22
TXN_00085333,ACC_004272,CUST_03417,2024-08-03,CREDIT,RTGS,2022169.46
TXN_00085334,ACC_005554,CUST_04454,2024-10-07,DEBIT,NEFT,307650.82
TXN_00085335,ACC_003380,CUST_02717,2024-11-20,DEBIT,UPI,4359402.56
TXN_00085336,ACC_009381,CUST_07514,2024-12-16,DEBIT,CHEQUE,1548446.83
TXN_00085337,ACC_001095,CUST_00879,2024-12-16,DEBIT,NEFT,177565.67
TXN_00085338,ACC_007092,CUST_05665,2024-07-25,DEBIT,INTERNATIONAL_WIRE,1793178.72
TXN_00085339,ACC_008782,CUST_07033,2024-10-19,CREDIT,INTERNATIONAL_WIRE,3702943.26
TXN_00085340,ACC_003714,CUST_02978,2024-11-20,DEBIT,CHEQUE,1754222.52
TXN_00085341,ACC_000548,CUST_00445,2024-12-11,DEBIT,FX,2300204.95
TXN_00085342,ACC_009942,CUST_07968,2024-10-22,DEBIT,INTERNATIONAL_WIRE,360707.76
TXN_00085343,ACC_003415,CUST_02747,2024-08-15,DEBIT,INTERNATIONAL_WIRE,2012330.95
TXN_00085344,ACC_008713,CUST_06981,2024-12-04,CREDIT,UPI,4750149.28
TXN_00085345,ACC_003059,CUST_02458,2024-12-03,CREDIT,NEFT,2700426.87
TXN_00085346,ACC_000897,CUST_00719,2024-08-10,DEBIT,CASH,28690.76
TXN_00085347,ACC_000630,CUST_00508,2024-08-04,DEBIT,IMPS,4936618.7
TXN_00085348,ACC_000914,CUST_00733,2024-08-21,DEBIT,INTERNATIONAL_WIRE,3822576.6
TXN_00085349,ACC_002114,CUST_01684,2024-12-28,DEBIT,RTGS,3927602.8
TXN_00085350,ACC_001691,CUST_01342,2024-12-01,DEBIT,UPI,4130881.39
TXN_00085351,ACC_005999,CUST_04808,2024-08-26,CREDIT,UPI,4700954.51
TXN_00085352,ACC_000032,CUST_00027,2024-12-05,DEBIT,CASH,31563.52
TXN_00085353,ACC_008532,CUST_06825,2024-07-25,DEBIT,IMPS,3523887.02
TXN_00085354,ACC_000954,CUST_00767,2024-11-03,DEBIT,NEFT,404320.6
TXN_00085355,ACC_006053,CUST_04850,2024-08-08,CREDIT,UPI,4821866.49
TXN_00085356,ACC_000566,CUST_00456,2024-07-20,CREDIT,NEFT,1761455.62
TXN_00085357,ACC_000596,CUST_00480,2024-08-24,CREDIT,UPI,197206.48
TXN_00085358,ACC_004996,CUST_03992,2024-12-18,DEBIT,RTGS,4837209.48
TXN_00085359,ACC_009363,CUST_07497,2024-10-31,CREDIT,UPI,2984724.93
TXN_00085360,ACC_005745,CUST_04603,2024-12-12,CREDIT,RTGS,4895923.24
TXN_00085361,ACC_001441,CUST_01148,2024-12-13,DEBIT,IMPS,2055189.72
TXN_00085362,ACC_005260,CUST_04214,2024-09-15,DEBIT,IMPS,1552011.39
TXN_00085363,ACC_008243,CUST_06590,2024-11-22,CREDIT,NEFT,4778556.06
TXN_00085364,ACC_006467,CUST_05182,2024-10-30,DEBIT,INTERNATIONAL_WIRE,1711818.1
TXN_00085365,ACC_002641,CUST_02110,2024-09-14,DEBIT,CHEQUE,1202783.64
TXN_00085366,ACC_003725,CUST_02987,2024-07-06,DEBIT,CASH,32226.63
TXN_00085367,ACC_007080,CUST_05656,2024-07-26,DEBIT,NEFT,2726661.03
TXN_00085368,ACC_000219,CUST_00177,2024-10-19,CREDIT,RTGS,1454839.91
TXN_00085369,ACC_007267,CUST_05810,2024-08-18,CREDIT,INTERNATIONAL_WIRE,1677216.3
TXN_00085370,ACC_003498,CUST_02812,2024-09-19,CREDIT,FX,2456134.55
TXN_00085371,ACC_005254,CUST_04209,2024-08-25,CREDIT,CHEQUE,1909498.07
TXN_00085372,ACC_005746,CUST_04604,2024-07-07,DEBIT,RTGS,2867587.08
TXN_00085373,ACC_007822,CUST_06252,2024-12-19,CREDIT,FX,60598.7
TXN_00085374,ACC_000562,CUST_00452,2024-09-07,DEBIT,RTGS,2093100.83
TXN_00085375,ACC_001786,CUST_01419,2024-11-22,CREDIT,FX,2056648.02
TXN_00085376,ACC_006769,CUST_05409,2024-11-02,CREDIT,CASH,45955.71
TXN_00085377,ACC_005611,CUST_04499,2024-11-12,CREDIT,RTGS,2489736.08
TXN_00085378,ACC_002041,CUST_01622,2024-10-04,CREDIT,UPI,3011183.48
TXN_00085379,ACC_005760,CUST_04616,2024-09-19,DEBIT,CHEQUE,1650471.16
TXN_00085380,ACC_006074,CUST_04868,2024-12-04,DEBIT,INTERNATIONAL_WIRE,1383760.05
TXN_00085381,ACC_002098,CUST_01670,2024-07-06,CREDIT,IMPS,3419381.8
TXN_00085382,ACC_001974,CUST_01570,2024-07-02,DEBIT,UPI,163950.4
TXN_00085383,ACC_009492,CUST_07609,2024-07-02,DEBIT,UPI,308835.27
TXN_00085384,ACC_008970,CUST_07185,2024-08-18,CREDIT,FX,135909.08
TXN_00085385,ACC_005708,CUST_04575,2024-09-19,CREDIT,UPI,1644327.1
TXN_00085386,ACC_009737,CUST_07806,2024-12-03,DEBIT,FX,4511002.47
TXN_00085387,ACC_002938,CUST_02355,2024-07-08,CREDIT,NEFT,141027.3
TXN_00085388,ACC_002194,CUST_01747,2024-08-04,CREDIT,RTGS,4228303.53
TXN_00085389,ACC_003385,CUST_02722,2024-10-11,DEBIT,INTERNATIONAL_WIRE,4304878.95
TXN_00085390,ACC_005282,CUST_04233,2024-09-28,CREDIT,CHEQUE,4560299.2
TXN_00085391,ACC_006679,CUST_05337,2024-08-15,CREDIT,UPI,1966680.76
TXN_00085392,ACC_007482,CUST_05979,2024-11-19,DEBIT,UPI,487850.28
TXN_00085393,ACC_002119,CUST_01689,2024-11-18,DEBIT,RTGS,4512561.12
TXN_00085394,ACC_006497,CUST_05202,2024-09-27,CREDIT,CASH,32784.27
TXN_00085395,ACC_009121,CUST_07302,2024-07-26,CREDIT,FX,1987881.75
TXN_00085396,ACC_007277,CUST_05820,2024-10-22,DEBIT,CHEQUE,3879364.48
TXN_00085397,ACC_005359,CUST_04294,2024-08-19,CREDIT,FX,3921287.03
TXN_00085398,ACC_008100,CUST_06481,2024-08-20,CREDIT,FX,1077874.28
TXN_00085399,ACC_000179,CUST_00147,2024-09-05,DEBIT,CHEQUE,1175680.39
TXN_00085400,ACC_001158,CUST_00928,2024-09-05,DEBIT,UPI,472205.92
TXN_00085401,ACC_009783,CUST_07848,2024-08-07,CREDIT,FX,3196066.6
TXN_00085402,ACC_008422,CUST_06739,2024-10-05,CREDIT,FX,2181770.24
TXN_00085403,ACC_001932,CUST_01537,2024-07-16,CREDIT,NEFT,793733.33
TXN_00085404,ACC_002449,CUST_01955,2024-09-21,CREDIT,INTERNATIONAL_WIRE,372569.77
TXN_00085405,ACC_004766,CUST_03811,2024-09-06,CREDIT,CHEQUE,1003937.11
TXN_00085406,ACC_002372,CUST_01885,2024-10-14,CREDIT,UPI,200236.81
TXN_00085407,ACC_004097,CUST_03278,2024-12-03,CREDIT,CHEQUE,3302933.52
TXN_00085408,ACC_001008,CUST_00808,2024-10-30,DEBIT,IMPS,4040657.29
TXN_00085409,ACC_002703,CUST_02160,2024-07-01,DEBIT,CHEQUE,2957804.52
TXN_00085410,ACC_005978,CUST_04792,2024-09-03,DEBIT,UPI,3303409.7
TXN_00085411,ACC_003081,CUST_02474,2024-10-09,CREDIT,INTERNATIONAL_WIRE,4902419.77
TXN_00085412,ACC_000048,CUST_00041,2024-08-29,CREDIT,FX,1111383.84
TXN_00085413,ACC_000980,CUST_00786,2024-12-16,DEBIT,CASH,29905.29
TXN_00085414,ACC_005344,CUST_04282,2024-08-17,CREDIT,INTERNATIONAL_WIRE,3546267.18
TXN_00085415,ACC_007687,CUST_06141,2024-11-30,CREDIT,CHEQUE,1243707.47
TXN_00085416,ACC_001696,CUST_01346,2024-12-20,CREDIT,UPI,2966306.64
TXN_00085417,ACC_008403,CUST_06720,2024-09-19,DEBIT,UPI,2985823.79
TXN_00085418,ACC_007880,CUST_06300,2024-10-08,DEBIT,RTGS,2389664.19
TXN_00085419,ACC_007076,CUST_05655,2024-11-23,DEBIT,INTERNATIONAL_WIRE,1444784.95
TXN_00085420,ACC_001651,CUST_01311,2024-09-03,CREDIT,UPI,2726840.07
TXN_00085421,ACC_004310,CUST_03446,2024-10-21,DEBIT,CHEQUE,181702.45
TXN_00085422,ACC_002212,CUST_01761,2024-07-29,CREDIT,CHEQUE,4163056.78
TXN_00085423,ACC_006478,CUST_05189,2024-07-05,DEBIT,RTGS,2677151.59
TXN_00085424,ACC_000784,CUST_00628,2024-11-16,DEBIT,INTERNATIONAL_WIRE,645172.28
TXN_00085425,ACC_005855,CUST_04695,2024-12-15,CREDIT,RTGS,3965545.62
TXN_00085426,ACC_006562,CUST_05247,2024-07-30,DEBIT,RTGS,3958439.97
TXN_00085427,ACC_005753,CUST_04609,2024-07-01,CREDIT,UPI,1936666.58
TXN_00085428,ACC_002381,CUST_01893,2024-07-15,DEBIT,RTGS,4193132.6
TXN_00085429,ACC_004382,CUST_03502,2024-08-08,CREDIT,FX,4658945.39
TXN_00085430,ACC_007415,CUST_05927,2024-09-05,DEBIT,INTERNATIONAL_WIRE,3207154.99
TXN_00085431,ACC_001529,CUST_01216,2024-09-09,CREDIT,CHEQUE,1038226.21
TXN_00085432,ACC_000280,CUST_00225,2024-09-11,CREDIT,INTERNATIONAL_WIRE,824379.84
TXN_00085433,ACC_003429,CUST_02758,2024-11-06,DEBIT,NEFT,1702183.68
TXN_00085434,ACC_002117,CUST_01687,2024-12-24,CREDIT,FX,160022.17
TXN_00085435,ACC_000447,CUST_00363,2024-08-02,CREDIT,FX,344917.77
TXN_00085436,ACC_004061,CUST_03250,2024-12-09,CREDIT,RTGS,3612619.14
TXN_00085437,ACC_001410,CUST_01129,2024-09-11,DEBIT,NEFT,2607907.28
TXN_00085438,ACC_008744,CUST_07004,2024-12-02,DEBIT,NEFT,1869081.27
TXN_00085439,ACC_009301,CUST_07442,2024-10-28,CREDIT,NEFT,2653538.72
TXN_00085440,ACC_009457,CUST_07580,2024-11-28,CREDIT,CHEQUE,1174965.46
TXN_00085441,ACC_006712,CUST_05363,2024-09-24,CREDIT,UPI,1301971.02
TXN_00085442,ACC_006008,CUST_04817,2024-07-16,DEBIT,IMPS,3501581.41
TXN_00085443,ACC_008860,CUST_07097,2024-07-06,CREDIT,INTERNATIONAL_WIRE,496684.46
TXN_00085444,ACC_001083,CUST_00870,2024-07-28,DEBIT,INTERNATIONAL_WIRE,352312.82
TXN_00085445,ACC_008715,CUST_06982,2024-08-16,CREDIT,FX,4061997.96
TXN_00085446,ACC_009756,CUST_07824,2024-11-08,DEBIT,NEFT,2457962.3
TXN_00085447,ACC_007996,CUST_06396,2024-09-13,CREDIT,UPI,774359.62
TXN_00085448,ACC_005766,CUST_04621,2024-10-23,CREDIT,UPI,4357428.38
TXN_00085449,ACC_005635,CUST_04518,2024-12-29,DEBIT,INTERNATIONAL_WIRE,157089.64
TXN_00085450,ACC_008878,CUST_07110,2024-08-22,CREDIT,UPI,2691552.46
TXN_00085451,ACC_006862,CUST_05484,2024-10-15,DEBIT,IMPS,93801.8
TXN_00085452,ACC_004066,CUST_03255,2024-10-14,CREDIT,RTGS,1874607.7
TXN_00085453,ACC_007239,CUST_05786,2024-07-15,DEBIT,RTGS,2809725.71
TXN_00085454,ACC_001071,CUST_00861,2024-10-16,DEBIT,CHEQUE,2182027.07
TXN_00085455,ACC_003040,CUST_02441,2024-12-28,CREDIT,UPI,4714698.95
TXN_00085456,ACC_003129,CUST_02515,2024-10-28,CREDIT,INTERNATIONAL_WIRE,1153017.66
TXN_00085457,ACC_003276,CUST_02635,2024-09-04,DEBIT,NEFT,820085.5
TXN_00085458,ACC_007466,CUST_05969,2024-10-26,CREDIT,IMPS,3432022.13
TXN_00085459,ACC_004408,CUST_03524,2024-07-29,DEBIT,NEFT,912371.77
TXN_00085460,ACC_003683,CUST_02957,2024-11-19,CREDIT,FX,4501103.05
TXN_00085461,ACC_001141,CUST_00913,2024-09-07,CREDIT,UPI,432015.74
TXN_00085462,ACC_006168,CUST_04940,2024-11-20,CREDIT,INTERNATIONAL_WIRE,3590618.56
TXN_00085463,ACC_002075,CUST_01650,2024-12-20,DEBIT,IMPS,1615891.93
TXN_00085464,ACC_001674,CUST_01331,2024-10-19,CREDIT,INTERNATIONAL_WIRE,4311859.22
TXN_00085465,ACC_005804,CUST_04652,2024-09-06,CREDIT,CHEQUE,745126.76
TXN_00085466,ACC_007772,CUST_06213,2024-07-06,CREDIT,UPI,1419171.47
TXN_00085467,ACC_008773,CUST_07027,2024-09-01,CREDIT,FX,3848700.94
TXN_00085468,ACC_003111,CUST_02501,2024-10-25,DEBIT,IMPS,2395793.91
TXN_00085469,ACC_005376,CUST_04309,2024-08-26,CREDIT,RTGS,251257.94
TXN_00085470,ACC_006897,CUST_05513,2024-09-08,CREDIT,UPI,3579272.75
TXN_00085471,ACC_000541,CUST_00439,2024-11-22,DEBIT,INTERNATIONAL_WIRE,60442.6
TXN_00085472,ACC_008391,CUST_06709,2024-10-01,CREDIT,FX,4220454.25
TXN_00085473,ACC_006722,CUST_05371,2024-07-11,CREDIT,UPI,2340202.1
TXN_00085474,ACC_009504,CUST_07619,2024-11-14,CREDIT,NEFT,1618159.77
TXN_00085475,ACC_005760,CUST_04616,2024-09-17,CREDIT,INTERNATIONAL_WIRE,4513403.93
TXN_00085476,ACC_001639,CUST_01301,2024-09-09,DEBIT,CHEQUE,2254042.02
TXN_00085477,ACC_003770,CUST_03020,2024-10-06,CREDIT,IMPS,3666587.3
TXN_00085478,ACC_001416,CUST_01132,2024-08-10,DEBIT,NEFT,4642898.85
TXN_00085479,ACC_001245,CUST_01001,2024-09-10,DEBIT,UPI,225170.03
TXN_00085480,ACC_002574,CUST_02056,2024-07-31,DEBIT,IMPS,120893.37
TXN_00085481,ACC_001502,CUST_01196,2024-08-22,CREDIT,CHEQUE,1298356.57
TXN_00085482,ACC_005285,CUST_04235,2024-11-10,CREDIT,RTGS,3505435.32
TXN_00085483,ACC_001251,CUST_01006,2024-10-12,DEBIT,UPI,4916050.68
TXN_00085484,ACC_008249,CUST_06596,2024-12-07,DEBIT,RTGS,988791.07
TXN_00085485,ACC_002252,CUST_01795,2024-07-26,CREDIT,UPI,3282292.89
TXN_00085486,ACC_008209,CUST_06565,2024-08-16,CREDIT,CHEQUE,1739733.12
TXN_00085487,ACC_002033,CUST_01615,2024-12-20,CREDIT,CHEQUE,4661634.33
TXN_00085488,ACC_005338,CUST_04278,2024-08-16,DEBIT,NEFT,4361499.79
TXN_00085489,ACC_000446,CUST_00362,2024-08-27,DEBIT,RTGS,1108081.37
TXN_00085490,ACC_004447,CUST_03555,2024-12-12,DEBIT,CHEQUE,2074405.35
TXN_00085491,ACC_006665,CUST_05324,2024-11-18,DEBIT,UPI,2178912.07
TXN_00085492,ACC_002146,CUST_01711,2024-11-24,DEBIT,UPI,2975177.94
TXN_00085493,ACC_001396,CUST_01115,2024-10-10,CREDIT,NEFT,1766112.05
TXN_00085494,ACC_006192,CUST_04960,2024-09-19,DEBIT,UPI,30548.54
TXN_00085495,ACC_005413,CUST_04341,2024-07-08,DEBIT,INTERNATIONAL_WIRE,809939.4
TXN_00085496,ACC_005329,CUST_04270,2024-12-08,CREDIT,NEFT,446236.37
TXN_00085497,ACC_008604,CUST_06887,2024-07-18,CREDIT,RTGS,2331537.66
TXN_00085498,ACC_009182,CUST_07352,2024-12-17,DEBIT,UPI,650146.05
TXN_00085499,ACC_008249,CUST_06596,2024-09-16,CREDIT,UPI,2681451.68
TXN_00085500,ACC_007050,CUST_05631,2024-08-08,DEBIT,RTGS,1962996.15
TXN_00085501,ACC_004375,CUST_03496,2024-09-12,CREDIT,INTERNATIONAL_WIRE,2770678.98
TXN_00085502,ACC_003898,CUST_03118,2024-09-09,CREDIT,INTERNATIONAL_WIRE,4801573.61
TXN_00085503,ACC_009592,CUST_07688,2024-08-26,DEBIT,CHEQUE,4572027.88
TXN_00085504,ACC_006752,CUST_05395,2024-07-26,DEBIT,CHEQUE,2831419.02
TXN_00085505,ACC_000564,CUST_00454,2024-10-22,CREDIT,CHEQUE,3812212.2
TXN_00085506,ACC_006391,CUST_05119,2024-10-28,CREDIT,IMPS,4762420.98
TXN_00085507,ACC_003704,CUST_02971,2024-11-28,DEBIT,CHEQUE,3549588.73
TXN_00085508,ACC_006362,CUST_05098,2024-07-28,DEBIT,CHEQUE,561907.74
TXN_00085509,ACC_008764,CUST_07023,2024-10-24,CREDIT,UPI,295812.24
TXN_00085510,ACC_003485,CUST_02802,2024-09-08,CREDIT,NEFT,3822900.33
TXN_00085511,ACC_007095,CUST_05667,2024-11-09,CREDIT,CHEQUE,546578.67
TXN_00085512,ACC_009683,CUST_07762,2024-08-02,DEBIT,RTGS,4751225.11
TXN_00085513,ACC_004472,CUST_03577,2024-09-28,CREDIT,CASH,25729.87
TXN_00085514,ACC_001118,CUST_00897,2024-11-23,DEBIT,RTGS,4894344.46
TXN_00085515,ACC_005068,CUST_04050,2024-10-08,CREDIT,UPI,170607.84
TXN_00085516,ACC_007372,CUST_05890,2024-08-07,DEBIT,CASH,21146.22
TXN_00085517,ACC_005070,CUST_04052,2024-10-09,CREDIT,FX,4100020.49
TXN_00085518,ACC_008221,CUST_06575,2024-09-21,CREDIT,CHEQUE,3678893.97
TXN_00085519,ACC_004455,CUST_03562,2024-11-24,DEBIT,IMPS,4390119.56
TXN_00085520,ACC_001758,CUST_01396,2024-08-23,DEBIT,INTERNATIONAL_WIRE,317468.43
TXN_00085521,ACC_002544,CUST_02030,2024-07-21,CREDIT,INTERNATIONAL_WIRE,2600528.84
TXN_00085522,ACC_003433,CUST_02761,2024-12-31,DEBIT,UPI,3534215.97
TXN_00085523,ACC_003872,CUST_03098,2024-12-02,CREDIT,FX,3477457.51
TXN_00085524,ACC_001536,CUST_01220,2024-09-07,CREDIT,NEFT,3317168.72
TXN_00085525,ACC_003119,CUST_02507,2024-09-05,DEBIT,NEFT,3228554.74
TXN_00085526,ACC_008071,CUST_06456,2024-10-16,DEBIT,FX,1713585.22
TXN_00085527,ACC_006458,CUST_05175,2024-08-24,CREDIT,RTGS,4898082.59
TXN_00085528,ACC_001310,CUST_01048,2024-07-16,CREDIT,IMPS,1537486.57
TXN_00085529,ACC_009302,CUST_07443,2024-11-05,DEBIT,RTGS,1246206.12
TXN_00085530,ACC_003275,CUST_02634,2024-07-05,CREDIT,UPI,3149092.7
TXN_00085531,ACC_004567,CUST_03656,2024-07-07,DEBIT,NEFT,1915798.75
TXN_00085532,ACC_008316,CUST_06647,2024-12-05,CREDIT,INTERNATIONAL_WIRE,1071170.33
TXN_00085533,ACC_004120,CUST_03299,2024-10-28,DEBIT,FX,80757.21
TXN_00085534,ACC_003335,CUST_02681,2024-11-27,CREDIT,RTGS,2171816.48
TXN_00085535,ACC_001531,CUST_01217,2024-10-20,CREDIT,INTERNATIONAL_WIRE,3585680.0
TXN_00085536,ACC_008655,CUST_06928,2024-07-03,DEBIT,IMPS,3679415.42
TXN_00085537,ACC_004278,CUST_03422,2024-07-30,CREDIT,FX,1966659.61
TXN_00085538,ACC_007294,CUST_05833,2024-08-07,CREDIT,INTERNATIONAL_WIRE,3551999.06
TXN_00085539,ACC_001459,CUST_01161,2024-11-13,DEBIT,RTGS,4075713.65
TXN_00085540,ACC_005784,CUST_04637,2024-12-15,DEBIT,FX,1709130.01
TXN_00085541,ACC_006403,CUST_05129,2024-12-30,DEBIT,FX,3984151.61
TXN_00085542,ACC_004328,CUST_03460,2024-10-05,DEBIT,IMPS,435958.71
TXN_00085543,ACC_006160,CUST_04934,2024-07-06,DEBIT,FX,3144634.79
TXN_00085544,ACC_009276,CUST_07422,2024-07-09,DEBIT,RTGS,1534365.37
TXN_00085545,ACC_000166,CUST_00134,2024-09-25,DEBIT,RTGS,476356.83
TXN_00085546,ACC_004027,CUST_03223,2024-09-17,CREDIT,IMPS,524365.15
TXN_00085547,ACC_000521,CUST_00423,2024-08-28,CREDIT,NEFT,3214903.11
TXN_00085548,ACC_005119,CUST_04096,2024-11-01,DEBIT,FX,848453.73
TXN_00085549,ACC_007915,CUST_06326,2024-07-11,CREDIT,IMPS,2886867.91
TXN_00085550,ACC_001237,CUST_00994,2024-07-02,CREDIT,FX,2443306.49
TXN_00085551,ACC_000671,CUST_00540,2024-08-10,DEBIT,NEFT,3651227.36
TXN_00085552,ACC_000360,CUST_00290,2024-11-14,CREDIT,RTGS,4908458.82
TXN_00085553,ACC_003162,CUST_02542,2024-08-26,CREDIT,RTGS,3068434.14
TXN_00085554,ACC_004785,CUST_03829,2024-09-11,DEBIT,RTGS,4540613.19
TXN_00085555,ACC_001451,CUST_01154,2024-07-09,CREDIT,RTGS,4788185.63
TXN_00085556,ACC_003857,CUST_03089,2024-08-21,CREDIT,IMPS,787576.26
TXN_00085557,ACC_004722,CUST_03778,2024-12-27,DEBIT,NEFT,199749.1
TXN_00085558,ACC_006171,CUST_04941,2024-11-21,DEBIT,IMPS,3504044.95
TXN_00085559,ACC_007683,CUST_06138,2024-08-08,DEBIT,RTGS,1084815.3
TXN_00085560,ACC_000599,CUST_00483,2024-10-08,CREDIT,RTGS,3422746.74
TXN_00085561,ACC_005077,CUST_04057,2024-07-31,CREDIT,FX,576973.49
TXN_00085562,ACC_003324,CUST_02670,2024-08-25,CREDIT,UPI,4450734.48
TXN_00085563,ACC_008311,CUST_06643,2024-08-30,DEBIT,NEFT,1600248.78
TXN_00085564,ACC_009619,CUST_07711,2024-09-28,CREDIT,CHEQUE,2515358.09
TXN_00085565,ACC_009212,CUST_07378,2024-09-07,DEBIT,CHEQUE,163105.45
TXN_00085566,ACC_003144,CUST_02526,2024-11-03,CREDIT,CASH,1452.8
TXN_00085567,ACC_002267,CUST_01802,2024-12-18,CREDIT,INTERNATIONAL_WIRE,2296862.46
TXN_00085568,ACC_006282,CUST_05033,2024-09-27,DEBIT,IMPS,3645423.17
TXN_00085569,ACC_009196,CUST_07363,2024-12-19,CREDIT,IMPS,1710005.78
TXN_00085570,ACC_003043,CUST_02444,2024-08-30,DEBIT,NEFT,1028386.86
TXN_00085571,ACC_009238,CUST_07397,2024-10-28,DEBIT,INTERNATIONAL_WIRE,2099957.11
TXN_00085572,ACC_000548,CUST_00445,2024-07-27,CREDIT,CHEQUE,3971710.12
TXN_00085573,ACC_003105,CUST_02495,2024-08-01,DEBIT,CHEQUE,4674854.21
TXN_00085574,ACC_009504,CUST_07619,2024-08-04,CREDIT,UPI,4070085.01
TXN_00085575,ACC_001833,CUST_01459,2024-09-12,DEBIT,FX,104945.02
TXN_00085576,ACC_002599,CUST_02077,2024-08-29,DEBIT,RTGS,577300.43
TXN_00085577,ACC_006775,CUST_05413,2024-10-13,CREDIT,NEFT,2044770.24
