TRANSACTION_ID,ACCOUNT_ID,CUSTOMER_ID,CASE_ID,TXN_DATE,TXN_TYPE,TXN_AMOUNT,COUNTRY
TXN0004695,ACCT002498,CUST004097,CASE003194,2023-08-27,RTGS,88091.06,IN
TXN0004696,ACCT002498,CUST004097,CASE001308,2023-08-27,RTGS,80146.34,US
TXN0004697,ACCT002498,CUST004097,CASE004960,2023-08-27,RTGS,103979.06,HK
TXN0004698,ACCT002498,CUST004097,CASE001323,2023-08-27,RTGS,163434.84,IN
TXN0004699,ACCT002498,CUST004097,CASE004809,2023-08-27,RTGS,141423.53,GB
TXN0004700,ACCT002498,CUST004097,CASE004976,2023-08-27,RTGS,32821.63,HK
TXN0004701,ACCT004045,CUST003801,CASE002607,2023-10-06,RTGS,17282.15,US
TXN0004702,ACCT004045,CUST003801,CASE000613,2023-10-06,RTGS,140136.73,HK
TXN0004703,ACCT004045,CUST003801,CASE001747,2023-10-06,RTGS,35230.05,AE
TXN0004704,ACCT004045,CUST003801,CASE003604,2023-10-06,RTGS,69907.11,IN
TXN0004705,ACCT004045,CUST003801,CASE002870,2023-10-06,RTGS,39644.76,AE
TXN0004706,ACCT004045,CUST003801,CASE004087,2023-10-06,RTGS,27135.38,US
TXN0004707,ACCT000028,CUST003437,CASE000422,2024-02-17,RTGS,110708.9,SG
TXN0004708,ACCT000028,CUST003437,CASE003832,2024-02-17,RTGS,126156.06,HK
TXN0004709,ACCT000028,CUST003437,CASE004509,2024-02-17,RTGS,56606.31,HK
TXN0004710,ACCT000028,CUST003437,CASE003013,2024-02-17,RTGS,16901.48,AE
TXN0004711,ACCT000028,CUST003437,CASE000708,2024-02-17,RTGS,57643.64,HK
TXN0004712,ACCT000028,CUST003437,CASE000291,2024-02-17,RTGS,101201.04,GB
TXN0004713,ACCT005298,CUST002381,CASE001861,2023-06-28,RTGS,32939.74,IN
TXN0004714,ACCT005298,CUST002381,CASE001636,2023-06-28,RTGS,89303.67,AE
TXN0004715,ACCT005298,CUST002381,CASE003136,2023-06-28,RTGS,79268.49,US
TXN0004716,ACCT005298,CUST002381,CASE002226,2023-06-28,RTGS,113250.43,HK
TXN0004717,ACCT005298,CUST002381,CASE000551,2023-06-28,RTGS,85950.78,AE
TXN0004718,ACCT005298,CUST002381,CASE000574,2023-06-28,RTGS,44620.14,IN
TXN0004719,ACCT001499,CUST001430,CASE004122,2024-04-07,RTGS,164016.91,AE
TXN0004720,ACCT001499,CUST001430,CASE004419,2024-04-07,RTGS,72741.27,GB
TXN0004721,ACCT001499,CUST001430,CASE001294,2024-04-07,RTGS,78700.06,AE
TXN0004722,ACCT001499,CUST001430,CASE003542,2024-04-07,RTGS,45698.52,AE
TXN0004723,ACCT001499,CUST001430,CASE003015,2024-04-07,RTGS,61317.01,SG
TXN0004724,ACCT001499,CUST001430,CASE000145,2024-04-07,RTGS,47046.9,US
TXN0004725,ACCT000481,CUST001470,CASE004657,2023-06-10,RTGS,72114.78,IN
TXN0004726,ACCT000481,CUST001470,CASE000624,2023-06-10,RTGS,223419.62,SG
TXN0004727,ACCT000481,CUST001470,CASE002807,2023-06-10,RTGS,35124.05,AE
TXN0004728,ACCT000481,CUST001470,CASE003540,2023-06-10,RTGS,30383.2,HK
TXN0004729,ACCT000481,CUST001470,CASE001698,2023-06-10,RTGS,193393.86,HK
TXN0004730,ACCT000481,CUST001470,CASE003431,2023-06-10,RTGS,70557.81,GB
TXN0004731,ACCT005386,CUST005939,CASE002661,2023-03-06,RTGS,53548.24,AE
TXN0004732,ACCT005386,CUST005939,CASE004220,2023-03-06,RTGS,149301.75,GB
TXN0004733,ACCT005386,CUST005939,CASE001742,2023-03-06,RTGS,55626.37,AE
TXN0004734,ACCT005386,CUST005939,CASE001773,2023-03-06,RTGS,239279.53,SG
TXN0004735,ACCT005386,CUST005939,CASE002630,2023-03-06,RTGS,120154.95,GB
TXN0004736,ACCT005386,CUST005939,CASE004880,2023-03-06,RTGS,59696.88,HK
TXN0004737,ACCT003469,CUST002854,CASE004884,2024-07-07,RTGS,291900.08,HK
TXN0004738,ACCT003469,CUST002854,CASE003590,2024-07-07,RTGS,55623.05,HK
TXN0004739,ACCT003469,CUST002854,CASE004504,2024-07-07,RTGS,124871.33,AE
TXN0004740,ACCT003469,CUST002854,CASE002839,2024-07-07,RTGS,95736.74,AE
TXN0004741,ACCT003469,CUST002854,CASE004977,2024-07-07,RTGS,174700.21,HK
TXN0004742,ACCT003469,CUST002854,CASE003175,2024-07-07,RTGS,204165.99,SG
TXN0004743,ACCT007098,CUST001540,CASE001177,2023-08-13,RTGS,81551.04,AE
TXN0004744,ACCT007098,CUST001540,CASE002650,2023-08-13,RTGS,50905.75,SG
TXN0004745,ACCT007098,CUST001540,CASE001275,2023-08-13,RTGS,105426.07,SG
TXN0004746,ACCT007098,CUST001540,CASE003771,2023-08-13,RTGS,53271.28,US
TXN0004747,ACCT007098,CUST001540,CASE000069,2023-08-13,RTGS,267751.41,HK
TXN0004748,ACCT007098,CUST001540,CASE000120,2023-08-13,RTGS,86829.62,IN
TXN0004749,ACCT003225,CUST000801,CASE000172,2023-04-21,RTGS,64253.34,AE
TXN0004750,ACCT003225,CUST000801,CASE004679,2023-04-21,RTGS,89374.45,IN
TXN0004751,ACCT003225,CUST000801,CASE000838,2023-04-21,RTGS,35650.06,IN
TXN0004752,ACCT003225,CUST000801,CASE001028,2023-04-21,RTGS,44659.11,HK
TXN0004753,ACCT003225,CUST000801,CASE001647,2023-04-21,RTGS,164395.48,HK
TXN0004754,ACCT003225,CUST000801,CASE001370,2023-04-21,RTGS,53940.96,HK
TXN0004755,ACCT002504,CUST002729,CASE001536,2024-07-21,RTGS,42686.39,HK
TXN0004756,ACCT002504,CUST002729,CASE002567,2024-07-21,RTGS,110389.86,SG
TXN0004757,ACCT002504,CUST002729,CASE003175,2024-07-21,RTGS,162950.93,HK
TXN0004758,ACCT002504,CUST002729,CASE004176,2024-07-21,RTGS,123149.45,GB
TXN0004759,ACCT002504,CUST002729,CASE003552,2024-07-21,RTGS,145424.24,HK
TXN0004760,ACCT002504,CUST002729,CASE003194,2024-07-21,RTGS,50802.7,HK
TXN0004761,ACCT003047,CUST005919,CASE003346,2023-10-28,RTGS,34087.82,GB
TXN0004762,ACCT003047,CUST005919,CASE000040,2023-10-28,RTGS,196925.76,IN
TXN0004763,ACCT003047,CUST005919,CASE001689,2023-10-28,RTGS,65918.47,AE
TXN0004764,ACCT003047,CUST005919,CASE004000,2023-10-28,RTGS,68822.23,US
TXN0004765,ACCT003047,CUST005919,CASE000776,2023-10-28,RTGS,177495.12,HK
TXN0004766,ACCT003047,CUST005919,CASE001401,2023-10-28,RTGS,111694.18,GB
TXN0004767,ACCT006833,CUST003413,CASE000989,2024-06-01,RTGS,105168.02,US
TXN0004768,ACCT006833,CUST003413,CASE000578,2024-06-01,RTGS,293250.75,SG
TXN0004769,ACCT006833,CUST003413,CASE000771,2024-06-01,RTGS,54375.61,US
TXN0004770,ACCT006833,CUST003413,CASE000980,2024-06-01,RTGS,139592.95,SG
TXN0004771,ACCT006833,CUST003413,CASE002906,2024-06-01,RTGS,82783.98,HK
TXN0004772,ACCT006833,CUST003413,CASE003407,2024-06-01,RTGS,93989.4,GB
TXN0004773,ACCT003422,CUST005020,CASE004778,2024-02-28,RTGS,200158.13,SG
TXN0004774,ACCT003422,CUST005020,CASE003264,2024-02-28,RTGS,108497.6,IN
TXN0004775,ACCT003422,CUST005020,CASE004223,2024-02-28,RTGS,110498.76,AE
TXN0004776,ACCT003422,CUST005020,CASE004111,2024-02-28,RTGS,152251.09,HK
TXN0004777,ACCT003422,CUST005020,CASE003310,2024-02-28,RTGS,64267.56,IN
TXN0004778,ACCT003422,CUST005020,CASE000694,2024-02-28,RTGS,48351.67,IN
TXN0004779,ACCT006232,CUST001226,CASE003020,2023-10-25,RTGS,42740.25,US
TXN0004780,ACCT006232,CUST001226,CASE001557,2023-10-25,RTGS,24586.87,AE
TXN0004781,ACCT006232,CUST001226,CASE003702,2023-10-25,RTGS,274719.59,US
TXN0004782,ACCT006232,CUST001226,CASE004483,2023-10-25,RTGS,41268.59,US
TXN0004783,ACCT006232,CUST001226,CASE000355,2023-10-25,RTGS,70054.57,HK
TXN0004784,ACCT006232,CUST001226,CASE001567,2023-10-25,RTGS,67757.74,IN
TXN0004785,ACCT003647,CUST001720,CASE000584,2023-08-10,RTGS,96203.97,IN
TXN0004786,ACCT003647,CUST001720,CASE000404,2023-08-10,RTGS,130512.49,AE
TXN0004787,ACCT003647,CUST001720,CASE001742,2023-08-10,RTGS,134063.12,IN
TXN0004788,ACCT003647,CUST001720,CASE001920,2023-08-10,RTGS,56383.7,US
TXN0004789,ACCT003647,CUST001720,CASE004697,2023-08-10,RTGS,72367.23,SG
TXN0004790,ACCT003647,CUST001720,CASE001142,2023-08-10,RTGS,94781.53,US
TXN0004791,ACCT002525,CUST005806,CASE001249,2023-01-28,RTGS,68910.73,AE
TXN0004792,ACCT002525,CUST005806,CASE000375,2023-01-28,RTGS,209858.6,AE
TXN0004793,ACCT002525,CUST005806,CASE003045,2023-01-28,RTGS,107405.52,GB
TXN0004794,ACCT002525,CUST005806,CASE001824,2023-01-28,RTGS,124331.74,AE
TXN0004795,ACCT002525,CUST005806,CASE002944,2023-01-28,RTGS,119075.22,IN
TXN0004796,ACCT002525,CUST005806,CASE000983,2023-01-28,RTGS,161759.55,AE
TXN0004797,ACCT008145,CUST002376,CASE001996,2024-08-15,RTGS,89178.46,US
TXN0004798,ACCT008145,CUST002376,CASE004929,2024-08-15,RTGS,36742.26,AE
TXN0004799,ACCT008145,CUST002376,CASE004517,2024-08-15,RTGS,101680.89,HK
TXN0004800,ACCT008145,CUST002376,CASE003585,2024-08-15,RTGS,54120.47,US
TXN0004801,ACCT008145,CUST002376,CASE002015,2024-08-15,RTGS,58256.56,HK
TXN0004802,ACCT008145,CUST002376,CASE004517,2024-08-15,RTGS,113732.03,GB
TXN0004803,ACCT002988,CUST001099,CASE003344,2023-04-12,RTGS,168173.55,SG
TXN0004804,ACCT002988,CUST001099,CASE002496,2023-04-12,RTGS,81027.58,SG
TXN0004805,ACCT002988,CUST001099,CASE004170,2023-04-12,RTGS,96286.34,HK
TXN0004806,ACCT002988,CUST001099,CASE003765,2023-04-12,RTGS,222150.62,SG
TXN0004807,ACCT002988,CUST001099,CASE000194,2023-04-12,RTGS,92432.49,HK
TXN0004808,ACCT002988,CUST001099,CASE000191,2023-04-12,RTGS,381090.36,HK
TXN0004809,ACCT001059,CUST003540,CASE004637,2023-08-29,RTGS,112317.81,US
TXN0004810,ACCT001059,CUST003540,CASE004814,2023-08-29,RTGS,27814.82,US
TXN0004811,ACCT001059,CUST003540,CASE001157,2023-08-29,RTGS,125716.78,IN
TXN0004812,ACCT001059,CUST003540,CASE004835,2023-08-29,RTGS,100556.69,US
TXN0004813,ACCT001059,CUST003540,CASE000516,2023-08-29,RTGS,173448.08,AE
TXN0004814,ACCT001059,CUST003540,CASE000039,2023-08-29,RTGS,119813.39,US
TXN0004815,ACCT003894,CUST002148,CASE004793,2024-12-17,RTGS,73622.67,IN
TXN0004816,ACCT003894,CUST002148,CASE000690,2024-12-17,RTGS,38376.59,US
TXN0004817,ACCT003894,CUST002148,CASE000619,2024-12-17,RTGS,70570.53,GB
TXN0004818,ACCT003894,CUST002148,CASE004841,2024-12-17,RTGS,48024.65,HK
TXN0004819,ACCT003894,CUST002148,CASE001598,2024-12-17,RTGS,56470.17,IN
TXN0004820,ACCT003894,CUST002148,CASE000011,2024-12-17,RTGS,113883.24,HK
TXN0004821,ACCT004581,CUST003396,CASE000433,2024-03-19,RTGS,217885.42,SG
TXN0004822,ACCT004581,CUST003396,CASE001959,2024-03-19,RTGS,101375.31,AE
TXN0004823,ACCT004581,CUST003396,CASE000794,2024-03-19,RTGS,39036.49,US
TXN0004824,ACCT004581,CUST003396,CASE004673,2024-03-19,RTGS,104458.33,US
TXN0004825,ACCT004581,CUST003396,CASE001164,2024-03-19,RTGS,164022.81,GB
TXN0004826,ACCT004581,CUST003396,CASE002302,2024-03-19,RTGS,55487.45,GB
TXN0004827,ACCT001827,CUST002543,CASE000709,2024-09-10,RTGS,73819.01,GB
TXN0004828,ACCT001827,CUST002543,CASE004849,2024-09-10,RTGS,80708.15,AE
TXN0004829,ACCT001827,CUST002543,CASE001466,2024-09-10,RTGS,49953.25,SG
TXN0004830,ACCT001827,CUST002543,CASE004257,2024-09-10,RTGS,118036.62,GB
TXN0004831,ACCT001827,CUST002543,CASE002708,2024-09-10,RTGS,74400.13,IN
TXN0004832,ACCT001827,CUST002543,CASE001906,2024-09-10,RTGS,102898.81,AE
TXN0004833,ACCT008290,CUST003690,CASE004015,2023-03-22,RTGS,46971.04,IN
TXN0004834,ACCT008290,CUST003690,CASE003955,2023-03-22,RTGS,61531.65,GB
TXN0004835,ACCT008290,CUST003690,CASE000627,2023-03-22,RTGS,123403.0,IN
TXN0004836,ACCT008290,CUST003690,CASE003899,2023-03-22,RTGS,63964.4,HK
TXN0004837,ACCT008290,CUST003690,CASE001436,2023-03-22,RTGS,225474.02,HK
TXN0004838,ACCT008290,CUST003690,CASE004924,2023-03-22,RTGS,62943.97,SG
TXN0004839,ACCT005347,CUST002939,CASE004376,2023-04-10,RTGS,91545.62,AE
TXN0004840,ACCT005347,CUST002939,CASE002867,2023-04-10,RTGS,139991.42,IN
TXN0004841,ACCT005347,CUST002939,CASE001920,2023-04-10,RTGS,34158.35,SG
TXN0004842,ACCT005347,CUST002939,CASE004236,2023-04-10,RTGS,27814.05,IN
TXN0004843,ACCT005347,CUST002939,CASE003370,2023-04-10,RTGS,32028.72,SG
TXN0004844,ACCT005347,CUST002939,CASE003554,2023-04-10,RTGS,170643.59,HK
TXN0004845,ACCT008200,CUST001909,CASE000872,2023-08-02,RTGS,57449.81,AE
TXN0004846,ACCT008200,CUST001909,CASE000481,2023-08-02,RTGS,371276.18,IN
TXN0004847,ACCT008200,CUST001909,CASE001457,2023-08-02,RTGS,57024.33,US
TXN0004848,ACCT008200,CUST001909,CASE002773,2023-08-02,RTGS,89367.53,US
TXN0004849,ACCT008200,CUST001909,CASE000990,2023-08-02,RTGS,201803.13,IN
TXN0004850,ACCT008200,CUST001909,CASE004307,2023-08-02,RTGS,266582.13,IN
TXN0004851,ACCT001979,CUST003783,CASE000769,2024-10-04,RTGS,275594.0,SG
TXN0004852,ACCT001979,CUST003783,CASE000374,2024-10-04,RTGS,165181.75,AE
TXN0004853,ACCT001979,CUST003783,CASE003037,2024-10-04,RTGS,147889.32,AE
TXN0004854,ACCT001979,CUST003783,CASE004851,2024-10-04,RTGS,114153.36,HK
TXN0004855,ACCT001979,CUST003783,CASE001336,2024-10-04,RTGS,127618.24,US
TXN0004856,ACCT001979,CUST003783,CASE000798,2024-10-04,RTGS,57473.0,SG
TXN0004857,ACCT000789,CUST000886,CASE001152,2024-02-22,RTGS,48965.08,GB
TXN0004858,ACCT000789,CUST000886,CASE002758,2024-02-22,RTGS,79838.19,HK
TXN0004859,ACCT000789,CUST000886,CASE000669,2024-02-22,RTGS,72234.36,HK
TXN0004860,ACCT000789,CUST000886,CASE003134,2024-02-22,RTGS,60952.19,HK
TXN0004861,ACCT000789,CUST000886,CASE001171,2024-02-22,RTGS,121493.3,HK
TXN0004862,ACCT000789,CUST000886,CASE003253,2024-02-22,RTGS,141912.37,US
TXN0004863,ACCT002951,CUST000500,CASE004545,2023-12-26,RTGS,84358.09,US
TXN0004864,ACCT002951,CUST000500,CASE003839,2023-12-26,RTGS,194133.23,US
TXN0004865,ACCT002951,CUST000500,CASE000735,2023-12-26,RTGS,40326.68,US
TXN0004866,ACCT002951,CUST000500,CASE001629,2023-12-26,RTGS,71224.08,US
TXN0004867,ACCT002951,CUST000500,CASE002517,2023-12-26,RTGS,52035.87,HK
TXN0004868,ACCT002951,CUST000500,CASE000375,2023-12-26,RTGS,26104.42,SG
TXN0004869,ACCT000207,CUST005405,CASE003886,2024-05-18,RTGS,76128.16,AE
TXN0004870,ACCT000207,CUST005405,CASE004545,2024-05-18,RTGS,74364.46,IN
TXN0004871,ACCT000207,CUST005405,CASE004237,2024-05-18,RTGS,198362.56,AE
TXN0004872,ACCT000207,CUST005405,CASE001766,2024-05-18,RTGS,116805.91,IN
TXN0004873,ACCT000207,CUST005405,CASE002442,2024-05-18,RTGS,43272.38,US
TXN0004874,ACCT000207,CUST005405,CASE002549,2024-05-18,RTGS,243345.48,GB
TXN0004875,ACCT001514,CUST003449,CASE001918,2024-10-07,RTGS,166441.99,IN
TXN0004876,ACCT001514,CUST003449,CASE002422,2024-10-07,RTGS,113441.27,SG
TXN0004877,ACCT001514,CUST003449,CASE004646,2024-10-07,RTGS,69835.06,HK
TXN0004878,ACCT001514,CUST003449,CASE004823,2024-10-07,RTGS,44986.53,SG
TXN0004879,ACCT001514,CUST003449,CASE002685,2024-10-07,RTGS,63988.45,US
TXN0004880,ACCT001514,CUST003449,CASE001811,2024-10-07,RTGS,153741.99,SG
TXN0004881,ACCT000258,CUST005926,CASE000750,2024-08-13,RTGS,247838.77,US
TXN0004882,ACCT000258,CUST005926,CASE003439,2024-08-13,RTGS,201940.43,US
TXN0004883,ACCT000258,CUST005926,CASE002022,2024-08-13,RTGS,59663.29,SG
TXN0004884,ACCT000258,CUST005926,CASE000060,2024-08-13,RTGS,40864.27,IN
TXN0004885,ACCT000258,CUST005926,CASE000852,2024-08-13,RTGS,87056.59,US
TXN0004886,ACCT000258,CUST005926,CASE000732,2024-08-13,RTGS,27687.0,GB
TXN0004887,ACCT003246,CUST005569,CASE001757,2024-05-04,RTGS,97118.05,IN
TXN0004888,ACCT003246,CUST005569,CASE003187,2024-05-04,RTGS,73219.74,HK
TXN0004889,ACCT003246,CUST005569,CASE003906,2024-05-04,RTGS,60485.56,IN
TXN0004890,ACCT003246,CUST005569,CASE000871,2024-05-04,RTGS,30728.94,HK
TXN0004891,ACCT003246,CUST005569,CASE004558,2024-05-04,RTGS,108873.5,GB
TXN0004892,ACCT003246,CUST005569,CASE003390,2024-05-04,RTGS,58113.97,SG
TXN0004893,ACCT008823,CUST003418,CASE000254,2024-06-07,RTGS,39649.43,US
TXN0004894,ACCT008823,CUST003418,CASE004004,2024-06-07,RTGS,14277.28,AE
TXN0004895,ACCT008823,CUST003418,CASE002536,2024-06-07,RTGS,78690.13,US
TXN0004896,ACCT008823,CUST003418,CASE004194,2024-06-07,RTGS,231684.75,IN
TXN0004897,ACCT008823,CUST003418,CASE003189,2024-06-07,RTGS,216758.14,US
TXN0004898,ACCT008823,CUST003418,CASE004951,2024-06-07,RTGS,60810.89,AE
TXN0004899,ACCT004601,CUST003876,CASE000457,2023-07-17,RTGS,55740.08,SG
TXN0004900,ACCT004601,CUST003876,CASE003604,2023-07-17,RTGS,105984.32,AE
TXN0004901,ACCT004601,CUST003876,CASE004084,2023-07-17,RTGS,43947.48,HK
TXN0004902,ACCT004601,CUST003876,CASE000680,2023-07-17,RTGS,95880.42,AE
TXN0004903,ACCT004601,CUST003876,CASE001606,2023-07-17,RTGS,126681.34,GB
TXN0004904,ACCT004601,CUST003876,CASE001252,2023-07-17,RTGS,167032.19,IN
TXN0004905,ACCT001219,CUST000817,CASE002233,2023-11-14,RTGS,75334.2,US
TXN0004906,ACCT001219,CUST000817,CASE000898,2023-11-14,RTGS,70797.41,HK
TXN0004907,ACCT001219,CUST000817,CASE001587,2023-11-14,RTGS,47239.82,IN
TXN0004908,ACCT001219,CUST000817,CASE000513,2023-11-14,RTGS,48710.69,HK
TXN0004909,ACCT001219,CUST000817,CASE003198,2023-11-14,RTGS,69835.28,HK
TXN0004910,ACCT001219,CUST000817,CASE003080,2023-11-14,RTGS,99727.95,AE
TXN0004911,ACCT007175,CUST004407,CASE004470,2023-04-15,RTGS,138404.06,SG
TXN0004912,ACCT007175,CUST004407,CASE002833,2023-04-15,RTGS,49408.34,US
TXN0004913,ACCT007175,CUST004407,CASE000418,2023-04-15,RTGS,195906.94,SG
TXN0004914,ACCT007175,CUST004407,CASE000323,2023-04-15,RTGS,67989.45,SG
TXN0004915,ACCT007175,CUST004407,CASE000724,2023-04-15,RTGS,78980.92,AE
TXN0004916,ACCT007175,CUST004407,CASE002603,2023-04-15,RTGS,51095.66,HK
TXN0004917,ACCT005677,CUST002157,CASE000827,2023-10-26,RTGS,18680.54,GB
TXN0004918,ACCT005677,CUST002157,CASE002585,2023-10-26,RTGS,135972.66,HK
TXN0004919,ACCT005677,CUST002157,CASE003438,2023-10-26,RTGS,124478.5,HK
TXN0004920,ACCT005677,CUST002157,CASE002746,2023-10-26,RTGS,67574.46,HK
TXN0004921,ACCT005677,CUST002157,CASE000682,2023-10-26,RTGS,83281.05,IN
TXN0004922,ACCT005677,CUST002157,CASE000320,2023-10-26,RTGS,109026.41,HK
TXN0004923,ACCT001714,CUST000449,CASE002766,2024-02-10,RTGS,31327.59,GB
TXN0004924,ACCT001714,CUST000449,CASE004643,2024-02-10,RTGS,58241.32,AE
TXN0004925,ACCT001714,CUST000449,CASE004667,2024-02-10,RTGS,128841.82,HK
TXN0004926,ACCT001714,CUST000449,CASE004831,2024-02-10,RTGS,37692.19,AE
TXN0004927,ACCT001714,CUST000449,CASE001495,2024-02-10,RTGS,95407.9,SG
TXN0004928,ACCT001714,CUST000449,CASE001125,2024-02-10,RTGS,35448.38,SG
TXN0004929,ACCT006899,CUST002182,CASE000232,2023-03-02,RTGS,105835.35,GB
TXN0004930,ACCT006899,CUST002182,CASE001537,2023-03-02,RTGS,78307.37,SG
TXN0004931,ACCT006899,CUST002182,CASE002115,2023-03-02,RTGS,30354.58,US
TXN0004932,ACCT006899,CUST002182,CASE004225,2023-03-02,RTGS,160914.03,HK
TXN0004933,ACCT006899,CUST002182,CASE004129,2023-03-02,RTGS,51484.03,HK
TXN0004934,ACCT006899,CUST002182,CASE001567,2023-03-02,RTGS,49199.09,IN
TXN0004935,ACCT004144,CUST005826,CASE001320,2023-06-08,UPI,67686.90807560913,US
TXN0004936,ACCT004144,CUST005826,CASE001777,2023-06-08,IMPS,47009.307359772225,AE
TXN0004937,ACCT004144,CUST005826,CASE000028,2023-06-08,NEFT,54546.99802768722,IN
TXN0004938,ACCT004144,CUST005826,CASE004776,2023-06-08,CASH_DEPOSIT,30949.955098712544,US
TXN0004939,ACCT004144,CUST005826,CASE000079,2023-06-08,RTGS,169182.3,US
TXN0004940,ACCT004597,CUST005365,CASE003444,2023-01-06,UPI,32363.898191596585,SG
TXN0004941,ACCT004597,CUST005365,CASE004647,2023-01-06,IMPS,61685.27936017746,GB
TXN0004942,ACCT004597,CUST005365,CASE002491,2023-01-06,NEFT,25301.787663887608,IN
TXN0004943,ACCT004597,CUST005365,CASE000004,2023-01-06,CASH_DEPOSIT,41632.57760287388,AE
TXN0004944,ACCT004597,CUST005365,CASE003688,2023-01-06,RTGS,298812.92,US
TXN0004945,ACCT000611,CUST000379,CASE000462,2024-06-06,UPI,50534.63038984891,AE
TXN0004946,ACCT000611,CUST000379,CASE004618,2024-06-06,IMPS,56772.593335011356,IN
TXN0004947,ACCT000611,CUST000379,CASE003236,2024-06-06,NEFT,39545.52203152477,US
TXN0004948,ACCT000611,CUST000379,CASE004714,2024-06-06,CASH_DEPOSIT,58887.04649913281,IN
TXN0004949,ACCT000611,CUST000379,CASE001581,2024-06-06,RTGS,81543.96,US
TXN0004950,ACCT004370,CUST001153,CASE001091,2024-02-17,UPI,29384.29176076971,HK
TXN0004951,ACCT004370,CUST001153,CASE001589,2024-02-17,IMPS,23976.227124413388,HK
TXN0004952,ACCT004370,CUST001153,CASE003892,2024-02-17,NEFT,53588.44293904849,IN
TXN0004953,ACCT004370,CUST001153,CASE003750,2024-02-17,CASH_DEPOSIT,65858.82004699402,SG
TXN0004954,ACCT004370,CUST001153,CASE004897,2024-02-17,RTGS,155655.18,HK
TXN0004955,ACCT004902,CUST002821,CASE000814,2024-12-25,UPI,54446.83230844518,SG
TXN0004956,ACCT004902,CUST002821,CASE003786,2024-12-25,IMPS,55365.79554537503,US
TXN0004957,ACCT004902,CUST002821,CASE002170,2024-12-25,NEFT,56444.83092722652,IN
TXN0004958,ACCT004902,CUST002821,CASE001343,2024-12-25,CASH_DEPOSIT,32891.126918750786,HK
TXN0004959,ACCT004902,CUST002821,CASE000291,2024-12-25,RTGS,194013.01,SG
TXN0004960,ACCT008737,CUST001593,CASE002769,2024-09-16,UPI,36892.247249193315,IN
TXN0004961,ACCT008737,CUST001593,CASE002176,2024-09-16,IMPS,41497.83453458434,SG
TXN0004962,ACCT008737,CUST001593,CASE004397,2024-09-16,NEFT,24017.36331860463,US
TXN0004963,ACCT008737,CUST001593,CASE004848,2024-09-16,CASH_DEPOSIT,42095.194278879055,GB
TXN0004964,ACCT008737,CUST001593,CASE000205,2024-09-16,RTGS,227351.81,IN
TXN0004965,ACCT001850,CUST004957,CASE000510,2024-12-15,UPI,46277.91481513568,HK
TXN0004966,ACCT001850,CUST004957,CASE000662,2024-12-15,IMPS,61895.75229410062,SG
TXN0004967,ACCT001850,CUST004957,CASE001973,2024-12-15,NEFT,21097.56033913509,SG
TXN0004968,ACCT001850,CUST004957,CASE001736,2024-12-15,CASH_DEPOSIT,62923.15964015437,US
TXN0004969,ACCT001850,CUST004957,CASE004472,2024-12-15,RTGS,166750.76,GB
TXN0004970,ACCT001232,CUST005106,CASE003199,2024-12-27,UPI,20832.532827913376,AE
TXN0004971,ACCT001232,CUST005106,CASE003584,2024-12-27,IMPS,43737.78541868496,GB
TXN0004972,ACCT001232,CUST005106,CASE003605,2024-12-27,NEFT,59770.937844259344,AE
TXN0004973,ACCT001232,CUST005106,CASE001332,2024-12-27,CASH_DEPOSIT,40527.50574916539,HK
TXN0004974,ACCT001232,CUST005106,CASE001906,2024-12-27,RTGS,120351.74,IN
TXN0004975,ACCT000189,CUST002656,CASE002431,2023-07-07,UPI,35925.31903705297,SG
TXN0004976,ACCT000189,CUST002656,CASE002321,2023-07-07,IMPS,52765.13349265262,AE
TXN0004977,ACCT000189,CUST002656,CASE000345,2023-07-07,NEFT,61755.00611321651,US
TXN0004978,ACCT000189,CUST002656,CASE004926,2023-07-07,CASH_DEPOSIT,34795.76973554271,HK
TXN0004979,ACCT000189,CUST002656,CASE000834,2023-07-07,RTGS,91293.64,HK
TXN0004980,ACCT003084,CUST001379,CASE000025,2023-02-14,UPI,48313.75857143064,US
TXN0004981,ACCT003084,CUST001379,CASE004679,2023-02-14,IMPS,54754.13168608064,US
TXN0004982,ACCT003084,CUST001379,CASE002285,2023-02-14,NEFT,62259.288504218675,HK
TXN0004983,ACCT003084,CUST001379,CASE003813,2023-02-14,CASH_DEPOSIT,40968.58772193997,IN
TXN0004984,ACCT003084,CUST001379,CASE000968,2023-02-14,RTGS,157956.81,IN
TXN0004985,ACCT000650,CUST003626,CASE001336,2023-06-17,UPI,40198.39798252447,SG
TXN0004986,ACCT000650,CUST003626,CASE001090,2023-06-17,IMPS,54655.92354455422,IN
TXN0004987,ACCT000650,CUST003626,CASE004875,2023-06-17,NEFT,68964.93814718534,IN
TXN0004988,ACCT000650,CUST003626,CASE002839,2023-06-17,CASH_DEPOSIT,46333.655426592115,HK
TXN0004989,ACCT000650,CUST003626,CASE003061,2023-06-17,RTGS,78834.59,IN
TXN0004990,ACCT000898,CUST004535,CASE000604,2024-08-17,UPI,34890.8131845974,SG
TXN0004991,ACCT000898,CUST004535,CASE003132,2024-08-17,IMPS,62572.31348858389,GB
TXN0004992,ACCT000898,CUST004535,CASE003067,2024-08-17,NEFT,22063.152173575487,GB
TXN0004993,ACCT000898,CUST004535,CASE004071,2024-08-17,CASH_DEPOSIT,64798.90769585273,SG
