CUSTOMER_ID,AVG_TXN,STATE,CUSTOMER_TYPE,OCCUPATION,KYC_RISK
CUST002941,54869,WB,INDIVIDUAL,RETIRED,MEDIUM
CUST002942,27997,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST002943,46428,UP,CORPORATE,TRADER,LOW
CUST002944,33527,GJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST002945,16620,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST002946,38164,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST002947,56416,GJ,CORPORATE,STUDENT,MEDIUM
CUST002948,14873,UP,CORPORATE,SELF_EMPLOYED,LOW
CUST002949,16175,KA,INDIVIDUAL,RETIRED,LOW
CUST002950,3610,KA,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST002951,29297,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST002952,18055,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST002953,29757,UP,CORPORATE,EMPLOYEE,HIGH
CUST002954,48367,DL,CORPORATE,STUDENT,MEDIUM
CUST002955,56463,MH,CORPORATE,STUDENT,LOW
CUST002956,53849,UP,CORPORATE,TRADER,LOW
CUST002957,52046,MH,INDIVIDUAL,TRADER,HIGH
CUST002958,27261,TN,INDIVIDUAL,EMPLOYEE,LOW
CUST002959,18127,GJ,CORPORATE,SELF_EMPLOYED,LOW
CUST002960,4903,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST002961,11326,GJ,CORPORATE,EMPLOYEE,HIGH
CUST002962,56051,MH,INDIVIDUAL,STUDENT,HIGH
CUST002963,13685,KA,INDIVIDUAL,TRADER,LOW
CUST002964,27464,MH,CORPORATE,STUDENT,MEDIUM
CUST002965,46290,UP,INDIVIDUAL,STUDENT,HIGH
CUST002966,44684,UP,CORPORATE,TRADER,MEDIUM
CUST002967,9938,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST002968,26577,TN,CORPORATE,SELF_EMPLOYED,HIGH
CUST002969,33746,KA,CORPORATE,RETIRED,LOW
CUST002970,14788,KA,CORPORATE,RETIRED,LOW
CUST002971,55603,WB,CORPORATE,STUDENT,HIGH
CUST002972,21464,GJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST002973,19325,TN,CORPORATE,RETIRED,LOW
CUST002974,55063,KA,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST002975,8632,MH,INDIVIDUAL,RETIRED,MEDIUM
CUST002976,36653,MH,INDIVIDUAL,TRADER,HIGH
CUST002977,39228,RJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST002978,59037,MH,CORPORATE,TRADER,HIGH
CUST002979,5362,TN,INDIVIDUAL,TRADER,LOW
CUST002980,41519,GJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST002981,23862,DL,CORPORATE,EMPLOYEE,LOW
CUST002982,14501,KA,CORPORATE,STUDENT,HIGH
CUST002983,19680,TN,INDIVIDUAL,RETIRED,MEDIUM
CUST002984,14913,KA,INDIVIDUAL,TRADER,MEDIUM
CUST002985,12807,KA,INDIVIDUAL,STUDENT,LOW
CUST002986,27699,WB,CORPORATE,RETIRED,HIGH
CUST002987,28067,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST002988,38361,TN,INDIVIDUAL,TRADER,MEDIUM
CUST002989,22794,UP,INDIVIDUAL,TRADER,HIGH
CUST002990,58090,UP,CORPORATE,EMPLOYEE,MEDIUM
CUST002991,33449,MH,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST002992,43229,RJ,CORPORATE,EMPLOYEE,HIGH
CUST002993,53206,WB,INDIVIDUAL,STUDENT,MEDIUM
CUST002994,19867,KA,CORPORATE,STUDENT,HIGH
CUST002995,46118,TN,INDIVIDUAL,RETIRED,HIGH
CUST002996,23744,RJ,INDIVIDUAL,TRADER,LOW
CUST002997,32645,UP,CORPORATE,TRADER,LOW
CUST002998,13486,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST002999,8279,RJ,CORPORATE,RETIRED,LOW
CUST003000,12290,KA,INDIVIDUAL,TRADER,HIGH
CUST003001,50521,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST003002,10669,DL,CORPORATE,STUDENT,LOW
CUST003003,5755,KA,CORPORATE,TRADER,HIGH
CUST003004,48949,RJ,INDIVIDUAL,STUDENT,LOW
CUST003005,33361,KA,CORPORATE,SELF_EMPLOYED,HIGH
CUST003006,50364,GJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003007,27705,DL,CORPORATE,TRADER,HIGH
CUST003008,36709,MH,CORPORATE,EMPLOYEE,LOW
CUST003009,16419,DL,INDIVIDUAL,RETIRED,LOW
CUST003010,5857,GJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003011,56668,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003012,57318,KA,INDIVIDUAL,TRADER,HIGH
CUST003013,22403,DL,CORPORATE,RETIRED,LOW
CUST003014,59998,RJ,CORPORATE,RETIRED,MEDIUM
CUST003015,29310,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST003016,10191,WB,CORPORATE,RETIRED,HIGH
CUST003017,6833,RJ,CORPORATE,TRADER,LOW
CUST003018,57864,MH,INDIVIDUAL,STUDENT,LOW
CUST003019,40356,UP,CORPORATE,RETIRED,MEDIUM
CUST003020,19026,WB,CORPORATE,STUDENT,HIGH
CUST003021,29327,GJ,CORPORATE,TRADER,HIGH
CUST003022,10782,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003023,46155,KA,INDIVIDUAL,RETIRED,LOW
CUST003024,49849,RJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003025,15668,KA,INDIVIDUAL,TRADER,HIGH
CUST003026,7191,MH,CORPORATE,SELF_EMPLOYED,HIGH
CUST003027,19576,TN,INDIVIDUAL,TRADER,HIGH
CUST003028,34824,DL,INDIVIDUAL,STUDENT,HIGH
CUST003029,32262,KA,CORPORATE,RETIRED,HIGH
CUST003030,41932,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003031,48764,TN,INDIVIDUAL,RETIRED,LOW
CUST003032,6736,TN,CORPORATE,STUDENT,MEDIUM
CUST003033,4372,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST003034,25795,TN,INDIVIDUAL,RETIRED,MEDIUM
CUST003035,15674,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST003036,24087,MH,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003037,19008,TN,INDIVIDUAL,TRADER,HIGH
CUST003038,48161,KA,CORPORATE,RETIRED,LOW
CUST003039,46252,MH,INDIVIDUAL,STUDENT,MEDIUM
CUST003040,37995,RJ,INDIVIDUAL,STUDENT,MEDIUM
CUST003041,18995,TN,INDIVIDUAL,RETIRED,LOW
CUST003042,35872,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003043,29706,DL,CORPORATE,EMPLOYEE,HIGH
CUST003044,38542,RJ,INDIVIDUAL,STUDENT,MEDIUM
CUST003045,9865,TN,CORPORATE,RETIRED,MEDIUM
CUST003046,53919,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST003047,13161,KA,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003048,42896,KA,INDIVIDUAL,RETIRED,HIGH
CUST003049,50912,TN,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003050,51311,DL,CORPORATE,TRADER,HIGH
CUST003051,53086,MH,CORPORATE,STUDENT,MEDIUM
CUST003052,28273,DL,INDIVIDUAL,STUDENT,HIGH
CUST003053,50405,WB,INDIVIDUAL,EMPLOYEE,HIGH
CUST003054,38273,DL,CORPORATE,SELF_EMPLOYED,LOW
CUST003055,43708,KA,CORPORATE,RETIRED,MEDIUM
CUST003056,29853,DL,CORPORATE,RETIRED,HIGH
CUST003057,10252,WB,CORPORATE,RETIRED,HIGH
CUST003058,45156,TN,CORPORATE,TRADER,HIGH
CUST003059,35602,KA,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003060,28610,RJ,CORPORATE,STUDENT,HIGH
CUST003061,28196,KA,CORPORATE,RETIRED,LOW
CUST003062,12067,WB,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003063,43418,KA,CORPORATE,TRADER,LOW
CUST003064,42475,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST003065,51376,GJ,INDIVIDUAL,RETIRED,HIGH
CUST003066,4472,UP,CORPORATE,STUDENT,LOW
CUST003067,53124,RJ,CORPORATE,RETIRED,MEDIUM
CUST003068,7124,UP,CORPORATE,STUDENT,LOW
CUST003069,39859,MH,CORPORATE,TRADER,HIGH
CUST003070,47545,UP,CORPORATE,RETIRED,MEDIUM
CUST003071,47930,GJ,CORPORATE,TRADER,LOW
CUST003072,36361,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST003073,33280,TN,CORPORATE,STUDENT,HIGH
CUST003074,44282,WB,INDIVIDUAL,STUDENT,HIGH
CUST003075,41110,DL,CORPORATE,TRADER,HIGH
CUST003076,37976,MH,CORPORATE,TRADER,MEDIUM
CUST003077,3647,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST003078,14200,DL,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003079,12144,UP,INDIVIDUAL,STUDENT,MEDIUM
CUST003080,21997,MH,INDIVIDUAL,RETIRED,LOW
CUST003081,20731,GJ,CORPORATE,RETIRED,LOW
CUST003082,53474,TN,INDIVIDUAL,RETIRED,HIGH
CUST003083,40560,TN,INDIVIDUAL,TRADER,MEDIUM
CUST003084,22996,TN,CORPORATE,TRADER,HIGH
CUST003085,9945,WB,CORPORATE,SELF_EMPLOYED,LOW
CUST003086,12789,UP,CORPORATE,EMPLOYEE,LOW
CUST003087,3041,TN,INDIVIDUAL,TRADER,HIGH
CUST003088,28583,RJ,INDIVIDUAL,RETIRED,HIGH
CUST003089,26323,TN,INDIVIDUAL,TRADER,MEDIUM
CUST003090,22187,DL,CORPORATE,RETIRED,LOW
CUST003091,57097,UP,CORPORATE,STUDENT,MEDIUM
CUST003092,40321,MH,CORPORATE,EMPLOYEE,HIGH
CUST003093,10753,UP,INDIVIDUAL,STUDENT,HIGH
CUST003094,55667,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST003095,52159,TN,CORPORATE,TRADER,HIGH
CUST003096,11052,MH,INDIVIDUAL,TRADER,MEDIUM
CUST003097,22858,GJ,INDIVIDUAL,RETIRED,HIGH
CUST003098,5835,RJ,CORPORATE,TRADER,HIGH
CUST003099,25475,RJ,CORPORATE,TRADER,LOW
CUST003100,22718,MH,CORPORATE,SELF_EMPLOYED,LOW
CUST003101,10656,WB,CORPORATE,RETIRED,HIGH
CUST003102,31586,UP,INDIVIDUAL,TRADER,MEDIUM
CUST003103,53339,KA,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003104,42910,MH,CORPORATE,SELF_EMPLOYED,LOW
CUST003105,44628,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST003106,35696,GJ,CORPORATE,STUDENT,MEDIUM
CUST003107,38467,GJ,CORPORATE,TRADER,HIGH
CUST003108,17603,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST003109,58581,TN,INDIVIDUAL,TRADER,LOW
CUST003110,35053,DL,INDIVIDUAL,TRADER,MEDIUM
CUST003111,50753,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST003112,48974,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003113,11370,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST003114,54061,UP,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003115,33363,UP,INDIVIDUAL,STUDENT,MEDIUM
CUST003116,38131,TN,CORPORATE,RETIRED,MEDIUM
CUST003117,49685,WB,CORPORATE,SELF_EMPLOYED,LOW
CUST003118,41302,GJ,INDIVIDUAL,TRADER,LOW
CUST003119,49714,WB,INDIVIDUAL,STUDENT,LOW
CUST003120,35922,WB,CORPORATE,TRADER,HIGH
CUST003121,8507,UP,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003122,6422,MH,CORPORATE,TRADER,HIGH
CUST003123,9078,GJ,CORPORATE,STUDENT,MEDIUM
CUST003124,20645,UP,INDIVIDUAL,TRADER,HIGH
CUST003125,17078,WB,INDIVIDUAL,TRADER,MEDIUM
CUST003126,37663,GJ,INDIVIDUAL,STUDENT,LOW
CUST003127,26357,GJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003128,21965,TN,INDIVIDUAL,TRADER,LOW
CUST003129,35003,MH,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003130,37724,TN,CORPORATE,EMPLOYEE,LOW
CUST003131,48113,TN,INDIVIDUAL,RETIRED,HIGH
CUST003132,14941,RJ,INDIVIDUAL,RETIRED,MEDIUM
CUST003133,36163,KA,INDIVIDUAL,TRADER,LOW
CUST003134,34451,UP,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003135,57212,RJ,INDIVIDUAL,TRADER,HIGH
CUST003136,7102,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003137,48318,GJ,CORPORATE,TRADER,HIGH
CUST003138,16939,WB,INDIVIDUAL,STUDENT,HIGH
CUST003139,6276,DL,INDIVIDUAL,TRADER,MEDIUM
CUST003140,47928,UP,INDIVIDUAL,TRADER,MEDIUM
CUST003141,59974,RJ,CORPORATE,EMPLOYEE,HIGH
CUST003142,34404,UP,CORPORATE,SELF_EMPLOYED,HIGH
CUST003143,56023,RJ,INDIVIDUAL,TRADER,LOW
CUST003144,16756,RJ,INDIVIDUAL,RETIRED,HIGH
CUST003145,40721,GJ,CORPORATE,STUDENT,MEDIUM
CUST003146,25377,MH,INDIVIDUAL,EMPLOYEE,LOW
CUST003147,6160,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST003148,4111,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST003149,49155,DL,CORPORATE,RETIRED,MEDIUM
CUST003150,21840,KA,CORPORATE,STUDENT,MEDIUM
CUST003151,51242,GJ,CORPORATE,RETIRED,MEDIUM
CUST003152,31707,KA,CORPORATE,STUDENT,MEDIUM
CUST003153,44622,WB,INDIVIDUAL,RETIRED,HIGH
CUST003154,10285,MH,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003155,31908,UP,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003156,37656,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST003157,3942,WB,CORPORATE,TRADER,MEDIUM
CUST003158,56142,DL,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003159,35528,KA,CORPORATE,RETIRED,LOW
CUST003160,8439,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST003161,37613,WB,CORPORATE,RETIRED,LOW
CUST003162,53814,DL,INDIVIDUAL,RETIRED,MEDIUM
CUST003163,57676,DL,CORPORATE,TRADER,HIGH
CUST003164,3744,MH,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003165,33671,MH,CORPORATE,TRADER,LOW
CUST003166,39718,RJ,CORPORATE,RETIRED,LOW
CUST003167,17484,WB,INDIVIDUAL,TRADER,HIGH
CUST003168,36068,MH,CORPORATE,EMPLOYEE,HIGH
CUST003169,23867,TN,INDIVIDUAL,STUDENT,LOW
CUST003170,51898,DL,INDIVIDUAL,RETIRED,LOW
CUST003171,54594,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003172,11234,UP,CORPORATE,SELF_EMPLOYED,HIGH
CUST003173,59763,WB,CORPORATE,EMPLOYEE,LOW
CUST003174,50415,RJ,INDIVIDUAL,RETIRED,LOW
CUST003175,48225,WB,INDIVIDUAL,RETIRED,HIGH
CUST003176,11062,MH,CORPORATE,TRADER,LOW
CUST003177,11888,GJ,INDIVIDUAL,STUDENT,LOW
CUST003178,29244,DL,CORPORATE,RETIRED,MEDIUM
CUST003179,16476,RJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003180,8168,TN,CORPORATE,RETIRED,HIGH
CUST003181,42294,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003182,18859,MH,INDIVIDUAL,TRADER,HIGH
CUST003183,24086,RJ,INDIVIDUAL,TRADER,HIGH
CUST003184,22129,UP,INDIVIDUAL,EMPLOYEE,HIGH
CUST003185,24909,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST003186,34938,KA,CORPORATE,TRADER,LOW
CUST003187,9636,RJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003188,47488,MH,INDIVIDUAL,RETIRED,LOW
CUST003189,33902,UP,INDIVIDUAL,STUDENT,LOW
CUST003190,59050,KA,CORPORATE,STUDENT,MEDIUM
CUST003191,3307,WB,INDIVIDUAL,TRADER,LOW
CUST003192,37159,DL,CORPORATE,TRADER,MEDIUM
CUST003193,7501,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST003194,43858,UP,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003195,38088,GJ,CORPORATE,TRADER,LOW
CUST003196,27464,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003197,39714,MH,INDIVIDUAL,STUDENT,LOW
CUST003198,3542,GJ,INDIVIDUAL,STUDENT,MEDIUM
CUST003199,16666,RJ,INDIVIDUAL,RETIRED,LOW
CUST003200,20255,GJ,CORPORATE,STUDENT,LOW
CUST003201,37659,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST003202,40705,RJ,INDIVIDUAL,STUDENT,MEDIUM
CUST003203,29354,GJ,INDIVIDUAL,RETIRED,LOW
CUST003204,14346,GJ,CORPORATE,TRADER,MEDIUM
CUST003205,52440,WB,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003206,38234,UP,INDIVIDUAL,STUDENT,LOW
CUST003207,32721,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST003208,30840,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST003209,53833,MH,INDIVIDUAL,TRADER,LOW
CUST003210,41708,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST003211,33794,UP,CORPORATE,RETIRED,LOW
CUST003212,50991,TN,INDIVIDUAL,STUDENT,MEDIUM
CUST003213,52871,UP,CORPORATE,EMPLOYEE,MEDIUM
CUST003214,9179,TN,INDIVIDUAL,RETIRED,LOW
CUST003215,43808,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST003216,57126,RJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003217,11370,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST003218,54611,KA,INDIVIDUAL,TRADER,LOW
CUST003219,45939,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST003220,5283,WB,CORPORATE,STUDENT,LOW
CUST003221,3479,GJ,CORPORATE,EMPLOYEE,LOW
CUST003222,6709,UP,CORPORATE,EMPLOYEE,HIGH
CUST003223,17096,KA,CORPORATE,TRADER,LOW
CUST003224,58062,DL,INDIVIDUAL,RETIRED,MEDIUM
CUST003225,49831,GJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003226,52194,GJ,CORPORATE,EMPLOYEE,HIGH
CUST003227,50853,UP,INDIVIDUAL,STUDENT,MEDIUM
CUST003228,59724,RJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003229,27457,DL,CORPORATE,TRADER,LOW
CUST003230,15158,GJ,INDIVIDUAL,TRADER,HIGH
CUST003231,45315,TN,INDIVIDUAL,STUDENT,LOW
CUST003232,10070,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003233,28072,RJ,INDIVIDUAL,STUDENT,LOW
CUST003234,6293,UP,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003235,29172,UP,INDIVIDUAL,EMPLOYEE,LOW
CUST003236,54054,MH,INDIVIDUAL,RETIRED,MEDIUM
CUST003237,54080,TN,CORPORATE,STUDENT,HIGH
CUST003238,11882,DL,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003239,38632,MH,INDIVIDUAL,TRADER,MEDIUM
CUST003240,34181,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST003241,35435,TN,INDIVIDUAL,TRADER,HIGH
CUST003242,3807,MH,CORPORATE,SELF_EMPLOYED,HIGH
CUST003243,33243,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST003244,32587,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST003245,16382,RJ,INDIVIDUAL,RETIRED,MEDIUM
CUST003246,7952,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST003247,10861,MH,CORPORATE,TRADER,HIGH
CUST003248,53690,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST003249,10271,KA,INDIVIDUAL,STUDENT,LOW
CUST003250,32804,GJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003251,6525,KA,INDIVIDUAL,TRADER,MEDIUM
CUST003252,59153,KA,INDIVIDUAL,TRADER,LOW
CUST003253,9084,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003254,14867,TN,CORPORATE,EMPLOYEE,LOW
CUST003255,51009,MH,CORPORATE,TRADER,HIGH
CUST003256,56955,UP,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003257,43437,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003258,45044,WB,CORPORATE,EMPLOYEE,LOW
CUST003259,11555,UP,CORPORATE,EMPLOYEE,HIGH
CUST003260,33514,GJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003261,25606,WB,CORPORATE,EMPLOYEE,MEDIUM
CUST003262,5428,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST003263,46739,DL,CORPORATE,RETIRED,HIGH
CUST003264,58154,DL,INDIVIDUAL,STUDENT,HIGH
CUST003265,29516,GJ,CORPORATE,TRADER,MEDIUM
CUST003266,39438,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST003267,33383,RJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST003268,37440,GJ,CORPORATE,STUDENT,MEDIUM
CUST003269,4548,TN,CORPORATE,RETIRED,LOW
CUST003270,39998,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST003271,43613,KA,INDIVIDUAL,STUDENT,MEDIUM
CUST003272,5858,MH,CORPORATE,RETIRED,HIGH
CUST003273,50585,TN,CORPORATE,RETIRED,HIGH
CUST003274,43981,KA,INDIVIDUAL,TRADER,LOW
CUST003275,21258,GJ,CORPORATE,TRADER,MEDIUM
CUST003276,5560,KA,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003277,37588,RJ,CORPORATE,TRADER,MEDIUM
CUST003278,15287,KA,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003279,13911,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST003280,26545,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003281,3129,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST003282,37012,RJ,INDIVIDUAL,TRADER,HIGH
CUST003283,49813,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST003284,10289,MH,INDIVIDUAL,RETIRED,HIGH
CUST003285,40469,DL,INDIVIDUAL,TRADER,LOW
CUST003286,29620,MH,INDIVIDUAL,RETIRED,LOW
CUST003287,28197,KA,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003288,35405,TN,CORPORATE,RETIRED,HIGH
CUST003289,37860,UP,INDIVIDUAL,STUDENT,LOW
CUST003290,38505,WB,CORPORATE,RETIRED,LOW
CUST003291,59005,RJ,CORPORATE,TRADER,MEDIUM
CUST003292,19052,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST003293,56473,GJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003294,10781,DL,INDIVIDUAL,STUDENT,LOW
CUST003295,9299,DL,CORPORATE,EMPLOYEE,HIGH
CUST003296,42592,WB,CORPORATE,TRADER,HIGH
CUST003297,12274,GJ,INDIVIDUAL,EMPLOYEE,LOW
CUST003298,44675,GJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003299,16333,WB,INDIVIDUAL,TRADER,MEDIUM
CUST003300,29942,MH,CORPORATE,TRADER,MEDIUM
CUST003301,40667,GJ,CORPORATE,RETIRED,HIGH
CUST003302,20913,RJ,CORPORATE,STUDENT,LOW
CUST003303,49931,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST003304,12040,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003305,53462,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003306,17581,UP,CORPORATE,EMPLOYEE,LOW
CUST003307,28629,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST003308,35820,DL,CORPORATE,TRADER,HIGH
CUST003309,24283,KA,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003310,44757,TN,CORPORATE,TRADER,LOW
CUST003311,17566,WB,CORPORATE,EMPLOYEE,LOW
CUST003312,22310,DL,INDIVIDUAL,RETIRED,LOW
CUST003313,53566,KA,CORPORATE,EMPLOYEE,HIGH
CUST003314,10614,RJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST003315,24454,WB,INDIVIDUAL,TRADER,HIGH
CUST003316,59772,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST003317,33451,KA,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST003318,30949,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST003319,11374,TN,INDIVIDUAL,STUDENT,LOW
CUST003320,4941,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003321,40211,RJ,INDIVIDUAL,TRADER,LOW
CUST003322,11198,MH,CORPORATE,RETIRED,HIGH
CUST003323,27527,MH,CORPORATE,STUDENT,MEDIUM
CUST003324,52245,WB,INDIVIDUAL,TRADER,MEDIUM
CUST003325,28023,MH,CORPORATE,SELF_EMPLOYED,LOW
CUST003326,31823,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST003327,57081,MH,INDIVIDUAL,RETIRED,LOW
CUST003328,24816,TN,INDIVIDUAL,TRADER,MEDIUM
CUST003329,50132,TN,CORPORATE,STUDENT,LOW
CUST003330,20004,TN,CORPORATE,RETIRED,MEDIUM
CUST003331,8444,UP,CORPORATE,RETIRED,LOW
CUST003332,13694,WB,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003333,46789,KA,CORPORATE,STUDENT,LOW
CUST003334,36383,RJ,CORPORATE,STUDENT,MEDIUM
CUST003335,48795,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST003336,8019,UP,CORPORATE,RETIRED,MEDIUM
CUST003337,36465,GJ,CORPORATE,STUDENT,MEDIUM
CUST003338,57386,DL,INDIVIDUAL,RETIRED,LOW
CUST003339,44884,TN,CORPORATE,EMPLOYEE,LOW
CUST003340,30052,DL,CORPORATE,RETIRED,HIGH
CUST003341,34678,GJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST003342,23526,GJ,INDIVIDUAL,TRADER,LOW
CUST003343,23135,RJ,CORPORATE,RETIRED,LOW
CUST003344,10239,KA,INDIVIDUAL,TRADER,HIGH
CUST003345,31365,GJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST003346,19828,KA,INDIVIDUAL,STUDENT,HIGH
CUST003347,48282,GJ,CORPORATE,EMPLOYEE,LOW
CUST003348,9624,UP,INDIVIDUAL,RETIRED,HIGH
CUST003349,8263,KA,CORPORATE,SELF_EMPLOYED,LOW
CUST003350,59175,RJ,INDIVIDUAL,TRADER,LOW
CUST003351,25109,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST003352,36870,GJ,CORPORATE,RETIRED,LOW
CUST003353,29552,RJ,CORPORATE,EMPLOYEE,MEDIUM
