ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,merchant_transaction_count_24h,merchant_transaction_count_7d,merchant_transaction_amount_24h,merchant_transaction_amount_7d,merchant_avg_transaction_amount,merchant_round_amount_ratio,merchant_high_value_transaction_ratio,merchant_unique_customer_count_7d,merchant_new_customer_ratio,merchant_repeat_customer_ratio,merchant_refund_transaction_count,merchant_refund_ratio,merchant_chargeback_ratio,merchant_transaction_velocity_score,merchant_transaction_entropy_score,merchant_night_transaction_ratio,merchant_cross_border_transaction_ratio,merchant_terminal_switch_count,merchant_terminal_geo_variance,merchant_gateway_transaction_ratio,merchant_gateway_refund_ratio,merchant_gateway_chargeback_ratio,merchant_gateway_customer_entropy,merchant_settlement_amount_24h,merchant_settlement_velocity_score,device_session_duration_seconds,device_failed_login_count_24h,device_failed_login_count_7d,device_login_velocity_score,device_new_device_flag,device_device_change_count_30d,device_ip_change_count_7d,device_geo_variance_score,device_cross_country_login_flag,device_impossible_travel_flag,device_scripted_interaction_score,device_touch_pattern_entropy,device_typing_speed_score,device_session_entropy_score,customer_device_count,customer_ip_count,customer_login_count_7d,customer_login_count_30d,customer_login_geo_variance,sim_age_days,sim_swap_count_30d,foreign_sim_usage_flag,customer_phone_reuse_count,customer_email_reuse_count,customer_device_link_count,customer_identity_risk_score,customer_shared_mobile_count,customer_shared_email_count,total_fin_in_last_24h,total_fin_in_last_7d,total_fin_in_last_30d,fin_in_txn_count_24h,unique_senders_24h,avg_fin_in_amount,max_fin_in_amount,total_fin_out_last_24h,total_fin_out_last_7d,total_fin_out_last_30d,fin_out_txn_count_24h,unique_receivers_24h,avg_fin_out_amount,fin_in_fin_out_ratio,counterparty_is_new_beneficiary,inbound_outbound_time_gap,fin_out_immediate_after_in,fin_in_round_amount_ratio,fin_in_small_value_burst,fin_out_wallet_transfer_ratio,counterparty_shared_mobile_flag,counterparty_shared_device_flag,cross_border_transaction_count,cross_border_fin_in_ratio,cross_border_fin_out_ratio,high_risk_country_transfer_ratio,graph_node_degree,graph_in_degree,graph_out_degree,graph_degree_centrality,graph_betweenness_centrality,graph_closeness_centrality,graph_eigenvector_centrality,graph_pagerank_score,graph_clustering_coefficient,graph_triangle_count,graph_kcore_score,graph_community_size,graph_cross_border_edge_ratio,graph_money_flow_depth,graph_transaction_path_length,graph_cycle_detection_flag,graph_layering_pattern_score,graph_structuring_pattern_score,graph_ring_network_score,graph_account_device_link_count,graph_multi_identity_cluster_size,graph_channel_diversity_score,graph_channel_transition_score,graph_channel_behavior_entropy,network_neighbor_mule_ratio,network_two_hop_mule_exposure,network_three_hop_mule_exposure,network_suspicious_cluster_score,network_propagation_risk_score,network_behavior_anomaly_score,network_transaction_entropy,network_money_flow_concentration,network_cluster_risk_score,network_high_risk_neighbor_count,cross_channel_login_count_24h,cross_channel_device_usage_count,cross_channel_geo_variance,cross_channel_behavior_entropy,cross_channel_counterparty_overlap,cross_channel_session_overlap_flag,cross_channel_transaction_count_24h,cross_channel_transaction_amount_24h,cross_channel_channel_diversity,cross_channel_pass_through_ratio,cross_channel_velocity_score,mule_ring_shared_beneficiary_ratio,mule_ring_shared_sender_ratio,mule_ring_shared_device_count,mule_ring_shared_ip_count,mule_cartel_device_network_size,mule_cartel_layer_depth,mule_network_risk_score,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00008947,CUST0003364,NRO,INR,ACTIVE,5805.74,5082.32,4673.03,1014,1013.0,2201.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6109391588907349,0.0,0.0,6.0,0.0,1.0,4.0,-0.1638873139879005,-1.4428232973175177e-12,0.0512820512820512,0.0,969683.0,0.0,0.2307692307692307,1.0,0.04,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2509585400178876,-1.4428232973175177e-12,0.19,2.321928094880149,1.0,5.0,0.0,0.0,4.0,1013.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,63463.8,163682.41999999998,0.0,0.0,45781.96173913043,100000.0,0.0,0.0,100000.0,0.0,0.0,42966.87870967743,0.0,True,-16228.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,54.0,1.0,1.0,0.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,36.0,0.0,33.0,33.0,1.0,-0.128594061321125,4.042033079622891,-0.128594061321125,0.0,35.0,8.0,8.0,2.552688460722452,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9428571428571428,35.0,0.0,0.0,1.0,16.0,2.2906729224943603,33.0,1.0,0.0,0.0,6.0,0.3365838974228464,0.0,0,0,0.0,5.0,0.0,1.0,0.0,0,,,,,,,
ACC00008948,CUST0001033,SAVINGS,INR,ACTIVE,14570.95,12392.26,10540.98,828,827.0,803.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,759.8103,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.1282051282051282,0.0,681832.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5219350233263921,-1.4428232973175177e-12,0.2166666666666666,1.584962500716828,1.0,3.0,0.0,0.0,3.0,827.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,52464.50863636364,100000.0,0.0,0.0,75981.03,0.0,0.0,38052.529444444444,0.0,False,-67343.0,0.0,0.0,0.0,0.6724137931034483,1.0,0.0,58.0,1.0,1.0,0.0,42.0,42.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,43.0,0.0,40.0,40.0,1.0,-0.023507797268559,4.438656760709984,-0.023507797268559,0.0,42.0,8.0,8.0,2.5293488079278896,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9523809523809524,42.0,0.0,0.0,1.0,17.0,2.5242925287776674,40.0,1.0,0.0,0.0,7.0,0.282160915910864,0.0,0,0,0.0,3.0,0.0,1.0,0.0,0,,,,,,,
ACC00008949,CUST0001278,SAVINGS,INR,ACTIVE,11363.56,9933.54,10509.55,2475,2474.0,336.0,65.84,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-1.0,0.0,0.0,1.0,-0.1638873139879005,0.0,0.03125,0.0,3059133.0,0.0,0.375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2509585400178876,-1.4428232973175177e-12,0.18,2.321928094880149,1.0,5.0,0.0,0.0,5.0,2474.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100000.0,0.0,0.0,49577.64882352941,100000.0,100.0,100100.0,400100.0,0.0,0.0,44757.59857142856,0.0,False,77110.0,0.0,1.0,0.0,0.8421052631578947,1.0,0.0,38.0,1.0,1.0,0.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,24.0,0.0,21.0,21.0,1.0,-0.3087419425540952,3.079245393042309,-0.3087419425540952,0.0,23.0,7.0,7.0,2.280787654939353,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9130434782608696,23.0,0.0,1.0,1.0,18.0,1.9661540787598928,21.0,0.0,1.0,100.0,5.0,0.4214965859096073,0.0,0,0,0.0,5.0,0.0,1.0,0.0,0,,,,,,,
ACC00008950,CUST0000527,WALLET,INR,ACTIVE,23471.15,19224.7,18251.44,1549,1548.0,1098.0,24.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0437986389814127,0.0,0.0,4.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.03125,0.0,1711494.0,0.0,0.28125,1.0,0.0666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.294828586670672,-1.4428232973175177e-12,0.23,-1.4428232973175177e-12,1.0,1.0,0.0,0.0,1.0,1548.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,15517.34,80765.98,0.0,0.0,40305.32772727272,100000.0,0.0,0.0,3537.44,0.0,0.0,50651.022222222215,0.0,True,9785.0,0.0,0.0,0.0,0.6530612244897959,1.0,0.0,49.0,1.0,1.0,0.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,28.0,0.0,25.0,25.0,1.0,-0.2486926488097718,3.717850465100464,-0.2486926488097718,0.0,27.0,8.0,8.0,2.652261578701298,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.925925925925926,27.0,0.0,0.0,1.0,17.0,2.37587189869708,25.0,1.0,0.0,0.0,6.0,0.2795785791655174,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0,,,,,,,
ACC00008951,CUST0003389,SALARY,INR,ACTIVE,108721.19,95851.37,81541.11,3173,3172.0,147.0,54.59,1.0,1.0,0.0,0.0,0.0,0.0,1.826654353102728,0.0,0.0,3.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0277777777777777,0.0,4070790.0,0.0,0.2777777777777778,1.0,0.0555555555555555,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.5,0.0,0.0,3.511027530688259,0.0,1.0,2.0,4.0,0.0,0.0,-0.1354882416542522,-1.4428232973175177e-12,0.175,1.9999999999942293,1.0,4.0,2.0,2.0,4.0,3172.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1377.55,4136.36,0.0,0.0,47181.72875,100000.0,0.0,0.0,7555.7,0.0,0.0,39199.19866666666,0.0,True,-39667.0,0.0,0.0,1.0,0.782608695652174,0.0,0.0,46.0,1.0,1.0,0.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,27.0,0.0,24.0,24.0,1.0,-0.2637049722458527,4.2539150844771685,-0.2637049722458527,0.0,26.0,9.0,9.0,2.7633424882588664,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9230769230769232,26.0,0.0,0.0,1.0,17.0,2.2952777669762847,24.0,0.0,0.0,0.0,7.0,0.5148422461629252,0.0,0,0,0.0,4.0,0.0,1.0,0.0,0,,,,,,,
ACC00008952,CUST0001958,NRO,GBP,ACTIVE,18422.73,16688.71,16554.34,856,855.0,1996.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,2.114678300046523,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,795860.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5219350233263921,-1.4428232973175177e-12,0.13,1.584962500716828,1.0,3.0,0.0,0.0,3.0,855.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,4900.84,0.0,0.0,35952.513846153844,100000.0,0.0,0.0,10363.7,0.0,0.0,43807.0219047619,0.0,False,78164.0,0.0,0.0,0.0,0.5882352941176471,1.0,0.0,34.0,1.0,1.0,0.0,22.0,22.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,23.0,0.0,20.0,20.0,1.0,-0.3237542659901761,3.93172068795511,-0.3237542659901761,0.0,22.0,7.0,7.0,2.458703780854312,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9090909090909092,22.0,0.0,0.0,1.0,17.0,2.182264288333115,20.0,0.0,0.0,0.0,6.0,0.3479099646750268,0.0,0,0,0.0,3.0,0.0,1.0,0.0,0,,,,,,,
ACC00008953,CUST0003752,SAVINGS,INR,ACTIVE,19815.39,20572.64,16623.82,1025,1024.0,903.0,31.93,0.0,0.0,0.0,0.0,0.0,0.0,4.6015308709397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,957502.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2392875588944005,-1.4428232973175177e-12,0.0,0.0,10.0,9.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,1615.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5219350233263921,-1.4428232973175177e-12,0.2066666666666666,1.584962500716828,1.0,3.0,0.0,0.0,3.0,1024.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,21753.63,0.0,0.0,32997.870769230765,100000.0,0.0,100.0,100100.0,0.0,0.0,29078.60454545455,0.0,False,-5084.0,0.0,0.0,1.0,0.6521739130434783,0.0,0.0,46.0,1.0,1.0,0.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,28.0,0.0,25.0,25.0,1.0,-0.2486926488097718,4.680813428051884,-0.2486926488097718,0.0,27.0,8.0,8.0,2.41144199274882,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.925925925925926,27.0,0.0,0.0,1.0,17.0,2.434647904913208,25.0,1.0,0.0,0.0,7.0,0.3007993129488879,0.0,0,0,0.0,3.0,0.0,1.0,0.0,0,,,,,,,
ACC00008954,CUST0000995,SAVINGS,INR,ACTIVE,185938.97,194356.23,158889.35,2710,2709.0,139.0,42.81,1.0,2.0,0.0,1.0,0.0,0.0,0.1952295365093278,0.0,0.0,0.0,0.0,0.0,2.0,-0.1638873139879005,0.0,0.0555555555555555,0.0,3380719.0,0.0,0.3055555555555556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.215,0.9999999999971146,1.0,2.0,0.0,0.0,2.0,2709.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,100000.0,100000.0,189286.01,1.0,0.0,51750.85421052631,100000.0,0.0,0.0,36954.22,0.0,0.0,36699.86666666667,0.0,False,11809.0,0.0,1.0,0.0,0.7346938775510204,1.0,0.0,49.0,1.0,1.0,0.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,31.0,0.0,28.0,28.0,1.0,-0.2036556785015292,3.7995812306157672,-0.2036556785015292,0.0,30.0,7.0,7.0,2.470437797938392,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9333333333333332,30.0,0.0,1.0,1.0,14.0,2.326189178456517,28.0,0.0,1.0,100000.0,6.0,0.2745105350779206,-0.1835249764029459,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00008955,CUST0005639,CURRENT,INR,RESTRICTED,63035.11,61987.38,55598.16,1173,1172.0,472.0,67.99,0.0,0.0,0.0,0.0,0.0,0.0,2.3614128143955506,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0277777777777777,0.0,1187033.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.1354882416542522,-1.4428232973175177e-12,0.17,1.9999999999942293,1.0,4.0,0.0,0.0,4.0,1172.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,42347.53,0.0,0.0,34179.19764705883,100000.0,0.0,0.0,100000.0,0.0,0.0,34882.55375,0.0,False,83146.0,0.0,0.0,0.0,0.7346938775510204,0.0,0.0,49.0,1.0,1.0,0.0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,34.0,0.0,31.0,31.0,1.0,-0.1586187081932867,4.1798691189290285,-0.1586187081932867,0.0,33.0,8.0,8.0,2.435129987957997,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9393939393939394,33.0,0.0,0.0,1.0,17.0,2.1416880991121565,31.0,1.0,0.0,0.0,6.0,0.3685528210390778,0.0,0,0,0.0,4.0,0.0,1.0,0.0,0,,,,,,,
ACC00008956,CUST0006657,WALLET,INR,ACTIVE,43866.12,35581.1,35570.6,1344,1343.0,1249.0,62.31,0.0,0.0,0.0,1.0,0.0,0.0,5.963204333458587,0.0,0.0,0.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0555555555555555,0.0,1431049.0,0.0,0.3888888888888889,1.0,0.0833333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96062.01,96062.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2392875588944005,-1.4428232973175177e-12,0.0,0.0,9.0,8.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,2385.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.1733333333333333,2.5849625007125,1.0,6.0,0.0,1.0,5.0,1343.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,50191.78,0.0,0.0,28767.262857142858,100000.0,100000.0,196062.01,299303.84,1.0,1.0,50036.50380952381,0.0,True,7367.0,0.0,0.5,0.0,0.5142857142857142,0.0,0.0,35.0,1.0,1.0,0.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,21.0,0.0,18.0,18.0,1.0,-0.3537789128623378,3.1219280948686063,-0.3537789128623378,0.0,20.0,8.0,8.0,2.7086949695513005,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9,20.0,0.0,1.0,1.0,16.0,2.419766230171197,18.0,0.0,1.0,100000.0,6.0,0.2306035467593421,-0.1835249764029459,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
ACC00008957,CUST0001378,SALARY,INR,RESTRICTED,230904.14,245724.92,202722.44,1654,1653.0,2353.0,25.39,0.0,0.0,0.0,0.0,0.0,0.0,1.5060850300924844,0.0,1.6666666666666667,-1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0571428571428571,0.0,1893494.0,0.0,0.3428571428571428,1.0,0.0625,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.245,0.9999999999971146,1.0,2.0,0.0,0.0,2.0,1653.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,30811.68,0.0,0.0,35220.87590909091,100000.0,25675.34,71937.1,72080.35,0.0,1.0,60312.08428571428,0.0,True,34984.0,0.0,0.0,0.0,0.7,1.0,0.0,50.0,1.0,1.0,0.0,28.0,28.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,29.0,0.0,26.0,26.0,1.0,-0.233680325373691,3.9502120648844494,-0.233680325373691,0.0,28.0,7.0,7.0,2.4087385128071417,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9285714285714286,28.0,0.0,1.0,1.0,17.0,2.1568168918464243,26.0,1.0,1.0,25675.34,6.0,0.2970678698046969,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
